ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Cloth,Eyes,Head,Mouth
457,TezLynx #457,211,230.44563790248014,6,Inchworm,CyborgGreen,VestBrown,Sunglass,Wizzard,Rose
247,TezLynx #247,212,230.42233103483593,6,Tangerine,Green_Blue_Eye,Monk,HalfframePurple,PilotHelmet,SmokingPipe
3227,TezLynx #3227,213,230.23495679559213,6,Maize,Brown_Green_Eye,TankTopYellow,StarFrame,Samurai,Cigar
204,TezLynx #204,214,230.0370596127032,6,OliveGreen,Brown_Red_Eye,ThunderLord,SkiGogglesPurple,WildWest,Playful
2190,TezLynx #2190,215,229.27522497625077,6,SeaGreen,Brown_Green_Eye,RastaTop,StarFrame,Wizzard,Pizza
76,TezLynx #76,216,228.98723089194223,6,BlueSky,Blue_Blue_Eye,ThunderLord,SkiGogglesGreen,GreenPunk,Bubblegum
560,TezLynx #560,217,228.8567770070403,6,Maize,CyborgGreen,ThunderLord,SkiGogglesRed,RedMohawk,Cigar
2043,TezLynx #2043,218,227.97674218291456,6,BlueSaphire,Brown_Blue_Eye,MrJ,PixelGlass,PoliceCap,Cigar
3169,TezLynx #3169,219,227.69960104257694,6,QuickSilver,Green_Green_Eye,SlevelessTeePurple,AviatorGrey,WarBonnet,WoodenPipe
1883,TezLynx #1883,220,227.24649990733624,6,Inchworm,CosmicLynx,Admiral,SkiGogglesGreen,Beret,Angry
330,TezLynx #330,221,226.81198553098397,6,CarnationPink,Brown_Blue_Eye,ThunderLord,HalfframeGreen,GreenPunk,Cuban
88,TezLynx #88,222,225.09338611911528,6,BlackCurrant,Green_Green_Eye,PrisonSuit,AviatorPurple,WarBonnet,Cigar
2378,TezLynx #2378,223,224.1966215569476,6,RoyalPurple,CyborgBlue,TeeBlue,ReadingGlassBlue,Candle,Cigar
2451,TezLynx #2451,224,223.87860374983464,6,OliveGreen,Green_Blue_Eye,Army,SkiGogglesPurple,PirateCapt,Snarling
3281,TezLynx #3281,225,223.7440542559301,6,SeaGreen,Blue_Blue_Eye,Monk,Sunglass,Candle,Playful
3217,TezLynx #3217,226,222.09536996437055,5,BlueSaphire,Brown_Red_Eye,Jersey,,Wizzard,Smile
2635,TezLynx #2635,227,221.85262653744803,6,CarnationPink,Green_Green_Eye,ThunderLord,RoundGlass,TopHat,Cigar
2403,TezLynx #2403,228,221.84614904678256,6,SeaGreen,Blue_Red_Eye,HoodieGreen,SkiGogglesPurple,WarBonnet,Bubblegum
2278,TezLynx #2278,229,221.81213489602024,6,RoyalPurple,Green_Blue_Eye,ThunderLord,AviatorPurple,AsianHat,Cigar
2618,TezLynx #2618,230,221.08476821632624,6,TerraGold,Green_Green_Eye,General,Sunglass,Bycocket,Bubblegum
2760,TezLynx #2760,231,220.0394534305589,6,ElectricViolet,Green_Blue_Eye,General,AviatorPurple,UncleSam,Angry
589,TezLynx #589,232,219.75280821250786,6,MadderLake,Green_Green_Eye,ThunderLord,AviatorGrey,PurpleBeanie,Snarling
1935,TezLynx #1935,233,218.5986386270592,6,SunGlow,Brown_Blue_Eye,ThunderLord,AviatorGrey,SeaCapt,Snarling
3171,TezLynx #3171,234,218.38090641182413,6,VioletBlue,Brown_Blue_Eye,TankTopOrange,HeartGlass,PilotHelmet,Bubblegum
3119,TezLynx #3119,235,218.2478984155279,6,OliveGreen,CyborgGreen,Sailor,HalfframePurple,PirateCapt,Playful
2952,TezLynx #2952,236,217.67637583398914,6,Maize,Blue_Green_Eye,RastaTop,HeartGlass,Rasta,Bubblegum
2771,TezLynx #2771,237,217.35922753656087,6,Tangerine,ZombieLynx,TeeGrey,AviatorPurple,PirateCapt,ZombieMouth
1948,TezLynx #1948,238,217.14569846718095,6,TerraGold,LavaLynx,SlevelessTeeRed,AviatorPurple,Candle,Snarling
2026,TezLynx #2026,239,216.57124083922426,6,Tangerine,Green_Blue_Eye,PoloGreen,3DGlass,Rasta,Smile
2835,TezLynx #2835,240,216.04789547469858,6,OliveGreen,ZombieLynx,PoloBlue,ReadingGlassGrey,Wizzard,ZombieMouth
2318,TezLynx #2318,241,215.43869056233504,6,Maize,Green_Red_Eye,TeeGrey,HeartGlass,PilotHelmet,Playful
2034,TezLynx #2034,242,215.1857263868207,6,QuickSilver,Green_Red_Eye,TeeBlue,ReadingGlassBlue,PilotHelmet,WoodenPipe
2617,TezLynx #2617,243,215.02336229470293,6,BlueSaphire,Blue_Red_Eye,MrJ,AviatorPurple,Beret,Smile
316,TezLynx #316,244,214.94259039125302,6,TerraGold,CosmicLynx,Tux,Sunglass,PirateCapt,Pizza
191,TezLynx #191,245,214.694865577426,6,SunGlow,Blue_Green_Eye,PoloBlue,HalfframePurple,Candle,WoodenPipe
147,TezLynx #147,246,213.89845248499472,6,BlueSaphire,Blue_Blue_Eye,SlevelessTeeGreen,AviatorPurple,Rasta,Fish
435,TezLynx #435,247,213.66480231759877,6,Inchworm,ZombieLynx,SlevelessTeePurple,Sunglass,Wizzard,ZombieMouth
2974,TezLynx #2974,248,213.45387384633855,6,CarnationPink,Green_Red_Eye,TeeBlue,AviatorPurple,PilotHelmet,Cigar
2197,TezLynx #2197,249,212.93093850446144,6,Maize,Brown_Red_Eye,PoloRed,ReadingGlassBlue,PilotHelmet,Snarling
2374,TezLynx #2374,250,212.53477712258896,6,SunGlow,Brown_Red_Eye,TeeGrey,Sunglass,Candle,Cigar
84,TezLynx #84,251,212.29672996955247,6,Bittersweet,ZombieLynx,PoloRed,AviatorPurple,Wizzard,ZombieMouth
50,TezLynx #50,252,212.10641094167772,6,BlueSky,Green_Blue_Eye,TankTopYellow,StarFrame,PilotHelmet,Bubblegum
1889,TezLynx #1889,253,211.9690287814429,6,VioletBlue,Blue_Green_Eye,BikerJacket,HeartGlass,Beret,Angry
3071,TezLynx #3071,254,210.60990729806062,6,Maize,Brown_Blue_Eye,SlevelessTeePurple,StarFrame,PilotHelmet,Pizza
433,TezLynx #433,255,210.27949212953925,6,Maize,ZombieLynx,TankTopOrange,SkiGogglesGreen,PirateCapt,ZombieMouth
425,TezLynx #425,256,209.63679468042332,6,QuickSilver,CosmicLynx,VestBrown,HalfframeGreen,Wizzard,Cigar
569,TezLynx #569,257,208.99872334616438,6,OliveGreen,Blue_Blue_Eye,PoloRed,ReadingGlassGrey,Candle,Cuban
468,TezLynx #468,258,208.34546751085503,6,CarnationPink,Blue_Blue_Eye,SlevelessTeePurple,SkiGogglesPurple,Candle,Playful
47,TezLynx #47,259,208.17949280345215,6,VioletBlue,Brown_Green_Eye,TeeGrey,SkiGogglesPurple,Rasta,Joint
2862,TezLynx #2862,260,206.65406832026818,6,BlueSky,Blue_Red_Eye,VestBrown,SkiGogglesPurple,Candle,Cuban
3126,TezLynx #3126,261,206.39246351576202,6,ElectricViolet,Green_Green_Eye,Army,PixelGlass,GreenMohawk,Smile
2642,TezLynx #2642,262,206.34315207113713,6,OliveGreen,Green_Green_Eye,RomanToga,3DGlass,WildWest,Cigar
2539,TezLynx #2539,263,206.00988390551925,6,Inchworm,CyborgBlue,TeeBlue,HalfframeOrange,PirateCapt,Cigar
1892,TezLynx #1892,264,204.9529288233793,5,SunGlow,Brown_Red_Eye,VestBrown,,Wizzard,Joint
2928,TezLynx #2928,265,204.28725725894006,6,SunGlow,Brown_Red_Eye,RomanToga,HalfframeGreen,CustodianHelmet,Joint
2379,TezLynx #2379,266,203.79164281358487,6,TerraGold,Brown_Green_Eye,Tux,PixelGlass,BlueBeanie,Joint
165,TezLynx #165,267,203.4985752699098,6,BlackCurrant,LavaLynx,PrisonSuit,AviatorPurple,PirateCapt,Cuban
2571,TezLynx #2571,268,202.74899190708848,6,OliveGreen,Green_Green_Eye,RomanToga,3DGlass,PoliceCap,SmokingPipe
2272,TezLynx #2272,269,202.64556001367214,6,Bittersweet,Blue_Blue_Eye,Monk,PixelGlass,CustodianHelmet,SmokingPipe
2875,TezLynx #2875,270,202.63455167689392,6,CarnationPink,Blue_Blue_Eye,TeeGrey,HalfframePurple,Wizzard,Bubblegum
2899,TezLynx #2899,271,202.60993434901476,6,CarnationPink,Brown_Blue_Eye,General,HalfframeOrange,CustodianHelmet,Cuban
1878,TezLynx #1878,272,202.1647155070412,6,Maize,Brown_Red_Eye,Army,ReadingGlassGrey,Bycocket,Fish
1874,TezLynx #1874,273,201.98043317718594,6,BlackCurrant,CyborgBlue,SlevelessTeePurple,PixelGlass,PoliceCap,Bubblegum
2166,TezLynx #2166,274,201.85044629253977,6,Bittersweet,Green_Red_Eye,Tux,PinkShades,Candle,Smile
492,TezLynx #492,275,201.43580820478357,6,Inchworm,CosmicLynx,Army,HalfframeGreen,PurplePunk,Fish
2930,TezLynx #2930,276,200.96583398926683,6,CarnationPink,Blue_Blue_Eye,General,ReadingGlassGrey,Ushanka,Pizza
2382,TezLynx #2382,277,200.49022961917382,6,CarnationPink,Brown_Green_Eye,General,ReadingGlassBlue,PilotCap,Playful
2092,TezLynx #2092,278,200.38953107210847,6,BlueSaphire,Brown_Red_Eye,General,HalfframePurple,BlueMohawk,Snarling
1945,TezLynx #1945,279,200.1126284045553,6,Inchworm,ZombieLynx,SlevelessTeePurple,Sunglass,Rasta,ZombieMouth
2155,TezLynx #2155,280,200.03390370527578,6,CarnationPink,CyborgBlue,LabCoat,ReadingGlassGrey,Rasta,WoodenPipe
2962,TezLynx #2962,281,199.74852770548418,6,BlueSky,Green_Blue_Eye,LabCoat,PinkShades,Wizzard,SmokingPipe
2925,TezLynx #2925,282,199.50053906800795,6,RoyalPurple,Blue_Red_Eye,Admiral,StarFrame,PurplePunk,Fish
168,TezLynx #168,283,199.36411501407795,6,BlueSaphire,Green_Blue_Eye,PoloRed,HalfframeGreen,Wizzard,Snarling
3059,TezLynx #3059,284,199.2718020966876,6,SunGlow,Brown_Red_Eye,PoloBlack,HalfframePurple,PirateCapt,WoodenPipe
29,TezLynx #29,285,199.1896332411866,6,MadderLake,Green_Blue_Eye,RomanToga,StarFrame,Ushanka,Rose
2192,TezLynx #2192,286,199.15903997700457,6,OliveGreen,CosmicLynx,Admiral,AviatorGrey,Sombrero,Joint
3243,TezLynx #3243,287,198.53981690512146,6,SeaGreen,Blue_Green_Eye,LabCoat,Sunglass,PirateCapt,Smile
2732,TezLynx #2732,288,198.03702620747669,5,Inchworm,Brown_Red_Eye,Sailor,,PirateCapt,Cuban
3228,TezLynx #3228,289,198.03162678160803,6,RoyalPurple,Blue_Red_Eye,HoodieRed,HalfframePurple,Wizzard,Cigar
2073,TezLynx #2073,290,197.87422660165805,6,QuickSilver,Blue_Red_Eye,LabCoat,StarFrame,Beret,Rose
2180,TezLynx #2180,291,197.80613267770175,6,Maize,Brown_Red_Eye,TankTopYellow,PinkShades,Rasta,Rose
2548,TezLynx #2548,292,197.7018244828926,6,OliveGreen,ZombieLynx,SlevelessTeeGreen,Sunglass,Rasta,ZombieMouth
3298,TezLynx #3298,293,197.46314126479166,6,BlueSaphire,ZombieLynx,TeeCoverallWhite,PixelGlass,BlueMohawk,ZombieMouth
481,TezLynx #481,294,197.40106736241202,6,Maize,Blue_Red_Eye,MrJ,3DGlass,BrownBeanie,Snarling
2639,TezLynx #2639,295,197.24721043259868,6,Tangerine,Green_Red_Eye,TeeGrey,ReadingGlassGrey,Wizzard,SmokingPipe
2921,TezLynx #2921,296,197.04058037397814,6,Maize,Green_Red_Eye,TeeCoverallYellow,PixelGlass,GreenBeanie,Rose
536,TezLynx #536,297,196.5698233624251,6,QuickSilver,ZombieLynx,LabCoat,PixelGlass,RedMohawk,ZombieMouth
1969,TezLynx #1969,298,196.54002148770414,6,VioletBlue,Brown_Green_Eye,SlevelessTeeRed,SkiGogglesGreen,Wizzard,Smile
2558,TezLynx #2558,299,196.47166380501983,6,BlueSky,Green_Red_Eye,Tux,HalfframePurple,PirateCapt,Snarling
366,TezLynx #366,300,196.19509740694522,6,CrimsonRed,Brown_Blue_Eye,Naked,Sunglass,PirateCapt,Angry
3105,TezLynx #3105,301,195.34382409206796,5,CrimsonRed,Green_Blue_Eye,PoloGreen,,Wizzard,Angry
2012,TezLynx #2012,302,195.08186087926245,6,Maize,Green_Red_Eye,HoodieGreen,SkiGogglesGreen,Candle,Smile
2997,TezLynx #2997,303,194.67626688831902,6,QuickSilver,CyborgBlue,PoliceVest,ReadingGlassGrey,Chef,Joint
374,TezLynx #374,304,194.5580870103115,6,SeaGreen,Brown_Red_Eye,SlevelessTeePurple,SkiGogglesPurple,PirateCapt,Bubblegum
3019,TezLynx #3019,305,194.39593806859222,6,Inchworm,Green_Green_Eye,PoloBlack,Sunglass,PirateCapt,SmokingPipe
414,TezLynx #414,306,194.11969641439626,6,MadderLake,Green_Blue_Eye,HoodieBlue,SkiGogglesPurple,Wizzard,Playful
3307,TezLynx #3307,307,193.82953895497863,6,SunGlow,Blue_Green_Eye,TeeCoverallYellow,ReadingGlassGrey,Wizzard,Cigar
2696,TezLynx #2696,308,193.55040938946547,6,Tangerine,Blue_Red_Eye,General,HalfframePurple,AsianHat,SmokingPipe
1926,TezLynx #1926,309,193.4666965990811,6,CrimsonRed,ZombieLynx,RomanToga,SkiGogglesGreen,Ushanka,ZombieMouth
460,TezLynx #460,310,193.25401012714798,6,SunGlow,ZombieLynx,PoliceVest,ReadingGlassBlue,WildWest,ZombieMouth
58,TezLynx #58,311,193.1255172983078,6,SeaGreen,Green_Blue_Eye,RastaTop,3DGlass,CustodianHelmet,Cigar
2610,TezLynx #2610,312,192.81895308849255,6,BlueSky,Brown_Green_Eye,HoodieGreen,PixelGlass,AsianHat,Joint
2357,TezLynx #2357,313,192.75093137721944,6,BlueSky,Brown_Red_Eye,Monk,Sunglass,UncleSam,Rose
1912,TezLynx #1912,314,192.70194270791816,6,CrimsonRed,LavaLynx,Naked,RoundGlass,Rasta,Bubblegum
1994,TezLynx #1994,315,191.97443258361542,6,BlueSky,Brown_Red_Eye,HoodieGreen,HeartGlass,PirateCapt,Pizza
2150,TezLynx #2150,316,191.18741300910247,6,VioletBlue,CyborgBlue,Admiral,HalfframePurple,Pirate,Snarling
1991,TezLynx #1991,317,191.0850936665763,6,MadderLake,Brown_Red_Eye,General,SkiGogglesPurple,SeaCapt,Pizza
325,TezLynx #325,318,190.85194733719646,5,Bittersweet,Blue_Red_Eye,General,,PoliceCap,Angry
413,TezLynx #413,319,190.61425022790598,6,Inchworm,Blue_Green_Eye,Jersey,HalfframePurple,GreenPunk,Fish
2241,TezLynx #2241,320,190.4393592987886,6,Jet,Brown_Red_Eye,PoloRed,HalfframeOrange,PirateCapt,SmokingPipe
2430,TezLynx #2430,321,190.3026433913331,6,BoyBlue,Blue_Red_Eye,PoliceVest,AviatorPurple,Bycocket,Bubblegum
1877,TezLynx #1877,322,189.92085190651008,6,Maize,ZombieLynx,RomanToga,HalfframePurple,PilotCap,ZombieMouth
2722,TezLynx #2722,323,189.28782080250028,6,SunGlow,CyborgBlue,RomanToga,SkiGogglesGreen,PilotCap,Playful
2416,TezLynx #2416,324,189.22610306965032,6,BlueSky,CyborgBlue,SlevelessTeePurple,SkiGogglesRed,Beret,Cuban
2590,TezLynx #2590,325,189.22471037266484,6,RoyalPurple,CyborgGreen,RomanToga,AviatorGrey,PurpleBeanie,Angry
262,TezLynx #262,326,189.12446397753396,6,CarnationPink,Blue_Blue_Eye,PoliceVest,SkiGogglesPurple,UncleSam,Playful
2887,TezLynx #2887,327,189.050493589324,6,QuickSilver,CyborgBlue,MrJ,StarFrame,Fez,Snarling
2038,TezLynx #2038,328,188.63070002167896,6,Tangerine,Brown_Red_Eye,MrJ,Sunglass,PurplePunk,Joint
2868,TezLynx #2868,329,188.50878353141468,6,Maize,LavaLynx,RastaTop,SkiGogglesGreen,Chef,Fish
2288,TezLynx #2288,330,188.41972142961518,6,Tangerine,Brown_Red_Eye,PoliceVest,SkiGogglesGreen,Pirate,Joint
522,TezLynx #522,331,188.2902387650414,6,RoyalPurple,CyborgBlue,Admiral,HeartGlass,BlueBeanie,Playful
2717,TezLynx #2717,332,188.28688283940946,6,SeaGreen,Green_Red_Eye,Admiral,SkiGogglesRed,UncleSam,Cigar
2880,TezLynx #2880,333,187.9803679770033,6,Inchworm,Green_Blue_Eye,Admiral,ReadingGlassGrey,Chef,Rose
586,TezLynx #586,334,187.75859818804847,6,Tangerine,Green_Green_Eye,VestBrown,AviatorGrey,PirateCapt,SmokingPipe
230,TezLynx #230,335,187.68225773505708,6,CrimsonRed,Brown_Red_Eye,Naked,PixelGlass,Fez,Cigar
3212,TezLynx #3212,336,187.06546625810955,6,Tangerine,Brown_Green_Eye,PoloBlack,PixelGlass,ElfHat,Cuban
3029,TezLynx #3029,337,187.0005907852678,6,TerraGold,Brown_Blue_Eye,MrJ,SkiGogglesGreen,UncleSam,SmokingPipe
318,TezLynx #318,338,186.88627834610253,6,Jet,Brown_Blue_Eye,VestBrown,AviatorGrey,Wizzard,Smile
3039,TezLynx #3039,339,186.7559750293426,6,BoyBlue,Green_Green_Eye,SlevelessTeeRed,PixelGlass,PropHat,Pizza
580,TezLynx #580,340,186.7029656493343,6,SeaGreen,Blue_Red_Eye,HoodieGreen,SkiGogglesRed,Wizzard,Smile
2131,TezLynx #2131,341,186.46647546972846,6,VioletBlue,ZombieLynx,RastaTop,ReadingGlassGrey,CustodianHelmet,ZombieMouth
3146,TezLynx #3146,342,186.2825558527132,6,Tangerine,Blue_Green_Eye,PoloBlack,PixelGlass,ElfHat,Angry
3042,TezLynx #3042,343,186.18339161302015,6,Jet,Blue_Blue_Eye,BikerJacket,ReadingGlassBlue,UncleSam,Angry
2277,TezLynx #2277,344,186.05504823076242,6,CarnationPink,Brown_Green_Eye,PoloBlack,PixelGlass,BrownBeanie,Angry
2040,TezLynx #2040,345,186.03456020958342,6,OliveGreen,Blue_Red_Eye,MrJ,RoundGlass,GreenMohawk,Joint
2837,TezLynx #2837,346,185.95811870184139,6,SeaGreen,ZombieLynx,VestGreen,SkiGogglesPurple,Beret,ZombieMouth
2719,TezLynx #2719,347,185.86334238752562,6,Tangerine,Blue_Green_Eye,PoloBlue,AviatorGrey,Rasta,Snarling
258,TezLynx #258,348,185.65091387862395,5,CrimsonRed,CyborgGreen,Admiral,,Tricorne,Cigar
2225,TezLynx #2225,349,185.45395590647914,6,TerraGold,CosmicLynx,BikerJacket,ReadingGlassGrey,Pirate,Cigar
3006,TezLynx #3006,350,185.24200896385398,6,BlueSky,Green_Blue_Eye,RastaTop,3DGlass,Chef,Smile
3036,TezLynx #3036,351,185.01686142126655,6,Maize,CosmicLynx,HoodieRed,SkiGogglesGreen,Beret,Bubblegum
242,TezLynx #242,352,184.9489548130849,6,ElectricViolet,Blue_Red_Eye,TeeGrey,StarFrame,Rasta,Pizza
184,TezLynx #184,353,184.6816280654652,6,SunGlow,Brown_Red_Eye,SlevelessTeePurple,PixelGlass,PurpleBeanie,Snarling
2842,TezLynx #2842,354,184.65212997769285,6,ElectricViolet,ZombieLynx,TeeGrey,3DGlass,Tricorne,ZombieMouth
2640,TezLynx #2640,355,184.55764572304162,6,SeaGreen,ZombieLynx,PoliceVest,HalfframePurple,BlueBeanie,ZombieMouth
2897,TezLynx #2897,356,184.55305441105455,6,Bittersweet,Blue_Red_Eye,PoliceVest,ReadingGlassGrey,TopHat,Joint
3210,TezLynx #3210,357,183.98027471043775,6,Jet,Blue_Green_Eye,TeeBlue,HalfframeGreen,Rasta,Cuban
2786,TezLynx #2786,358,183.9777712300351,6,Jet,Brown_Green_Eye,VestGreen,HalfframePurple,Rasta,Playful
2531,TezLynx #2531,359,183.92886357482868,6,OliveGreen,CosmicLynx,Naked,PinkShades,Beret,WoodenPipe
1996,TezLynx #1996,360,183.74125652957417,6,BlackCurrant,CosmicLynx,HoodieGreen,ReadingGlassBlue,Bycocket,Rose
480,TezLynx #480,361,183.66900275013137,6,QuickSilver,CosmicLynx,MrJ,HalfframeOrange,PurplePunk,Cuban
2347,TezLynx #2347,362,183.56377407454062,6,CrimsonRed,Blue_Red_Eye,Jersey,ReadingGlassBlue,ElfHat,Joint
3004,TezLynx #3004,363,183.35970702742452,6,Tangerine,CosmicLynx,RastaTop,ReadingGlassBlue,PoliceCap,Bubblegum
161,TezLynx #161,364,183.23686546788127,5,Inchworm,Brown_Red_Eye,General,,GreenBeanie,SmokingPipe
176,TezLynx #176,365,183.22786136454815,6,QuickSilver,LavaLynx,RomanToga,HalfframeOrange,GreenPunk,Bubblegum
66,TezLynx #66,366,183.205643102749,6,CarnationPink,ZombieLynx,MrJ,SkiGogglesGreen,PurplePunk,ZombieMouth
3235,TezLynx #3235,367,183.20115450155257,5,RoyalPurple,Blue_Green_Eye,BikerJacket,,PurplePunk,Rose
104,TezLynx #104,368,182.5314203319545,6,Bittersweet,Green_Red_Eye,Army,ReadingGlassBlue,PoliceCap,Rose
3282,TezLynx #3282,369,182.43704665094268,6,BlackCurrant,Brown_Red_Eye,SlevelessTeeRed,AviatorPurple,Rasta,Snarling
2297,TezLynx #2297,370,182.37244587011233,6,TerraGold,Blue_Blue_Eye,Tux,HalfframePurple,Rasta,SmokingPipe
2895,TezLynx #2895,371,182.0906533453361,6,SeaGreen,Brown_Blue_Eye,RastaTop,SkiGogglesGreen,BlueBeanie,Rose
2797,TezLynx #2797,372,181.57828293545404,6,Bittersweet,Blue_Red_Eye,Suit,PixelGlass,Fez,Smile
2294,TezLynx #2294,373,181.52843091086956,6,VioletBlue,Brown_Red_Eye,Jersey,PinkShades,SeaCapt,Rose
2405,TezLynx #2405,374,181.026246718291,6,Bittersweet,Blue_Green_Eye,Jersey,3DGlass,Chef,Bubblegum
3226,TezLynx #3226,375,180.9247803393632,6,RoyalPurple,Brown_Red_Eye,VestBrown,PixelGlass,PoliceCap,Snarling
151,TezLynx #151,376,180.823294303586,6,MadderLake,ZombieLynx,PoliceVest,ReadingGlassGrey,GreenPunk,ZombieMouth
2292,TezLynx #2292,377,180.81765111081447,6,VioletBlue,CyborgGreen,MrJ,PinkShades,CowboyHat,SmokingPipe
2796,TezLynx #2796,378,180.79383735144927,6,Maize,CyborgBlue,BikerJacket,HeartGlass,PurpleBeanie,Cuban
2733,TezLynx #2733,379,180.51149473083694,6,BoyBlue,CyborgGreen,RomanToga,HalfframeOrange,SeaCapt,Cigar
2110,TezLynx #2110,380,180.47407957854202,6,SunGlow,CosmicLynx,PoloBlue,3DGlass,PurpleBeanie,Cuban
2482,TezLynx #2482,381,180.2293039190569,6,Maize,ZombieLynx,MrJ,HalfframeOrange,CowboyHat,ZombieMouth
97,TezLynx #97,382,180.10600283837354,6,BoyBlue,CosmicLynx,PoliceVest,HalfframePurple,RedMohawk,Smile
124,TezLynx #124,383,180.01811157987595,6,VioletBlue,Green_Blue_Eye,VestBrown,3DGlass,RedPunk,Rose
1986,TezLynx #1986,384,179.99556406974236,6,CarnationPink,Green_Blue_Eye,MrJ,RoundGlass,Tricorne,WoodenPipe
2,TezLynx #2,385,179.96823048590994,6,Jet,CyborgGreen,PoliceVest,SkiGogglesGreen,WildWest,SmokingPipe
3211,TezLynx #3211,386,179.84775165933388,6,Inchworm,Brown_Red_Eye,RastaTop,SkiGogglesGreen,UncleSam,Cuban
583,TezLynx #583,387,179.7340760469021,6,TerraGold,Brown_Green_Eye,HoodieRed,PixelGlass,Chef,Cuban
3221,TezLynx #3221,388,179.5481667082071,6,ElectricViolet,Green_Green_Eye,LabCoat,RoundGlass,Rasta,SmokingPipe
2121,TezLynx #2121,389,179.034181388377,6,Maize,Green_Blue_Eye,PoloRed,SkiGogglesGreen,Rasta,WoodenPipe
2987,TezLynx #2987,390,178.91244074929463,6,Jet,Brown_Red_Eye,RomanToga,SkiGogglesRed,Fez,Angry
2557,TezLynx #2557,391,178.86946394499597,5,CrimsonRed,Brown_Green_Eye,Monk,,Beret,Angry
2427,TezLynx #2427,392,178.76248201192172,6,SunGlow,Blue_Green_Eye,LabCoat,3DGlass,Bycocket,Cigar
2365,TezLynx #2365,393,178.69678678597296,6,OliveGreen,CyborgGreen,BikerJacket,ReadingGlassGrey,BlueBeanie,Cuban
3270,TezLynx #3270,394,178.09258370800367,6,SeaGreen,Green_Red_Eye,Jersey,AviatorPurple,PurpleBeanie,Joint
2599,TezLynx #2599,395,178.0669840796772,6,RoyalPurple,Blue_Red_Eye,Army,AviatorPurple,ElfHat,Joint
116,TezLynx #116,396,177.9805939808845,6,Inchworm,CyborgBlue,MrJ,HalfframePurple,Chef,Playful
128,TezLynx #128,397,177.59792672257828,6,ElectricViolet,Blue_Green_Eye,RomanToga,ReadingGlassBlue,BlueBeanie,Cigar
2551,TezLynx #2551,398,177.53529144803306,6,Jet,Brown_Red_Eye,TeeCoverallWhite,ReadingGlassGrey,Rasta,Bubblegum
3020,TezLynx #3020,399,177.4961472978633,6,BoyBlue,CyborgGreen,SlevelessTeeGreen,RoundGlass,Beret,SmokingPipe
1971,TezLynx #1971,400,177.28667335700356,6,Inchworm,Blue_Green_Eye,MrJ,HalfframeOrange,Tricorne,Smile
2074,TezLynx #2074,401,176.98509763231624,6,Jet,Brown_Green_Eye,RomanToga,StarFrame,PurpleBeanie,Bubblegum
55,TezLynx #55,402,176.95819919290201,6,BlueSky,Brown_Green_Eye,MrJ,PinkShades,WildWest,WoodenPipe
2116,TezLynx #2116,403,176.954992625842,6,VioletBlue,Green_Red_Eye,TeeCoverallYellow,PixelGlass,StrippedBeanie,WoodenPipe
360,TezLynx #360,404,176.83947593658186,6,CarnationPink,ZombieLynx,Army,SkiGogglesGreen,CustodianHelmet,ZombieMouth
1913,TezLynx #1913,405,176.74895297654848,6,Maize,LavaLynx,RastaTop,HalfframePurple,Tricorne,SmokingPipe
277,TezLynx #277,406,176.65953962401505,6,MadderLake,Brown_Green_Eye,PrisonSuit,ReadingGlassBlue,Rasta,Angry
2413,TezLynx #2413,407,176.5760292370129,6,CrimsonRed,Brown_Red_Eye,RomanToga,SkiGogglesPurple,GreenPunk,Snarling
590,TezLynx #590,408,176.51234790944812,6,RoyalPurple,Brown_Green_Eye,MrJ,SkiGogglesPurple,CustodianHelmet,Angry
2080,TezLynx #2080,409,176.42548487141522,6,BlueSky,Blue_Blue_Eye,Admiral,StarFrame,Pirate,Smile
2428,TezLynx #2428,410,176.29821161511416,6,SeaGreen,CyborgBlue,Admiral,SkiGogglesPurple,GreenBeanie,WoodenPipe
3007,TezLynx #3007,411,175.957653238493,6,CarnationPink,Green_Green_Eye,Sailor,SkiGogglesRed,Tricorne,Fish
2943,TezLynx #2943,412,175.9033750136029,6,TerraGold,Green_Red_Eye,Tux,PixelGlass,Sombrero,Pizza
2426,TezLynx #2426,413,175.81986335842933,6,Bittersweet,LavaLynx,Jersey,HalfframePurple,Tricorne,Smile
2377,TezLynx #2377,414,175.62242576366984,6,RoyalPurple,Blue_Red_Eye,Army,ReadingGlassGrey,TopHat,Joint
281,TezLynx #281,415,175.25399609434768,6,Bittersweet,Green_Green_Eye,Admiral,PinkShades,Tricorne,Playful
2217,TezLynx #2217,416,175.25251586492314,5,QuickSilver,Green_Red_Eye,VestGreen,,Rasta,SmokingPipe
2739,TezLynx #2739,417,174.9086255724905,5,BlueSaphire,Brown_Blue_Eye,Admiral,3DGlass,,Pizza
19,TezLynx #19,418,174.8468137267591,6,QuickSilver,Brown_Blue_Eye,RomanToga,HalfframeGreen,Ushanka,Angry
2124,TezLynx #2124,419,174.5315460543063,6,TerraGold,Blue_Green_Eye,RomanToga,SkiGogglesPurple,GreenMohawk,SmokingPipe
409,TezLynx #409,420,174.4903719279196,6,SeaGreen,Brown_Red_Eye,TankTopOrange,PixelGlass,Sombrero,Angry
3208,TezLynx #3208,421,174.3914609738232,6,BlueSky,CyborgGreen,Army,PinkShades,WildWest,Playful
