ID,Name,Rank,Rarity_Score,Attributes,Background,Beak Color,Chest,Clothes,Eye,Feathers,Glasses,Hat,Holding In Beak,Holding In Foot,One of One
3010,Parrotz #3010,165,244.71336644740055,10,Wave,Black,Tie,SleevlessShirt,Confused,Dark Blue,Cyborg,Cowboy Hat,Pizza,Saber,
4453,Parrotz #4453,166,244.66526035801226,10,Energy,Orange,Diamond Necklace,HawaianShirt,Confused,Blue,Bitcoin,Ruffled Feathers,Lollipop Candy,Axe Hammer,
6016,Parrotz #6016,167,244.60242517106326,10,Equations,Light Green,Tie,Military Jacket,Basic,Cyan Blue,Cyborg,Ruffled Feathers,Lollipop Candy,Thanos Gauntlet,
5828,Parrotz #5828,168,244.5385339420714,10,Seasons,White,Pharaoh Necklace,Military Jacket,Surprised,Green,Deal With It Glasses,Backwards Hat,Pipe,Axe Hammer,
8126,Parrotz #8126,169,244.0904570538283,10,Waterfall,Red,Gold Chain,Tuxido,Red Glow,Blue,Neon Party Glasses,Vizor,Lollipop Candy,Saber,
6233,Parrotz #6233,170,243.6729863627881,10,Palm Road,Black,Pharaoh Necklace,HawaianShirt,Surprised,Purple,Cyborg,Ruffled Feathers,Gold Token,Cash,
2333,Parrotz #2333,171,243.58652467763295,10,Waterfall,Black,Bamboo Necklace,Tuxido,Red Glow,Green,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Dice,
4743,Parrotz #4743,172,243.57073053793167,10,Equations,White,Pharaoh Necklace,HawaianShirt,Demonic,Blue,Bitcoin,Cowboy Hat,Lollipop Candy,Telescope,
75,Parrotz #75,173,243.4404029517084,10,Equations,Orange,Bowtie,Tuxido,Sleepy,Green,Cyborg,Halo,Nose Ring,Dice,
4378,Parrotz #4378,174,243.39116397905116,10,80s Retro Palm,White,Gemstone Necklace,SleevlessShirt,Surprised,Green,Cyborg,Boat Captain,Nose Ring,Map,
5243,Parrotz #5243,175,242.94971503791686,10,Seasons,Orange,Tie,Military Jacket,Demonic,Green,Monocle,Party Hat,Cigar,Cash,
9206,Parrotz #9206,176,242.0206366736779,10,Disco Lights,White,Gemstone Necklace,HawaianShirt,Sleepy,Blue,Cyborg,Party Hat,Cigar,Dice,
8242,Parrotz #8242,177,241.69940314544118,10,Wave,White,Gemstone Necklace,Military Jacket,Surprised,Black,Rayban Sunglasses,Pirate Captain Hat,Lollipop Candy,Saber,
1918,Parrotz #1918,178,241.2932630995938,10,Storm,Black,Titanic Movie Necklace,Tuxido,Confused,Purple,Cyborg,Disco Hair,Lollipop Candy,Dice,
1927,Parrotz #1927,179,240.9185064881836,10,Waterfall,Black,Diamond Necklace,Tuxido,Basic,Cyan Blue,Rayban Sunglasses,Backwards Hat,Lollipop Candy,Saber,
4555,Parrotz #4555,180,240.67363946698407,10,Waterfall,Black,Bamboo Necklace,HawaianShirt,Demonic,Blue,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Cash,
9539,Parrotz #9539,181,240.42165942082724,10,Seasons,White,Bowtie,HawaianShirt,Red Glow,Purple,Monocle,Vizor,Nose Ring,Golden Cobra Cane,
8485,Parrotz #8485,182,239.76303188953665,10,Glitch,Black,Pharaoh Necklace,HawaianShirt,Red Glow,Orange,Bitcoin,Ruffled Feathers,Cigar,Cash,
563,Parrotz #563,183,238.23551186701627,10,Disco Lights,White,Bowtie,SleevlessShirt,Surprised,Blue,Bitcoin,Vizor,Pipe,Thanos Gauntlet,
3792,Parrotz #3792,184,238.18673514314384,10,Boom,Black,Gemstone Necklace,SleevlessShirt,Surprised,Cyan Blue,Bitcoin,Ruffled Feathers,Pipe,Cash,
8560,Parrotz #8560,185,238.1549472517126,10,Seasons,Orange,Gemstone Necklace,Leather Biker Jacket,Confused,Dark Blue,Neon Party Glasses,Ruffled Feathers,Pipe,Thanos Gauntlet,
1986,Parrotz #1986,186,238.0392385207106,10,80s Retro Palm,Light Green,Gemstone Necklace,HawaianShirt,Red Glow,Green,Cyborg,Disco Hair,Cigar,Saber,
9601,Parrotz #9601,187,237.9331017447692,10,Seasons,White,Bamboo Necklace,SleevlessShirt,Basic,Blue,Monocle,Vizor,Lollipop Candy,Indiana Jones Whip,
8108,Parrotz #8108,188,237.84943854285723,10,Waterfall,White,Tie,Hoodie,Surprised,Cyan Blue,Rayban Sunglasses,Backwards Hat,Lollipop Candy,Saber,
1145,Parrotz #1145,189,236.7866724985912,10,Waterfall,White,Diamond Necklace,Tuxido,Confused,Dark Blue,Heart Sunglasses,Vizor,Lollipop Candy,Dice,
7210,Parrotz #7210,190,236.67445693536115,10,Sequence,Orange,Diamond Necklace,Military Jacket,Basic,Black,Eye Patch,Newsboy,Whistle,Saber,
1273,Parrotz #1273,191,236.51921600569023,10,Seasons,Red,Bowtie,SleevlessShirt,Demonic,Cyan Blue,Neon Party Glasses,Halo,Lollipop Candy,Axe Hammer,
343,Parrotz #343,192,236.5107974574003,10,Waterfall,Black,Pharaoh Necklace,Military Jacket,Red Glow,Purple,Rayban Sunglasses,Disco Hair,Lollipop Candy,Saber,
3,Parrotz #3,193,236.39800955216015,10,Seasons,White,Gold Chain,HawaianShirt,Red Glow,Blue,Monocle,Backwards Hat,Nose Ring,Saber,
6973,Parrotz #6973,194,236.35248163737543,10,Waterfall,Black,Gemstone Necklace,SleevlessShirt,Sleepy,Blue,Rayban Sunglasses,Backwards Hat,Lollipop Candy,Cash,
6556,Parrotz #6556,195,236.27194077121382,10,Seasons,Black,Bowtie,Leather Biker Jacket,Surprised,Orange,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Dice,
2839,Parrotz #2839,196,236.2090795604054,10,Pyramid Palm Sun,Black,Diamond Necklace,Tuxido,Basic,Dark Blue,Cyborg,Panama,Lollipop Candy,Thanos Gauntlet,
1328,Parrotz #1328,197,235.64597256604765,10,Waterfall,White,Gemstone Necklace,Tuxido,Basic,White,Rayban Sunglasses,Cowboy Hat,Pipe,Telescope,
6674,Parrotz #6674,198,235.3658245688168,10,Seasons,White,Gold Chain,SleevlessShirt,Confused,Orange,Monocle,Cowboy Hat,Nose Ring,Map,
3858,Parrotz #3858,199,235.3503314468433,10,Pyramid Palm Sun,Orange,Gold Chain,Picasso Shirt,Surprised,Orange,Cyborg,Disco Hair,Lollipop Candy,Cash,
5056,Parrotz #5056,200,235.2937344675005,10,Red Lasers,White,Gold Chain,Military Jacket,Surprised,Orange,Eye Patch,Pirate Captain Hat,Nose Ring,Golden Cobra Cane,
5293,Parrotz #5293,201,235.02631661123763,10,Seasons,Black,Titanic Movie Necklace,Hoodie,Confused,Green,Deal With It Glasses,Cowboy Hat,Lollipop Candy,Map,
3432,Parrotz #3432,202,234.96361460731677,10,Waterfall,White,Tie,HawaianShirt,Basic,White,Neon Party Glasses,Party Hat,Lollipop Candy,Map,
3255,Parrotz #3255,203,234.31046453235535,10,Seasons,White,Gold Chain,Hoodie,Red Glow,White,Steampunk Glasses,Panama,Cigar,Cash,
5600,Parrotz #5600,204,233.81433797248368,10,Seasons,Black,Tie,SleevlessShirt,Surprised,Yellow,Rayban Sunglasses,Panama,Cigar,Thanos Gauntlet,
1388,Parrotz #1388,205,233.68961679618673,10,Waterfall,Black,Pharaoh Necklace,SleevlessShirt,Sleepy,White,Rayban Sunglasses,Turban,Lollipop Candy,Telescope,
2554,Parrotz #2554,206,233.62888175767492,10,Seasons,Black,Yoda Necklace,HawaianShirt,Basic,Dark Blue,Monocle,Ruffled Feathers,Cigar,Map,
4423,Parrotz #4423,207,233.41711349957893,10,Seasons,White,Bowtie,HawaianShirt,Basic,Purple,Heart Sunglasses,Turban,Cigar,Thanos Gauntlet,
4652,Parrotz #4652,208,233.3420701989969,10,Seasons,Black,Diamond Necklace,HawaianShirt,Surprised,Purple,Steampunk Glasses,Backwards Hat,Pipe,Thanos Gauntlet,
7248,Parrotz #7248,209,232.97525874899463,10,Seasons,White,Pharaoh Necklace,Tuxido,Demonic,Green,Deal With It Glasses,Crown,Lollipop Candy,Saber,
8217,Parrotz #8217,210,232.94256464877344,10,Waterfall,White,Diamond Necklace,Hoodie,Basic,White,Monocle,Cowboy Hat,Lollipop Candy,Cash,
7552,Parrotz #7552,211,232.78460752467788,10,Seasons,Black,Diamond Necklace,Picasso Shirt,Surprised,Blue,Rayban Sunglasses,Turban,Pipe,Thanos Gauntlet,
1246,Parrotz #1246,212,232.46905988853678,10,Wave,White,Bowtie,Tuxido,Basic,Black,Rayban Sunglasses,Pirate Captain Hat,Lollipop Candy,Cash,
5709,Parrotz #5709,213,231.85131813914845,10,Seasons,Black,Pharaoh Necklace,HawaianShirt,Surprised,Blue,Heart Sunglasses,Turban,Cigar,Map,
5527,Parrotz #5527,214,231.56801350310974,10,Sun Palm Beach,White,Gold Chain,Hoodie,Sleepy,White,Bitcoin,Ruffled Feathers,Lollipop Candy,Map,
5376,Parrotz #5376,215,231.4796314598898,10,Seasons,Black,Pharaoh Necklace,Tuxido,Basic,Green,Deal With It Glasses,Panama,Nose Ring,Cash,
8071,Parrotz #8071,216,231.24068034574958,10,Seasons,White,Pharaoh Necklace,SleevlessShirt,Confused,Blue,Heart Sunglasses,Disco Hair,Pizza,Cash,
258,Parrotz #258,217,230.87422509176682,10,Energy,Orange,Tie,SleevlessShirt,Confused,Cyan Blue,Cyborg,Cowboy Hat,Lollipop Candy,Map,
1870,Parrotz #1870,218,230.7519857802804,10,Seasons,White,Bowtie,SleevlessShirt,Red Glow,Blue,Rayban Sunglasses,Vizor,Whistle,Cash,
8049,Parrotz #8049,219,230.70704566851018,10,Seasons,Red,Gemstone Necklace,Picasso Shirt,Basic,Blue,Deal With It Glasses,Ruffled Feathers,Cigar,Thanos Gauntlet,
2961,Parrotz #2961,220,230.58510863074463,10,Seasons,Red,Diamond Necklace,Picasso Shirt,Confused,Green,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Cash,
161,Parrotz #161,221,230.51446588585418,10,Glitch,Orange,Gemstone Necklace,Tuxido,Red Glow,Yellow,Cyborg,Ruffled Feathers,Nose Ring,Thanos Gauntlet,
5090,Parrotz #5090,222,230.48001412231005,10,Waterfall,Black,Diamond Necklace,Picasso Shirt,Confused,White,Heart Sunglasses,Disco Hair,Lollipop Candy,Saber,
8660,Parrotz #8660,223,230.19474664632492,10,Equations,Light Green,Pharaoh Necklace,SleevlessShirt,Confused,Cyan Blue,Steampunk Glasses,Pirate Captain Hat,Knife,Map,
1866,Parrotz #1866,224,230.16930550167666,10,Waterfall,White,Bowtie,HawaianShirt,Red Glow,Dark Blue,Monocle,Vizor,Pipe,Telescope,
4023,Parrotz #4023,225,230.02949318539785,10,Seasons,Orange,Tie,SleevlessShirt,Demonic,Green,Monocle,Crown,Lollipop Candy,Map,
7550,Parrotz #7550,226,229.938015369206,10,Seasons,Black,Diamond Necklace,Leather Biker Jacket,Surprised,Cyan Blue,Steampunk Glasses,Ruffled Feathers,Cigar,Telescope,
2599,Parrotz #2599,227,229.6175131816082,10,80s Retro Palm,Black,Pharaoh Necklace,SleevlessShirt,Surprised,Dark Blue,Cyborg,Panama,Lollipop Candy,Map,
3090,Parrotz #3090,228,229.55726550724117,10,Wave,Black,Tie,Tuxido,Surprised,Orange,Cyborg,Disco Hair,Lollipop Candy,Saber,
8645,Parrotz #8645,229,229.4629711335693,10,Matrix,Black,Gold Chain,Hoodie,Demonic,Green,Cyborg,Vizor,Cigar,Axe Hammer,
2865,Parrotz #2865,230,229.27451139792103,10,Bills,White,Bowtie,Picasso Shirt,Demonic,Purple,Eye Patch,Pirate Captain Hat,Lollipop Candy,Indiana Jones Whip,
7993,Parrotz #7993,231,229.0332195558942,10,Waterfall,White,Bowtie,SleevlessShirt,Demonic,Purple,Heart Sunglasses,Vizor,Cigar,Axe Hammer,
5637,Parrotz #5637,232,229.00470545484058,10,Red Lasers,Black,Yoda Necklace,SleevlessShirt,Confused,Black,Steampunk Glasses,Mortar Board,Knife,Telescope,
3664,Parrotz #3664,233,228.73611664072158,10,Waterfall,Orange,Bowtie,SleevlessShirt,Basic,White,Deal With It Glasses,Disco Hair,Cigar,Saber,
3997,Parrotz #3997,234,228.7247694083478,10,Waterfall,White,Diamond Necklace,SleevlessShirt,Confused,Purple,Neon Party Glasses,Disco Hair,Lollipop Candy,Cash,
921,Parrotz #921,235,228.02531503033993,10,Waterfall,Black,Diamond Necklace,Tuxido,Demonic,Purple,Deal With It Glasses,Vizor,Lollipop Candy,Telescope,
4114,Parrotz #4114,236,227.7798010785305,10,Seasons,Black,Tie,Picasso Shirt,Red Glow,White,Monocle,Panama,Lollipop Candy,Saber,
6823,Parrotz #6823,237,227.27622187408286,10,Seasons,White,Pharaoh Necklace,SleevlessShirt,Confused,Purple,Deal With It Glasses,Halo,Cigar,Thanos Gauntlet,
4768,Parrotz #4768,238,227.21608605063614,10,Waterfall,Black,Diamond Necklace,HawaianShirt,Confused,Green,Rayban Sunglasses,Disco Hair,Lollipop Candy,Cash,
2,Parrotz #2,239,226.48680561883094,10,Bills,White,Gold Chain,HawaianShirt,Red Glow,Cyan Blue,Deal With It Glasses,Pirate Captain Hat,Gold Token,Saber,
9301,Parrotz #9301,240,226.43160021127545,10,Disco Lights,Black,Diamond Necklace,Picasso Shirt,Sleepy,White,Cyborg,Vizor,Pipe,Map,
6709,Parrotz #6709,241,226.13758979051846,10,Glitch,Black,Pharaoh Necklace,Hoodie,Red Glow,White,Cyborg,Disco Hair,Lollipop Candy,Indiana Jones Whip,
6275,Parrotz #6275,242,226.0200903224522,10,Boom,Black,Diamond Necklace,HawaianShirt,Demonic,Cyan Blue,Cyborg,Disco Hair,Cigar,Map,
3074,Parrotz #3074,243,225.8332969066346,10,Storm,Black,Bowtie,SleevlessShirt,Confused,Dark Blue,Cyborg,Disco Hair,Lollipop Candy,Dice,
1320,Parrotz #1320,244,225.62038008533858,10,Waterfall,Black,Gemstone Necklace,SleevlessShirt,Basic,White,Heart Sunglasses,Disco Hair,Nose Ring,Map,
7618,Parrotz #7618,245,225.60395322575337,10,Matrix,White,Tie,Leather Biker Jacket,Demonic,Green,Monocle,Pirate Captain Hat,Pipe,Magic Lamp,
483,Parrotz #483,246,225.58430491200005,10,Waterfall,White,Bowtie,Picasso Shirt,Sleepy,White,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Cash,
6708,Parrotz #6708,247,225.50655270519187,10,Seasons,White,Pharaoh Necklace,SleevlessShirt,Red Glow,White,Monocle,Party Hat,Nose Ring,Telescope,
8313,Parrotz #8313,248,223.18684377244034,10,Equations,White,Gold Chain,SleevlessShirt,Basic,White,Cyborg,Vizor,Pipe,Telescope,
8042,Parrotz #8042,249,222.31974326751234,10,Seasons,Black,Gold Chain,HawaianShirt,Red Glow,Blue,Monocle,Disco Hair,Nose Ring,Saber,
8546,Parrotz #8546,250,222.10067007523924,10,Seasons,Black,Bowtie,Tuxido,Sleepy,Dark Blue,Neon Party Glasses,Vizor,Pipe,Map,
8372,Parrotz #8372,251,221.50316092907062,10,Seasons,White,Diamond Necklace,SleevlessShirt,Red Glow,Yellow,Heart Sunglasses,Disco Hair,Lollipop Candy,Map,
1292,Parrotz #1292,252,220.35306854961016,10,Rome,White,Tie,HawaianShirt,Surprised,Green,Steampunk Glasses,Pirate Captain Hat,Gold Token,Map,
6606,Parrotz #6606,253,220.29516638458387,10,Glitch,Black,Diamond Necklace,Picasso Shirt,Basic,Green,Cyborg,Cowboy Hat,Lollipop Candy,Saber,
2145,Parrotz #2145,254,220.16058567291623,10,Seasons,White,Diamond Necklace,Picasso Shirt,Surprised,Purple,Deal With It Glasses,Ruffled Feathers,Cigar,Cash,
229,Parrotz #229,255,219.43674601477704,10,Boom,White over Black,Bamboo Necklace,HawaianShirt,Demonic,Orange,Deal With It Glasses,Pirate Captain Hat,Nose Ring,Thanos Gauntlet,
1942,Parrotz #1942,256,219.41012772781997,10,Storm,Red,Yoda Necklace,SleevlessShirt,Sleepy,Green,Neon Party Glasses,Pirate Captain Hat,Gold Token,Map,
8575,Parrotz #8575,257,218.48268355555945,10,Wave,Light Green,Bowtie,SleevlessShirt,Basic,Green,Deal With It Glasses,Pirate Captain Hat,Lollipop Candy,Magic Lamp,
5446,Parrotz #5446,258,218.48118754115256,10,Sun Palm Beach,Orange,Pharaoh Necklace,SleevlessShirt,Sleepy,Blue,Cyborg,Ruffled Feathers,Nose Ring,Cash,
2924,Parrotz #2924,259,218.25872324629478,10,Seasons,White,Gemstone Necklace,Hoodie,Confused,Blue,Monocle,Disco Hair,Lollipop Candy,Thanos Gauntlet,
5803,Parrotz #5803,260,217.17510185276507,10,Rome,White,Gold Chain,Military Jacket,Demonic,Dark Blue,Rayban Sunglasses,Pirate Captain Hat,Pipe,Thanos Gauntlet,
8700,Parrotz #8700,261,216.51569167642782,10,Snow,Light Green,Bowtie,HawaianShirt,Sleepy,Cyan Blue,Deal With It Glasses,Beret,Cigar,Magic Lamp,
8146,Parrotz #8146,262,216.39762359927514,10,Sun Palm Beach,Orange,Bowtie,HawaianShirt,Sleepy,Green,Cyborg,Ruffled Feathers,Lollipop Candy,Saber,
6927,Parrotz #6927,263,215.53112964212957,10,Glitch,White,Gemstone Necklace,Tuxido,Basic,Green,Cyborg,Disco Hair,Lollipop Candy,Axe Hammer,
4867,Parrotz #4867,264,215.09418633333036,10,Snow,Red,Titanic Movie Necklace,Leather Biker Jacket,Basic,Yellow,Neon Party Glasses,Crown,Nose Ring,Golden Cobra Cane,
7690,Parrotz #7690,265,214.69755224312317,10,Seasons,Black,Pharaoh Necklace,SleevlessShirt,Basic,Cyan Blue,Steampunk Glasses,Disco Hair,Pipe,Saber,
536,Parrotz #536,266,214.51103795091993,10,Sequence,Black,Bowtie,HawaianShirt,Basic,Yellow,Monocle,Pirate Captain Hat,Nose Ring,Saber,
4128,Parrotz #4128,267,214.41474868518173,10,Bills,Light Green,Gold Chain,SleevlessShirt,Demonic,Dark Blue,Rayban Sunglasses,Pirate Captain Hat,Pipe,Thanos Gauntlet,
8562,Parrotz #8562,268,214.1179663315097,10,Snow,White,Diamond Necklace,HawaianShirt,Basic,Dark Blue,Neon Party Glasses,Trapper Hat,Whistle,Magic Lamp,
6325,Parrotz #6325,269,213.21087148223572,10,Seasons,White,Gold Chain,SleevlessShirt,Basic,Blue,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Map,
3156,Parrotz #3156,270,212.5004447790083,10,Wave,White,Bamboo Necklace,SleevlessShirt,Sleepy,Cyan Blue,Steampunk Glasses,Pirate Captain Hat,Pizza,Indiana Jones Whip,
854,Parrotz #854,271,212.33154452828538,10,Snow,White,Titanic Movie Necklace,HawaianShirt,Confused,Green,Steampunk Glasses,Trapper Hat,Knife,Thanos Gauntlet,
3851,Parrotz #3851,272,211.01986347639328,10,Rome,Light Green,Tie,SleevlessShirt,Angry,Yellow,Rayban Sunglasses,Viking Hat,Whistle,Indiana Jones Whip,
5321,Parrotz #5321,273,209.5700922850582,10,Palm Road,White,Bamboo Necklace,SleevlessShirt,Surprised,Blue,Neon Party Glasses,Pirate Captain Hat,Cigar,Golden Cobra Cane,
449,Parrotz #449,274,207.5521827948906,10,80s Retro Palm,White,Gold Chain,Picasso Shirt,Hypnotised,Dark Blue,Heart Sunglasses,Pirate Captain Hat,Whistle,Telescope,
9842,Parrotz #9842,275,207.4105702660626,10,Bills,Orange,Diamond Necklace,Leather Biker Jacket,Demonic,Dark Blue,Rayban Sunglasses,Beret,Knife,Indiana Jones Whip,
1961,Parrotz #1961,276,205.92916078645476,10,Bills,Orange,Pharaoh Necklace,Hoodie,Sleepy,Cyan Blue,Deal With It Glasses,Pirate Captain Hat,Cigar,Thanos Gauntlet,
4597,Parrotz #4597,277,205.87334996083212,10,Bills,Black,Diamond Necklace,HawaianShirt,Red Glow,Black,Steampunk Glasses,Boater,Joint,Cash,
6726,Parrotz #6726,278,205.74398634852363,10,Red Lasers,White,Gold Chain,SleevlessShirt,Red Glow,Orange,Heart Sunglasses,Pirate Captain Hat,Gold Token,Saber,
8041,Parrotz #8041,279,203.81280690566646,10,Boom,Orange,Pharaoh Necklace,SleevlessShirt,Hypnotised,Green,Rayban Sunglasses,Pirate Captain Hat,Gold Token,Thanos Gauntlet,
2825,Parrotz #2825,280,203.60513269192353,10,Rome,Black,Tie,SleevlessShirt,Basic,Black,Heart Sunglasses,Space Helmet,Gold Token,Cash,
1671,Parrotz #1671,281,203.54753158229465,10,Checker Tunnel,Black,Titanic Movie Necklace,SleevlessShirt,Sleepy,Black,Monocle,Mortar Board,Pizza,Indiana Jones Whip,
6637,Parrotz #6637,282,203.50698443317975,10,Bills,White,Bamboo Necklace,Leather Biker Jacket,Basic,Orange,Rayban Sunglasses,Trapper Hat,Knife,Map,
6144,Parrotz #6144,283,202.67791399241028,10,Rome,White,Gemstone Necklace,SleevlessShirt,Confused,Blue,Rayban Sunglasses,Pirate Captain Hat,Cigar,Thanos Gauntlet,
8272,Parrotz #8272,284,202.35270454632195,10,Pyramid Palm Sun,White over Black,Pharaoh Necklace,Hoodie,Angry,Green,Heart Sunglasses,Boater,Pizza,Magic Lamp,
5929,Parrotz #5929,285,202.32303932027605,10,Equations,White,Pharaoh Necklace,Tuxido,Confused,Cyan Blue,Steampunk Glasses,Pirate Captain Hat,Gold Token,Cash,
3934,Parrotz #3934,286,201.6369331173566,10,Snow,Red,Titanic Movie Necklace,SleevlessShirt,Confused,Cyan Blue,Neon Party Glasses,Backwards Hat,Joint,Indiana Jones Whip,
4880,Parrotz #4880,287,201.51761787571235,10,Rome,Red,Diamond Necklace,Tuxido,Hypnotised,Black,Heart Sunglasses,Backwards Hat,Lollipop Candy,Saber,
2058,Parrotz #2058,288,201.28726624649275,10,Starbursts,Orange,Bowtie,Picasso Shirt,Sleepy,Black,Monocle,Trapper Hat,Gold Token,Indiana Jones Whip,
4994,Parrotz #4994,289,201.0191847265494,10,Red Lasers,Light Green,Yoda Necklace,Hoodie,Basic,Black,Deal With It Glasses,Beret,Nose Ring,Map,
4950,Parrotz #4950,290,200.42893613432818,10,Rome,White,Pharaoh Necklace,Picasso Shirt,Surprised,Green,Rayban Sunglasses,Pirate Captain Hat,Nose Ring,Map,
5546,Parrotz #5546,291,199.62228195120522,10,Equations,Orange,Bowtie,HawaianShirt,Confused,Dark Blue,Eye Patch,Pirate Captain Hat,Cigar,Thanos Gauntlet,
7685,Parrotz #7685,292,199.10394065011113,10,Matrix,Black,Pharaoh Necklace,Tuxido,Surprised,Dark Blue,Steampunk Glasses,Pirate Captain Hat,Gold Token,Saber,
9352,Parrotz #9352,293,198.92401046464704,10,Red Lasers,Black,Gold Chain,Picasso Shirt,Basic,Dark Blue,Neon Party Glasses,Pirate Captain Hat,Whistle,Saber,
2850,Parrotz #2850,294,198.83661103431646,10,Pyramid Palm Sun,Orange,Yoda Necklace,SleevlessShirt,Confused,Dark Blue,Monocle,Pirate Captain Hat,Cigar,Axe Hammer,
7189,Parrotz #7189,295,198.47670902613257,10,Sun Palm Beach,Orange,Tie,HawaianShirt,Sleepy,Black,Steampunk Glasses,Turban,Pizza,Magic Lamp,
6234,Parrotz #6234,296,198.39639529221805,10,Bills,White,Pharaoh Necklace,SleevlessShirt,Surprised,Dark Blue,Rayban Sunglasses,Pirate Captain Hat,Nose Ring,Saber,
9619,Parrotz #9619,297,198.2737448926975,10,Glitch,Light Green,Diamond Necklace,SleevlessShirt,Red Glow,Blue,Neon Party Glasses,Pirate Captain Hat,Joint,Thanos Gauntlet,
8102,Parrotz #8102,298,198.25587151625552,10,Energy,White,Tie,SleevlessShirt,Hypnotised,Red,Steampunk Glasses,Pirate Captain Hat,Lollipop Candy,Axe Hammer,
4863,Parrotz #4863,299,197.18983811665478,10,Checker Tunnel,Black,Titanic Movie Necklace,SleevlessShirt,Basic,White,Heart Sunglasses,Pirate Captain Hat,Cigar,Indiana Jones Whip,
6853,Parrotz #6853,300,196.87095097894823,10,Snow,Orange,Pharaoh Necklace,Hoodie,Basic,Blue,Monocle,Crown,Knife,Dice,
7662,Parrotz #7662,301,196.83556802937443,10,Glitch,White,Titanic Movie Necklace,Tuxido,Surprised,Green,Eye Patch,Pirate Captain Hat,Pipe,Axe Hammer,
289,Parrotz #289,302,195.91269138279068,10,Snow,Light Green,Gemstone Necklace,Picasso Shirt,Basic,Blue,Neon Party Glasses,Mortar Board,Pizza,Dice,
9634,Parrotz #9634,303,195.89123112788235,10,Snow,White,Diamond Necklace,SleevlessShirt,Surprised,Red,Rayban Sunglasses,Top Hat,Cigar,Golden Cobra Cane,
6038,Parrotz #6038,304,195.81201419698897,10,Rome,Orange,Tie,Hoodie,Demonic,Dark Blue,Steampunk Glasses,Beret,Whistle,Magic Lamp,
8511,Parrotz #8511,305,195.63697922036482,10,Storm,Orange,Diamond Necklace,HawaianShirt,Angry,Red,Neon Party Glasses,Newsboy,Knife,Saber,
7910,Parrotz #7910,306,195.11831424144117,10,Palm Road,Red,Bowtie,SleevlessShirt,Demonic,Yellow,Monocle,Pirate Captain Hat,Lollipop Candy,Dice,
3795,Parrotz #3795,307,194.87345723137443,10,Snow,White,Titanic Movie Necklace,Hoodie,Basic,Yellow,Eye Patch,Newsboy,Cigar,Dice,
2524,Parrotz #2524,308,194.74099297899176,10,Matrix,Light Green,Bowtie,Military Jacket,Angry,White,Eye Patch,Newsboy,Gold Token,Telescope,
2570,Parrotz #2570,309,194.48644589176547,10,Snow,White,Diamond Necklace,HawaianShirt,Red Glow,Purple,Rayban Sunglasses,Halo,Knife,Indiana Jones Whip,
9772,Parrotz #9772,310,194.3456866259463,10,Sequence,Orange,Bamboo Necklace,Hoodie,Sleepy,Black,Deal With It Glasses,Party Hat,Pipe,Map,
8264,Parrotz #8264,311,194.27623880564164,10,Red Lasers,Red,Diamond Necklace,Leather Biker Jacket,Surprised,Black,Steampunk Glasses,Turban,Pizza,Dice,
2310,Parrotz #2310,312,193.9454027021332,10,Palm Road,Orange,Gold Chain,Hoodie,Hypnotised,Purple,Rayban Sunglasses,Pirate Captain Hat,Pipe,Axe Hammer,
