ID,Name,Rank,Rarity_Score,Alpha,Attributes,Axel Mount,Background,Base Neck,Beta,Cheek Shield,Chest,Core Drive,Crest,Delta,Ears,Energy,Equipment,Firepower,Gamma,Head,Jaw nut,K9 Matrix,Lower Jaw,Neck,Nose,Prosternum,Psi,Shield Strength,Sigma,Single Body,Snout,Speed,Tech,Throat,Vision Tech,Withers,Zeta
5175,Mekatron K9 #5175,78,2329.2216081279116,,26,Royalyellow,Burgundy,CrazytechBN,,Darktech,Xtz,HyperStabalizing,ShimmerC,,Scratched,11,Communicator,20,,PlatedH,Kobicha,16,Datacrunch,SavageN,PJSNCorpNose,AlientechPST,Psi,12,,,Goblin,10,21,NaniteT,Juggernaut,PlatedW,
3480,Mekatron K9 #3480,79,2322.9879917925778,,25,TOMount,ElectricIndigo,AndromedaBN,,PunkShield,,EngineBajaor,VizorianC,,Scarlet,07,SidePlasmaBeamerGen4,10,,Shimmer,Illumemrald,15,Deepocean,CapN,NazixCube,CobaltbluePST,,13,,,StandardParticleGenerator,15,10,CobaltblueT,Forcelabs,ElectricindigoW,Zeeta
1216,Mekatron K9 #1216,80,2313.322246034663,,26,Peach,Rosered,BluesBN,,Darktech,Ven,HiveDrive,ShimmerC,,Doubleplated,09,ConcealedPhaser,22,Gamma,TechnoH,Keppel,18,Titanforge,CobaltblueN,HashCorp,XiradiumPST,,19,,,AlphaLabs,07,14,BurgundyT,EvGHappy,CapW,
3458,Mekatron K9 #3458,81,2305.596571868229,,26,GMount,Nadeshikopink,CobaltblueBN,,Cordovian,Scarlet,ThoronPlasma,ZebC,,Scratched,15,ClokedTorpedo,06,,Zeb2H,Carbon,18,Redgiant,SnowyN,CanvortLabs,MustardPST,,18,,,MetaLabs,07,15,NaniteT,GreenLaser,GoGW,Zeeta
1490,Mekatron K9 #1490,82,2305.3975686257,,26,Carribiangreen,Byzantium,DusteezBN,,SpikeyMk2,Bolonium,hexDrive,PrussianblueC,,Copper,11,DACannon,16,Gamma,DesertSquadH,Kobicha,22,Ghost,AlientechN,Fiberwheels,GunPST,,22,,,StandardMekaGenMk4,19,18,Mustard6,PinkEye,K9FeW,
3175,Mekatron K9 #3175,83,2303.777337975628,,26,CanonMount,Persiangreen,SteelblueBN,,Dazzled,Atium,ThoronPlasma,AssimilatedC,,RedFlame,13,BlueRayTurret,18,,DesertSquadH,Goblin,17,Curvedbayo,TigerN,Crimson,WhitechipPST,,21,,,TechParticleGenMk5,15,12,GobT,Peace,AlientechW,Zeeta
5387,Mekatron K9 #5387,84,2278.9692992965524,,26,Deeprose,Erin,NaniteBN,,PunkShield,Leop,AMHDrive,CarbonC,,Jupmax,10,AACannon,17,,ColorsHColorsH,Plated,09,ForceJet,Techno,Crimson,LeopPST,Psi,21,,,Patspowergen,12,13,SnowyT,DarkShade,TechcratW,
1319,Mekatron K9 #1319,85,2278.330382032192,,26,Pumkin,Burgundy,GunBN,,Darktech,Darktech,ThoronPlasma,AssimilatedC,,Lavender,25,RailGun,15,Gamma,ScarletH,JsGunMetal,07,LittleJoy,FlN,NazixCube,PinksPST,,16,,,Brnztec,08,14,SteelblueT,EvGAnger,GunW,
5176,Mekatron K9 #5176,86,2274.803879405317,,26,Carribiangreen,Orangeyellow,OceanBN,,Citron,Xtz,ReactorCoreDrive,SkyblueC,,CrysalEmerald,21,SideCanon1,16,,AtiumH,Alientech,10,Sabertooth,Nether,Ringtechmodel2,VizoPST,Psi,24,,,OldGeneralCorpReplacement,09,24,ScarletT,Forcelabs,GoGW,
1282,Mekatron K9 #1282,87,2274.5323361238225,,26,EmraldMount,Lilac,CobaltblueBN,,SpikeyMk6,Leop,ReactorCoreDrive,BluesC,,Andromeda,07,AACannon,13,Gamma,CargoniteH,JsAzt,16,Lemtangtech,AtiumN,JesonPak2,PrussianbluePST,,21,,,CornitronParticleGenerator,18,13,SteelblueT,MultiVision,VenW,
2284,Mekatron K9 #2284,88,2270.49870749047,,26,UniMount,Zaffre,PlatedBN,,Brightyellow,Whitechip,NutrenoReactor,K9FeC,Delta,Plasmanix,17,PositronRG,12,,FlH,Lapis,15,Mekabin,Leop,NGtechmodel2,RustPSt,,20,,,StandardGeneratorM5,12,09,SteelblueT,BlueEye,DesertSquadW,
1175,Mekatron K9 #1175,89,2268.9447404914113,,26,Sepia,Jade,SkyblueBN,,Cordovian,Burgundy,DualInjection,SteelblueC,,Savagetech,20,SideCanon1,11,Gamma,DesertSquadH,Independence,12,slyaluminum,SnowyN,CanvortLabs,SnowyPST,,17,,,ExoticParticleGenerator,15,11,PinksT,EvG,CobaltblueW,
1508,Mekatron K9 #1508,90,2267.909387818246,,26,LaserMount,Windsortan,SteelblueBN,,DoubleLayerdShield,Alientech,SolDrive,CobaltblueC,,AviraPurple,06,ConcealedPhaser,12,Gamma,SavageH,Jonquil,10,Bevertech,ColorsN,Ringtechmodel2,OceanPST,,14,,,OldGeneralCorpReplacement,07,13,PrussianblueT,YellowLaser,DusteezW,
4494,Mekatron K9 #4494,91,2261.4901598085344,,26,VMount,Limegreen,SavageBN,,Rajah,Dusteez,HaddarHyperCore,CobaltblueC,,CrystaslSaph,16,SidePlasmaBeamer,15,,ColorsHColorsH,Jonquil,10,Honolu,ChlorophyteN,BlacksiteLabs,SnowyPST,,16,Sigma,,StandardMekaGenMk5,06,13,CobaltblueT,Passive,BluesW,
5299,Mekatron K9 #5299,92,2261.2043861798775,,26,BrightMount,Xanadu,MustardBN,,Purple,Andromeda,HyperCharged,AtiumC,,Xanthous,05,ArmorCrackerMK2,21,,CapHCapH,Goblin,22,Jeggernaut,GunN,MegaCOre,K9FEPST,Psi,14,,,AndromedaAlpha,20,20,XiraliumT,EvGHappy,ChlorophyteW,
3374,Mekatron K9 #3374,93,2260.658471421867,,26,RedOx,Steelblue,ChlorophyteBN,,HeatShieldGenerator,Trit,HaddarHyperCore,SavageC,,Brownee,10,CloakedPhotonCanon,15,,ZebH,Mahagony,20,Deepocean,AssimilatedN,HashCorp,CobaltbluePST,,15,,,OldGeneralCorpReplacement,11,22,Blues,Eagle,CargoniteW,Zeeta
1502,Mekatron K9 #1502,94,2255.3504502522496,,25,Carribiangreen,Rust,CobaltblueBN,,Cordovian,Prussianblue,Mk4Antimater,GoGC,,Andromedamk1,07,,19,Gamma,XtzH,LockedNut,07,Brighttech,CobaltblueN,ColNetwork,PlatedPST,,08,,,AngelLabs,13,23,RustT,Mystique,SteelblueW,
2192,Mekatron K9 #2192,95,2252.528805044426,,26,Aero,SacramentoStategreen,ZebBN,,Bittersweet,Savage,HaddarHyperCore,ChlorophyteC,Delta,Whitechip,15,SideHeadBuster,11,,Shimmer,Labrynth,14,Mekabin,CobaltblueN,Ringtechmodel2,TritPST,,09,,,PlasmaDisruptorGenerator,17,17,ElectricindigoT,EvbStern,BluesW,
177,Mekatron K9 #177,96,2246.895252784562,Alpha,26,LauncherMount,Taupe,CrazytechBN,,DroneBay,Bolonium,MatterEngine,WhitechipC,,Chartreuse,18,CloakedPhotonCanon,14,,K9FeH,JsGunMetal,21,BlueJustice,Nether,JesonPak1,OceanPST,,06,,,OldGeneralCorpReplacement,08,14,AtiumT,EvG,CargoniteW,
450,Mekatron K9 #450,97,2242.6773947604756,,26,Aero,Orangeyellow,Zeb2BN,Beta,Darktech,Oceana,EngineAphacentauri,DusteezC,,Darktech,20,Immobilizer,21,,VenH,Glaucous,06,Bevertech,SavageN,ColNetwork,CarbonPST,,07,,,IndieGeneratorM4,09,13,GunT,DarkShade,DarkTechW,
3168,Mekatron K9 #3168,98,2241.181638855671,,26,Scarlet,Mediumvioletred,PinksBN,,DoubleLayerdShield,Alientech,HyperCharged,ColorsC,,Whitechip,21,BlueRayTurret,10,,DarktechH,Mektech,16,Mekatech,PrussianblueN,JesonPak2,ColorsPST,,15,,,Orangtech,13,14,CargoniteT,Kizzylabs,CobaltblueW,Zeeta
3511,Mekatron K9 #3511,99,2234.914188716793,,26,Carribiangreen,Yellowgreen,CargoniteBN,,Citron,Pinks,Model25486Core,NetherC,,Proximitysensor,19,SideHeadBuster,18,,PinksH,JsGunMetal,18,Shimmer,CargoniteN,RastorNose,CarbonPST,,17,,,AlphaLabs,09,19,ByzaniumT,Peace,K9FeW,Zeeta
1477,Mekatron K9 #1477,100,2234.7063278744513,,26,EmraldMount,Keylime,TritBN,,Darktorquoise,Snowy,ReinforcedDeuterium,NetherC,,Xanthous,11,Communicator,16,Gamma,LeopH,Plated,21,Phoenix,PinksN,SSCorp,BoloniumPST,,15,,,BinarySystemCoreMK4,13,09,ShimmerT,Battletech,NaniteW,
2472,Mekatron K9 #2472,101,2230.827411742058,,26,Deepskyblue,Khakidark,ShimmerBN,,HeatShieldGenerator,Ven,Mk4Antimater,DusteezC,Delta,Cargonite,19,AACannon,23,,ZebH,Independence,14,Brighttech,WhitechipN,BlacksiteLabs,VenPST,,18,,,Prussgreen,09,16,CobaltblueT,Pearlvision,AtiumW,
3439,Mekatron K9 #3439,102,2230.5809556231434,,26,Deeprose,Maroon,ColorsBN,,Superpink,Gun,HiveDrive,GoGC,,Scratched,21,ArmorCrackerMK2,20,,VizorianH,Jonquil,16,Soltech,Leop,JMSlabs,TigerPST,,12,,,StandardCooler,23,22,PrussianblueT,Garethtech,NetherW,Zeeta
2500,Mekatron K9 #2500,103,2227.600430288163,,25,AGMount,Oldburgundy,BrowneeBN,,Favulous,Oceana,FieldInjection,LeopC,Delta,Cdgreen,20,CoreBuster,15,,Shimmer,Chiptech,16,LittleJoy,,GhostTech,NanitePST,,20,,,GrizlyCharger,10,05,CargoniteT,Astratech,MustardW,
3153,Mekatron K9 #3153,104,2225.3796011646227,,26,PlutonianMount,Teal,ChlorophyteBN,,Citron,Fl,HyperCharged,NaniteC,,Proximitysensor,14,DisruptorCanon,23,,GoGH,Indegobase,13,slyaluminum,DusteezN,PJSNCorpNose,CrazytechPST,,24,,,StandardMekaGenMk5,18,13,TigerT,Pearlvision,Zeb2W,Zeeta
3284,Mekatron K9 #3284,105,2218.122759240481,,25,Deepskyblue,WeezyBlue,DarkTechBN,,Darkgreen,Electricindigo,Protomatter,SkyblueC,,Scratched,15,,19,,NetherH,Rusteez,12,Honolu,Zeb2N,NazixCube,MustardPST,,20,,,RefractiveGenerator,05,16,SteelblueT,MultiVision,AtiumW,Zeeta
1200,Mekatron K9 #1200,106,2212.3446043816334,,26,AlloyOrange,Bronze,PinksBN,,Eminance,Bolonium,WarpDriveCore,CobaltblueC,,Persianindego,14,ConcealedPhaser,15,Gamma,ElectricindigoH,Jonquil,11,Ghost,K9FeN,HashCorp,SnowyPST,,12,,,Shimmer,12,23,SnowyT,EvG,GoGW,
2428,Mekatron K9 #2428,107,2212.158160693354,,26,VMount,Jasmine,AtiumBN,,DoubleLayerdShield,Atium,DualInjection,DusteezC,Delta,Pearlesence,19,PositronRG,16,,ChlorophyteH,Illumemrald,13,Sharlet,CodedN,Crimson,GunPST,,16,,,AeroParticleGenerator,19,16,SkyblueT,BuyangLabs,LeopW,
215,Mekatron K9 #215,108,2210.0693514252043,Alpha,26,Oldmauve,WeezyBlue,OceanBN,,Citron,Darktech,DualInjection,SkyblueC,,Orangered,10,ClokedTorpedo,17,,AndromedaH,Mektech,15,Redgiant,BrowneeN,MegaCOre,DarkTechPST,,16,,,Shimmer,16,11,DesertSquadT,EvRHappy,MustardW,
1402,Mekatron K9 #1402,109,2206.578779243841,,26,EmraldMount,Tuscan,PlatedBN,,Teal,Carbon,SolDrive,CargoniteC,,Proximitysensor,18,SidePlasmaBeamerGen3,08,Gamma,ScarletH,Labrynth,24,BlueJustice,ByzaniumN,Ringtechmodel2,BurgundyPST,,15,,,RefractiveGenerator,17,13,NaniteT,EvbStern,TritW,
3262,Mekatron K9 #3262,110,2205.44336958381,,26,DiveMount,Hanblue,CapBN,,Jazzberry,Xirdalium,FieldInjection,CarbonC,,Scratched,15,ArmorCrackerMK3,17,,TribandH,Illumemrald,16,HellF,ColorsN,NGtechmodel3,ScarletPST,,21,,,StandardGeneratorM5,11,17,AndromedaT,EvRStern,BluesW,Zeeta
4394,Mekatron K9 #4394,111,2205.2285733958747,,26,Peach,Xanadu,NetherBN,,HeatShieldGenerator,Zeb2,ReactorCoreDrive,GoGC,,Brmex,23,Turret,23,,TribandH,Illumemrald,16,Deepocean,ElectricindigoN,MegaCOre,DusteezPST,,09,Sigma,,SolAlloy,15,17,CobaltblueT,EvRHappy,ShimmerW,
1304,Mekatron K9 #1304,112,2205.209987135779,,25,KillerMount,Macaroni&Cheese,NaniteBN,,Eminance,Dusteez,Photomatter,DarktechC,,Plasmanix,24,SidePlasmaBeamerGen3,09,Gamma,ElectricindigoH,Jdtech,20,Mekabin,SkyblueN,GhostTech,AtiumPST,,16,,,Superaqua,21,19,,EvRAnger,ShimmerW,
4431,Mekatron K9 #4431,113,2202.7346497979165,,26,EmraldMount,Teal,CobaltblueBN,,MicroTopedoBay,Techno,Overchargedreactor,RustC,,Proximitysensor,19,SideCanon1,21,,WhitechipHWhitechipH,Goblin,08,RegenTech,BrowneeN,JesonPak2,ZebPST,,19,Sigma,,BrCopper,18,19,SkyblueT,Eveenorm,TritW,
1333,Mekatron K9 #1333,114,2198.718620711357,,26,BrightMount,WeezyBlue,CrazytechBN,,OceanicCase,Whitechip,ThoronPlasma,TechnoC,,Jupmax,12,CoreBuster,05,Gamma,OceanaH,JsScarlet,15,Bevertech,ScarletN,BlueFlame,AssimilatedPST,,16,,,GayanNetwork,15,25,SavageT,EvbStern,ScarletW,
3296,Mekatron K9 #3296,115,2197.357201408764,,26,RedOx,Jade,VizoBN,,HeatShieldGenerator,Cobaltblue,EngineBajaor,ElectricindigoC,,Brushedmetal,15,NeutrinoRailG,12,,FlH,Outrageous,10,slyaluminum,AndromedaN,RingTech,PrussianbluePST,,22,,,ExoticParticleGenerator,23,18,TritrT,EvRHappy,BurgundyW,Zeeta
2183,Mekatron K9 #2183,116,2193.9580652168656,,26,Onyx,Carbonfiber,Burgundy3,,OceanicCase,Trit,NutrenoReactor,AndromedaC,Delta,Gold,23,ClokedTorpedo,22,,SnowyH,Alientech,16,slyaluminum,TigerN,NazixCube,BrowneePST,,11,,,MegaElectroConductor,12,08,LeopT,Passive,ByzaniumW,
3166,Mekatron K9 #3166,117,2193.8258846549566,,26,MekaMount,Oldburgundy,SavageBN,,Eminance,Nether,StabilizingCore,CarbonC,,Chartreuse,13,Immobilizer,17,,DesertSquadH,Indegobase,22,Redgiant,K9FeN,GhostTech,TritPST,,14,,,MajBParticleGenerator,11,23,AlientechT,Jarvistech,ElectricindigoW,Zeeta
1239,Mekatron K9 #1239,118,2192.4192519948006,,26,Oldmauve,WeezyBlue,WhitechipBN,,HyperJet,Gun,ReactorCoreDrive,ShimmerC,,Scratched,09,CloakedPhotonCanon,20,Gamma,OceanaH,Imperialred,16,Ghost,TigerN,MegaCOre,CrazytechPST,,18,,,MajBParticleGenerator,18,25,ChlorophyteT,EvGHappy,XirdaliumW,
5375,Mekatron K9 #5375,119,2188.460329289367,,26,Sepia,Yellowgreen,ByzaniumBN,,DoubleLayerdShield,Alientech,ReinforcedDeuterium,SavageC,,Orangered,14,CloakedPhotonCanon,18,,OceanaH,Heliotrope,16,Datacrunch,Bolonium,PJSNCorpNose,AssimilatedPST,Psi,13,,,ParticleGeneratorGen2,16,20,PlatedT,Peace,AlientechW,
161,Mekatron K9 #161,120,2185.4778471534532,Alpha,25,RMDMount,Maroon,OceanBN,,OceanicCase,Atium,FussionDrive,ShimmerC,,Doubleplated,18,,11,,XirdaliumHXirdaliumH,Tech,08,Alienirisblue,RustN,PJSNCorpNose,ElectricindigoPST,,18,,,MegaElectroConductor,10,17,ScarletT,Evangry,SavageW,
4429,Mekatron K9 #4429,121,2181.4724672963926,,26,Deeprose,YellowOrange,ZebBN,,Rajah,Blues,HaddarHyperCore,VenC,,Proximitysensor,19,ClokedTorpedo,15,,FlH,JsXTech,25,Honolu,ChlorophyteN,Ringtechmodel2,ElectricindigoPST,,15,Sigma,,BrCopper,12,07,ScarletT,Kizzylabs,OceanW,
2159,Mekatron K9 #2159,122,2177.4117355403164,,26,UniMount,Taupe,VizoBN,,DoubleLayerdShield,Plated,EngineBajaor,DesertSquadC,Delta,Hightech,20,SidePlasmaBeamerGen4,18,,XtzH,Gunmetal,06,Assimilated,RustN,BlacksiteLabs,BoloniumPST,,13,,,Bloodmoon,15,17,VenT,Evangry,TritW,
2488,Mekatron K9 #2488,123,2177.3098282709575,,25,Carribiangreen,Neonorange,CoddedBN,,Bittersweet,Fl,ReactorCoreDrive,SkyblueC,Delta,Brmex,18,AACannon,19,,PlatedH,Chiptech,14,Datacrunch,,SilionMTech,PinksPST,,11,,,Patspowergen,21,09,ChlorophyteT,EvRStern,TritW,
2201,Mekatron K9 #2201,124,2176.9721509793217,,26,Pumkin,Queenblue,ScarletBN,,Brushedcu,Nanite,HaddarHyperCore,CargoniteC,Delta,Primeblue,25,ClokedTorpedo,16,,StarStripeH,Andromeda,16,Lemtangtech,PinksN,FlameRing,CarbonPST,,14,,,StandardCooler,21,08,CobaltblueT,EvRAnger,VizoW,
3224,Mekatron K9 #3224,125,2175.483803596946,,26,MekaMount,Queenblue,AetherBN,,Purple,Gob,Mk4Antimater,ChlorophyteC,,Xanthous,15,SidePlasmaBeamer,16,,GoGH,Plated,16,LittleJoy,FlN,BakerLimited,XiradiumPST,,22,,,HarleyquinGeneratorM2,09,18,TigerT,EvGAnger,XirdaliumW,Zeeta
3497,Mekatron K9 #3497,126,2170.133912309497,,26,VMount,Rosered,GoGBN,,Flax,Pinks,StabilizingCore,TritC,,Scarlet,15,Chronitron Cannon,11,,K9FeH,Chiptech,06,Doubleedged,DusteezN,JMSlabs,GunPST,,16,,,MajBParticleGenerator,19,20,NetherT,BlueEye,BoloniumW,Zeeta
4228,Mekatron K9 #4228,127,2168.191585644125,,26,VMount,Byzantium,CarbonBN,,PunkShield,Darktech,EngineBajaor,GunC,,Plates,08,InvisibleTurret,13,,TribandH,Kobicha,23,Ridgedtooth,CobaltblueN,BlacksiteLabs,XtzPST,,13,Sigma,,BrCopper,13,14,XtzT,Peace,DesertSquadW,
5338,Mekatron K9 #5338,128,2167.7510213871765,,26,BlueHexMount,Pink,CrazytechBN,,DoubleLayerdShield,Trit,WarpDriveCore,CobaltblueC,,AviraPurple,21,SidePlasmaBeamerGen4,08,,GobH,Jonquil,19,Mekabin,Blues,JesonPak2,BurgundyPST,Psi,17,,,NanobotGenerator,19,16,K9FeT,EvGStern,NetherW,
3252,Mekatron K9 #3252,129,2167.0774073900902,,26,RedOx,Fieryrose,PlatedBN,,Bittersweet,Plated,FieldInjection,GunC,,AviraPurple,20,ArmorCrackerMK3,21,,TigerH,Illumemrald,13,Aero_ora,Bolonium,Valiant,ElectricindigoPST,,14,,,IndieGeneratorM4,13,12,XiraliumT,Jarvistech,CarbonW,Zeeta
3184,Mekatron K9 #3184,130,2166.0215537672816,,25,Deepskyblue,Red,GunBN,,Firebrick,Alientech,HyperStabalizing,AssimilatedC,,Ivory,11,,21,,PinksH,JsBluend,06,Redgiant,ScarletN,Ringtechmodel2,TritPST,,12,,,Patspowergen,11,14,GunT,Kizzylabs,XirdaliumW,Zeeta
1137,Mekatron K9 #1137,131,2161.3290686366067,,26,AlloyOrange,Tuscan,RustBN,,DroneBay,GoG,Mk4Antimater,SnowyC,,Goblin,24,DisruptorCanon,20,Gamma,ChlorophyteH,Mektech,20,Ridgedtooth,ByzaniumN,Fiberwheels,Zeb2PSt,,13,,,IctrineGeneratorM4,15,12,GobT,Eagle,NaniteW,
5402,Mekatron K9 #5402,132,2158.38898860923,,26,Onyx,Cyan,WhitechipBN,,Eminance,Xirdalium,Mk4Antimater,ScarletC,,Ivory,12,Turret,19,,BluesH,Chiptech,10,Ridgedtooth,GoGN,SilionMTech,DarkTechPST,Psi,09,,,ExoticParticleGenerator,22,13,LeopT,YellowLaser,BrowneeW,
2199,Mekatron K9 #2199,133,2155.1628631289996,,25,YBMount,Hanblue,PinksBN,,Flax,Gob,HyperStabalizing,AtiumC,Delta,Brmex,11,ArmorCrackerMK3,19,,Shimmer,JsJMSTech,19,Sabertooth,OceanaN,RastorNose,MustardPST,,13,,,StandardGeneratorM5,14,16,NaniteT,MultiVision,,
3174,Mekatron K9 #3174,134,2154.3332326883715,,26,Pumkin,AbsoluteZero,Burgundy3,,Cordovian,Savage,ReinforcedDeuterium,ChlorophyteC,,Amberlin,17,SideCanon1,25,,XtzH,LockedNut,09,slyaluminum,SkyblueN,SSCorp,CobaltbluePST,,11,,,OldGeneralCorpReplacement,07,05,ChlorophyteT,Forcelabs,MustardW,Zeeta
4488,Mekatron K9 #4488,135,2147.2359391093487,,26,Greymetal,Battleshipgrey,CrazytechBN,,SpikeyMk2,K9Fe,Model25486Core,PrussianblueC,,Mystique,24,CloakedPhotonCanon,15,,SavageH,Heliotrope,07,Doubleedged,Bolonium,CanvortLabs,SavagePST,,12,Sigma,,ExoticParticleGenerator,08,13,BurgundyT,EvGHappy,DesertSquadW,
4287,Mekatron K9 #4287,136,2147.0456935384414,,26,Aero,Copper,CoddedBN,,OceanicCase,Tiger,WarpDriveCore,XirdaliumC,,Lavender,12,ArmorCrackerMK2,20,,GobH,Heliotrope,22,Mekatech,Bolonium,NazixCube,XiradiumPST,,11,Sigma,,NanobotGenerator,14,14,CobaltblueT,GreenLaser,VenW,
4297,Mekatron K9 #4297,137,2141.8264519920576,,26,UniMount,Windsortan,NetherBN,,Laserlemon,Dusteez,EngineAphacentauri,SteelblueC,,Pearlesence,19,ConcealedPhaser,19,,VizorianH,JsScarlet,07,Assimilated,WhitechipN,NGtechmodel3,GobPST,,17,Sigma,,StandardGeneratorM5,11,12,ShimmerT,YellowLaser,ChlorophyteW,
1348,Mekatron K9 #1348,138,2141.778119997055,,26,GMount,Macaroni&Cheese,SnowyBN,,Eminance,Pinks,ByhzinianCore,AndromedaC,,Assimilated,14,ArmorCrackerMK3,16,Gamma,TechnoH,JsBluend,09,GreenFurry,CobaltblueN,GoldStandard,SavagePST,,11,,,MekaGenMk1,07,17,Blues,Forcelabs,ChlorophyteW,
4481,Mekatron K9 #4481,139,2133.938752468646,,26,AGMount,QuickSilver,ZebBN,,Purple,Blues,Mk4Antimater,BurgundyC,,Persianindego,16,Turret,18,,SecretCodeH,Pear,18,Shimmer,TritN,CanvortLabs,PlatedPST,,06,Sigma,,IctrineGeneratorM4,19,11,ShimmerT,BuyangLabs,AndromedaW,
2315,Mekatron K9 #2315,140,2132.941245947482,,26,LauncherMount,Queenblue,NoneBN,,Blush,Burgundy,Overchargedreactor,OceanicC,Delta,Brownee,14,SideCanon1,18,,XirdaliumHXirdaliumH,Indegobase,17,Brighttech,PlatedN,FlameRing,AssimilatedPST,,12,,,AlphaLabs,15,15,DesertSquadT,Juggernaut,PlatedW,
3368,Mekatron K9 #3368,141,2131.632232933066,,26,EmraldMount,Battleshipgrey,OceanBN,,Flax,Oceana,AMHDrive,AssimilatedC,,RedFlame,13,InvisibleTurret,16,,AtiumH,Andromeda,16,Brighttech,OceanaN,PJSNCorpNose,AndromedaPST,,13,,,NeutronReactor,14,09,ChlorophyteT,Jarvistech,XtzW,Zeeta
2324,Mekatron K9 #2324,142,2130.588425962118,,26,Peach,Nadeshikopink,SnowyBN,,Purple,Atium,ReactorCoreDrive,ElectricindigoC,Delta,Jupmax,08,NeutrinoRailG,16,,ElectricindigoH,Glaucous,23,Mekabin,GoGN,JesonPak1,AssimilatedPST,,18,,,NanobotGenerator,18,14,PinksT,EvR,XirdaliumW,
1107,Mekatron K9 #1107,143,2125.054534343927,,26,Oldmauve,Maroon,WhitechipBN,,DoubleLayerdShield,GoG,HiveDrive,CapC,,Savagetech,17,EMPMissile,12,Gamma,CarbonH,Lapis,16,Doubleedged,XirdaliumN,BakerLimited,GobPST,,07,,,SolAlloy,15,05,XiraliumT,Cyborg,GunW,
3313,Mekatron K9 #3313,144,2124.311310716958,,26,LauncherMount,YellowOrange,AndromedaBN,,MicroTopedoBay,Oceana,HaddarHyperCore,CodedC,,CrysalEmerald,16,EMPMissile,17,,AndromedaH,Gunmetal,13,MetaCor,PrussianblueN,JesonPak1,DarkTechPST,,18,,,IctrineGeneratorM4,22,11,ChlorophyteT,Garethtech,ByzaniumW,Zeeta
3467,Mekatron K9 #3467,145,2121.8231860709893,,26,Sepia,Celadon,BoloniumBN,,Flax,Leop,HyperStabalizing,VizorianC,,Copper,10,SideHeadBusterGen2,07,,GobH,JsJMSTech,13,Bevertech,WhitechipN,SilionMTech,K9FEPST,,11,,,IndieGeneratorM4,11,16,ColorsT,Alaxiantech,XtzW,Zeeta
5515,Mekatron K9 #5515,146,2119.5551382613116,,25,BlueHexMount,Safronyellow,MustardBN,,OceanicCase,Xtz,EngineBajaor,,,Amberlin,17,ArmorCrackerMK2,12,,DesertSquadH,Oxblood,12,Bevertech,XirdaliumN,MegaCOre,DusteezPST,Psi,08,,,Navytech,05,11,AtiumT,PinkEye,BluesW,
5305,Mekatron K9 #5305,147,2119.3744647859667,,26,Royalyellow,Rust,CargoniteBN,,OceanicCase,Trit,HaddarHyperCore,BoloniumC,,Doubleplated,15,SidePlasmaBeamer,20,,OceanaH,Lapis,07,Lemtangtech,SteelblueN,JesonPak2,CapPST,Psi,18,,,GrizlyCharger,17,16,PrussianblueT,EvbStern,AndromedaW,
3394,Mekatron K9 #3394,148,2115.6315741146745,,26,Carribiangreen,BabyPink,PlatedBN,,Jade,Zeb2,HiveDrive,RustC,,Jupmax,11,AACannon,22,,TigerH,JsPMSTech,09,Mekabin,SavageN,ScarletN1,DesertSquadPST,,14,,,AndromedaAlpha,15,14,TigerT,EvGAnger,SnowyW,Zeeta
3157,Mekatron K9 #3157,149,2113.875597953976,,26,CanonMount,Oldburgundy,AssimilatedBN,,OceanicCase,Plated,HaddarHyperCore,FlC,,Hightech,15,SideCanon1,07,,XirdaliumHXirdaliumH,Glaucous,08,Sharlet,WhitechipN,RastorNose,BluesPST,,05,,,Patspowergen,22,13,LeopT,EvRStern,AlientechW,Zeeta
2325,Mekatron K9 #2325,150,2112.8983567537603,,26,BrightMount,Darkturquoise,ByzaniumBN,,HeatShieldGenerator,Nether,HiveDrive,PinksC,Delta,Panishviridian,09,CloakedPhotonCanon,14,,VenH,LockedNut,13,Jeggernaut,PrussianblueN,BlacksiteLabs,GoGPST,,10,,,Goblin,21,12,VenT,Evangry,DarkTechW,
1177,Mekatron K9 #1177,151,2112.416051867348,,26,Deepskyblue,PrussianBlue,AndromedaBN,,Cybergrape,Plated,ByhzinianCore,BurgundyC,,Doubleplated,06,Immobilizer,12,Gamma,FlH,Glaucous,09,KissofDeath,Techno,ColNetwork,ByzaniumPST,,17,,,ExoticParticleGenerator,10,09,LeopT,AlekseiRedEye,GunW,
244,Mekatron K9 #244,152,2111.9547896046097,Alpha,26,Persianpink,RadicalRed,CrazytechBN,,Sandybrown,Fl,EngineAphacentauri,NetherC,,Azulex,22,ArmorCrackerMK4,21,,AssimilatedH,Mahagony,18,Aero_ora,AlientechN,NGtechmodel3,BoloniumPST,,16,,,NeutronReactor,17,07,K9FeT,AlekseiRedEye,PrussianblueW,
4177,Mekatron K9 #4177,153,2109.6543807775456,,25,BrightMount,Tyrianpurple,GobBN,,DroneBay,Snowy,HyperCharged,CobaltblueC,,Brmex,14,,10,,LeopH,Rusteez,16,Alienirisblue,VenN,Valiant,ElectricindigoPST,,15,Sigma,,StandardMekaGenMk3,11,15,TigerT,GreenLaser,SavageW,
