ID,Name,Rank,Rarity_Score,Animal-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Expression-Scores,Eyewear-Scores,Headwear-Scores
2604,heavy boots. A,396,212.91543582434053,3,2,7,4,150,17,19,8
2124,resolved–a thing no,398,212.2355673509163,3,2,22,7,23,12,19,120
384,we have. Remove,399,212.1837092310191,3,2,6,4,15,17,19,142
1992,on Animal Farm,400,212.09857122066276,3,2,27,96,27,32,4,17
878,"bedroom, and let",401,211.52611863136977,3,1,6,9,120,60,,10
2295,"trotter, would read",402,211.47128903454146,3,2,20,8,136,27,4,8
1819,winter would be,403,211.44777755986613,3,1,11,96,68,20,,9
1770,making little nervous,404,211.00516188856807,3,1,27,27,73,60,,17
279,"a long life,",405,210.61604702886177,3,2,11,8,30,46,24,83
2773,Napoleon took them,406,210.52396700281025,3,2,11,12,30,11,19,120
2286,during the last,407,210.2760783630202,3,1,6,7,88,42,,60
2814,"field drains, silage,",408,209.8078708318521,3,1,6,8,136,17,,36
891,"to their perches,",409,209.66965454950642,3,2,27,4,30,11,81,48
1284,"some time past,",410,209.52100036021696,3,2,20,4,136,29,4,8
1439,had not been,411,209.41654135251895,3,1,15,4,30,38,,115
1946,"the pool, the",412,209.3087167873083,3,1,7,4,142,38,,10
2902,buried among the,413,208.2884317483268,3,1,18,27,136,10,,10
939,"Snowball and Napoleon,",414,208.0840039071753,3,10,11,4,120,58,,
1351,But a moment,415,207.95438927966612,3,1,49,4,103,34,,11
2365,his long life,415,207.95438927966612,3,1,49,4,103,34,,11
819,spread my tidings,417,207.5355480307655,3,2,49,9,12,38,81,10
2148,"of loud singing,",418,207.3436230512848,3,1,6,29,68,14,,83
382,Man is the,419,207.2629118688064,3,2,27,4,15,88,30,36
885,the barn and,420,207.04275154200232,3,2,15,12,13,42,96,20
2701,and the pigs,421,206.7843061481879,3,1,27,4,73,88,,8
1473,were perpetually fighting,422,206.37255108315838,3,1,27,130,12,20,,10
1775,to live in,423,206.22359522942307,3,1,6,4,136,17,,36
477,"not grumble, for",424,205.11269402989117,3,2,22,4,12,11,4,142
149,character and tremendous,425,205.09606041618568,3,1,6,4,120,58,,10
1703,they confessed that,426,204.78161154019708,3,1,18,7,142,12,,18
1932,with a certain,427,204.73388116219303,3,1,15,130,24,11,,17
1085,remaining there for,428,204.64992865487176,3,1,15,4,142,17,19,
804,day that sets,429,204.13765850425187,3,2,49,7,68,58,4,10
2933,remembered wrong. They,430,204.06545081950557,3,2,6,8,136,17,19,10
1005,puppies whom Napoleon,431,203.98219697280177,3,2,6,96,27,10,19,37
2492,one of the,432,203.98135864960804,3,1,31,12,15,20,,120
2920,her forelock. She,433,203.85818275874811,3,10,15,4,136,34,,
858,with the song,434,203.6706738829642,3,2,24,12,12,14,96,37
2973,rebelliousness ran through,435,203.62324225333228,3,2,15,8,24,10,19,120
2531,were seen to,436,203.20845670986276,3,1,31,27,30,88,,20
23,"the scullery, and",437,203.19183878997936,3,1,20,8,15,11,,142
966,small fat pig,438,203.10415270667792,3,2,31,4,12,29,96,22
2473,same day it,439,202.57840402469785,3,2,22,9,12,11,19,120
1362,stir her stout,440,202.47250214411892,3,2,31,4,11,88,24,36
1767,"on, if more",441,202.06775501340982,3,2,7,12,142,11,4,17
135,"hands high, and",442,201.9101902810867,3,2,6,7,120,32,21,8
308,breath in our,443,201.40297627019774,3,2,11,4,13,58,96,10
2281,the animals outside,444,201.34437751731096,3,1,24,4,30,17,,120
2405,night and destroyed,445,201.10447142120597,3,1,22,96,23,42,,9
2971,"October, when the",446,201.08590190765293,3,1,22,27,12,12,,120
1892,letter B. They,447,200.48117521707653,3,2,6,4,136,17,19,10
1532,Mirror. It did,448,200.30024287656556,3,2,6,4,88,58,24,11
2114,the Rebellion. But,449,200.19391453523755,3,2,11,27,13,17,4,120
493,"of me, every",450,199.73663192216245,3,1,27,4,68,38,,55
1270,worse now that,451,199.58402595979206,3,1,24,24,73,17,,55
2747,"that Napoleon made,",452,199.17949553403267,3,2,18,29,42,60,24,18
183,was devoted to,453,198.9443066851052,3,2,7,12,13,58,81,20
2220,they were especially,454,198.8667603243345,3,1,20,96,11,42,,22
177,"asked why, he",455,198.58186602428077,3,2,23,4,12,34,81,37
2912,radish. They had,456,198.20006856704177,3,2,31,29,24,42,4,60
2890,feet and make,457,197.8727953715019,3,1,6,29,30,66,,60
1275,a dozen of,458,197.43818042578448,3,1,6,9,88,27,,60
2176,"efforts were rewarded, for",459,196.8975687133291,3,1,15,96,44,14,,20
300,us face it:,460,196.72987043393184,3,1,18,12,120,29,,11
1272,"said Boxer. ""If",461,196.5804191480395,3,1,27,4,58,17,,83
240,without listening to,462,196.565432393547,3,2,7,8,12,10,96,55
390,"ever. ""Man is",463,196.32387458152954,3,1,20,7,27,20,,115
1843,strange to learn,464,195.94485684536198,3,2,23,4,88,58,4,10
2455,time he knew,465,195.77794784053256,3,2,6,8,103,34,19,18
2744,took up their,466,195.6515401679308,3,1,20,9,27,12,,120
1585,unfailing in their,467,195.36057319827765,3,1,27,4,136,11,,10
2460,victory. The animals,468,194.44794125921516,3,1,15,8,30,20,,115
1646,timber to Mr.,469,194.29211360980565,3,1,20,4,142,11,,9
2614,sum he had,470,194.10357240217712,3,1,27,4,136,10,,10
2034,back. At first,471,194.0551845574725,3,1,23,130,11,11,,11
1558,"some vast boulder,",472,193.97103260264058,3,1,22,96,12,46,,9
2587,some had three.,472,193.97103260264058,3,1,22,96,12,46,,9
15,he lurched across,474,193.77621925315026,3,2,6,4,103,58,4,10
1082,path on his,475,193.71434438981777,3,1,15,4,88,20,,60
2086,ambush in the,475,193.71434438981777,3,1,15,4,88,20,,60
2692,days when they,477,193.23857514590333,3,1,31,12,103,29,,11
767,"of England, beasts",478,193.06263759659615,3,2,20,4,120,17,4,20
609,and were sitting,479,192.73868122673272,3,1,20,4,58,20,,83
2078,"little thought, the",480,192.59729040240583,3,2,6,7,88,42,30,11
2524,mixed every day,481,192.40487092219618,3,1,6,8,150,11,,10
1941,were lamp oil,482,192.21386315453887,3,1,11,8,136,11,19,
1435,side of that,483,192.19367223810346,3,2,6,4,103,34,19,18
302,"miserable, laborious, and",484,192.1286118806837,3,1,6,8,103,58,,10
190,side by side,485,191.84503757879227,3,1,24,7,12,58,,83
2130,from us! Snowball,486,191.804431710143,3,1,7,4,150,20,4,
683,Man are evil.,487,191.76618816941078,3,10,6,8,,20,,142
2690,absence of several,488,191.62485107928913,3,1,20,4,28,12,,120
1837,know whether he,489,191.62474897880747,3,1,6,7,150,12,,9
173,flies. Alone among,490,191.58008069234475,3,1,6,4,15,17,,142
1420,the hens held,491,191.26117410413016,3,1,6,9,100,60,,9
603,there was a,492,190.84811757340444,3,2,11,4,15,38,96,18
2988,to side before,493,190.75584109157546,3,1,7,4,142,20,,10
1518,which had belonged,494,190.66870223636164,3,2,6,7,68,88,4,9
143,and in fact,495,190.42932610142879,3,2,11,9,15,58,81,8
259,strange dream that,496,190.34906984292755,3,1,7,4,13,17,,142
2276,"and ducks, for",497,190.00432991656933,3,2,11,9,48,46,19,48
2005,of Beasts of,498,189.5972763378811,3,2,6,96,13,10,19,37
495,will scream your,499,189.47079074085252,3,1,27,12,120,14,,10
1854,and his four,500,189.4314150695614,3,1,6,4,142,20,,9
1868,animals would walk,501,189.2641606122416,3,1,7,96,42,27,,9
791,"mind can picture,",502,188.88285403802564,3,2,7,12,120,11,21,10
1144,of the pigs.,503,188.85447318209282,3,1,6,96,30,38,,11
1502,"imagination, probably traceable",504,188.82059531976714,3,1,6,4,150,11,,10
2649,there were two,505,188.7606783517257,3,1,15,12,68,66,21,
117,"in together, walking",506,188.6505410527584,3,1,6,8,120,11,,37
1288,details about Snowball's,507,188.34280102571114,3,10,7,24,,28,,115
1265,spectacle of all,508,188.33501789204965,3,2,11,8,48,46,19,48
2109,the veterinary surgeon,509,188.17769941975354,3,2,11,7,73,46,21,22
781,by beasts alone.,510,187.9594300335541,3,2,11,4,30,27,96,11
959,same depth of,511,187.93273866465032,3,2,6,9,12,11,81,60
360,"horses, twenty cows,",512,187.49127021588427,3,1,11,4,30,20,,115
1622,that things never,513,187.24793948857584,3,10,6,130,,14,,22
2653,"D, in the",513,187.24793948857584,3,10,6,130,,14,,22
714,mother and the,515,186.9713880598674,3,2,7,12,23,20,81,36
1389,Snowball read it,516,186.8187571354917,3,1,22,96,23,28,,9
2274,as they could,517,186.70124377130884,3,2,22,8,30,88,21,10
1188,"long working hours,",518,186.5924639415027,3,1,11,4,142,11,,10
947,"farm, not much",519,186.50412130369727,3,1,20,4,30,29,96,
1105,"course know–for he,",520,186.40130941902578,3,2,11,9,73,42,21,22
1520,"upon four legs,",521,185.68695104761827,3,10,15,24,,17,,115
1556,seemed to the,522,185.61270289212462,3,2,6,27,100,17,19,8
2584,it was certainly,522,185.61270289212462,3,2,6,27,100,17,19,8
817,"land and clime,",524,185.60394229989924,3,1,6,4,12,60,96,
2195,puzzled. He lay,525,185.33546314540217,3,1,11,4,142,10,,10
398,to pull the,526,184.8982822736862,3,1,18,4,12,28,,115
485,the natural life,527,184.6106621416063,3,2,22,12,30,10,19,83
2926,due to some,528,184.5905591112157,3,2,6,96,48,12,4,10
2052,of standing about,529,184.43861931274122,3,1,18,4,100,34,,22
8,"night, but was too",530,184.34270567390294,3,2,7,4,120,17,19,10
2311,"the outside world,",531,183.93908883954273,3,1,24,29,103,11,,10
2172,in the debates.,532,183.6500711849694,3,1,23,4,73,66,,10
222,a place near,533,183.5587557982532,3,2,22,4,15,88,24,22
1925,"of Animal Farm?""",534,183.48433670425334,3,2,31,12,15,66,30,22
435,gone down the,535,183.44170707362872,3,1,6,8,103,38,21,
1844,continually fighting among,536,183.2878534136647,3,2,18,4,88,28,19,18
502,everyone. Even the,537,182.94713044499008,3,2,20,4,23,20,96,10
1929,of England we,538,182.5894503942865,3,1,22,27,58,12,,55
1984,"Farm!"" and after",539,182.47809856928185,3,2,11,9,103,11,19,20
2267,not matter. I,540,182.36705666342633,3,2,7,4,12,27,4,120
909,speech had given,541,182.2870631663703,3,2,31,7,30,42,4,60
764,between Clementine and,542,182.205383730497,3,2,7,7,30,58,24,48
1157,to lies circulated,543,181.67876153799932,3,1,31,4,73,58,,8
2406,"""how are you?""",544,181.63623932530513,3,10,31,4,,12,,120
1954,It was almost,545,181.6151344492063,3,1,7,4,58,88,,17
92,the other animals,546,181.49651261589244,3,2,6,8,15,27,81,37
228,ribbons it was,547,181.27287991632898,3,2,6,4,12,58,81,11
648,voted on both,548,181.2365933654926,3,1,22,7,120,14,,10
1329,was Jones's secret,549,181.14581610481477,3,1,6,8,136,14,,10
2098,"""Good-bye, Boxer!"" they",550,180.69994237508584,3,2,20,12,24,88,19,10
1969,"Snowball's treachery, the",551,180.69633076201444,3,2,31,9,30,42,4,55
550,not know when,552,180.35300983766223,3,1,24,8,12,14,,115
1106,were not interested,553,179.99557452964297,3,1,31,9,73,42,,17
811,"geese and turkeys,",554,179.49769117550437,3,1,20,4,13,20,,115
1524,a pig and,555,179.4926371907048,3,1,6,96,12,38,19,
1793,to the farm,556,179.4878357295062,3,2,22,24,30,58,19,17
542,work night and,557,179.38260882713323,3,2,6,4,12,32,81,36
344,who dwell upon,558,179.34347574505173,3,1,11,8,28,10,,115
2499,a picture of,559,179.06059909784219,3,10,6,4,142,11,,
504,dogs have no,560,178.6224450321972,3,2,27,8,12,17,96,10
716,to sing an,561,178.5461255537756,3,2,6,4,13,42,96,8
1101,"beloved Leader, Comrade",562,178.4245978221099,3,1,20,24,68,42,,17
2683,yard successfully. And,563,178.1276207915488,3,1,6,29,11,88,,37
892,the animals settled,564,178.0369359745135,3,1,15,7,103,35,,10
944,rather fierce-looking Berkshire,565,177.93385022682727,3,2,7,12,28,32,81,10
876,stood in a,566,177.47823052245914,3,2,7,4,28,27,81,22
2570,"the hedge, suddenly",567,177.43251044357638,3,1,7,9,23,11,,120
351,is capable of,568,177.41043062875596,3,1,6,9,30,10,,115
2155,"work harder!""–which he",569,177.3450219752448,3,2,7,29,58,35,4,36
2556,"were so covered,",570,177.1909991790866,3,2,6,4,88,35,24,11
325,or leisure after,571,177.1541276559163,3,1,22,8,103,27,,9
1968,behind. The rest,572,177.10732349231742,3,2,7,4,100,11,30,17
2940,defeat had spread,573,176.9789936090485,3,2,31,4,30,66,19,18
2572,his hand. In,574,176.88103601498713,3,2,31,29,68,27,4,10
1780,sides and occasionally,575,176.85786438041023,3,2,24,9,44,32,24,36
2807,to say. Some,576,176.65359572607144,3,2,49,29,15,35,4,37
536,would be our,577,176.5026500462031,3,2,6,9,23,17,30,83
28,As soon as,578,176.24848276518284,3,1,20,8,120,11,,10
904,This was early in,579,176.2459994745798,3,2,7,4,103,20,24,9
1287,battle with the,580,176.23407183895188,3,1,24,8,103,17,,17
67,to hear what,581,176.06252916545836,3,2,22,8,103,10,4,20
1886,cupboard in the,582,175.85868769779407,3,10,18,12,73,58,,
1764,in summer by,583,175.82339087886507,3,1,11,9,100,12,,37
2443,be need for,584,175.68928956006323,3,2,7,29,30,88,4,10
488,escapes the cruel,585,175.67896497943119,3,2,31,8,103,10,4,11
2710,manner. The others,586,175.5572955217435,3,1,15,27,48,42,,36
255,cleared his throat,587,175.3723074276179,3,1,22,4,120,12,,10
726,passed out of,588,175.1367324114696,3,2,7,7,103,10,4,36
2764,the main crop,589,175.00914543368944,3,2,7,29,24,35,24,48
1404,lurking among us,590,174.72714613729534,3,1,22,24,100,12,,10
533,"rid of Man,",591,174.56167210553727,3,1,18,12,103,17,,18
528,evils of this,592,174.54416625091883,3,2,6,4,28,29,81,18
2843,ridiculous. They could,593,174.43624247789887,3,2,11,8,44,17,4,83
343,life to those,594,174.26336906929794,3,1,6,4,103,42,,11
1453,have his rations,595,173.97040766830585,3,2,22,4,103,14,4,17
820,Of the golden,596,173.91899604760056,3,1,24,7,68,58,,10
1051,"clover, cows kicked",597,173.75717529754453,3,1,18,24,68,35,,22
1333,The earth was,598,173.60831431887854,3,1,6,9,24,12,,115
2803,utmost care for,599,173.5819237367357,3,1,11,7,100,12,,37
1970,so much labour,600,173.3464900846049,3,2,7,8,103,17,21,10
1133,always ended with,601,173.31173704226367,3,1,31,9,103,14,,8
629,our friends or,602,173.21145513081544,3,2,23,9,30,88,4,11
1421,now receiving a,603,172.7658897728613,3,1,15,4,68,58,,20
2956,and snuffed its,604,172.73177905775995,3,1,31,29,11,11,,83
2867,bolt for the,605,172.36161898701917,3,1,11,27,30,88,,10
478,I am one,606,172.26910516182565,3,1,6,9,103,42,4,
2239,had been killed,607,172.20648334647646,3,2,7,9,23,12,30,83
80,twelve years old,608,171.96747917024766,3,2,6,9,12,28,96,11
18,at the back,609,171.91381617694367,3,1,7,4,15,58,81,
2712,the stalls were,610,171.7559731062566,3,2,6,12,58,46,30,11
2347,a moonlit night.,611,171.36684717674913,3,1,6,7,24,12,,115
370,miserable condition? Because,612,171.30872629243635,3,1,49,4,12,88,,11
1728,"the others, their",613,171.28928766368702,3,2,7,7,24,58,19,48
2483,"than ever. Indeed,",614,171.27057431500478,3,2,27,27,30,12,19,48
2420,"too, would be",615,171.1801715123087,3,1,22,4,100,28,,10
2087,them as though,616,171.0984264958812,3,2,6,29,30,42,19,37
1804,or two they,617,170.85196687546983,3,2,11,4,44,17,4,83
2809,"Snowball, they had",618,170.73401156471456,3,10,27,27,73,29,,
403,lord of all,619,170.73369297410457,3,2,6,4,120,17,4,11
2852,work. Windmill or,620,170.55506462754033,3,2,49,29,28,42,4,10
1230,delivering orders to,621,170.53717132195672,3,2,7,8,23,12,30,83
779,fields of England,622,170.52665723235643,3,2,7,4,12,58,21,60
2934,"for an instant,",623,170.2949953569727,3,2,15,9,103,10,4,20
2802,"victory!"" cried Squealer.",624,170.12035818021022,3,1,6,7,13,17,,120
489,knife in the,625,170.1196150847976,3,2,7,7,58,58,21,10
337,of nature? Is,626,169.88628817353487,3,2,22,7,23,10,81,18
1893,time to escape,627,169.88268412855345,3,2,15,8,103,11,4,20
545,overthrow of the,628,169.76727366783902,3,10,15,4,,20,,115
19,"door, drew himself",629,169.52131343755255,3,2,7,4,15,29,96,10
1462,the hearing of,630,169.26623901197897,3,2,27,27,30,10,19,48
1636,It was also,631,169.1398315484135,3,1,49,4,88,11,,10
1540,her shoulder and,632,169.13038186186256,3,2,23,4,30,17,4,83
2565,such contemptible rubbish.,632,169.13038186186256,3,2,23,4,30,17,4,83
2630,workers and good,634,168.77860364531338,3,2,18,29,30,60,4,20
636,"comrades?"" The vote",635,168.5557907069931,3,2,6,8,27,29,81,9
184,Boxer; the two,636,168.48593898268078,3,1,11,7,103,20,,20
814,"Beasts of England,",637,168.3705087715168,3,1,20,12,103,17,,10
2930,in a reverent,638,168.36463590974031,3,1,7,29,103,11,,11
744,"now, comrades. I",639,168.23207965325045,3,2,11,4,103,12,19,10
2621,sell a stack,640,168.19848458315715,3,1,31,29,,88,4,9
736,"certain, which were",641,168.0828060317049,3,10,22,4,,11,,115
2110,sight of their,642,168.07119235777773,3,10,31,7,73,42,,
2138,meddle in such,643,168.00260427568736,3,1,31,7,103,11,,8
2298,since no animal,644,167.91798849495777,3,10,24,9,103,17,,
191,and never speaking.,645,167.84583073079096,3,10,22,4,68,58,,
277,I have acquired.,646,167.76566656914014,3,2,6,9,23,32,81,8
1058,was more efficient,647,167.65327411060707,3,1,11,12,100,20,,18
608,of their holes,648,167.53507823778614,3,2,7,7,30,11,96,8
743,you that song,649,167.48917420831123,3,1,18,4,,34,96,8
772,tidings Of the,650,167.46257889830878,3,1,24,12,103,11,,10
1035,and led the,651,167.46250113649762,3,2,7,4,100,12,19,17
2043,"such as tools,",652,167.36986265752412,3,1,6,4,48,66,,36
2513,to refresh his,653,167.3544893526583,3,2,6,8,88,11,24,22
855,"it, the ducks",654,167.2255860536277,3,1,20,9,103,10,,18
323,England knows the,655,167.19441351193322,3,1,6,4,23,11,,115
455,the support and,656,167.14512992613342,3,1,6,4,120,20,,9
2339,when Jones and,657,167.0465057071301,3,1,11,9,12,12,,115
1889,for him. For,658,167.04553590241326,3,1,7,7,103,32,,11
2788,going with a,659,166.68468854458314,3,1,6,8,44,66,,36
2403,"""Animal Hero, First",660,166.65107595288285,3,1,31,8,23,88,,9
673,ever live in,661,166.5158982522547,3,2,11,4,120,11,4,8
695,"equal. ""And now,",662,166.50185380575542,3,10,11,4,120,17,,
2610,the windmill unassisted.,663,166.39781241644303,3,1,6,4,58,42,,48
329,is free. The,664,166.26157240557427,3,2,27,4,103,10,4,10
2185,it not say,665,165.90058998272715,3,1,22,4,13,60,,60
2544,Snowball climbed up,666,165.87110952923183,3,10,15,4,,17,,115
1147,and the contract,667,165.52897644205936,3,2,49,24,44,27,4,10
940,whom Mr. Jones,668,165.20511090529934,3,2,7,7,30,14,81,18
46,animals. It had,669,165.16873924620836,3,2,6,8,28,10,96,8
999,expounded the principles,670,164.7997970220434,3,2,7,9,11,88,21,20
1195,and with an,671,164.57870002493055,3,2,6,8,88,42,4,8
379,problems. It is,672,164.33746891417624,3,2,6,4,28,11,96,9
1492,had looked forward,673,163.77021375022926,3,2,6,4,88,11,24,22
2503,"closed van, drawn",674,163.65748204158334,3,2,27,9,68,11,30,10
839,"pigs and dogs,",675,163.5217449332439,3,2,7,7,30,20,81,11
1141,still unfed. At,676,163.4596965024245,3,2,49,24,42,28,4,8
1326,Jones and his,677,163.37285837958459,3,1,11,8,12,10,,115
1009,iron discipline! That,678,163.2830616843649,3,1,27,24,48,46,,11
1861,and white paint,679,163.04147398414662,3,2,6,9,30,34,21,55
24,made his way,680,162.8224294716515,3,2,23,4,13,10,96,8
1150,filled everyone with,681,162.76842210452725,3,2,7,7,42,58,4,36
1223,a piece of,682,162.61470221470066,3,2,15,96,12,17,4,10
2232,scarlet ribbon round,682,162.61470221470066,3,2,15,96,12,17,4,10
354,enormously greater number,684,162.5512992651206,3,2,20,4,15,17,81,18
1177,a toast. But,685,162.53368612076346,3,1,6,4,30,32,,83
