ID,Name,Rank,Rarity_Score,Attributes,aura,body,bodydetails,botarms,botbody,boteyes,boteyescolor,botfoot,bothead,botpropulsion,details,energy,eyes,facemask,family,ground,hair,has_pet,head,jacket,lefthand,leftobjkt,posterfull,posterleft,posterright,shoes,trousers,unique,unique_tbot,wall,wallcolor,weapon
952,しくね (SHIKUNE) #952,103,558.0532567313568,15,warfare,gamma,,,,,,,,,,timeTraveler,tezosCollector,grillz,aki,path,headbangerOrange,False,gamma,,,,,,,ranger,blademaster,,,brickinthewall,classic,flail
1657,とくへ (TOKUHE) #1657,104,556.62266763959,28,fall,beta,cybernetics,model2,model2,neutral,prismatic,model1,delivery,prismatic,rockstar,vilain,exhausted,injection,shibu,figurine,shonenHero,True,beta,truckdriver,wizard,enhancerBar,,,propaganda2,lightningAzure,ranger,,,hexagrid,3,neon
1711,へそ (HESO) #1711,105,556.1664452723567,27,sakura,gamma,cybernetics,model1,model2,neutral,blue,wings,model3,blue,fanaticwhite,outOfPhase,3Dvision,,aki,slabs,,True,gamma,rocker,baseballFan,akiLaboratory,,Resistance,vote,hacker,hacker,,,diagonals2,classic,telescopicbaton
1359,うるて (URUTE) #1359,106,552.4202412704125,18,hexa,alpha,mutant,,,,,,,,,,doe,glassesmodelY,juku,underground,sensei,False,alpha,,bandage,,,nftgallery,vote,neo,blademaster,,,neon,3,bat
1875,となとれ (TONATORE) #1875,107,550.696840761922,27,sakura,gamma,piercing,model3,model2,off,blue,model1,model3,prismatic,badboy,,yob,talkieMono,kabu,poorNeighbourhood,unkempt,True,gamma,androidhunter,,enhancerPot,,play,nosmoking,kanemochi,pirate,,,hexagrid,classic,neokatana
2314,おろつ (OROTSU) #2314,108,549.8020768457708,25,hexa,gamma,,model3,hornet,upset,prismatic,wings,cap,Orange,TCORPmember,intoTheSpotlight,exhausted,artificialRespiration,kabu,citynights,thegoodoldbill,True,gamma,,gambler,enhancerPot,,,,ranger,ranger,,,kabu30Caliber,classic,atomicBow
2986,すは (SUHA) #2986,109,548.446028197337,28,oneup,gamma,,model2,model2,off,orange,model1,delivery,Orange,Tattooed,atomic,wicked,gasmask,shibu,wasteland,rooster,True,gamma,rocker,neon,broke,,wewantyou,vote,jumper,neojogger,,,diagonals1,classic,cyberneticLance
3089,ふくたろ (FUKUTARO) #3089,110,548.241597896694,27,powerup,beta,ledgerkey,scrap,scalable,uwu,pink,model3,model1,blue,meka,intoTheSpotlight,determined,judgeTrooperz,kabu,sidewalk,,True,beta,hoodie,,hoverboardModelX,,freeTheTrooperz,versusShow,neon,zebraPink,,,lines2,3,DEW
1572,わてな (WATENA) #1572,111,547.9698169728046,26,powerup,beta,vitalSignsMonitor,model3,model2,uwu,orange,digger,cap,Orange,meka2,timeTraveler,possessed,tcityVice,juku,path,headbangerPurple,True,beta,elite,neon,,,,,neo,ranger,,,district,classic,neokatana
2613,ぬひ (NUHI) #2613,112,546.138914082676,16,stinking,beta,,,,,,,,,,timeTraveler,determined,bigBadMonocle,kabu,underground,strike,False,beta,,,,,,versusShow,jumper,hacker,,,lines1,classic,neokatana
1180,めし (MESHI) #1180,113,546.0495173764942,25,warfare,gamma,,electronGun,hornet,neutral,orange,model2,model1,blue,warpaint,intoTheSpotlight,underTheInfluence,talkiePoly,juku,slabs,,True,gamma,neon,,jukuNetworkConnectionTerminal,,gamingContest,,oldfashioned,zebraPink,,,district,3,cyberneticLance
754,へたそ (HETASO) #754,114,545.7042367138489,25,sakura,alpha,,scrap,model1,upset,orange,model2,delivery,Azure,,,ultraInstinct,metaverseAddict,kabu,figurine,sensei,True,alpha,rocker,gambler,,,gamingContest,tcorpempire,recycled,golden,,,neon,classic,amputated
2930,そしら (SOSHIRA) #2930,115,544.7466513181472,28,firefly,alpha,ledgerkey,model2,scalable,upset,orange,wings,cap,Azure,badboy,,yob,redorbluepills,shibu,crystals,rooster,True,alpha,rocker,gambler,hoverboardModelY,,play,propaganda2,lightningAzure,slacks,,,lines1,classic,telescopicbaton
2928,こゆぬた (KOYUNUTA) #2928,116,544.2475369271123,25,stinking,beta,,scrap,scalable,uwu,prismatic,model1,cap,prismatic,badboy,outOfPhase,god,metaverseAddict,kabu,slabs,headbangerPurple,True,beta,truckdriver,,,,,martialart,ranger,elite,,,tiles,classic,atomicBow
301,ゆそぬめ (YUSONUME) #301,117,543.4210339567859,27,stinking,alpha,cybernetics,electronGun,scalable,neutral,prismatic,wings,model3,prismatic,neopiercing,fullPower,owl,,aki,crystals,sensei,True,alpha,hoodie,,enhancerBar,,gamingContest,martialart,kanemochi,elite,,,district,3,neokatana
718,きゆくぬ (KIYUKUNU) #718,118,540.8449707728331,26,sakura,beta,vetofthegreatwar,model1,hornet,off,azure,digger,delivery,blue,mask,timeTraveler,upset,,shibu,path,,True,beta,rage,,garbage,,nftgallery,versusShow,neon,slacks,,,lines2,classic,neon
790,えつわみ (ETSUWAMI) #790,119,539.6601378698607,25,borntobeastar,alpha,,model1,model2,uwu,pink,model3,delivery,Azure,fanaticwhite,,determined,,aki,slabs,punk,True,alpha,truckdriver,,enhancerBar,,wewantyou,propaganda2,pirate,neojogger,,,tiles,classic,golden
2976,へに (HENI) #2976,120,539.3937284844172,21,firefly,beta,boosted,,,,,,,,Tattooed,fullPower,determined,,kabu,citynights,adventurer,False,beta,pirate,married,kabuAmmo,,gamingContest,martialart,ranger,whiteevening,,,lines2,classic,homingshuriken
2906,れこ (REKO) #2906,121,538.8295321849176,27,powerup,gamma,vetofthegreatwar,model1,scalable,neutral,prismatic,wings,cap,Orange,warpaint,,beatdown,judgeTrooperz,shibu,lightSpot,,True,gamma,scientist,baseballFan,hacked,,wewantyou,nosmoking,hacker,hacker,,,diagonals1,classic,shotgun
3134,まてのに (MATENONI) #3134,122,538.1561524656802,28,fall,alpha,cybernetics,model2,model1,off,orange,digger,cap,blue,Tattooed,fullPower,determined,golden,kabu,wasteland,unkempt,True,alpha,urban,bandage,hoverboardModelX,,Resistance,,buffalo,neon,,,lines1,3,neon
1861,へちひす (HECHIHISU) #1861,123,538.0049650140068,28,fall,gamma,,model3,scalable,off,azure,model3,model1,Pink,neopiercing,atomic,hawk,grillz,kabu,poorNeighbourhood,tousled,True,gamma,gunner,married,broke,,nftgallery,vote,lightningAzure,elite,,,diagonals3,classic,handgun
2648,みてこ (MITEKO) #2648,124,537.3301889361229,28,hexa,gamma,,scrap,model2,uwu,orange,digger,model3,Pink,infected,intoTheSpotlight,bountyhunter,boaster,juku,path,unkempt,True,gamma,gunner,married,enhancerPot,,deadOrAlive,martialart,oldfashioned,ranger,,,diagonals1,3,flail
2030,なしてへ (NASHITEHE) #2030,125,536.9801823827601,28,warfare,alpha,ledgerkey,model2,model1,uwu,pink,model3,model3,blue,mask,onFire,owl,VR,kabu,citynights,rooster,True,alpha,rocker,married,kabuAmmo,,deadOrAlive,,ranger,zebraPink,,,diagonals3,classic,sensei
328,やせ (YASE) #328,126,534.7352686295293,27,charging,gamma,,model1,scalable,off,pink,model1,model1,Orange,warrior,onFire,wry,,aki,citynights,punk,True,gamma,salarymen,married,enhancerPot,,freeTheTrooperz,nosmoking,lightningAzure,golden,,,diagonals1,classic,cyberneticLance
3076,りすひふ (RISUHIFU) #3076,127,534.6461274956589,25,warfare,gamma,huntingtrophy,model1,model2,uwu,prismatic,model1,delivery,Azure,fanaticblack,,upset,,shibu,path,,True,gamma,rage,married,digitalGuitar,,,propaganda2,ranger,kanemochi,,,diagonals2,3,sensei
68,はへろら (HAHERORA) #68,128,534.5594524014022,25,warfare,beta,ledgerkey,model1,model2,off,blue,digger,cap,Azure,warpaint,onFire,yob,,kabu,slabs,independant,True,beta,pirate,,,,play,,lightningAzure,kanemochi,,,diagonals2,classic,golden
1034,うひ (UHI) #1034,129,533.2190363843965,26,hexa,gamma,,model1,scalable,upset,pink,digger,delivery,Azure,fanaticblack,,exhausted,talkieMono,juku,poorNeighbourhood,headbangerPurple,True,gamma,androidhunter,,digitalGuitar,,wewantyou,sewer,kanemochi,elite,,,neon,3,sensei
260,りひる (RIHIRU) #260,130,533.139732279503,18,borntobeastar,gamma,,,,,,,,,runes,fullPower,wry,pirate,shibu,sidewalk,,False,gamma,golden,baseballFan,garbage,,,,lightningAzure,whiteevening,,,brickinthewall,classic,handgun
1547,のと (NOTO) #1547,131,533.0972031781765,23,borntobeastar,bionic,,model1,model1,upset,pink,digger,model3,Azure,,outOfPhase,yob,clubber,aki,wasteland,,True,beta,androidhunter,,,,,versusShow,recycled,neon,,,lines2,3,homingshuriken
1865,ややふ (YAYAFU) #1865,132,532.6480538920173,24,sakura,gamma,,model1,model2,uwu,prismatic,model1,model2,blue,,intoTheSpotlight,tezosCollector,injection,aki,lightSpot,,True,gamma,,cybernetic,enhancerPot,,gamingContest,,pirate,zebraAzure,,,tiles,classic,amputated
2004,ひみれ (HIMIRE) #2004,133,532.3839228054197,25,warfare,gamma,,model3,hornet,happy,azure,model1,model1,Orange,,dataMaster,ultraInstinct,glassesmodelY,aki,lightSpot,ninja,True,gamma,boxingHoodie,,towerDefense,,,Generator,hacker,pirate,,,hexagrid,classic,antimatterCannon
855,ぬれ (NURE) #855,134,530.1736751581451,20,charging,alpha,boosted,,,,,,,,upset,,owl,oni,kabu,lightSpot,headbangerOrange,False,alpha,rocker,watch,wip,,nftgallery,,lightningPink,whiteevening,,,district,3,neon
34,らわ (RAWA) #34,135,530.09480475176,26,stinking,gamma,,model1,model1,happy,blue,model1,cap,Azure,,timeTraveler,determined,oni,shibu,crossing,sensei,True,gamma,hacker,neon,oldTV,,nftgallery,,pirate,golden,,,diagonals1,3,neokatana
287,ろたか (ROTAKA) #287,136,529.5974008274329,21,sakura,alpha,huntingtrophy,,,,,,,,infected,outOfPhase,owl,grillz,juku,lightSpot,implant,False,alpha,soldier,cybernetic,garbage,,,nosmoking,lightningAzure,ranger,,,hexagrid,3,handgun
2545,ありねに (ARINENI) #2545,137,528.4338899202651,27,sakura,gamma,,electronGun,hornet,happy,orange,wings,cap,Orange,meka,outOfPhase,yob,golden,aki,crossing,thegoodoldbill,True,gamma,neon,,oldTV,,mekaball,martialart,buffalo,kanemochi,,,tiles,classic,cyberneticLance
665,れせ (RESE) #665,138,527.7787921673404,28,mist,beta,,model1,model2,happy,pink,model2,model1,Azure,meka,timeTraveler,wry,CyberX,shibu,crossing,barracuda,True,beta,hobo,married,shibuTameshigiri,,gamingContest,nosmoking,recycled,taskforce,,,diagonals3,3,shotgun
1141,ほさくつ (HOSAKUTSU) #1141,139,527.5842581775364,26,stinking,beta,mutant,scrap,model1,off,orange,wings,model3,blue,TCORPmember,atomic,blackeye,tcityVice,shibu,figurine,headbangerOrange,True,beta,,,,,mekaball,versusShow,kanemochi,taskforce,,,lines2,3,antimatterCannon
183,ぬわなな (NUWANANA) #183,140,527.3347064387028,28,oneup,beta,,scrap,hornet,off,pink,model3,model1,Pink,warrior,fullPower,malicious,golden,kabu,path,TPOPfan,True,beta,rocker,married,wip,,gamingContest,vote,ranger,taskforce,,,diagonals3,classic,DEW
3050,せろゆ (SEROYU) #3050,141,527.0156231484674,26,powerup,alpha,,model2,model2,happy,orange,model2,model3,Orange,fanaticwhite,dataMaster,wicked,VR,aki,citynights,headbangerOrange,True,alpha,,,akiTreasure,,play,Generator,oldfashioned,elite,,,diagonals2,3,cyberneticLance
972,こた (KOTA) #972,142,526.9239354072831,25,firefly,beta,,electronGun,hornet,upset,pink,digger,delivery,prismatic,wildGreen,timeTraveler,possessed,skullz,aki,lightSpot,,True,beta,,watch,akiLaboratory,,,nosmoking,lightningAzure,neojogger,,,tiles,3,thug
2527,ははせ (HAHASE) #2527,143,526.2372128249543,25,powerup,alpha,,model3,scalable,upset,orange,model1,delivery,prismatic,warrior,fullPower,exhausted,gasmask,aki,figurine,,True,alpha,androidhunter,,,,play,sewer,lightningAzure,taskforce,,,diagonals2,classic,cyberneticLance
21,きも (KIMO) #21,144,524.9689504748777,28,fall,beta,vetofthegreatwar,scrap,model1,uwu,pink,digger,model1,Pink,fanaticblack,onFire,tezosCollector,talkiePoly,aki,sidewalk,implant,True,beta,pirate,married,hologram,,nftgallery,,buffalo,adventurer,,,hexagrid,3,shinken
2025,まこねれ (MAKONERE) #2025,145,522.8105085461499,28,fall,alpha,scars,electronGun,model2,uwu,azure,model1,model1,blue,mask,intoTheSpotlight,beatdown,glassesmodelX,shibu,lightSpot,thegoodoldbill,True,alpha,soldier,bandage,hoverboardModelX,,wewantyou,,kanemochi,neon,,,brickinthewall,3,handgun
3078,とけ (TOKE) #3078,146,521.0474350519789,17,fall,beta,,,,,,,,,,,underTheInfluence,gasmask,kabu,wasteland,mekaBallFan,False,beta,olympus,,oldTV,,nftgallery,,chill,golden,,,diagonals1,classic,telescopicbaton
2156,はみきけ (HAMIKIKE) #2156,147,520.8370753424405,19,powerup,beta,,,,,,,,,neopiercing,fullPower,ultraInstinct,grillz,shibu,figurine,dreadlocks,False,beta,neon,cybernetic,shibuTameshigiri,,,,neon,adventurer,,,diagonals1,3,sensei
2949,ひの (HINO) #2949,148,520.3616577368184,20,sakura,alpha,,,,,,,,,badboy,timeTraveler,doe,golden,shibu,poorNeighbourhood,dreadlocks,False,alpha,ceremonialdress,,digitalGuitar,,gamingContest,vote,golden,zebraAzure,,,diagonals2,3,negotiator
2218,あぬ (ANU) #2218,149,518.9815819076338,28,stinking,alpha,serialNumber,model2,model1,upset,azure,digger,delivery,blue,fanaticblack,timeTraveler,owl,CyberX,juku,poorNeighbourhood,rooster,True,alpha,blackSamurai,watch,,,jukuCableManagement,martialart,lightningPink,taskforce,,,lines2,classic,DEW
1740,なしわゆ (NASHIWAYU) #1740,150,518.9690091126228,20,warfare,alpha,scars,,,,,,,,fanaticblack,,god,golden,shibu,wasteland,seducer,False,alpha,pirate,,enhancerPot,,nftgallery,martialart,kanemochi,zebraPink,,,diagonals1,3,holopunch
329,そと (SOTO) #329,151,518.9113981434596,19,stinking,gamma,boosted,,,,,,,,upset,,wry,glassesmodelY,aki,wasteland,ninja,False,gamma,downjacket,,broke,,play,,lightningAzure,taskforce,,,neon,3,flail
2112,りめれま (RIMEREMA) #2112,152,518.7009818716353,25,powerup,gamma,,electronGun,hornet,uwu,prismatic,wings,model2,Pink,badboy,,exhausted,psycho,juku,slabs,,True,gamma,downjacket,watch,,,gamingContest,vote,lightningAzure,whiteevening,,,diagonals1,3,golden
1708,ねわせ (NEWASE) #1708,153,518.6018304923517,25,mist,alpha,,scrap,model2,happy,prismatic,digger,model2,blue,infected,fullPower,malicious,pirate,aki,poorNeighbourhood,,True,alpha,boxingHoodie,cybernetic,,,,propaganda2,pirate,zebraAzure,,,diagonals1,3,neon
2754,けもろ (KEMORO) #2754,154,518.5163094374475,25,stinking,gamma,,model3,model2,upset,orange,model2,model1,Pink,,timeTraveler,oneEyed,talkiePoly,aki,lightSpot,implant,True,gamma,,neon,akiTreasure,,,propaganda2,lightningPink,adventurer,,,brickinthewall,3,telescopicbaton
1072,へゆめ (HEYUME) #1072,155,517.3700514611811,26,hexa,gamma,,model2,hornet,uwu,pink,model2,model1,Orange,facetattoo,timeTraveler,ultraInstinct,judgeTrooperz,kabu,citynights,,True,gamma,pirate,baseballFan,deliveryDrone,,,propaganda2,lightningAzure,neojogger,,,tiles,3,sensei
774,ひにさな (HINISANA) #774,156,517.1525459756521,17,oneup,beta,,,,,,,,,cybernetic,outOfPhase,possessed,,kabu,sidewalk,,False,beta,rage,,broke,,deadOrAlive,,recycled,adventurer,,,hexagrid,3,handgun
460,ほわ (HOWA) #460,157,516.1405259862632,19,warfare,gamma,securityguard,,,,,,,,,,hawk,talkiePoly,aki,crystals,headbangerOrange,False,gamma,hacker,cybernetic,,,gamingContest,tcorpempire,lightningAzure,neojogger,,,diagonals3,classic,cyberneticLance
1880,よす (YOSU) #1880,158,514.4776919010727,27,warfare,bionic,,scrap,model1,neutral,pink,wings,delivery,blue,upset,ballz,malicious,bigBadMonocle,aki,wasteland,badguy,True,alpha,ceremonialdress,,oldTV,,wewantyou,versusShow,hacker,zebraAzure,,,neon,classic,antimatterCannon
3167,わぬみゆ (WANUMIYU) #3167,159,514.4173808414102,20,sakura,gamma,boosted,,,,,,,,meka,intoTheSpotlight,underTheInfluence,pirate,kabu,sidewalk,punk,False,gamma,,,oldTV,,play,nosmoking,lightningAzure,kanemochi,,,kabu30Caliber,classic,slayer
1789,むやも (MUYAMO) #1789,160,512.9068110923047,26,powerup,gamma,,model2,hornet,happy,pink,wings,delivery,prismatic,Tattooed,dataMaster,oneEyed,pirate,kabu,citynights,,True,gamma,hobo,baseballFan,,,mekaball,nosmoking,neo,zebraAzure,,,lines2,3,golden
2403,たらゆ (TARAYU) #2403,161,510.8994288455719,18,hexa,beta,,,,,,,,,mask,intoTheSpotlight,owl,skullz,kabu,crystals,,False,beta,gunner,married,,,,martialart,lightningPink,elite,,,diagonals1,classic,golden
3128,すと (SUTO) #3128,162,510.82773852047035,24,fall,gamma,,model3,model2,upset,prismatic,digger,cap,Azure,fanaticwhite,dataMaster,determined,,aki,path,,True,gamma,rage,married,,,gamingContest,,neon,whiteevening,,,diagonals3,3,shotgun
2176,てめて (TEMETE) #2176,163,509.752620118733,26,stinking,gamma,serialNumber,scrap,hornet,happy,orange,wings,delivery,blue,,,wry,redorbluepills,kabu,sidewalk,badguy,True,gamma,quarterback,wizard,kabuAmmo,,,vote,lightningPink,ranger,,,tiles,3,DEW
2107,らる (RARU) #2107,164,508.58879636144803,28,warfare,gamma,piercing,model1,model1,happy,pink,model1,cap,Pink,rockstar,intoTheSpotlight,3Dvision,pirate,juku,citynights,headbangerOrange,True,gamma,,baseballFan,deliveryDrone,,Resistance,Generator,lightningAzure,ranger,,,lines2,classic,shinken
1765,へたす (HETASU) #1765,165,508.57715161246205,27,warfare,beta,,model3,model2,neutral,prismatic,digger,model1,prismatic,wildGreen,onFire,beatdown,VR,kabu,figurine,tousled,True,beta,truckdriver,gambler,hoverboardModelY,,play,,oldfashioned,neon,,,kabu30Caliber,classic,thug
106,ほむむも (HOMUMUMO) #106,166,507.9810292481168,25,firefly,gamma,scars,model2,scalable,neutral,pink,model1,delivery,Orange,infected,dataMaster,exhausted,,aki,figurine,,True,gamma,neon,cybernetic,,,,nosmoking,buffalo,taskforce,,,diagonals3,3,negotiator
1810,すてみけ (SUTEMIKE) #1810,167,507.7234080090609,26,sakura,bionic,,model2,model2,upset,blue,digger,delivery,Azure,Tattooed,atomic,exhausted,psycho,aki,sidewalk,,True,alpha,downjacket,,wip,,wewantyou,nosmoking,lightningAzure,zebraPink,,,lines1,3,handgun
2663,わよな (WAYONA) #2663,168,507.68905695126836,28,warfare,beta,huntingtrophy,model1,model2,upset,azure,wings,model3,Pink,fanaticblack,dataMaster,malicious,VR,shibu,crossing,sensei,True,beta,hacker,married,garbage,,,versusShow,neon,hacker,,,lines2,classic,atomicBow
1436,らすちろ (RASUCHIRO) #1436,169,507.3506772526626,21,firefly,beta,serialNumber,,,,,,,,warpaint,dataMaster,bountyhunter,bigBadMonocle,aki,citynights,,False,beta,scientist,baseballFan,daruma,,freeTheTrooperz,versusShow,ranger,taskforce,,,district,3,telescopicbaton
2365,のまもほ (NOMAMOHO) #2365,170,507.17235485119926,21,stinking,gamma,,,,,,,,,mutant,fullPower,underTheInfluence,redorbluepills,aki,poorNeighbourhood,tousled,False,gamma,gunner,neon,akiLaboratory,,play,propaganda2,recycled,taskforce,,,lines1,3,neokatana
136,なめ (NAME) #136,171,505.83067061591044,28,fall,gamma,,electronGun,model2,off,orange,model1,model2,blue,infected,dataMaster,wicked,VR,shibu,lightSpot,headbangerOrange,True,gamma,urban,bandage,shibuTameshigiri,,freeTheTrooperz,martialart,jumper,zebraAzure,,,diagonals2,classic,sensei
731,せもく (SEMOKU) #731,172,504.82595800891175,28,mist,alpha,,model1,model2,uwu,prismatic,model1,model1,Orange,Tattooed,fullPower,oneEyed,boaster,juku,road,TPOPfan,True,alpha,hacker,watch,hoverboardModelY,,Resistance,martialart,lightningAzure,ranger,,,brickinthewall,classic,blademaster
770,すとゆて (SUTOYUTE) #770,173,503.9368926709899,27,oneup,alpha,huntingtrophy,scrap,scalable,uwu,blue,model2,model3,Azure,badboy,outOfPhase,wicked,,aki,figurine,headbanger,True,alpha,boxingHoodie,baseballFan,akiLaboratory,,,martialart,neon,neon,,,lines2,classic,shinken
543,ぬくす (NUKUSU) #543,174,503.5130675233097,21,borntobeastar,gamma,serialNumber,,,,,,,,rockstar,intoTheSpotlight,doe,metaverseAddict,shibu,path,implant,False,gamma,downjacket,,wip,,nftgallery,nosmoking,golden,zebraAzure,,,lines2,classic,sensei
1241,うみめ (UMIME) #1241,175,502.7581270762242,26,powerup,beta,,electronGun,hornet,uwu,azure,model1,model2,Orange,mask,atomic,wry,artificialRespiration,shibu,citynights,rooster,True,beta,,,wip,,Resistance,Generator,recycled,taskforce,,,diagonals3,3,antimatterCannon
2627,のやてと (NOYATETO) #2627,176,502.7007134007854,16,hexa,gamma,,,,,,,,,,,determined,,juku,figurine,shonenHero,False,gamma,,baseballFan,oldTV,,gamingContest,,heavymetal,blademaster,,,diagonals2,classic,telescopicbaton
477,ろけ (ROKE) #477,177,502.56023621709625,20,borntobeastar,alpha,,,,,,,,,,nen,doe,grillz,aki,underground,headbanger,False,alpha,scientist,married,akiTreasure,,gamingContest,martialart,chill,whiteevening,,,diagonals3,classic,telescopicbaton
2806,つま (TSUMA) #2806,178,501.82042531594817,25,oneup,gamma,mutant,model2,model2,neutral,prismatic,digger,delivery,Pink,neopiercing,onFire,exhausted,judgeTrooperz,shibu,poorNeighbourhood,,True,gamma,,,towerDefense,,gamingContest,,kanemochi,adventurer,,,lines1,3,bat
1390,とわ (TOWA) #1390,179,500.67998408707405,17,oneup,gamma,,,,,,,,,Tattooed,,wicked,ninja,kabu,slabs,,False,gamma,,married,,,freeTheTrooperz,propaganda2,oldfashioned,blademaster,,,lines2,classic,DEW
3171,はゆ (HAYU) #3171,180,500.2772274861649,28,hexa,beta,serialNumber,scrap,scalable,happy,orange,model1,model2,prismatic,upset,onFire,malicious,pirate,juku,lightSpot,badguy,True,beta,ranger,,deliveryDrone,,freeTheTrooperz,Generator,lightningPink,neon,,,tiles,3,sensei
