ID,Name,Rank,Rarity_Score,Attributes-Scores,Background-Scores,BodyObj-Scores,CardBank-Scores,Class-Scores,ClothPattern-Scores,ClothesObj-Scores,Ear-Scores,Expression-Scores,Extra-Scores,FaceObj-Scores,FaceTex-Scores,Foreground-Scores,Hair-Scores,HandObj-Scores,HandObj2-Scores,Hat-Scores,HeadObj-Scores,LeftHand-Scores,LeftShoulder-Scores,Mouth-Scores,Nose-Scores,RightHand-Scores,RightShoulder-Scores,Skin-Scores,Smock-Scores,Tail-Scores,Team-Scores,Whiskers-Scores
3189,Tez Dozen Team μ #309,188,2545.156520221244,55,336,,4,1,840,,,,,,,134,,186,,672,,1,,,,1,,305,,,7,
1401,Tez Dozen Team θ #201,189,2543.652967645089,336,420,134,1,1,67,,90,,840,80,61,129,,,,51,63,1,36,58,,1,35,120,,,14,
3225,Tez Dozen Team μ #345,190,2542.764401073823,4,258,258,4,1,672,,,,,336,,210,,80,,420,,1,29,,,1,,258,,,7,
1530,Tez Dozen Team ι #090,191,2540.937216481139,5,420,1120,1,1,,,90,,176,,67,124,,84,,124,,1,29,,,1,,197,,88,7,
3063,Tez Dozen Team μ #183,192,2539.110838543837,4,240,140,1,1,,,,,197,305,,420,,81,,672,,1,160,,,1,,305,,,7,
2800,Tez Dozen Team λ #400,193,2537.5918142873666,4,240,96,1,1,,,,,,61,,240,,224,,1120,,1,74,,,1,,336,,129,7,
3120,Tez Dozen Team μ #240,194,2533.694378389931,4,50,152,1,1,210,,,,420,160,,210,,305,,672,,1,,,,1,,336,,,7,
2952,Tez Dozen Team μ #072,195,2530.6925361814183,4,258,152,1,1,560,,,,,168,,134,,,,420,,1,305,,,3,176,336,,,7,
210,Tez Dozen Team β #090,196,2530.256485947805,5,1120,,1,1,,,,,,197,,672,,43,,210,112,1,,,96,1,,40,,,28,
3269,Tez Dozen Team μ #389,197,2525.5961596967445,5,240,240,4,1,1120,,,,,140,,152,,65,,,,1,305,,,1,,240,,,7,
2820,Tez Dozen Team λ #420,198,2523.3472226650074,5,224,,1,35,115,,,,305,,,146,,1120,,,,1,112,,,1,168,280,,,7,
416,Tez Dozen Team δ #056,199,2522.8153425862934,9,672,,1,1,129,5,,98,840,,,105,,84,,,108,1,146,96,,1,,101,,,28,93
2477,Tez Dozen Team λ #077,200,2519.7581802386608,5,305,49,1,1,373,,,,480,134,,210,,152,,197,,1,81,,,1,,258,,258,7,
2457,Tez Dozen Team λ #057,201,2519.4483248849497,4,258,49,1,1,840,,,,,134,,210,,96,,305,,4,46,,,1,,280,,280,7,
3312,Tez Dozen Team μ #432,202,2514.689031660344,4,240,305,1,1,672,,,,,,,210,,240,,373,,4,112,,,1,84,258,,,7,
3108,Tez Dozen Team μ #228,203,2513.283925117061,5,305,480,1,35,,,,,258,,,240,,98,,373,,1,33,,,1,,672,,,7,
3249,Tez Dozen Team μ #369,204,2511.298059525776,560,258,,1,1,,,,,,,,176,,,,672,,1,,,,1,160,672,,,7,
2539,Tez Dozen Team λ #139,205,2511.15611199591,5,210,,4,1,420,,,,,73,,224,,54,,1120,,1,,,,1,,280,,108,7,
3016,Tez Dozen Team μ #136,206,2506.9270468136056,55,560,140,1,1,1120,,,,,,,210,,,,210,,1,,,,3,,197,,,7,
1226,Tez Dozen Team θ #026,207,2503.6931609667645,336,210,81,1,1,210,,129,,840,108,68,74,,43,,52,63,1,28,51,,1,,186,,,14,
1705,Tez Dozen Team ι #265,208,2501.2688997712153,9,50,560,1,1,,,112,,420,224,38,140,,80,,124,,1,40,,,1,,210,,480,7,
37,Tez Dozen Team α #037,209,2500.434703359137,4,1680,,4,1,,15,,,,115,,,,152,,,115,4,38,,,1,,96,,160,28,81
3293,Tez Dozen Team μ #413,210,2499.8087236222595,55,420,,1,1,115,,,,,,,168,,,,1120,,1,186,,,3,,420,,,7,
2904,Tez Dozen Team μ #024,211,2497.068828934902,5,258,101,1,1,420,,,,,,,176,,,,1120,,1,58,,,3,35,305,,,7,
232,Tez Dozen Team β #112,212,2491.0473106500476,5,1120,,4,1,,93,,,,,,672,,160,,81,96,1,,,96,1,,129,,,28,
2757,Tez Dozen Team λ #357,213,2486.2303581417773,12,186,,1,1,112,,,,,,,305,,373,840,336,,4,,,,1,,305,,,7,
2552,Tez Dozen Team λ #152,214,2485.2531639235776,4,210,49,1,1,672,,,,,146,,210,,,,93,,1,58,,,3,186,840,,,7,
48,Tez Dozen Team α #048,215,2480.825382272252,12,1680,,1,1,,15,,,,,,,,280,,,115,4,,,,1,,56,,176,28,108
3061,Tez Dozen Team μ #181,216,2479.911094168407,4,373,197,1,1,373,,,,,,,480,,81,,560,,4,88,,,1,47,258,,,7,
3200,Tez Dozen Team μ #320,217,2476.36161227103,4,176,115,1,1,336,,,,,305,,210,,,,672,,1,46,,,3,35,560,,,7,
122,Tez Dozen Team β #002,218,2476.307194456825,5,1120,,1,1,,134,,,,,,672,,43,,,96,1,,,90,1,,134,,146,28,
3155,Tez Dozen Team μ #275,219,2469.324819334346,4,258,115,1,1,420,,,,258,,,152,,480,,373,,1,88,,,1,,305,,,7,
390,Tez Dozen Team δ #030,220,2465.385031371055,9,672,,1,1,80,5,,146,840,,,35,,186,,,115,1,29,124,,1,,101,,,28,86
1034,Tez Dozen Team η #074,221,2464.964981222594,5,50,,1,1,160,,,,840,67,,35,61,56,,36,,1,,53,,1,,240,,840,14,
3056,Tez Dozen Team μ #176,222,2463.959289557873,4,197,,1,1,210,,,,,560,,176,,480,,186,,4,36,,,1,176,420,,,7,
3163,Tez Dozen Team μ #283,223,2462.6063342419934,12,336,,1,1,373,,,,420,,,210,,420,,373,,1,,,,1,,305,,,7,
2415,Tez Dozen Team λ #015,224,2460.439949685345,5,258,146,4,1,560,,,,373,61,,186,,146,,258,,1,61,,,1,,258,,129,7,
81,Tez Dozen Team α #081,225,2456.3564368449092,5,186,,1,35,,15,,,,129,,1120,,152,,210,115,1,71,,,1,,96,,146,28,140
2210,Tez Dozen Team κ #290,226,2455.2269962039327,4,224,36,4,1,88,,,,560,,,672,,134,,480,,1,67,73,,1,,98,,,7,
2946,Tez Dozen Team μ #066,227,2447.859034180198,4,176,480,4,1,197,,,,,336,,336,,108,,560,,4,48,,,1,52,129,,,7,
2426,Tez Dozen Team λ #026,228,2446.4665169023547,4,280,,1,1,280,,,,,146,,210,,112,,197,,1,48,,,1,,1120,,36,7,
403,Tez Dozen Team δ #043,229,2444.7801322980963,5,1120,,1,1,84,5,,88,420,,,129,,,,,134,1,112,124,,1,,101,,,28,86
137,Tez Dozen Team β #017,230,2444.0691252951133,5,1680,,4,1,,,,,,186,,,,,,70,105,4,58,,112,1,,40,,146,28,
3170,Tez Dozen Team μ #290,231,2443.6962989029053,4,197,224,1,1,,,,,,560,,152,,65,,672,,4,48,,,1,168,336,,,7,
2978,Tez Dozen Team μ #098,232,2443.17294774426,4,210,210,1,1,840,,,,,134,,168,,373,,,,4,40,,,1,224,224,,,7,
3144,Tez Dozen Team μ #264,233,2440.9061747523606,12,373,480,1,1,,,,,,,,168,,93,,840,,1,88,,,1,,373,,,7,
3091,Tez Dozen Team μ #211,234,2440.8533548270425,12,258,305,1,1,1120,,,,258,,,186,,,,,,1,,,,1,47,240,,,7,
2655,Tez Dozen Team λ #255,235,2436.32836093211,12,210,,4,35,1120,,,,240,,,210,,197,,,,1,186,,,1,,210,,,7,
190,Tez Dozen Team β #070,236,2435.911752140632,12,1120,,1,1,,93,,,,,,840,,,,56,96,1,,,90,1,,93,,,28,
3005,Tez Dozen Team μ #125,237,2435.8571566278283,4,420,420,4,1,98,,,,,,,224,,186,,560,,4,48,,,1,35,420,,,7,
2658,Tez Dozen Team λ #258,238,2432.346532204846,4,258,,1,1,115,,,,,373,,197,,146,,840,,1,71,,,1,,373,,39,7,
1800,Tez Dozen Team ι #360,239,2427.6464758399243,4,373,1120,1,1,,,90,,,336,,124,,73,,,,1,29,,,1,,210,,54,7,
2903,Tez Dozen Team μ #023,240,2426.7887331279835,5,197,224,1,1,,,,,,140,,224,,81,,840,,1,29,,,1,,672,,,7,
1870,Tez Dozen Team ι #430,241,2425.8831155915072,4,280,840,1,1,,,480,,,70,,98,,88,,305,,4,48,,,1,,134,,61,7,
2942,Tez Dozen Team μ #062,242,2424.0765914689564,4,258,140,1,1,168,,,,,672,,168,,373,,,,4,176,,,1,224,224,,,7,
3013,Tez Dozen Team μ #133,243,2422.3921718976317,12,373,560,4,1,,,,,,,,176,,,,840,,1,33,,,3,35,373,,,7,
3033,Tez Dozen Team μ #153,244,2421.1172543645307,4,258,140,1,1,336,,,,560,,,186,,186,,373,,1,57,,,1,,305,,,7,
3116,Tez Dozen Team μ #236,245,2421.066308309351,5,373,152,1,1,420,,,,,,,305,,224,,672,,1,57,,,1,,197,,,7,
758,Tez Dozen Team ζ #038,246,2420.8316304395426,9,50,,1,1,,5,,,840,56,,120,,152,,58,54,1,81,63,,1,,68,,840,14,
2163,Tez Dozen Team κ #243,247,2420.5920823413207,5,336,63,4,1,152,,,,,108,,373,,840,,186,,4,61,98,,1,,115,,60,7,
1237,Tez Dozen Team θ #037,248,2416.95219425451,9,373,120,1,1,67,,93,,840,61,,129,,,,52,76,1,,52,,1,336,186,,,14,
2664,Tez Dozen Team λ #264,249,2416.7330319385687,12,210,49,1,1,280,,,,,,,210,,240,840,,,4,,,,1,,560,,,7,
2773,Tez Dozen Team λ #373,250,2416.575388550163,4,25,146,4,1,373,,,,,134,,336,,210,373,258,,4,,,,1,,420,,115,7,
3176,Tez Dozen Team μ #296,251,2414.3889514225316,4,210,336,1,1,168,,,,840,,,210,,,,258,,1,48,,,1,47,280,,,7,
2902,Tez Dozen Team μ #022,252,2413.2216656929786,4,258,258,1,1,258,,,,,186,,210,,129,,480,,4,,,,1,52,560,,,7,
3172,Tez Dozen Team μ #292,253,2411.998461094251,4,280,305,1,1,98,,,,280,168,,305,,,,258,,1,58,,,1,160,480,,,7,
3232,Tez Dozen Team μ #352,254,2410.1049707962893,5,197,152,1,1,1120,,,,,336,,210,,101,,,,1,33,,,1,,240,,,7,
36,Tez Dozen Team α #036,255,2409.0640492481975,5,1680,,1,1,,15,,,,,,,,101,,176,115,4,,,,1,,35,,160,28,81
3279,Tez Dozen Team μ #399,256,2403.892201046773,4,258,101,4,1,176,,,,,,,420,,480,,480,,4,39,,,1,50,373,,,7,
1178,Tez Dozen Team η #218,257,2401.391064776428,28,50,,1,1,50,,,,840,90,,41,61,,,44,96,1,30,53,,1,43,112,,840,14,
2838,Tez Dozen Team λ #438,258,2396.4960127088516,4,50,146,1,1,373,,,,420,78,,168,,129,,560,,1,33,,,1,,420,,,7,
2777,Tez Dozen Team λ #377,259,2396.1268016576946,5,197,146,1,1,,,,,,,,240,,210,1120,120,,4,,,,1,,305,,36,7,
3004,Tez Dozen Team μ #124,260,2394.47300090866,12,373,420,1,1,,,,,,560,,305,,224,,,,1,67,,,1,,420,,,7,
3138,Tez Dozen Team μ #258,261,2392.142416941476,5,258,,1,1,240,,,,,160,,134,,,,840,,1,33,,,1,35,672,,,7,
3251,Tez Dozen Team μ #371,262,2391.8993572402183,4,420,210,1,1,,,,,146,160,,305,,88,,560,,1,112,,,1,,373,,,7,
2606,Tez Dozen Team λ #206,263,2390.801051832363,5,420,152,1,1,672,,,,,78,,240,,,,,,1,61,,,3,186,560,,,7,
2986,Tez Dozen Team μ #106,264,2389.849646966429,4,373,305,4,1,240,,,,,,,560,,129,,373,,4,45,,,1,34,305,,,7,
21,Tez Dozen Team α #021,265,2386.8468889857118,5,1680,,1,1,63,15,,,,,,,,,,168,108,1,,,,3,,56,,146,28,108
166,Tez Dozen Team β #046,266,2385.092776599954,12,1680,,1,1,,134,,,,,,,,81,,,105,4,,,96,1,,93,,146,28,
1461,Tez Dozen Team ι #021,267,2377.7919905586414,4,1120,305,1,1,,,112,,,305,,134,,80,,,,4,40,,,1,,197,,63,7,
3281,Tez Dozen Team μ #401,268,2375.8651734419414,5,560,140,1,1,98,,,,,,,186,,305,,672,,1,58,,,1,,336,,,7,
3204,Tez Dozen Team μ #324,269,2375.6272570124797,4,373,152,4,1,280,,,,,,,168,,88,,560,,4,197,,,1,52,480,,,7,
3288,Tez Dozen Team μ #408,270,2373.0869361993073,5,305,197,1,1,560,,,,,,,176,,129,,672,,1,33,,,1,,280,,,7,
2965,Tez Dozen Team μ #085,271,2372.996646106581,4,280,101,1,1,176,,,,,373,,176,,,,672,,1,67,,,3,86,420,,,7,
840,Tez Dozen Team ζ #120,272,2372.9109401314495,5,50,,4,1,60,5,,,840,65,,,,152,,63,,1,58,61,,1,,146,,840,14,
72,Tez Dozen Team α #072,273,2371.2802582817817,5,1680,,1,1,90,15,,,,129,,,,,,,115,1,,,,3,134,56,,,28,108
3130,Tez Dozen Team μ #250,274,2370.009171254986,4,373,305,4,1,336,,,,,,,140,,480,,336,,4,36,,,1,34,305,,,7,
1255,Tez Dozen Team θ #055,275,2367.4433563342304,336,50,134,1,1,67,,124,,840,80,68,160,,,,168,74,1,26,62,,1,35,120,,,14,
3274,Tez Dozen Team μ #394,276,2365.5952116612552,12,240,,1,1,129,,,,,,,420,,,,1120,,1,57,,,3,35,336,,,7,
2886,Tez Dozen Team μ #006,277,2362.3717402437633,4,305,480,1,1,197,,,,,336,,186,,80,,480,,1,93,,,1,,186,,,7,
2879,Tez Dozen Team λ #479,278,2362.332576904678,4,280,146,1,1,480,,,,240,,,210,,186,,305,,1,45,,,1,,336,,115,7,
3260,Tez Dozen Team μ #380,279,2360.721461520038,4,305,101,1,1,98,,,,305,168,,280,,197,,420,,1,93,,,1,,373,,,7,
3329,Tez Dozen Team μ #449,280,2357.8932176440253,12,258,210,4,1,98,,,,,,,840,,373,,420,,1,,,,1,,129,,,7,
3248,Tez Dozen Team μ #368,281,2355.3313192513283,5,258,,1,1,98,,,,,1120,,146,,,,210,,4,45,,,1,35,420,,,7,
3245,Tez Dozen Team μ #365,282,2350.346997195751,4,197,101,1,1,115,,,,,,,197,,120,,1120,,4,61,,,1,176,240,,,7,
2916,Tez Dozen Team μ #036,283,2349.8697375053966,12,258,210,1,1,,,,,224,,,420,,36,,336,,1,,,,1,,840,,,7,
2958,Tez Dozen Team μ #078,284,2348.3462178227614,5,420,,4,1,,,,,152,140,,146,,,,672,,1,40,,,1,84,672,,,7,
3211,Tez Dozen Team μ #331,285,2346.145929844038,5,420,197,4,1,305,,,,373,,,176,,65,,480,,1,,,,1,,305,,,7,
2875,Tez Dozen Team λ #475,286,2339.7878588361696,4,560,152,4,1,,,,,,61,,176,,210,480,160,,4,,,,1,,480,,36,7,
1348,Tez Dozen Team θ #148,287,2338.9765480019355,5,560,,1,1,,,112,,480,64,76,28,,480,,197,76,1,,51,,1,,186,,,14,
2532,Tez Dozen Team λ #132,288,2336.4139615713448,4,224,186,4,1,373,,,,,73,,240,,210,373,115,,4,,,,1,,258,,258,7,
49,Tez Dozen Team α #049,289,2333.306051372518,5,1680,,1,1,,5,,,,129,,,,,,,108,4,38,,,1,,101,,146,28,81
2605,Tez Dozen Team λ #205,290,2333.005465481121,5,336,186,1,1,373,,,,152,73,,280,,152,,197,,1,46,,,1,,258,,258,7,
239,Tez Dozen Team β #119,291,2331.45301820159,4,280,,1,1,,115,,,,197,,,,186,,210,112,1,,,112,1,,93,840,146,28,
1386,Tez Dozen Team θ #186,292,2327.675353005942,9,336,86,1,35,,,112,,197,108,76,152,,480,,168,,1,,51,,1,336,160,,,14,
388,Tez Dozen Team δ #028,293,2326.8428481799824,9,672,,4,1,93,5,,98,840,,,105,,84,,,108,1,29,96,,1,,40,,,28,108
2915,Tez Dozen Team μ #035,294,2326.6925361814183,4,258,152,1,1,176,,,,,134,,305,,,,672,,1,28,,,3,160,420,,,7,
2495,Tez Dozen Team λ #095,295,2320.173850077893,4,336,186,1,1,840,,,,,73,,176,,,,197,,1,81,,,3,34,258,,115,7,
3214,Tez Dozen Team μ #334,296,2319.6583193022107,12,25,1120,1,1,,,,,,305,,240,,,,258,,1,37,,,3,,305,,,7,
3095,Tez Dozen Team μ #215,297,2314.0913907567983,12,176,420,1,1,,,,,,,,305,,305,,672,,1,36,,,1,,373,,,7,
3157,Tez Dozen Team μ #277,298,2313.691106030149,12,420,,4,1,,,,,420,112,,560,,240,,197,,1,,,,1,,336,,,7,
3096,Tez Dozen Team μ #216,299,2311.3686502622027,4,305,336,4,1,115,,,,,336,,186,,65,,560,,4,88,,,1,35,258,,,7,
3006,Tez Dozen Team μ #126,300,2308.1633752402113,12,373,224,1,35,,,,,420,,,152,,672,,,,1,197,,,1,,210,,,7,
3217,Tez Dozen Team μ #337,301,2305.1333962156177,4,420,258,1,1,176,,,,,168,,152,,,,672,,1,29,,,3,35,373,,,7,
1289,Tez Dozen Team θ #089,302,2304.5385297658495,336,186,78,1,35,186,,93,,480,64,68,197,,101,,112,76,1,39,62,,1,,168,,,14,
2897,Tez Dozen Team μ #017,303,2304.06960269083,4,373,101,4,1,98,,,,,134,,186,,124,,840,,1,88,,,1,,336,,,7,
2933,Tez Dozen Team μ #053,304,2303.679987990076,55,336,140,1,1,560,,,,,,,134,,,,,,1,,,,3,224,840,,,7,
2980,Tez Dozen Team μ #100,305,2302.257326927469,12,672,,1,1,,,,,,140,,280,,101,,373,,1,38,,,1,,672,,,7,
3226,Tez Dozen Team μ #346,306,2299.9878393149706,4,336,305,1,1,176,,,,,336,,186,,224,,420,,1,88,,,1,,210,,,7,
3357,Tez Dozen Team μ #477,307,2295.3286414112067,4,420,197,1,1,373,,,,,,,146,,129,,560,,4,61,,,1,52,336,,,7,
3123,Tez Dozen Team μ #243,308,2294.828849778484,12,373,,1,1,115,,,,,560,,152,,88,,560,,1,,,,1,,420,,,7,
3119,Tez Dozen Team μ #239,309,2293.198561346344,4,197,258,1,1,258,,,,,305,,420,,101,,258,,4,,,,1,168,305,,,7,
2927,Tez Dozen Team μ #047,310,2292.6697379239035,4,280,152,1,1,336,,,,,,,186,,124,,480,,4,197,,,1,35,480,,,7,
477,Tez Dozen Team δ #117,311,2292.30722614841,4,672,,4,1,,5,,134,672,,,,,258,,,108,1,146,112,,1,,56,,,28,86
3287,Tez Dozen Team μ #407,312,2292.1224505694054,5,240,,1,1,210,,,,,840,,176,,,,373,,4,39,,,1,86,305,,,7,
2588,Tez Dozen Team λ #188,313,2291.3408644177002,12,210,,1,35,1120,,,,240,,,210,,197,,,,1,186,,,1,,68,,,7,
2930,Tez Dozen Team μ #050,314,2289.27300090866,12,305,672,1,1,,,,,,140,,480,,,,373,,1,,,,1,84,210,,,7,
1897,Tez Dozen Team ι #457,315,2289.0092620752066,4,1120,280,1,1,,,61,,,197,,98,,81,,129,,4,39,,,1,,197,,63,7,
3018,Tez Dozen Team μ #138,316,2286.9200597321897,12,210,,1,1,336,,,,,305,,420,,197,,420,,1,,,,1,,373,,,7,
2430,Tez Dozen Team λ #030,317,2286.0632531073297,5,25,,4,1,,,,,,129,,176,,240,1120,197,,4,,,,1,,336,,36,7,
3224,Tez Dozen Team μ #344,318,2284.067807169224,4,560,224,1,1,197,,,,,168,,210,,63,,420,,1,88,,,1,,336,,,7,
737,Tez Dozen Team ζ #017,319,2281.542866233766,9,50,,1,1,65,5,,,840,65,,41,,96,,63,54,1,,61,,1,,68,,840,14,
2464,Tez Dozen Team λ #064,320,2280.00643779675,4,420,49,4,1,420,,,,672,,,210,,,,,,1,57,,,1,34,280,,115,7,
3118,Tez Dozen Team μ #238,321,2276.4505740131467,12,305,,4,1,305,,,,,186,,134,,129,,,,1,67,,,1,,1120,,,7,
3060,Tez Dozen Team μ #180,322,2276.056761858386,5,305,280,1,1,197,,,,,305,,420,,,,420,,1,,,,3,47,280,,,7,
2918,Tez Dozen Team μ #038,323,2275.069861426815,5,176,305,1,1,,,,,560,,,152,,129,,420,,1,176,,,1,,336,,,7,
2937,Tez Dozen Team μ #057,324,2272.565021400701,5,258,152,1,1,672,,,,,,,168,,,,560,,1,88,,,3,47,305,,,7,
2695,Tez Dozen Team λ #295,325,2269.1675005598654,4,258,,1,1,420,,,,,61,,176,,240,373,160,,4,,,,1,,280,,280,7,
3328,Tez Dozen Team μ #448,326,2264.203147993756,5,373,,1,1,,,,,,420,,186,,152,,373,,4,93,,,1,224,420,,,7,
3207,Tez Dozen Team μ #327,327,2263.927670903142,4,305,115,1,1,258,,,,,305,,240,,124,,420,,1,197,,,1,,280,,,7,
3247,Tez Dozen Team μ #367,328,2263.5614367638095,5,373,,1,1,305,,,,,,,480,,373,,197,,4,39,,,1,168,305,,,7,
3220,Tez Dozen Team μ #340,329,2255.4698351591537,4,420,140,1,1,115,,,,146,560,,176,,305,,,,1,38,,,1,,336,,,7,
3156,Tez Dozen Team μ #276,330,2255.418834268266,5,373,,1,1,,,,,,373,,152,,65,,373,,4,112,,,1,224,560,,,7,
3165,Tez Dozen Team μ #285,331,2254.8858971162704,4,176,140,4,1,280,,,,,112,,305,,373,,480,,4,57,,,1,176,129,,,7,
2896,Tez Dozen Team μ #016,332,2253.412331836079,4,280,336,1,1,197,,,,,112,,480,,224,,420,,1,57,,,1,,129,,,7,
2538,Tez Dozen Team λ #138,333,2249.5352703126755,4,672,115,1,1,280,,,,,61,,336,,65,,197,,4,36,,,1,,336,,129,7,
3140,Tez Dozen Team μ #260,334,2248.104631714094,4,258,152,4,1,280,,,,,336,,305,,197,,480,,1,88,,,1,,129,,,7,
3054,Tez Dozen Team μ #174,335,2244.181042403508,4,240,224,4,1,129,,,,,305,,152,,93,,672,,1,33,,,1,,373,,,7,
1436,Tez Dozen Team θ #236,336,2235.0467510731087,28,560,81,4,1,,,105,,480,108,61,129,,,,36,70,1,37,62,,1,336,115,,,14,
3141,Tez Dozen Team μ #261,337,2234.7474978195205,4,305,,1,1,420,,,,134,134,,305,,42,,373,,1,305,,,1,,197,,,7,
3055,Tez Dozen Team μ #175,338,2234.432393631452,5,420,140,1,1,,,,,420,160,,560,,,,,,1,61,,,1,35,420,,,7,
3059,Tez Dozen Team μ #179,339,2229.6288172658838,4,560,480,4,1,176,,,,,112,,210,,54,,420,,1,67,,,1,,129,,,7,
85,Tez Dozen Team α #085,340,2229.2744865281625,5,1120,,1,1,,15,,,,129,,,,54,,210,115,4,67,,,1,134,56,,176,28,108
63,Tez Dozen Team α #063,341,2227.9546475136062,5,50,,1,1,,5,,,,115,,373,,280,,210,108,1,67,,,1,,56,,840,28,81
2570,Tez Dozen Team λ #170,342,2226.8391926508534,5,480,,1,1,305,,,,,134,,176,,240,373,160,,4,,,,1,,336,,,7,
1007,Tez Dozen Team η #047,343,2225.981218434739,9,50,,1,1,50,,,,840,67,,41,67,56,,36,,1,36,53,,1,,57,,840,14,
3052,Tez Dozen Team μ #172,344,2223.3125978318417,4,420,115,4,1,168,,,,,186,,176,,,,560,,1,186,,,3,50,336,,,7,
2991,Tez Dozen Team μ #111,345,2223.0939185878356,5,420,,1,1,98,,,,,112,,224,,,,672,,1,305,,,3,34,336,,,7,
3168,Tez Dozen Team μ #288,346,2220.4047473240257,4,373,,4,1,129,,,,,168,,176,,560,,186,,4,160,,,1,70,373,,,7,
3235,Tez Dozen Team μ #355,347,2218.626015775685,12,258,,4,1,,,,,373,560,,134,,108,,336,,1,,,,1,,420,,,7,
120,Tez Dozen Team α #120,348,2217.5558621809446,55,1680,,1,1,,15,,,,,,,,,,,115,4,,,,1,,35,,140,28,140
3219,Tez Dozen Team μ #339,349,2216.948467100409,4,258,197,1,1,115,,,,420,197,,152,,168,,480,,1,,,,1,,210,,,7,
3335,Tez Dozen Team μ #455,350,2214.8163982842275,4,560,258,1,1,168,,,,,336,,152,,,,420,,1,28,,,3,86,186,,,7,
1280,Tez Dozen Team θ #080,351,2209.964174131415,336,197,78,1,1,210,,112,,480,61,62,176,,56,,112,63,1,33,51,,1,,160,,,14,
2540,Tez Dozen Team λ #140,352,2209.801871934367,5,197,,1,35,560,,,,420,,,,,224,,197,,1,93,,,1,,336,,129,7,
2479,Tez Dozen Team λ #079,353,2202.7801365434784,5,336,,4,1,,,,,,373,,336,,88,,672,,4,74,,,1,,258,,39,7,
2741,Tez Dozen Team λ #341,354,2200.800158826061,5,280,,1,1,112,,,,,,,210,,240,480,258,,4,,,,1,,560,,39,7,
80,Tez Dozen Team α #080,355,2199.2778021315103,4,1120,,1,1,224,15,,,,115,,,,,,176,115,1,67,,,3,,96,,146,28,81
3201,Tez Dozen Team μ #321,356,2198.120122311441,5,224,,1,1,210,,,,,197,,336,,52,,560,,1,40,,,1,,560,,,7,
2932,Tez Dozen Team μ #052,357,2195.3693386123814,5,336,101,1,1,,,,,560,672,,197,,42,,,,1,57,,,1,,210,,,7,
2756,Tez Dozen Team λ #356,358,2194.6559731733055,4,420,,1,1,129,,,,240,146,,210,,,,197,,1,88,,,1,186,560,,,7,
772,Tez Dozen Team ζ #052,359,2190.80071720987,5,50,,1,1,,5,,,840,56,,,,54,,58,50,1,38,50,,1,,120,,840,14,
1669,Tez Dozen Team ι #229,360,2187.451854145757,4,336,840,1,1,,,210,,146,,,140,,108,,197,,1,40,,,1,,152,,,7,
2982,Tez Dozen Team μ #102,361,2186.332907848211,4,373,305,4,1,98,,,,,,,168,,54,,480,,4,39,,,1,84,560,,,7,
1483,Tez Dozen Team ι #043,362,2185.0502984087075,4,240,840,1,1,,,280,,,70,,108,,101,,240,,4,45,,,1,,240,,,7,
2462,Tez Dozen Team λ #062,363,2184.06340129953,4,840,,1,1,146,,,,176,152,,305,,36,,160,,1,73,,,1,,240,,36,7,
2988,Tez Dozen Team μ #108,364,2182.113806755568,5,560,152,4,1,,,,,134,,,168,,373,,373,,1,93,,,1,,305,,,7,
2507,Tez Dozen Team λ #107,365,2181.9670019564287,5,336,,1,1,258,,,,,78,,210,,,,88,,1,,,,3,34,1120,,36,7,
3036,Tez Dozen Team μ #156,366,2180.9645472516727,5,373,224,1,1,210,,,,,160,,168,,,,,,1,305,,,3,160,560,,,7,
2832,Tez Dozen Team λ #432,367,2174.221797160527,4,258,,1,1,146,,,,186,373,,140,,146,,560,,1,67,,,1,,240,,39,7,
1094,Tez Dozen Team η #134,368,2167.3521421875657,5,50,,1,1,60,,,,840,,,38,,56,,36,73,1,36,53,,1,,57,,840,14,
2506,Tez Dozen Team λ #106,369,2167.2478905550224,4,25,49,4,1,280,,,,,61,,280,,210,480,197,,4,,,,1,,280,,280,7,
535,Tez Dozen Team ε #055,370,2166.6649819919458,28,50,,4,1,74,5,,,672,,,38,,176,,,56,1,73,48,54,1,,146,,672,14,46
2604,Tez Dozen Team λ #204,371,2160.2099650054797,4,224,115,4,1,,,,,280,78,,224,,168,,560,,1,45,,,1,,336,,108,7,
157,Tez Dozen Team β #037,372,2154.1196852989574,5,1120,,1,1,,,,,,,,373,,160,,81,112,1,,,112,1,,40,,115,28,
2524,Tez Dozen Team λ #124,373,2151.25945313619,4,176,49,1,1,560,,,,,73,,336,,,,305,,1,67,,,3,47,258,,258,7,
2898,Tez Dozen Team μ #018,374,2149.3737625693575,12,210,115,1,1,168,,,,,,,168,,,,1120,,1,,,,3,35,305,,,7,
2901,Tez Dozen Team μ #021,375,2148.346504479909,5,420,,1,1,240,,,,258,,,560,,,,373,,1,33,,,1,34,210,,,7,
3088,Tez Dozen Team μ #208,376,2141.531819828447,4,197,420,1,1,240,,,,,140,,134,,88,,258,,4,112,,,1,50,480,,,7,
3158,Tez Dozen Team μ #278,377,2139.5955632944533,5,373,240,1,1,,,,,,197,,168,,,,840,,1,39,,,3,50,210,,,7,
2997,Tez Dozen Team μ #117,378,2137.6691192535263,12,197,560,1,1,,,,,,,,210,,,,672,,1,93,,,3,168,210,,,7,
