ID,Name,Rank,Rarity_Score,Attributes-Scores,Bonding level-Scores,Breed-Scores,Breeding count-Scores,Eyes color-Scores,Friendliness-Scores,Fur color-Scores,Gender-Scores,Generation-Scores,Group-Scores,Intelligence-Scores,Obedience-Scores,Primary personality-Scores,Rarity tier-Scores,Secondary personality-Scores,Size-Scores,Status-Scores,Strength-Scores,Vitality-Scores
5932,Dogami #5932,228,1522.7427640461501,1,1,9,1,11,2,1374,2,1,5,10,10,18,1,50,6,1,3,12
1011,June,229,1522.7268494345753,1,1,9,1,20,21,1374,1,1,4,6,14,18,1,19,5,1,12,6
7010,Dogami #7010,230,1522.574322467351,1,1,10,1,19,2,1374,1,1,5,4,5,42,1,19,6,1,18,6
4852,Dogami #4852,231,1520.9388624166388,1,1,10,1,38,2,1374,1,1,5,10,8,21,1,19,6,1,6,8
666,Dogami #666,232,1520.0662425251073,1,1,10,1,12,2,1374,1,1,5,10,10,20,1,50,6,1,3,6
4655,Dogami #4655,233,1519.4641151414412,1,1,9,1,20,20,1374,2,1,4,10,14,18,1,19,6,1,3,8
4088,The Ice Queen,234,1518.5291872420194,1,1,10,1,12,2,1374,1,1,5,10,8,47,1,19,6,1,6,6
5848,Marvel,235,1516.7927943493353,1,1,10,1,19,2,1374,1,1,5,6,8,20,12,19,6,1,18,6
5223,Dogami #5223,236,1516.4615523847385,1,1,10,1,35,2,1374,2,1,5,6,14,21,1,19,5,1,5,8
4677,Dogami #4677,237,1516.3937957759124,1,1,10,1,11,2,1374,1,1,5,10,14,20,1,40,6,1,5,5
6735,Dogami #6735,238,1515.757758800458,1,1,10,1,12,2,1374,1,1,3,12,8,20,3,21,6,1,24,8
44,Dogami #44,239,1515.548369327848,1,1,10,1,34,2,1374,2,1,5,16,8,21,1,19,5,1,3,6
3046,Dogami #3046,240,1515.2434209731996,1,1,10,1,20,2,1374,2,1,5,7,28,20,3,20,5,1,3,6
1416,Dogami #1416,241,1514.4409963557314,1,1,9,1,12,28,1374,1,1,9,4,8,21,1,19,6,1,5,5
3416,Big Head,242,1513.5462688936088,1,1,10,1,12,2,1374,2,1,5,38,8,18,3,19,6,1,3,5
5318,Dogami #5318,243,1511.8010945639053,1,1,10,1,20,2,1374,1,1,5,4,10,19,1,19,6,1,24,5
8,Dogami #8,244,1511.7551927914483,1,1,10,1,254,2,1145,1,1,3,6,8,18,1,20,6,1,21,6
49,Dogami #49,245,1511.4887090585798,1,1,10,1,12,9,1374,1,1,5,16,14,20,3,19,5,1,5,8
2888,Dogami #2888,246,1510.9487364009663,1,1,10,1,20,9,1374,1,1,5,4,10,18,1,19,5,1,19,5
1921,Dogami #1921,247,1510.3614245406532,1,1,9,1,37,2,1374,1,1,5,6,8,20,1,19,5,1,5,6
5688,Dogami #5688,248,1509.0797239089338,1,1,10,1,35,2,1374,2,1,5,4,8,20,1,20,5,1,6,6
3721,Dogami #3721,249,1509.0174816444785,1,1,9,1,21,20,1374,2,1,4,4,8,18,3,20,5,1,5,5
2417,Dogami #2417,250,1508.4709453238102,1,1,9,1,12,20,1374,1,1,4,7,14,20,1,19,6,1,3,6
7030,Dogami #7030,251,1504.1059372499128,1,1,9,1,12,2,1374,1,1,5,16,14,21,3,19,6,1,3,8
6218,Dogami #6218,252,1504.0900992875486,1,1,10,1,12,15,1374,2,1,3,4,14,20,1,19,6,1,3,10
3996,Dogami #3996,253,1504.0539203062597,1,1,10,1,20,12,1374,1,1,5,4,8,21,1,20,5,1,6,6
1748,Dogami #1748,254,1503.4947534881092,1,1,10,1,12,20,1374,2,1,3,4,8,21,3,19,5,1,3,8
2260,Dogami #2260,255,1503.280346787127,1,1,9,1,687,2,687,1,1,5,34,8,21,1,21,5,1,5,6
2500,Dogami #2500,256,1496.908018155081,1,1,9,1,11,9,1374,2,1,5,12,8,20,3,19,5,1,3,5
6426,Dogami #6426,257,1495.2917490133698,1,1,10,1,19,2,1374,1,1,5,4,14,19,1,19,5,1,5,6
3875,Dogami #3875,258,1494.6824718901566,1,1,9,1,11,9,1374,1,1,4,6,8,20,3,19,5,1,6,5
4965,Dogami #4965,259,1493.1202297718796,1,1,9,1,763,2,624,1,1,5,12,8,18,1,19,6,1,3,10
6231,Dogami #6231,260,1489.4781839119632,1,1,10,1,12,2,1374,2,1,5,12,8,20,1,19,6,1,3,6
1992,Dogami #1992,261,1488.3549967490735,1,1,10,1,11,2,1374,2,1,5,6,14,20,1,19,6,1,3,5
6278,Dogami #6278,262,1484.9204277402534,1,1,10,1,38,2,180,2,1,5,29,1145,20,12,19,5,1,3,5
120,Dogami #120,263,1474.6064612016341,1,1,9,1,1145,2,180,2,1,5,12,28,20,1,18,5,1,3,33
5391,Dogami #5391,264,1462.9955054913291,1,1,10,1,12,858,490,2,1,3,4,14,20,1,19,5,1,3,10
3418,Dogami #3418,265,1457.6603009067942,1,1,10,1,12,2,202,1,1,5,16,1145,18,1,19,6,1,3,8
2660,Dogami #2660,266,1455.5262871721516,1,1,10,1,12,858,490,2,1,3,4,10,18,3,21,5,1,3,5
6308,Dogami #6308,267,1428.958921545466,1,1,10,1,12,2,171,2,1,5,12,1145,21,1,22,5,1,3,8
2595,Dogami #2595,268,1426.4761632061386,1,1,10,1,167,20,1145,1,1,3,4,8,20,1,21,6,1,3,8
7015,Dogami #7015,269,1417.3550948656482,1,1,9,1,1145,9,98,2,1,5,29,14,20,1,40,5,1,3,26
6800,Dogami #6800,270,1410.7255806905519,1,1,10,1,274,858,149,1,1,3,4,14,19,1,47,5,1,3,10
6398,Dogami #6398,271,1406.222881654452,1,1,10,1,19,12,1145,2,1,5,6,10,46,1,101,6,1,24,10
7828,Dogami #7828,272,1404.9902009855748,1,1,10,1,35,2,1145,1,1,5,6,78,42,1,50,6,1,5,8
3087,Dogami #3087,273,1399.640846733351,1,1,10,1,19,143,1145,2,1,3,6,8,18,1,19,5,1,3,6
2401,Dogami #2401,274,1395.4927519296864,1,1,10,1,254,12,981,1,1,5,6,8,21,3,53,6,1,19,6
3616,Dogami #3616,275,1390.2134305983802,1,1,10,1,12,2,1145,2,1,5,38,78,50,1,19,5,1,5,8
6527,Dogami #6527,276,1381.9663855485014,1,1,10,1,40,2,1145,2,1,3,29,8,54,3,44,5,1,21,6
6276,Dogami #6276,277,1375.2967250137833,1,1,9,1,78,2,1145,1,1,5,34,8,48,1,19,6,1,3,6
6626,Dogami #6626,278,1372.6703639026055,1,1,10,1,19,2,1145,1,1,3,16,5,54,1,19,5,1,72,10
3176,Dogami #3176,279,1364.776174571196,1,1,10,1,12,15,1145,2,1,5,4,8,47,3,19,6,1,72,6
5548,Dogami #5548,280,1362.7713371558941,1,1,10,1,20,2,1145,1,1,3,7,8,105,1,19,6,1,19,6
3594,Dogami #3594,281,1357.515504454028,1,1,9,1,1145,2,112,1,1,5,6,8,18,1,19,5,1,3,12
3744,Dogami #3744,282,1355.4447601294348,1,1,10,1,12,2,1145,2,1,3,6,10,50,1,19,6,1,72,8
7596,Dogami #7596,283,1347.2345274821962,1,1,9,1,50,2,1145,1,1,5,10,28,50,1,19,6,1,5,5
82,Dogami #82,284,1346.0671952174052,1,1,10,1,12,2,1145,2,1,3,38,5,44,1,19,5,1,18,33
3184,Dogami #3184,285,1345.8426689197588,1,1,10,1,12,2,1145,1,1,3,6,8,21,1,40,6,1,72,8
7176,Ryu,286,1344.3117265760939,1,1,10,1,20,28,1145,2,1,3,4,8,46,3,52,5,1,3,5
1509,Boro,287,1341.985121448543,1,1,10,1,42,2,1145,1,1,3,4,8,20,1,57,6,1,24,8
1782,Dogami #1782,288,1338.5310151401843,1,1,9,1,49,2,1145,2,1,5,38,14,21,1,21,5,1,5,12
4114,Figo,289,1333.6754160557612,1,1,9,1,1145,2,90,2,1,5,6,8,20,1,19,5,1,5,6
2398,Dogami #2398,290,1332.572035534899,1,1,10,1,12,2,1145,1,1,3,38,5,50,1,20,6,1,20,10
2645,Dogami #2645,291,1332.2613238031752,1,1,10,1,12,2,1145,1,1,5,7,78,21,3,21,5,1,3,8
3485,Dogami #3485,292,1331.8482688666807,1,1,10,1,42,2,1145,1,1,5,34,28,20,1,19,5,1,5,5
4906,Dogami #4906,293,1329.2749668921088,1,1,9,1,12,12,1145,1,1,4,7,8,46,3,57,5,1,3,5
3791,Dogami #3791,294,1328.581542648867,1,1,9,1,34,9,1145,2,1,4,6,10,21,3,57,5,1,5,6
5149,Dogami #5149,295,1327.1711400308122,1,1,10,1,43,2,1145,2,1,3,34,5,20,1,19,6,1,21,8
5656,Dogami #5656,296,1326.1628585606215,1,1,9,1,42,2,1145,2,1,5,12,8,47,3,20,6,1,3,12
4850,Shoki,297,1322.746852132512,1,1,9,1,35,12,1145,2,1,4,6,8,44,1,21,6,1,12,6
7950,Dogami #7950,298,1322.1421733546922,1,1,10,1,12,28,1145,2,1,3,6,14,20,1,50,6,1,3,12
2129,Dogami #2129,299,1319.1351349846946,1,1,9,1,687,2,429,1,1,5,7,8,18,1,122,5,1,3,10
1943,Dogami #1943,300,1318.3586540079623,1,1,9,1,687,9,490,1,1,5,12,5,18,1,44,6,1,12,8
3643,Dogami #3643,301,1316.9672810958593,1,1,9,1,12,20,1145,1,1,4,6,10,54,3,19,5,1,12,5
3032,Dogami #3032,302,1316.4087334816254,1,1,10,1,12,9,1145,2,1,3,6,8,20,3,57,5,1,19,6
7135,Dogami #7135,303,1316.151853796391,1,1,10,1,42,2,1145,1,1,3,29,5,18,1,19,6,1,21,5
146,William Shakes-Paw,304,1314.5895997701423,1,1,10,1,50,2,1145,2,1,3,12,5,20,1,19,6,1,20,10
1758,Dogami #1758,305,1312.9332139791136,1,1,10,1,12,2,1145,1,1,3,10,8,20,3,52,6,1,24,6
3314,Dogami #3314,306,1310.7802355009176,1,1,9,1,12,9,298,1,1,5,7,5,46,1,19,6,1,21,858
5813,Dogami #5813,307,1308.963229748084,1,1,9,1,12,2,1145,2,1,5,12,28,20,1,19,6,1,5,33
4401,Dogami #4401,308,1308.854293141095,1,1,9,1,35,20,1145,2,1,4,12,14,18,1,21,6,1,5,5
1868,Dogami #1868,309,1308.7210207933254,1,1,10,1,12,2,1145,2,1,3,38,5,44,3,19,5,1,5,8
5881,Dogami #5881,310,1307.8865435751095,1,1,9,1,19,12,1145,1,1,4,6,8,20,1,47,5,1,12,6
223,Dogami #223,311,1307.4194383978593,1,1,9,1,12,41,1145,2,1,9,7,8,20,3,21,6,1,3,10
6664,Dogami #6664,312,1307.0572270798466,1,1,10,1,12,2,1145,2,1,5,7,28,47,1,19,6,1,5,8
4672,Dogami #4672,313,1306.7227694881076,1,1,10,1,12,2,1145,2,1,5,38,8,20,1,40,5,1,3,5
364,Dogami #364,314,1304.4974625236352,1,1,10,1,21,2,1145,2,1,3,7,8,44,1,19,5,1,21,6
4019,Dogami #4019,315,1304.2595306524624,1,1,9,1,20,21,1145,1,1,4,7,8,20,12,19,5,1,12,8
6118,Dogami #6118,316,1304.038994522831,1,1,10,1,254,858,90,2,1,3,4,14,20,1,19,5,1,3,10
2652,Dogami #2652,317,1304.0255677406822,1,1,9,1,43,15,1145,2,1,9,7,8,19,1,19,5,1,3,6
6553,Dogami #6553,318,1301.9383041244164,1,1,10,1,264,41,858,2,1,3,4,8,21,12,48,5,1,3,12
318,Dogami #318,319,1301.2272919951117,1,1,10,1,43,2,1145,2,1,5,16,14,20,1,18,5,1,3,6
3058,Dogami #3058,320,1301.031152379499,1,1,9,1,49,2,1145,2,1,5,16,8,18,3,18,5,1,3,8
7532,Dogami #7532,321,1298.5426730322395,1,1,10,1,19,12,1145,2,1,5,7,8,42,3,19,6,1,5,6
4631,Dogami #4631,322,1298.345764201113,1,1,9,1,38,12,1145,1,1,4,4,8,18,3,19,5,1,12,8
3442,Dogami #3442,323,1296.443922599163,1,1,10,1,12,41,1145,1,1,3,6,8,21,3,19,6,1,5,5
7756,Dogami #7756,324,1295.8981162643063,1,1,10,1,12,2,1145,1,1,3,10,8,20,1,40,6,1,20,5
2874,Sylvie,325,1295.4515568344784,1,1,9,1,34,12,1145,1,1,4,6,14,20,1,21,5,1,3,8
4803,Dogami #4803,326,1293.076573291826,1,1,10,1,21,15,1145,1,1,5,4,8,18,3,19,6,1,19,8
2943,Dogami #2943,327,1292.6136422408206,1,1,10,1,11,2,1145,1,1,3,12,8,20,1,52,5,1,6,5
1126,Dogami #1126,328,1291.4415485513491,1,1,9,1,12,2,1145,1,1,5,6,8,18,1,48,6,1,6,12
6323,Dogami #6323,329,1291.2701655563371,1,1,10,1,12,2,1145,2,1,3,12,5,21,1,19,5,1,12,33
2631,Dogami #2631,330,1290.9547517500928,1,1,9,1,42,2,1145,1,1,5,10,8,20,1,20,5,1,3,8
5710,Dogami #5710,331,1290.8340930419806,1,1,10,1,12,2,1145,2,1,5,34,8,20,3,22,6,1,5,8
2977,Dogami #2977,332,1289.9117411640188,1,1,10,1,21,12,1145,1,1,5,4,8,18,1,19,5,1,24,6
837,Dogami #837,333,1288.950471164515,1,1,9,1,12,28,1145,2,1,9,4,8,20,3,21,6,1,3,8
2771,Dogami #2771,334,1288.73729705684,1,1,10,1,19,2,1145,1,1,3,6,8,18,12,20,6,1,20,6
4891,Dogami #4891,335,1288.4822030402252,1,1,10,1,12,2,1145,2,1,5,7,14,20,1,44,5,1,5,6
2876,Dogami #2876,336,1287.3103703096424,1,1,10,1,12,2,1145,2,1,3,7,8,49,1,19,5,1,5,8
7747,Dogami #7747,337,1285.360766280359,1,1,10,1,20,2,1145,2,1,3,6,8,21,3,19,5,1,24,6
3023,Dogami #3023,338,1285.346902031594,1,1,9,1,37,2,1145,2,1,5,6,10,20,3,21,5,1,5,6
1947,Dogami #1947,339,1285.1045654814563,1,1,10,1,12,2,1145,2,1,3,10,14,18,1,21,6,1,24,5
1118,Ivy,340,1284.913023870386,1,1,9,1,12,2,1145,2,1,5,34,8,21,1,19,5,1,3,8
7705,Dogami #7705,341,1283.878883462085,1,1,9,1,21,12,1145,2,1,4,10,8,18,3,22,6,1,6,6
3554,Dogami #3554,342,1283.4748349536496,1,1,10,1,12,2,1145,1,1,3,10,8,44,1,19,6,1,5,6
1322,Dogami #1322,343,1283.0283838283383,1,1,9,1,20,12,1145,2,1,4,6,8,21,12,19,5,1,3,5
3828,bonjaski,344,1282.777836145134,1,1,10,1,12,28,1145,2,1,3,4,8,20,3,19,5,1,3,10
2482,Hodor,345,1282.6627351550924,1,1,9,1,11,28,1145,2,1,4,6,8,20,1,19,5,1,5,6
7408,Dogami #7408,346,1282.4641051064784,1,1,9,1,12,2,1145,1,1,5,6,8,18,3,48,6,1,3,5
3520,Dogami #3520,347,1282.3332573678224,1,1,10,1,35,143,981,2,1,3,6,8,48,1,20,6,1,3,6
5133,Dogami #5133,348,1280.5126445424125,1,1,9,1,12,15,1145,2,1,9,6,8,20,3,19,5,1,6,10
846,Snowball,349,1278.0967536930104,1,1,9,1,20,12,1145,1,1,9,6,8,20,1,19,6,1,3,8
888,Dogami #888,350,1276.6234207166447,1,1,10,1,12,12,1145,1,1,5,4,8,18,1,19,5,1,20,5
5693,Dogami #5693,351,1275.8076179334184,1,1,9,1,19,15,1145,1,1,4,6,10,20,1,19,5,1,3,6
7629,Dogami #7629,352,1275.721404222633,1,1,10,1,19,2,1145,1,1,3,12,8,21,1,19,6,1,12,6
7475,Dogami #7475,353,1275.7191460816307,1,1,10,1,12,2,1145,1,1,3,12,8,18,1,19,6,1,21,6
6154,Carzzy,354,1274.657540829547,1,1,9,1,78,2,236,2,1,5,12,5,20,1,19,6,1,12,858
1639,Dogami #1639,355,1271.8390937211393,1,1,10,1,12,2,1145,1,1,3,6,8,18,3,19,6,1,21,6
7657,Dogami #7657,356,1271.6456285620604,1,1,9,1,12,20,1145,2,1,4,6,8,19,1,19,5,1,3,6
6739,Dogami #6739,357,1271.4252983245026,1,1,10,1,19,143,981,2,1,3,4,14,18,3,44,5,1,3,12
3293,Dogami #3293,358,1270.766564087145,1,1,10,1,12,9,1145,1,1,5,10,8,20,1,20,6,1,6,5
7894,Dogami #7894,359,1270.2748893196385,1,1,10,1,12,2,1145,1,1,3,6,8,18,1,20,5,1,20,8
2015,Dogami #2015,360,1268.5842649862668,1,1,10,1,12,2,1145,2,1,5,4,8,20,3,19,5,1,12,12
3811,princess,361,1268.4923896480748,1,1,10,1,12,2,1145,1,1,3,12,10,20,3,19,5,1,6,10
5811,Dogami #5811,362,1267.576366638673,1,1,10,1,12,858,176,1,1,3,6,8,107,1,52,6,1,3,12
5626,Dogami #5626,363,1266.877459353871,1,1,9,1,12,12,1145,2,1,4,6,8,20,1,19,6,1,5,6
2122,Dogami #2122,364,1265.828618055235,1,1,10,1,12,2,1145,1,1,3,6,8,18,1,19,5,1,19,6
4542,Dogami #4542,365,1263.6492250195718,1,1,9,1,12,9,1145,2,1,4,10,8,18,1,19,5,1,3,5
7489,Shinnok,366,1262.6288977216402,1,1,10,1,20,2,1145,2,1,3,6,8,20,1,18,5,1,5,6
2382,Dogami #2382,367,1261.3840253640526,1,1,9,1,11,2,1145,2,1,5,6,14,18,1,21,5,1,3,8
2711,Dogami #2711,368,1257.9021994408167,1,1,9,1,687,2,361,1,1,5,6,5,105,1,49,5,1,5,6
3153,Dogami #3153,369,1253.464754323075,1,1,10,1,38,143,858,1,1,3,4,8,112,1,50,5,1,3,6
2863,Dogami #2863,370,1245.3254332510487,1,1,10,1,274,2,858,1,1,3,7,5,18,1,22,6,1,21,5
775,Dogami #775,371,1243.8007171456238,1,1,10,1,12,2,171,2,1,3,12,5,114,1,19,5,1,19,858
4376,Dogami #4376,372,1240.4843382003755,1,1,10,1,274,15,858,1,1,3,4,8,20,1,19,5,1,3,8
2171,Dogami #2171,373,1226.5371171615432,1,1,9,1,19,20,981,1,1,9,4,8,18,1,122,6,1,3,12
4240,Dogami #4240,374,1220.926542895616,1,1,9,1,763,2,221,1,1,5,7,8,105,1,49,5,1,6,26
820,Dogami #820,375,1214.56186348644,1,1,10,1,12,101,981,2,1,3,4,8,18,1,48,6,1,3,8
1396,Dogami #1396,376,1213.840430780962,1,1,9,1,687,2,361,2,1,5,16,5,20,1,21,5,1,20,49
3663,Dogami #3663,377,1204.3148909467948,1,1,9,1,687,9,361,2,1,5,10,5,51,1,18,6,1,21,8
7247,Dogami #7247,378,1198.7064655824581,1,1,10,1,42,9,981,2,1,5,6,8,20,3,19,6,1,72,5
3745,Dogami #3745,379,1194.1021667829434,1,1,10,1,229,2,858,1,1,5,6,8,18,1,21,6,1,6,10
5415,Dogami #5415,380,1188.8629724863022,1,1,10,1,34,9,981,1,1,5,6,8,20,1,19,5,1,72,5
7033,Dogami #7033,381,1185.8415150280437,1,1,9,1,20,20,981,1,1,4,12,28,21,1,52,6,1,12,6
4041,Dogami #4041,382,1181.889533284968,1,1,9,1,687,2,236,1,1,5,7,28,47,1,89,6,1,3,49
3078,Dogami #3078,383,1178.500826186462,1,1,9,1,490,2,490,2,1,5,16,5,18,1,22,5,1,12,90
7435,Dogami #7435,384,1176.4423072775344,1,1,10,1,42,12,981,1,1,5,4,8,46,1,21,5,1,24,6
4234,Dogami #4234,385,1173.1123242096405,1,1,10,1,12,12,981,1,1,5,4,8,20,48,19,5,1,24,12
1598,Dogami #1598,386,1173.0033458244422,1,1,9,1,43,9,981,1,1,4,6,8,52,1,20,6,1,12,6
5899,Dogami #5899,387,1171.2316911074515,1,1,9,1,78,2,99,2,1,5,6,5,52,3,18,5,1,18,858
4996,Dogami #4996,388,1168.1452721774497,1,1,9,1,11,20,981,2,1,9,6,10,48,1,44,6,1,3,8
14,Dogami #14,389,1166.8794940742225,1,1,10,1,40,2,687,2,1,3,171,5,52,1,110,5,1,19,49
5477,Dogami #5477,390,1162.1236053487107,1,1,10,1,236,21,687,2,1,3,4,14,105,1,52,5,1,3,8
2466,Chicken Noodle ,391,1159.5970939533715,1,1,10,1,40,2,858,2,1,3,10,8,112,1,19,6,1,72,6
2460,Dogami #2460,392,1157.6268502392961,1,1,10,1,20,9,981,1,1,5,4,10,20,1,53,6,1,19,8
6456,Dogami #6456,393,1157.4341467938661,1,1,9,1,763,9,208,1,1,5,12,8,20,1,89,6,1,5,10
2371,Dogami #2371,394,1156.5730846807678,1,1,10,1,12,20,981,1,1,3,4,8,20,1,47,6,1,5,26
5438,Dogami #5438,395,1154.4613305556754,1,1,10,1,12,2,146,1,1,3,29,5,20,12,21,5,1,21,858
7530,Dogami #7530,396,1153.701751182523,1,1,9,1,11,15,981,2,1,9,7,8,52,12,21,5,1,3,6
2435,Dogami #2435,397,1149.7016626068057,1,1,9,1,12,20,981,2,1,4,7,8,20,3,57,5,1,3,5
1744,Dogami #1744,398,1145.1521501351117,1,1,10,1,35,20,981,2,1,3,6,14,21,3,19,5,1,3,12
7983,Dogami #7983,399,1142.3800235343972,1,1,10,1,12,9,981,2,1,5,4,8,48,1,19,5,1,20,6
1833,Dogami #1833,400,1142.2298750980108,1,1,10,1,20,20,981,2,1,3,4,10,21,1,44,6,1,3,8
7916,Dogami #7916,401,1141.7851187874664,1,1,9,1,38,20,981,2,1,9,6,8,20,1,19,6,1,6,5
1428,Dogami #1428,402,1139.7523173314562,1,1,9,1,12,20,981,1,1,4,4,8,46,3,21,6,1,6,5
7322,Dogami #7322,403,1137.3793923127898,1,1,10,1,35,2,981,2,1,5,4,8,20,3,19,6,1,24,8
5120,Dogami #5120,404,1137.058044820003,1,1,10,1,11,15,981,2,1,5,6,8,44,1,19,6,1,12,6
2157,Anubis,405,1136.6118402015868,1,1,10,1,34,20,981,2,1,3,4,10,18,12,19,6,1,3,5
5927,Dogami #5927,406,1136.2874944854327,1,1,10,1,12,20,981,1,1,3,4,8,20,3,40,5,1,5,12
7613,Small Frye,407,1136.247823987415,1,1,10,1,11,15,981,2,1,3,4,8,20,3,52,6,1,5,6
407,Dogami #407,408,1135.1235416040618,1,1,10,1,12,20,981,1,1,3,4,8,50,1,19,6,1,3,5
3466,Dogami #3466,409,1134.7038769240517,1,1,9,1,11,9,981,1,1,4,7,8,54,1,19,5,1,3,8
717,Dogami #717,410,1129.752635810103,1,1,9,1,37,2,98,1,1,5,10,5,49,1,19,6,1,18,858
124,Dogami #124,411,1127.9595856894566,1,1,10,1,21,28,981,1,1,3,4,8,20,1,20,6,1,3,10
3521,Dogami #3521,412,1127.7246398828645,1,1,10,1,34,2,981,1,1,5,4,8,20,1,19,5,1,20,6
3199,Dogami #3199,413,1127.535286988596,1,1,10,1,12,2,981,2,1,5,4,10,42,3,21,5,1,12,8
531,Dogami #531,414,1126.1545346938,1,1,10,1,11,41,981,1,1,3,4,8,20,1,19,5,1,3,8
7191,Dogami #7191,415,1125.246941389872,1,1,10,1,236,12,763,2,1,5,6,8,21,1,19,5,1,20,6
1070,Dogami #1070,416,1124.7192220612942,1,1,10,1,12,12,981,2,1,5,6,8,18,1,18,5,1,24,10
6592,Dogami #6592,417,1123.1307507528772,1,1,10,1,34,9,981,2,1,5,4,8,20,3,19,6,1,5,8
1329,Dogami #1329,418,1121.552330662898,1,1,10,1,12,28,981,1,1,3,4,8,19,1,20,6,1,5,12
2702,Dogami #2702,419,1121.254173671565,1,1,9,1,763,2,229,2,1,5,6,8,42,3,19,5,1,5,12
933,Dogami #933,420,1120.5855396449829,1,1,9,1,12,21,981,2,1,9,7,5,20,3,19,5,1,5,10
448,Dogami #448,421,1119.3104408288948,1,1,10,1,12,2,981,2,1,5,6,8,20,1,19,5,1,24,12
2269,Dogami #2269,422,1118.1721941665242,1,1,9,1,12,21,981,1,1,4,6,14,20,1,19,5,1,6,6
7168,Dogami #7168,423,1113.2863414782269,1,1,9,1,11,15,981,1,1,9,6,8,20,1,19,6,1,5,8
7783,Dogami #7783,424,1112.4014298755126,1,1,10,1,229,2,687,1,1,5,4,10,20,1,101,6,1,21,6
6649,Dogami #6649,425,1111.162553195756,1,1,10,1,12,12,981,1,1,5,6,8,20,1,19,6,1,6,12
2557,Dogami #2557,426,1110.0363213047601,1,1,9,1,12,15,981,2,1,9,4,8,20,1,19,5,1,6,6
499,Dogami #499,427,1108.5028951562076,1,1,10,1,21,12,981,1,1,5,4,5,18,1,19,6,1,6,8
7639,Dogami #7639,428,1107.7074484915058,1,1,9,1,35,21,858,1,1,4,12,8,107,1,21,6,1,6,5
5949,Dogami #5949,429,1107.3068742601397,1,1,10,1,11,2,981,1,1,5,6,5,20,3,21,5,1,21,5
761,Dogami #761,430,1105.274609505721,1,1,10,1,20,9,981,2,1,5,4,10,18,1,19,5,1,5,5
5411,Fien,431,1105.2375767288097,1,1,9,1,687,2,286,1,1,5,10,8,20,12,19,6,1,3,26
6624,Dogami #6624,432,1104.8802411655363,1,1,9,1,12,2,98,2,1,5,6,5,21,48,19,5,1,5,858
5728,Dogami #5728,433,1104.2730290207164,1,1,9,1,12,9,981,2,1,9,4,8,20,3,19,5,1,3,8
6467,Dogami #6467,434,1100.8262190004114,1,1,10,1,20,2,981,1,1,5,6,8,18,1,20,5,1,6,6
5786,Dogami #5786,435,1099.5059440282287,1,1,10,1,229,9,763,1,1,5,6,8,18,1,19,5,1,6,8
164,Dogami #164,436,1099.4495456655477,1,1,10,1,20,2,981,1,1,5,4,8,20,1,19,5,1,6,6
2976,Dogami #2976,437,1099.0519534442926,1,1,10,1,12,12,981,1,1,3,4,8,18,1,21,6,1,3,8
4615,Dogami #4615,438,1098.4031047180092,1,1,10,1,12,2,858,1,1,3,16,5,20,1,109,6,1,12,33
2857,Dogami #2857,439,1092.7680418339673,1,1,10,1,12,2,981,2,1,5,4,8,20,1,21,5,1,6,5
480,Dogami #480,440,1090.5906390364814,1,1,9,1,35,20,858,1,1,4,7,8,52,48,19,5,1,5,6
6608,Dogami #6608,441,1089.334155427339,1,1,10,1,20,2,858,2,1,3,12,8,110,1,20,6,1,21,6
430,Dogami #430,442,1087.5319745459326,1,1,9,1,21,20,858,1,1,4,6,8,107,1,19,6,1,6,8
7921,Dogami #7921,443,1079.4251857617214,1,1,10,1,40,2,858,2,1,3,16,5,20,12,52,5,1,18,26
2643,Dogami #2643,444,1078.3206974839275,1,1,9,1,687,2,118,1,1,5,10,5,18,1,109,6,1,6,90
2514,Dogami #2514,445,1075.2161922334408,1,1,9,1,687,2,286,1,1,5,6,5,20,1,18,6,1,6,12
6115,Dogami #6115,446,1072.9465628798014,1,1,10,1,43,2,858,1,1,5,6,8,21,1,19,5,1,72,10
2402,Dogami #2402,447,1070.643560185482,1,1,10,1,40,2,858,2,1,3,10,8,20,48,19,5,1,24,10
2867,Dogami #2867,448,1067.2060437256364,1,1,10,1,12,2,858,2,1,3,6,8,21,1,109,5,1,12,8
4298,Dogami #4298,449,1066.3911485675596,1,1,10,1,38,15,763,1,1,5,4,8,107,1,19,6,1,72,6
1872,Dogami #1872,450,1064.628726788113,1,1,10,1,254,9,687,1,1,5,6,8,20,1,19,6,1,19,8
6643,Dogami #6643,451,1062.336764137881,1,1,10,1,11,2,858,2,1,3,76,5,18,3,20,5,1,5,33
1433,Dogami #1433,452,1061.6253387486286,1,1,9,1,35,20,763,1,1,4,6,28,54,1,109,5,1,5,8
773,Dogami #773,453,1059.4313249123852,1,1,9,1,98,2,763,1,1,5,10,8,114,3,19,6,1,5,5
2111,Mozzie,454,1059.2337660427606,1,1,9,1,687,2,236,2,1,5,6,5,20,1,52,6,1,6,12
3551,Macron,455,1058.1173949090435,1,1,9,1,12,2,99,2,1,5,4,5,20,1,19,6,1,6,858
7618,Dogami #7618,456,1057.3220337197806,1,1,9,1,12,12,858,1,1,4,10,10,20,48,44,6,1,5,6
939,Dogami #939,457,1056.5387475165364,1,1,10,1,21,2,763,1,1,3,76,5,110,1,22,5,1,19,8
