ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Coat,Eyes,Gear,Head,Mouth,Neck,Shirt,Special
2874,CyberKidz Club #2874,166,868.2363641833,9,Scarlet,Carib,Tan Parka,Awkward,Dual Katana,Snow Ponytails and Shades,Shark,Shroom Pendant,Snow Turtleneck,
6588,CyberKidz Club #6588,167,866.7403016681,9,Rose,Scarlet,Lemon Hoodie,One Eyed,none,Medium Hair Scarlet Hanya,Blank,Love Pendant,Snow Sweater,
203,CyberKidz Club #203,168,865.7116216667,9,Carib,Citrus,Ocean Camo Jakcet,Faker,Aqua Shoulder Bag,Lemon Emo and Nerdy Glasses,Meh,Planet Pendant,none,
2977,CyberKidz Club #2977,169,865.1368098931,9,Rose,Lime,none,Toon,none,Scarlet Hanya,Turtle,Silver Beads,Rose and Scarlet Hawaiian,
2998,CyberKidz Club #2998,170,864.7581006294,9,Scarlet,Snow,Aviator Jacket,Faker,none,Medium Hair Scarlet Hanya,Cthullu,none,Grape Turtleneck,
5838,CyberKidz Club #5838,171,862.304669688,9,Snow,Citrus,Snow Camo Jacket,Dead,Angel Wings,Nightvision and Medium Hazel Hair,Cthullu,none,none,
1015,CyberKidz Club #1015,172,860.5073420937,9,Aqua,Hazel,Snow Hoodie,Blink,none,Scarlet Ponytails and Scouter,Indifferent,Ice Jewels,Navy Tee,
5286,CyberKidz Club #5286,173,860.1177730259,9,Scarlet,Scarlet,Scarlet Team Jacket,Full of it,Aqua Shoulder Bag,Lemon Emo and Nerdy Glasses,Indifferent,Ash Bandanna,none,
1358,CyberKidz Club #1358,174,859.3474289659,9,Carib,Ash,Scarlet Hoodie,Confused,RPG,Medium Hair Scarlet Hanya,Indifferent,Bubblegum Pendant,Aqua Tee,
703,CyberKidz Club #703,175,859.0888977233,9,Aqua,Lemon,Ice Tracksuit,EthHead,none,Nightvision and Medium Hazel Hair,Glad,none,Snow Button Down and Aqua Tie,
2920,CyberKidz Club #2920,176,856.9359595418,9,Scarlet,Ash,Snow Tracksuit,Full of it,Bulletproof Vest,Short Hair Carib Hanya,Sad,Love Pendant,Sand Turtleneck,
5294,CyberKidz Club #5294,177,856.7282355661,9,Lemon,Scarlet,Scarlet Hoodie,Awkward,none,Aqua Bowl and Shades,Turtle,Bubblegum Pendant,Ash Flame Hawaiian,
2031,CyberKidz Club #2031,178,854.0954040646,9,Scarlet,Citrus,Lemon Windbreaker,Lol,Bulletproof Vest,Snow Ponytails and Shades,Stitched,none,Rose and Scarlet Hawaiian,
2096,CyberKidz Club #2096,179,854.0516290087,9,Citrus,Ash,none,Wide,Monkey Tail,Short Hair Scarlet Hanya,Glad,Silver Chain,Sand Sweater,
2612,CyberKidz Club #2612,180,854.0311359788,9,Aqua,Lime,none,Spider,Ash Shoulder Bag,Axel,Stitched,Triple Gold Necklace,Snow Flanel,
5162,CyberKidz Club #5162,181,853.7363173592,9,Grape,Lime,Sand Shawl,Blink,Bulletproof Vest,Aqua Bowl and Shades,Poker Face,none,Ice V Neck,
3594,CyberKidz Club #3594,182,852.1789402357,9,Lime,Carib,Racer Jacket,Doubtful,Suspenders,Lemon Emo and Nerdy Glasses,Stitched,Bone Necklace,none,
5535,CyberKidz Club #5535,183,852.1301519042,9,Snow,Hazel,none,Squint,Kunai,Ash Snapback,Cthullu,Tezos Pendant,Scarlet Tank,
1230,CyberKidz Club #1230,184,850.7633941701,9,Rose,Mint,Grape Hoodie,Awkward,none,Aqua Slick and EyePatch,Wavy,Scarlet Bandanna,Sand Striped,
593,CyberKidz Club #593,185,849.8703609654,9,Carib,Lazuli,Citrus Windbreaker,Toon,none,Scarlet Ponytails and Scouter,Shark,Gold Necklace,Tan Tee,
233,CyberKidz Club #233,186,846.6696883635,9,Aqua,Mint,Royal Shawl,One Eyed,RPG,Nightvision and Long Ash Hair,Pup,Bubblegum Pendant,Navy Tee,
6101,CyberKidz Club #6101,187,845.0636163722,9,Snow,Lazuli,Jeans Jacket,Dead,Bulletproof Vest,Aqua Slick and EyePatch,Glad,Love Pendant,Snow Tee,
112,CyberKidz Club #112,188,844.0863020153,9,Lemon,Lemon,Royal Cotton Sweater,Dead,none,Snow Ponytails and Shades,Glad,none,Scarlet Flanel,
6561,CyberKidz Club #6561,189,842.3475476877,9,Rose,Lazuli,Jeans Jacket,Plain,none,Nightvision and Long Lemon Hair,Sad,Tanzanite Plates,none,
3863,CyberKidz Club #3863,190,841.5448488679,9,Scarlet,Scarlet,Sand Shawl,One Eyed,Monkey Tail,Ash Fro and Shades,Drool,Ova Pendant,Sand Sweater,
5602,CyberKidz Club #5602,191,840.4222795687,9,Aqua,Ash,Citrus Windbreaker,Toon,Double Blades,Devilish,Sad,Twitter Pendant,Citrus Tee,
3061,CyberKidz Club #3061,192,839.6418867929,9,Citrus,Ash,Royal Shawl,Mad,Kunai,Hazel Slick and Cyclops,Poker Face,Planet Pendant,Ash V Neck,
457,CyberKidz Club #457,193,839.0904331725,9,Carib,Ash,Scarlet Hoodie,Insomniac,Trident,Hazel Greaser,Skelly,none,Snow Leopard Hawaiian,
3013,CyberKidz Club #3013,194,838.8514315539,9,Aqua,Lime,Tan Parka,Full of it,none,Ash Bucket and Eyepatch,Pup,Ova Pendant,Navy Turtleneck,
2298,CyberKidz Club #2298,195,838.2893671305,9,Rose,Lazuli,Ice Windbreaker,Glad,Pisto Holder,Ash Bucket and Eyepatch,Blank,none,Rose and Scarlet Hawaiian,
4685,CyberKidz Club #4685,196,838.1880594497,9,Aqua,Lemon,Rose Parka,Glad,Quiver,Citrus Beanie and EyePatch,Sad,Twitter Pendant,Citrus Turtleneck,
4906,CyberKidz Club #4906,197,837.8578386811,9,Grape,Carib,none,Enlightened,Ash Shoulder Bag,Scarlet Hanya,Stuck Out Tongue,none,Sand Sweater,
353,CyberKidz Club #353,198,837.4960281854,9,Carib,Carib,none,Toon,Devil Tail,Nightvision and Long Ash Hair,Stuck Out Tongue,Triple Gold Necklace,Ash Turtleneck,
164,CyberKidz Club #164,199,836.7117425758,9,Mint,Mint,Ice Tracksuit,Unimpressed,AK,Citrus Beanie and EyePatch,Sad,Triple Gold Necklace,Scarlet Sweater,
4297,CyberKidz Club #4297,200,836.3608282652,9,Rose,Lime,Aqua Tracksuit,Plain,Suspenders,Snow Snapback and Short Ash Hair,Surprised,none,Snow Tee,
6534,CyberKidz Club #6534,201,833.583993258,9,Lime,Scarlet,Ocean Camo Jakcet,Confused,Dual Katana,Ash Slick and EyePatch,Impressed,Orb Pendant,none,
2840,CyberKidz Club #2840,202,833.3592791932,9,Mint,Lemon,none,Faker,Guitar,Short Hair Scarlet Hanya,Beak,Bud Pendant,Snow Tee,
2396,CyberKidz Club #2396,203,833.057123991,9,Rose,Lazuli,Scarlet Team Jacket,Enlightened,Sharkfin,Nightvision and Long Ash Hair,Sad,none,Navy Turtleneck,
798,CyberKidz Club #798,204,832.8992115032,9,Scarlet,Ash,Desert Scarf,One Eyed,Snow Shoulder Bag,Ash Fringe and Nerdy Glasses,Sad,Bone Necklace,none,
4588,CyberKidz Club #4588,205,832.7902937101,9,Snow,Carib,none,Wide,Kunai,Snow Snapback and Short Ash Hair,Impressed,Bone Necklace,Tan Turtleneck,
2756,CyberKidz Club #2756,206,832.5360348555,9,Carib,Hazel,none,Toon,none,Nightvision and Long Lemon Hair,Indifferent,Silver Chain,Snow Striped,
6281,CyberKidz Club #6281,207,832.2046796262,9,Lemon,Lemon,Tan Parka,Confused,Katana,Nightvision and Long Ash Hair,Stitched,none,Aqua Tank,
2780,CyberKidz Club #2780,208,832.0064385367,9,Citrus,Hazel,none,Faker,Yoga Mat,Desert Camo Beanie,Drool,Tezos Pendant,Ice Striped,
3598,CyberKidz Club #3598,209,831.8535912621,9,Grape,Ash,Royal Shawl,Mad,Double Blades,Nightvision and Long Lemon Hair,Blank,Bubblegum Pendant,none,
371,CyberKidz Club #371,210,831.6312288857,9,Citrus,Scarlet,Royal Shawl,Full of it,Yoga Mat,Nightvision and Short Hazel Hair,Stitched,Aqua Bandanna,Leopard Hawaiian,
5741,CyberKidz Club #5741,211,831.4864419121,9,Rose,Lime,Grape Hoodie,Full of it,Katana,Short Hair Scarlet Hanya,Blank,Underworld Pendant,none,
2029,CyberKidz Club #2029,212,829.8900745895,9,Carib,Mint,Snow Hoodie,Doubtful,RPG,Devilish,Blank,Bubblegum Pendant,Tan Turtleneck,
4161,CyberKidz Club #4161,213,829.0646553412,9,Citrus,Carib,Scarlet Robe,Plain,Quiver,Citrus Beanie and EyePatch,Skelly,Shroom Pendant,Aqua Tee,
313,CyberKidz Club #313,214,828.3396618648,9,Carib,Hazel,Desert Scarf,Mad,Katana,Nightvision and Long Lemon Hair,Orc,Love Pendant,none,
1735,CyberKidz Club #1735,215,827.803197256,9,Scarlet,Snow,Citrus Windbreaker,Awkward,Lemon Shoulder Bag,Scarlet Ponytails and Scouter,Skelly,Triple Gold Necklace,none,
291,CyberKidz Club #291,216,827.7528400112,9,Grape,Hazel,Scarlet Hoodie,Blink,Quiver,Nightvision and Long Lemon Hair,Sad,Shroom Pendant,none,
6423,CyberKidz Club #6423,217,827.4003115404,9,Grape,Carib,none,Awkward,Pisto Holder,Ash Fringe and Nerdy Glasses,Blank,none,Rose and Scarlet Hawaiian,
2034,CyberKidz Club #2034,218,827.3655630745,9,Aqua,Hazel,none,Mad,Dual Katana,Medium Hair Scarlet Hanya,Stuck Out Tongue,Orb Pendant,Navy Turtleneck,
3375,CyberKidz Club #3375,219,827.2776681102,9,Mint,Lime,Royal Shawl,Plain,Trident,Scarlet Greaser and Cyclops,Indifferent,Orb Pendant,Citrus V Neck,
4860,CyberKidz Club #4860,220,826.8377291498,9,Citrus,Scarlet,Lemon Windbreaker,Blink,Bulletproof Vest,Lemon Bowl and EyePatch,Shark,Tanzanite Jewels,Navy Turtleneck,
3409,CyberKidz Club #3409,221,824.279580369,9,Lime,Mint,none,Toon,Kunai,Aqua Bowl and Shades,Turtle,Silver Chain,Navy Tee,
2881,CyberKidz Club #2881,222,824.1923040552,9,Scarlet,Ash,none,Wide,Ash Shoulder Bag,Ash Slick and EyePatch,Surprised,Gold Necklace,Citrus Striped,
2027,CyberKidz Club #2027,223,824.0583358693,9,Rose,Snow,Rose Robe,Lol,Yoga Mat,Nightvision and Medium Hazel Hair,Drool,Bone Necklace,Snow Turtleneck,
1595,CyberKidz Club #1595,224,823.7576779317,9,Rose,Lemon,Merlot Cotton Sweater,Squint,Bulletproof Vest,Medium Hair Carib Hanya,Beak,Gold Chain,Sand Striped,
6523,CyberKidz Club #6523,225,823.5732610157,9,Grape,Carib,Tan Shawl,Wide,Ash Shoulder Bag,Short Hair Scarlet Hanya,Impressed,none,Citrus Turtleneck,
3544,CyberKidz Club #3544,226,823.0480145637,9,Grape,Lazuli,none,Insomniac,none,Ash Fringe and Nerdy Glasses,Cthullu,Love Pendant,Scarlet Striped,
6286,CyberKidz Club #6286,227,822.8497585863,9,Rose,Lemon,Rose Parka,Insomniac,none,Medium Hair Scarlet Hanya,Pup,Love Pendant,none,
2278,CyberKidz Club #2278,228,822.6720536804,9,Lime,Snow,none,Insomniac,Yoga Mat,Ash Ponytails and Nerdy Glasses,Turtle,none,Ash Hawaiian,
3543,CyberKidz Club #3543,229,821.9980533545,9,Lemon,Lazuli,Racer Jacket,Faker,Trident,Citrus Beanie and EyePatch,Glad,Bud Pendant,Citrus Tee,
6317,CyberKidz Club #6317,230,820.6297699296,9,Mint,Hazel,none,Toon,none,Scarlet Saiyan and Scouter,Glad,Ova Pendant,none,
3690,CyberKidz Club #3690,231,819.9348861562,9,Snow,Lazuli,Snow Camo Jacket,Squint,Monkey Tail,Nightvision and Medium Hazel Hair,Sad,Skull Pendant,none,
848,CyberKidz Club #848,232,819.8455634206,9,Mint,Lazuli,Snow Windbreaker,Mad,Dual Katana,Aqua Emo,Glad,none,Snow Leopard Hawaiian,
1110,CyberKidz Club #1110,233,819.2160282882,9,Lime,Hazel,Citrus Hoodie,Unimpressed,Suspenders,Ash Ponytails and Nerdy Glasses,Blank,Bubblegum Pendant,Ice Striped,
5255,CyberKidz Club #5255,234,819.142233752,9,Snow,Scarlet,none,Toon,none,Hazel Long Fringe and EyePatch,Drool,none,none,
556,CyberKidz Club #556,235,818.7739217359,9,Grape,Lazuli,Scarlet Robe,Wide,none,Long Hair Carib Hanya,Blank,Gold Chain,Snow Tank,
6642,CyberKidz Club #6642,236,818.3513613085,9,Citrus,Lazuli,Suit,Squint,none,Lemon Saiyan and Scouter,Surprised,none,Snow and Ash Hawaiian,
3030,CyberKidz Club #3030,237,817.9293861311,9,Citrus,Citrus,Suit,Mad,Pisto Holder,Snow Snapback and Short Ash Hair,Sad,Skull Pendant,none,
1470,CyberKidz Club #1470,238,817.7678297734,9,Citrus,Lazuli,Lime Parka,Toon,none,Ash Beanie and EyePatch,Indifferent,Bud Pendant,Scarlet Striped,
1511,CyberKidz Club #1511,239,817.4048547582,9,Snow,Ash,Snow Fake Fur Coat,Toon,Bullets,Citrus Beanie,Glad,Silver Beads,Ash Hawaiian,
720,CyberKidz Club #720,240,817.2579770815,9,Snow,Mint,Snow Fake Fur Coat,Lol,Yoga Mat,Short Hair Scarlet Hanya,Impressed,none,none,
4059,CyberKidz Club #4059,241,816.9104913427,9,Rose,Hazel,Tan Parka,Lol,Yoga Mat,Snow Snapback and Long Hazel Hair,Surprised,Sapphire Plates,Snow Flanel,
2671,CyberKidz Club #2671,242,815.9805474413,9,Snow,Mint,Ocean Camo Jakcet,One Eyed,Pisto Holder,Aqua Chanel,Stuck Out Tongue,Tezos Pendant,Citrus Flanel,
3297,CyberKidz Club #3297,243,815.5109172552,9,Grape,Hazel,Scarlet Team Jacket,Faker,Kunai,Desert Camo Beanie,Meh,Gold Necklace,none,
3369,CyberKidz Club #3369,244,815.4225526518,9,Citrus,Carib,none,Plain,Katana,Lemon Fro,Stuck Out Tongue,Pharaoh Neckpiece,Snow Leopard Hawaiian,
3128,CyberKidz Club #3128,245,814.9358740802,9,Grape,Carib,Aqua Tracksuit,Toon,RPG,Ash Fro and Shades,Stuck Out Tongue,Love Pendant,Scarlet Sweater,
4011,CyberKidz Club #4011,246,813.4864359034,9,Snow,Carib,Scarlet Puffer,Confused,AK,Nightvision and Medium Hazel Hair,Orc,Skull Pendant,none,
293,CyberKidz Club #293,247,813.0441124238,9,Rose,Snow,Snow Hoodie,Toon,Bullets,Snow Bucket,Stitched,Silver Beads,Mint Turtleneck,
571,CyberKidz Club #571,248,812.889872923,9,Lime,Mint,Scarlet Robe,Full of it,none,Axel,Blank,none,Ash and Sand Hawaiian,
5278,CyberKidz Club #5278,249,810.6580856186,9,Aqua,Scarlet,Carib Team Jacket,Doubtful,Quiver,Pattern Tan Bucket,Wavy,Twitter Pendant,Scarlet Striped,
4585,CyberKidz Club #4585,250,810.4024024336,9,Mint,Citrus,Rose Fake Fur Coat,Unimpressed,none,Nightvision and Long Ash Hair,Turtle,Ova Pendant,Snow Turtleneck,
3940,CyberKidz Club #3940,251,810.229094352,9,Aqua,Lemon,Scarlet Puffer,Lol,RPG,Medium Hair Scarlet Hanya,Wavy,none,none,
5205,CyberKidz Club #5205,252,809.7263686683,9,Mint,Lime,Scarlet Team Jacket,Plain,none,Devilish,Wavy,none,Ice Tee,
6558,CyberKidz Club #6558,253,809.568423763,9,Scarlet,Hazel,Scarlet Robe,Awkward,Ash Shoulder Bag,Medium Hair Carib Hanya,Vampire,Gold Chain,Sand Striped,
4549,CyberKidz Club #4549,254,808.4101805114,9,Lemon,Snow,Scarlet Puffer,Insomniac,Yoga Mat,Short Hair Scarlet Hanya,Indifferent,none,none,
1043,CyberKidz Club #1043,255,808.3292734304,9,Mint,Lazuli,Carib Hoodie,Squint,none,Cyclops,Pup,Planet Pendant,Rose and Scarlet Hawaiian,
3711,CyberKidz Club #3711,256,807.9201241144,9,Scarlet,Lime,Lemon Windbreaker,Toon,Yoga Mat,Ash Slick and EyePatch,Orc,none,Ice and Aqua Hawaiian,
5401,CyberKidz Club #5401,257,807.5301130215,9,Citrus,Lazuli,Snow Tracksuit,Squint,Yoga Mat,Ash Fro and Shades,Impressed,Shroom Pendant,Mint Striped,
3929,CyberKidz Club #3929,258,806.0764446374,9,Scarlet,Scarlet,none,Faker,Pisto Holder,Nightvision and Long Ash Hair,Sad,Orb Pendant,Navy Flanel,
4238,CyberKidz Club #4238,259,805.5499099604,9,Lemon,Mint,Ice Windbreaker,Confused,Monkey Tail,Ash Fringe and Shades,Vampire,none,Sand Turtleneck,
1543,CyberKidz Club #1543,260,805.0400321193,9,Snow,Carib,Ice Windbreaker,Plain,none,Medium Hair Scarlet Hanya,Wavy,none,Ash Turtleneck,
5763,CyberKidz Club #5763,261,804.9221436901,9,Grape,Hazel,Scarlet Robe,Toon,Katana,Snow Bucket,Shark,none,Ash and Sand Hawaiian,
3170,CyberKidz Club #3170,262,804.659626091,9,Scarlet,Carib,Ocean Camo Jakcet,Wide,none,Shades,Glad,Tezos Pendant,Ash Turtleneck,
5777,CyberKidz Club #5777,263,803.3546005698,9,Lemon,Carib,Ocean Camo Jakcet,Awkward,Yoga Mat,Ash Saiyan and Scouter,Cthullu,Shroom Pendant,Ash Sweater,
1292,CyberKidz Club #1292,264,802.5375387057,9,Mint,Lazuli,none,EthHead,Aqua Shoulder Bag,Devilish,Skelly,Shroom Pendant,Sand Sweater,
2072,CyberKidz Club #2072,265,802.5258777592,9,Grape,Ash,Ice Tracksuit,Toon,Sharkfin,Ash Bucket and Eyepatch,Meh,Golden Beads,none,
2711,CyberKidz Club #2711,266,802.0644278253,9,Scarlet,Scarlet,none,Glad,Ash Shoulder Bag,Scarlet Greaser and Cyclops,Shark,Tanzanite Plates,Navy Flanel,
3478,CyberKidz Club #3478,267,801.7144766987,9,Grape,Hazel,none,Squint,Aqua Shoulder Bag,Ash Bucket and Eyepatch,Orc,Tezos Pendant,none,
4137,CyberKidz Club #4137,268,801.2789123576,9,Grape,Lime,Royal Shawl,Spider,Lemon Shoulder Bag,Hazel Slick and Cyclops,Vampire,Ice Jewels,Scarlet Turtleneck,
5410,CyberKidz Club #5410,269,800.9335325071,9,Snow,Lazuli,Forest Camo Jakcet,Dead,Monkey Tail,Snow Snapback,Shark,Silver Chain,Aqua Short T,
5335,CyberKidz Club #5335,270,800.9078616533,9,Lemon,Lazuli,Lemon Windbreaker,Wide,none,Nightvision and Long Lemon Hair,Orc,none,Rose Turtleneck,
3165,CyberKidz Club #3165,271,800.8730234473,9,Aqua,Lazuli,Jeans Jacket,Faker,none,Lemon Saiyan and Scouter,Vampire,Shroom Pendant,Rose Turtleneck,
5629,CyberKidz Club #5629,272,800.6085411017,9,Mint,Lazuli,Snow Hoodie,Spider,Ash Shoulder Bag,EyePatch,Cthullu,none,Snow Button Down and Aqua Tie,
6650,CyberKidz Club #6650,273,798.365565576,9,Carib,Mint,Ice Puffer,Insomniac,Quiver,Ash Saiyan and Scouter,Glad,none,Ash Tank,
5940,CyberKidz Club #5940,274,798.362249184,9,Lime,Citrus,none,Squint,Sharkfin,Ash Slick and EyePatch,Shark,Bubblegum Pendant,Grape Short T,
5104,CyberKidz Club #5104,275,798.3147289486,9,Lemon,Scarlet,Lemon Hoodie,Squint,none,Aqua Slick and EyePatch,Shark,Ash Bandanna,Sand Turtleneck,
5855,CyberKidz Club #5855,276,798.2652577141,9,Snow,Lime,Desert Scarf,Glad,Katana,Hazel Slick and Cyclops,Glad,Tanzanite Plates,Ash Short T,
2812,CyberKidz Club #2812,277,798.1857696922,9,Carib,Snow,Lime Parka,Full of it,Double Blades,Aqua Ponytails,Glad,Shroom Pendant,Snow Leopard Hawaiian,
1196,CyberKidz Club #1196,278,798.007431285,9,Mint,Lime,Citrus Tracksuit,Insomniac,Double Blades,Ash Dreads and EyePatch,Indifferent,Bud Pendant,Navy Flanel,
5166,CyberKidz Club #5166,279,797.8575050733,9,Mint,Lime,Citrus Windbreaker,Squint,none,Ash Ponytails,Surprised,Skull Pendant,Snow Leopard Hawaiian,
335,CyberKidz Club #335,280,797.6975379348,9,Carib,Citrus,none,Unimpressed,Pisto Holder,Axel,Skelly,Pharaoh Neckpiece,Mint Turtleneck,
1703,CyberKidz Club #1703,281,796.1030512881,9,Mint,Scarlet,none,Dead,Devil Tail,EyePatch,Stitched,Bone Necklace,Snow Button Down and Aqua Tie,
148,CyberKidz Club #148,282,795.4210225068,9,Lime,Snow,Royal Cotton Sweater,Confused,AK,Cyclops,Skelly,Bubblegum Pendant,Scarlet V Neck,
2320,CyberKidz Club #2320,283,795.1266775177,9,Grape,Lazuli,Grape Hoodie,Dead,Yoga Mat,Ash Slick and EyePatch,Meh,Golden Pendant,none,
1028,CyberKidz Club #1028,284,794.8397052452,9,Carib,Mint,none,Glad,none,Scarlet Hanya,Stuck Out Tongue,Aqua Bandanna,Navy Turtleneck,
4482,CyberKidz Club #4482,285,794.8299231294,9,Grape,Lazuli,none,Mad,none,Snow Snapback and Short Ash Hair,Indifferent,Ash Bandanna,Tan Turtleneck,
4877,CyberKidz Club #4877,286,794.3988566025,9,Grape,Scarlet,Citrus Windbreaker,Unimpressed,none,Ash Fro and Shades,Beak,none,Sand Sweater,
6086,CyberKidz Club #6086,287,794.3253015087,9,Grape,Scarlet,none,Lol,Katana,Ash Beanie and EyePatch,Glad,Skull Pendant,Ash Tank,
3886,CyberKidz Club #3886,288,794.1543637813,9,Mint,Hazel,none,Plain,Kunai,Aqua Slick and EyePatch,Meh,none,Snow Sweater,
473,CyberKidz Club #473,289,792.6757670949,9,Carib,Snow,none,Lol,Trident,Snow Ponytails and Shades,Wavy,none,Ash Short T,
6572,CyberKidz Club #6572,290,792.4850492657,9,Carib,Citrus,Ash Puffer,Spider,none,Carib Hanya,Wavy,Scarlet Bandanna,Snow Button Down and Aqua Tie,
5046,CyberKidz Club #5046,291,791.967837814,9,Lemon,Hazel,Ice Windbreaker,EthHead,none,Snow Bucket,Impressed,Orb Pendant,Snow Tank,
6265,CyberKidz Club #6265,292,791.4417237117,9,Citrus,Citrus,Ice Tracksuit,Toon,none,Ash Fringe and Nerdy Glasses,Turtle,Silver Chain,none,
2107,CyberKidz Club #2107,293,790.5104183263,9,Mint,Citrus,none,Blink,none,Scarlet Hanya,Wavy,Bud Pendant,Scarlet Striped,
4905,CyberKidz Club #4905,294,790.1448623995,9,Lemon,Snow,none,One Eyed,AK,Ash Fringe and Shades,Surprised,none,Snow and Ash Hawaiian,
1960,CyberKidz Club #1960,295,789.6499082556,9,Rose,Hazel,none,Toon,none,Medium Hair Carib Hanya,Pup,Shroom Pendant,Scarlet Tee,
662,CyberKidz Club #662,296,789.3120420822,9,Aqua,Lemon,Royal Cotton Sweater,Wide,Katana,Snow Ponytails and Shades,Poker Face,none,Grape Tee,
1349,CyberKidz Club #1349,297,788.8362745217,9,Citrus,Ash,Citrus Windbreaker,Glad,Aqua Shoulder Bag,Ash Beanie and EyePatch,Indifferent,none,Ice Tee,
2659,CyberKidz Club #2659,298,788.5740247956,9,Mint,Snow,none,Unimpressed,none,Snow Hawk and Shades,Poker Face,Twitter Pendant,Leopard Hawaiian,
508,CyberKidz Club #508,299,788.2420148817,9,Carib,Lemon,Snow Fake Fur Coat,Faker,Double Blades,Ash Bucket and Eyepatch,Impressed,none,none,
881,CyberKidz Club #881,300,787.7217250481,9,Aqua,Mint,none,Squint,Aqua Shoulder Bag,Ash Fringe and Nerdy Glasses,Poker Face,Orb Pendant,Ice Turtleneck,
3946,CyberKidz Club #3946,301,787.3895023164,9,Mint,Citrus,Merlot Cotton Sweater,One Eyed,Pisto Holder,Ash Bucket and Eyepatch,Drool,Skull Pendant,none,
5742,CyberKidz Club #5742,302,787.3611071664,9,Mint,Lemon,Scarlet Robe,Confused,Katana,Snow Snapback and Short Ash Hair,Vampire,none,none,
1484,CyberKidz Club #1484,303,786.9169627801,9,Carib,Lime,Merlot Cotton Sweater,Unimpressed,Lemon Shoulder Bag,Aqua Bowl and Shades,Shark,none,Rose Turtleneck,
3843,CyberKidz Club #3843,304,786.8118532879,9,Aqua,Carib,Grape Hoodie,Squint,Lemon Shoulder Bag,Ash Fro and Shades,Impressed,Bubblegum Pendant,Ice Striped,
3426,CyberKidz Club #3426,305,786.6867703372,9,Rose,Lime,Snow Puffer,Enlightened,Devil Tail,Ash Snapback and Long Hazel Hair,Poker Face,Shroom Pendant,Snow Button Down and Scarlet Tie,
3601,CyberKidz Club #3601,306,786.5515255522,9,Grape,Citrus,Ice Windbreaker,Unimpressed,Yoga Mat,Aqua Slick and EyePatch,Meh,Golden Pendant,none,
3231,CyberKidz Club #3231,307,785.8153510367,9,Rose,Snow,Rose Robe,EthHead,Pisto Holder,Ash and Scarlet Bandanna Axel,Impressed,Tanzanite Jewels,Snow Turtleneck,
2898,CyberKidz Club #2898,308,785.3217760362,9,Mint,Mint,Snow Tracksuit,Full of it,RPG,Desert Camo Beanie,Blank,Orb Pendant,Ash Flame Hawaiian,
2315,CyberKidz Club #2315,309,785.2178279762,9,Aqua,Carib,Citrus Tracksuit,Toon,Aqua Shoulder Bag,Short Hair Carib Hanya,Surprised,Bud Pendant,none,
4095,CyberKidz Club #4095,310,783.1359393578,9,Mint,Citrus,none,Lol,Bullets,Ash Emo,Stitched,Bubblegum Pendant,Snow Leopard Hawaiian,
1378,CyberKidz Club #1378,311,782.9554872358,9,Mint,Carib,none,Full of it,Lemon Shoulder Bag,Ash Fringe and Shades,Blank,Bone Necklace,Scarlet Sweater,
5880,CyberKidz Club #5880,312,782.8790758454,9,Snow,Lazuli,Snow Hoodie,Toon,Bullets,Ash Ponytails and Nerdy Glasses,Wavy,Bud Pendant,none,
4270,CyberKidz Club #4270,313,782.8648689417,9,Lime,Lime,none,Mad,none,Lemon Emo and Nerdy Glasses,Surprised,Scarlet Bandanna,Citrus Turtleneck,
5517,CyberKidz Club #5517,314,781.5934045172,9,Grape,Snow,Scarlet Robe,EthHead,Trident,Forest Camo Beanie,Wavy,Planet Pendant,Citrus Flanel,
2642,CyberKidz Club #2642,315,780.2862421868,9,Citrus,Mint,Scarlet Team Jacket,Lol,none,Lemon Saiyan and Scouter,Pup,none,none,
6552,CyberKidz Club #6552,316,780.2595021603,9,Lime,Carib,Ash Puffer,Dead,Ash Shoulder Bag,Snow Slick and Cyclops,Indifferent,Golden Beads,Scarlet Turtleneck,
5681,CyberKidz Club #5681,317,779.9304998012,9,Snow,Mint,Lemon Hoodie,Dead,Aqua Shoulder Bag,Short Hair Scarlet Hanya,Stuck Out Tongue,none,none,
2090,CyberKidz Club #2090,318,779.7696604489,9,Rose,Carib,Citrus Hoodie,Confused,Snow Shoulder Bag,Snow Hawk and EyePatch,Sad,Bone Necklace,Scarlet Tee,
6402,CyberKidz Club #6402,319,779.0397512473,9,Mint,Lime,Desert Scarf,Plain,none,Nightvision and Medium Hazel Hair,Sad,none,Cream Tee,
