ID,Name,Rank,Rarity_Score,Agility,Alignment,Ancestor,Attributes,Background,Class,Dexterity,Fur,Gender,Head Accessory,Intelligence,Magic,Morality,Race,Rank,Strength,Weapon
854,Bunny Knights #854,163,3133.0502716744877,5,Machiavellian,437,14,Brandy Rose,Squire,2,Grey,Male,,1,,Neutral,Bunny,729,2,Axe
2228,Bunny Knights #2228,164,3131.8697658768556,2,Sensitive,162,15,Blue,Enchanter,3,Light Grey,Female,,4,Dark,Good,Bunny,1330,1,Dark Wand
1681,Bunny Knights #1681,165,3131.2318692951994,4,Loyal,59,14,Teal,Thief,3,Chocolate,Male,,1,,Evil,Bunny,647,2,Iron Knuckle
1425,Bunny Knights #1425,166,3130.538975534992,1,Confident,18,16,Blue,Enchanter,2,Grey,Male,Wizard Hat,6,Poison,Evil,Bunny,835,1,Poison Wand
677,Bunny Knights #677,167,3130.5258562941217,6,Sensitive,19,14,Lavender,Thief,2,Light Grey,Male,,1,,Neutral,Bunny,1395,1,Dagger
2024,Bunny Knights #2024,168,3130.0625736017305,1,Indecisive,118,15,Brandy Rose,Acolyte,2,Ginger,Male,,6,Marble,Evil,Bunny,1185,1,Marble Cross Wand
1746,Bunny Knights #1746,169,3129.8734222687463,3,Sensitive,416,14,Lavender,Squire,2,Ochre,Female,,2,,Good,Bunny,711,3,Axe
1421,Bunny Knights #1421,170,3129.147382036094,2,Arrogant,419,16,Green,Enchanter,1,Light Grey,Male,Wizard Hat,5,Poison,Evil,Bunny,924,2,Poison Wand
1362,Bunny Knights #1362,171,3128.420925576422,3,Charming,371,15,Blue,Enchanter,1,Pink,Male,,5,Dark,Good,Bunny,1294,1,Dark Wand
577,Bunny Knights #577,172,3127.9553994481885,4,Charming,373,14,Silver,Thief,2,Lavender,Male,,3,,Neutral,Bunny,1009,1,Crossbow
1834,Bunny Knights #1834,173,3127.47905069113,1,Stubborn,64,15,Mushroom,Enchanter,3,Chocolate,Male,,5,Dark,Good,Bunny,1349,1,Dark Wand
1596,Bunny Knights #1596,174,3127.433246730879,1,Nostalgic,329,15,Glacier,Enchanter,2,Yellow,Male,,6,Dark,Evil,Bunny,1280,1,Dark Wand
1744,Bunny Knights #1744,175,3127.324232816769,2,Timid,19,14,Green,Squire,3,Brown,Male,,1,,Neutral,Bunny,998,4,Axe
2302,Bunny Knights #2302,176,3127.1490844506,2,Timid,428,15,Moss Green,Enchanter,1,Chocolate,Male,,5,Dark,Evil,Bunny,1315,2,Dark Wand
1099,Bunny Knights #1099,177,3126.024086189164,3,Emotional,17,14,Mushroom,Squire,4,Pink,Male,,1,,Neutral,Bunny,805,2,Axe
724,Bunny Knights #724,178,3125.8983807761415,1,Bold,496,15,Brandy Rose,Hunter,7,White,Male,Headband,1,,Neutral,Bunny,506,1,Crossbow
1117,Bunny Knights #1117,179,3124.627776960772,1,Bold,415,15,Green,Acolyte,2,Peanut,Male,,6,Marble,Evil,Bunny,1325,1,Marble Cross Wand
2222,Bunny Knights #2222,180,3124.4340815974556,2,Stubborn,283,14,Indigo,Squire,1,Grey,Female,,2,,Evil,Bunny,1252,5,Pitchfork
880,Bunny Knights #880,181,3124.231776554491,2,Sensitive,151,15,Glacier,Enchanter,2,Light Grey,Male,,5,Dark,Good,Bunny,1377,1,Dark Wand
1081,Bunny Knights #1081,182,3123.4831857287772,4,Timid,142,14,Indigo,Squire,2,Lavender,Male,,1,,Evil,Bunny,939,3,Axe
2138,Bunny Knights #2138,183,3122.767645218164,2,Bold,94,15,Fawn,Enchanter,1,White,Male,,6,Dark,Neutral,Bunny,1429,1,Dark Wand
813,Bunny Knights #813,184,3121.336858350928,6,Bold,196,14,Moss Green,Thief,1,Cream,Female,,1,,Evil,Bunny,1746,2,Slingshot
1674,Bunny Knights #1674,185,3120.0916311207434,2,Bold,367,15,Moss Green,Acolyte,1,Gravel,Male,,6,Marble,Good,Bunny,1484,1,Marble Cross Wand
620,Bunny Knights #620,186,3116.7846248977276,2,Pessimistic,416,14,Green,Thief,1,Ginger,Male,,2,,Evil,Bunny,1536,5,Dagger
2262,Bunny Knights #2262,187,3116.5894614297686,1,Offensive,177,14,Green,Squire,2,Grey,Male,,2,,Neutral,Bunny,1563,5,Short Sword
2326,Bunny Knights #2326,188,3112.7955524298554,3,Pessimistic,418,15,Mushroom,Hunter,3,Black,Male,Headband,2,,Neutral,Bunny,19,2,The Soul Hunter
2092,Bunny Knights #2092,189,3112.553424660393,5,Arrogant,190,14,Purple,Thief,2,White,Male,,1,,Evil,Bunny,1344,2,Dagger
2251,Bunny Knights #2251,190,3112.099836588073,1,Confident,466,15,Lavender,Enchanter,1,Ochre,Female,,7,Poison,Good,Bunny,1622,1,Poison Wand
2098,Bunny Knights #2098,191,3111.5391268339927,3,Weird,151,14,Blue,Hunter,5,Lavender,Male,,1,,Neutral,Bunny,1470,1,Crossbow
1966,Bunny Knights #1966,192,3109.627114391291,2,Indecisive,99,14,Fawn,Hunter,4,Ochre,Male,,3,,Good,Bunny,1612,1,Crossbow
1628,Bunny Knights #1628,193,3108.7623302152047,1,Sensitive,317,15,Brandy Rose,Enchanter,3,Sunflower,Male,,4,Poison,Evil,Bunny,1688,2,Poison Wand
2016,Bunny Knights #2016,194,3107.9952806757688,2,Nostalgic,85,14,Green,Squire,3,Gravel,Male,,1,,Neutral,Bunny,1588,4,Short Sword
1572,Bunny Knights #1572,195,3107.9098382947495,1,Timid,324,15,Teal,Acolyte,1,Cafe,Male,,7,Healing,Evil,Bunny,1728,1,Cross Wand
1715,Bunny Knights #1715,196,3107.903310665886,4,Confident,13,15,Moss Green,Acolyte,1,Sunflower,Female,,4,Healing,Evil,Bunny,1775,1,Cross Wand
1029,Bunny Knights #1029,197,3107.5748770166,2,Timid,373,14,Purple,Hunter,4,Ginger,Male,,1,,Evil,Bunny,1459,3,Slingshot
1843,Bunny Knights #1843,198,3107.2160200851154,4,Stubborn,468,14,Teal,Thief,2,Ginger,Male,,2,,Neutral,Bunny,1413,2,Crossbow
561,Bunny Knights #561,199,3106.2935922292727,3,Timid,452,14,Indigo,Squire,2,Lavender,Male,,2,,Good,Bunny,1434,3,Short Sword
1306,Bunny Knights #1306,200,3106.213437081811,1,Timid,52,16,Gold,Apprentice,2,Sunflower,Male,Golden Hood,5,Water,Neutral,Bunny,14,2,Water Wand
1501,Bunny Knights #1501,201,3106.0039595807243,2,Nostalgic,367,15,Fawn,Acolyte,3,Grey,Male,,3,Healing,Good,Bunny,1932,2,Cross Wand
2091,Bunny Knights #2091,202,3105.921510893221,1,Nostalgic,232,15,Green,Enchanter,1,Lavender,Female,,7,Poison,Good,Bunny,1814,1,Poison Wand
1451,Bunny Knights #1451,203,3105.806084645907,5,Offensive,480,14,Fawn,Thief,2,Chocolate,Male,,1,,Evil,Bunny,1602,2,Short Sword
1452,Bunny Knights #1452,204,3105.6505505942123,1,Timid,216,14,Lavender,Hunter,4,Cream,Male,,4,,Neutral,Bunny,1605,1,Slingshot
1472,Bunny Knights #1472,205,3105.6309029704526,4,Arrogant,187,14,Moss Green,Thief,2,Light Yellow,Male,,2,,Neutral,Bunny,1479,2,Dagger
1050,Bunny Knights #1050,206,3104.898654719027,1,Emotional,72,15,Moss Green,Enchanter,1,Chocolate,Male,,7,Poison,Evil,Bunny,1858,1,Poison Wand
654,Bunny Knights #654,207,3104.651379176364,3,Weird,194,15,Fawn,Enchanter,2,Light Grey,Female,,4,Poison,Good,Bunny,1738,1,Poison Wand
2072,Bunny Knights #2072,208,3104.6383643258023,2,Weird,260,15,Glacier,Acolyte,2,Light Yellow,Female,,5,Healing,Evil,Bunny,1554,1,Cross Wand
1010,Bunny Knights #1010,209,3104.3977590330505,3,Indecisive,247,14,Fawn,Thief,3,Chocolate,Male,,3,,Evil,Bunny,1671,1,Dagger
2142,Bunny Knights #2142,210,3104.389931531913,2,Charming,196,14,Mushroom,Hunter,4,Cream,Male,,2,,Neutral,Bunny,1575,2,Crossbow
2255,Bunny Knights #2255,211,3104.057212378462,2,Friendly,490,14,Teal,Thief,4,Light Grey,Male,,2,,Good,Bunny,1587,2,Dagger
1836,Bunny Knights #1836,212,3103.7294052086436,3,Stubborn,451,14,Blue,Hunter,4,Brown,Male,,1,,Neutral,Bunny,1530,2,Crossbow
904,Bunny Knights #904,213,3103.6364484649307,1,Stubborn,468,15,Purple,Acolyte,2,Sunflower,Male,,6,Healing,Evil,Bunny,1599,1,Cross Wand
1222,Bunny Knights #1222,214,3103.297003665494,2,Pessimistic,259,15,Pink,Acolyte,1,Tan,Male,,5,Healing,Evil,Bunny,1646,2,Cross Wand
2365,Bunny Knights #2365,215,3101.803247306865,5,Sensitive,332,14,Indigo,Thief,2,Peanut,Male,,1,,Good,Bunny,1723,2,Slingshot
828,Bunny Knights #828,216,3101.3890741184614,5,Emotional,139,14,Glacier,Hunter,2,Lavender,Male,,1,,Neutral,Bunny,1727,2,Slingshot
936,Bunny Knights #936,217,3100.6908307806493,1,Machiavellian,362,15,Moss Green,Enchanter,3,Cowhide,Male,,5,Poison,Good,Bunny,1766,1,Poison Wand
1372,Bunny Knights #1372,218,3100.6372621143,3,Machiavellian,139,14,Blue,Thief,3,Gravel,Male,,1,,Evil,Bunny,1594,3,Short Sword
751,Bunny Knights #751,219,3100.5455799791416,3,Friendly,35,14,Indigo,Hunter,5,Sunflower,Male,,1,,Good,Bunny,1843,1,Slingshot
1273,Bunny Knights #1273,220,3100.0869304458274,4,Charming,222,14,Fawn,Thief,2,Tan,Male,,2,,Neutral,Bunny,1674,2,Dagger
827,Bunny Knights #827,221,3100.033399635192,4,Pessimistic,64,14,Teal,Hunter,3,Pink,Male,,2,,Neutral,Bunny,1698,1,Slingshot
2475,Bunny Knights #2475,222,3099.9200693540506,2,Machiavellian,110,15,Glacier,Enchanter,2,Peanut,Male,,5,Poison,Neutral,Bunny,1701,1,Poison Wand
1493,Bunny Knights #1493,223,3099.347042371691,4,Weird,183,14,Teal,Squire,1,Light Yellow,Male,,1,,Neutral,Bunny,24,4,Ice Axe
1339,Bunny Knights #1339,224,3099.2405482761733,3,Nostalgic,45,14,Mushroom,Hunter,5,Gravel,Male,,1,,Evil,Bunny,1898,1,Slingshot
2433,Bunny Knights #2433,225,3098.846736723751,2,Indecisive,13,15,Teal,Acolyte,2,White,Male,,4,Healing,Evil,Bunny,1949,2,Cross Wand
1076,Bunny Knights #1076,226,3098.836142133813,5,Emotional,296,14,Indigo,Thief,2,Light Grey,Male,,1,,Neutral,Bunny,1826,2,Slingshot
1084,Bunny Knights #1084,227,3097.267857328737,1,Loyal,427,15,Glacier,Acolyte,1,White,Male,,6,Healing,Evil,Bunny,1853,2,Cross Wand
1279,Bunny Knights #1279,228,3096.429692416661,3,Stubborn,259,14,Indigo,Hunter,4,Ginger,Male,,1,,Good,Bunny,1762,2,Slingshot
1958,Bunny Knights #1958,229,3095.9972175802254,2,Bold,337,15,Teal,Acolyte,2,Pink,Male,,5,Healing,Neutral,Bunny,1833,1,Cross Wand
1943,Bunny Knights #1943,230,3095.931247473071,1,Bold,71,15,Glacier,Acolyte,2,Sunflower,Male,,5,Healing,Neutral,Bunny,1910,2,Cross Wand
984,Bunny Knights #984,231,3095.4085161964917,2,Nostalgic,478,15,Teal,Acolyte,1,Tan,Female,,6,Healing,Neutral,Bunny,1861,1,Cross Wand
1228,Bunny Knights #1228,232,3094.8279252621214,7,Machiavellian,288,14,Lavender,Thief,1,Gravel,Male,,1,,Good,Bunny,1312,1,Crossbow
789,Bunny Knights #789,233,3094.5760474980043,1,Confident,273,14,Teal,Squire,3,Brown,Male,,1,,Evil,Bunny,27,5,Ice Axe
537,Bunny Knights #537,234,3094.274586055589,2,Offensive,300,15,Mushroom,Enchanter,1,Brown,Male,,5,Poison,Evil,Bunny,1969,2,Poison Wand
858,Bunny Knights #858,235,3094.1476697163575,1,Offensive,127,16,Purple,Apprentice,2,Ochre,Female,Apprentice Hood,5,???,Good,Bunny,51,2,Master Wand
737,Bunny Knights #737,236,3094.0114931159774,3,Bold,207,15,Teal,Enchanter,1,Cream,Male,,5,Poison,Good,Bunny,1987,1,Poison Wand
1820,Bunny Knights #1820,237,3093.111539148864,2,Machiavellian,187,15,Green,Enchanter,1,Chocolate,Male,,5,Poison,Neutral,Bunny,1995,2,Poison Wand
1900,Bunny Knights #1900,238,3092.028083641398,1,Pessimistic,462,15,Green,Squire,2,Chocolate,Male,Brass Helmet,1,,Evil,Bunny,11,6,The Punisher
1751,Bunny Knights #1751,239,3090.086270414299,3,Loyal,191,14,Glacier,Squire,3,Pink,Female,,2,,Good,Bunny,22,2,Ice Axe
1500,Bunny Knights #1500,240,3089.200408741276,3,Stubborn,448,15,Moss Green,Enchanter,3,Brown,Male,,3,???,Good,Bunny,65,1,Master Wand
1283,Bunny Knights #1283,241,3085.723162242768,2,Indecisive,238,16,Teal,Apprentice,1,Cowhide,Male,Apprentice Hood,6,???,Good,Bunny,58,1,Master Wand
1485,Bunny Knights #1485,242,3074.478301147284,4,Nostalgic,121,15,Green,Squire,1,Cream,Male,Iron Helmet,1,,Evil,Bunny,17,4,The Punisher
2046,Bunny Knights #2046,243,3042.576002288941,1,Machiavellian,117,16,Gold,Apprentice,1,Cream,Male,Golden Hood,7,Air,Good,Bunny,15,1,Air Wand
685,Bunny Knights #685,244,3037.7458180079693,1,Weird,422,14,Teal,Hunter,7,Pink,Male,,1,,Good,Bunny,1673,1,Slingshot
1889,Bunny Knights #1889,245,3031.028816372394,2,Weird,164,16,Indigo,Enchanter,3,Gravel,Male,Golden Wizard Hat,4,Ice,Neutral,Bunny,67,1,Ice Wand
2015,Bunny Knights #2015,246,3029.3655570047263,3,Stubborn,8,15,Teal,Acolyte,1,Yellow,Male,,4,Silver,Good,Bunny,82,2,Silver Cross Wand
902,Bunny Knights #902,247,3018.6525254837866,4,Friendly,483,15,Purple,Squire,2,Chocolate,Male,Silver Helmet,2,,Good,Bunny,49,2,Axe
889,Bunny Knights #889,248,3017.352878222641,1,Loyal,410,14,Lavender,Squire,1,Cream,Female,,1,,Good,Bunny,684,7,Axe
2494,Bunny Knights #2494,249,3016.1495164316166,3,Sensitive,277,16,Indigo,Enchanter,1,Ginger,Female,Wizard Hat,5,???,Good,Bunny,45,1,Master Wand
1018,Bunny Knights #1018,250,3016.044169997802,3,Arrogant,237,15,Teal,Hunter,5,Gravel,Male,Headband,1,,Evil,Bunny,20,1,The Soul Hunter
605,Bunny Knights #605,251,3008.811300838171,1,Nostalgic,446,14,Indigo,Squire,1,Ginger,Male,,1,,Good,Bunny,969,7,Axe
895,Bunny Knights #895,252,3006.831819075061,2,Weird,269,16,Silver,Enchanter,2,Cafe,Male,Golden Wizard Hat,5,Poison,Neutral,Bunny,63,1,Poison Wand
998,Bunny Knights #998,253,3005.6415968080373,2,Machiavellian,304,15,Green,Squire,1,Yellow,Male,Golden Sleeping Hat,1,,Neutral,Bunny,98,6,Hammer
1150,Bunny Knights #1150,254,2987.490553705928,1,Machiavellian,138,16,Glacier,Apprentice,2,Tortilla,Male,Apprentice Hood,6,???,Neutral,Bunny,55,1,Master Wand
2296,Bunny Knights #2296,255,2970.3054886267646,7,Confident,444,15,Moss Green,Thief,1,Light Grey,Male,Hood,1,,Neutral,Bunny,358,1,Dagger
595,Bunny Knights #595,256,2967.2187108052262,2,Indecisive,79,14,Gold,Squire,1,Tan,Male,,1,,Good,Bunny,18,6,The Punisher
1121,Bunny Knights #1121,257,2962.650044709887,1,Weird,223,16,Indigo,Acolyte,2,White,Female,Sombrero,5,Marble,Evil,Bunny,101,2,Marble Cross Wand
1399,Bunny Knights #1399,258,2954.2416032659144,4,Friendly,32,16,Purple,Acolyte,2,Peanut,Female,Sombrero,2,Healing,Evil,Bunny,102,2,Cross Wand
1566,Bunny Knights #1566,259,2943.2326107974754,1,Stubborn,420,16,Moss Green,Acolyte,1,Tortilla,Male,Sombrero,7,Healing,Good,Bunny,107,1,Cross Wand
1899,Bunny Knights #1899,260,2924.0032070220386,2,Machiavellian,154,15,Brandy Rose,Squire,3,Cafe,Female,Golden Helmet,1,,Neutral,Bunny,33,4,Short Sword
2068,Bunny Knights #2068,261,2923.184948317589,1,Stubborn,270,15,Fawn,Squire,4,Light Yellow,Male,Brass Helmet,1,,Good,Bunny,122,4,Pitchfork
1669,Bunny Knights #1669,262,2922.4824278494966,3,Charming,96,14,Glacier,Thief,5,Tan,Male,,1,,Evil,Bunny,116,1,Earth Short Sword
1872,Bunny Knights #1872,263,2922.0005136049313,4,Nostalgic,481,14,Purple,Squire,1,Black,Male,,1,,Neutral,Bunny,120,4,Morning Star
2395,Bunny Knights #2395,264,2921.255429057801,3,Machiavellian,474,14,Lavender,Squire,3,Ochre,Male,,1,,Evil,Bunny,25,3,Ice Axe
1250,Bunny Knights #1250,265,2921.216074540468,2,Charming,81,15,Green,Acolyte,1,Cafe,Male,,6,Silver,Evil,Bunny,86,1,Silver Cross Wand
1804,Bunny Knights #1804,266,2919.625257280911,1,Charming,174,15,Gold,Acolyte,1,Lavender,Female,,5,Silver,Evil,Bunny,46,3,Silver Cross Wand
581,Bunny Knights #581,267,2919.5326460773376,1,Emotional,103,15,Teal,Squire,2,White,Male,Brass Helmet,2,,Neutral,Bunny,133,5,Short Sword
2403,Bunny Knights #2403,268,2915.4528501246778,2,Loyal,41,15,Fawn,Squire,3,Pink,Male,Golden Helmet,1,,Good,Bunny,34,4,Pitchfork
2007,Bunny Knights #2007,269,2914.97226663494,1,Confident,41,15,Blue,Squire,3,Light Grey,Male,Golden Helmet,1,,Good,Bunny,36,5,Short Sword
1096,Bunny Knights #1096,270,2910.4954599127227,7,Arrogant,404,14,Green,Thief,1,Sunflower,Male,,1,,Neutral,Bunny,1954,1,Slingshot
621,Bunny Knights #621,271,2900.887874538685,4,Indecisive,208,15,Gold,Hunter,3,Sunflower,Male,Sleeping Cap,1,,Evil,Bunny,135,2,Chakram
2128,Bunny Knights #2128,272,2898.6335177146593,2,Machiavellian,483,15,Silver,Squire,2,Cafe,Male,Iron Helmet,2,,Neutral,Bunny,140,4,Axe
711,Bunny Knights #711,273,2892.668470600882,2,Sensitive,481,14,Blue,Squire,3,Peanut,Male,,1,,Evil,Bunny,144,4,Hammer
2467,Bunny Knights #2467,274,2888.9119406062337,2,Bold,374,15,Moss Green,Squire,2,Yellow,Male,Iron Helmet,1,,Evil,Bunny,162,5,Sword
549,Bunny Knights #549,275,2888.458076010019,2,Machiavellian,369,14,Fawn,Squire,2,Light Grey,Male,,3,,Good,Bunny,39,3,Fire Sword
1298,Bunny Knights #1298,276,2887.573928340322,4,Offensive,360,15,Moss Green,Squire,2,Sunflower,Female,Iron Helmet,1,,Evil,Bunny,150,3,Iron Knuckle
741,Bunny Knights #741,277,2885.9865044909407,4,Arrogant,224,15,Mushroom,Thief,3,Ochre,Female,Sleeping Cap,1,,Good,Bunny,148,2,Air Crossbow
2485,Bunny Knights #2485,278,2885.788293902246,2,Charming,132,15,Blue,Hunter,5,Chocolate,Male,Headband,2,,Good,Bunny,163,1,Air Crossbow
1078,Bunny Knights #1078,279,2884.8425791095983,4,Machiavellian,288,15,Blue,Thief,1,Cream,Female,Hood,1,,Evil,Bunny,166,4,Katar
996,Bunny Knights #996,280,2875.704587401468,1,Nostalgic,6,15,Brandy Rose,Squire,2,Yellow,Male,Golden Sleeping Hat,2,,Neutral,Bunny,180,5,Pitchfork
1480,Bunny Knights #1480,281,2875.177815496203,3,Nostalgic,60,15,Green,Squire,3,Brown,Male,Iron Helmet,1,,Good,Bunny,164,3,Sword
2483,Bunny Knights #2483,282,2874.978862796524,2,Machiavellian,302,16,Blue,Enchanter,4,Lavender,Male,Silver Wizard Hat,3,Ice,Neutral,Bunny,265,1,Ice Wand
1100,Bunny Knights #1100,283,2869.862282710284,7,Pessimistic,345,15,Purple,Thief,1,Yellow,Male,Sleeping Cap,1,,Evil,Bunny,365,1,Crossbow
749,Bunny Knights #749,284,2868.4318004689944,4,Offensive,23,15,Fawn,Squire,1,Grey,Male,Silver Helmet,1,,Evil,Bunny,41,4,Morning Star
894,Bunny Knights #894,285,2866.9299450090516,4,Offensive,385,15,Moss Green,Squire,1,Black,Male,Iron Helmet,1,,Evil,Bunny,195,4,Pitchfork
2136,Bunny Knights #2136,286,2866.334975794878,1,Indecisive,16,16,Lavender,Enchanter,2,Yellow,Male,Golden Wizard Hat,6,Ice,Good,Bunny,57,1,Ice Wand
1136,Bunny Knights #1136,287,2864.128681860694,3,Bold,171,15,Green,Squire,1,Yellow,Male,Golden Sleeping Hat,1,,Neutral,Bunny,205,5,Pitchfork
1941,Bunny Knights #1941,288,2862.250722165489,2,Nostalgic,203,15,Glacier,Acolyte,2,Cafe,Male,,4,Silver,Neutral,Bunny,79,2,Silver Cross Wand
1342,Bunny Knights #1342,289,2861.125769069884,2,Weird,459,15,Glacier,Acolyte,3,Ochre,Male,,4,Silver,Neutral,Bunny,85,1,Silver Cross Wand
1603,Bunny Knights #1603,290,2860.573303461364,1,Nostalgic,361,14,Glacier,Hunter,5,Brown,Male,,1,,Good,Bunny,208,3,Air Crossbow
1877,Bunny Knights #1877,291,2859.183621050755,2,Indecisive,208,15,Green,Squire,2,Ochre,Male,Iron Helmet,2,,Neutral,Bunny,210,4,Short Sword
890,Bunny Knights #890,292,2858.1271742038048,2,Arrogant,141,16,Glacier,Enchanter,1,Brown,Male,Silver Wizard Hat,6,Lightning,Evil,Bunny,267,1,Lightning Wand
1660,Bunny Knights #1660,293,2855.2449344193697,2,Indecisive,406,16,Glacier,Enchanter,3,Tan,Male,Silver Wizard Hat,4,Dark,Evil,Bunny,280,1,Dark Wand
1799,Bunny Knights #1799,294,2854.6429597007427,1,Emotional,349,15,Blue,Acolyte,1,Brown,Male,,6,Silver,Evil,Bunny,88,2,Silver Cross Wand
954,Bunny Knights #954,295,2854.218874754065,2,Indecisive,348,16,Moss Green,Enchanter,2,Chocolate,Female,Wizard Hat,3,Ice,Evil,Bunny,380,3,Ice Wand
2250,Bunny Knights #2250,296,2853.2060063205313,2,Stubborn,119,15,Fawn,Squire,2,Brown,Male,Silver Helmet,1,,Good,Bunny,54,5,Axe
1408,Bunny Knights #1408,297,2853.198600040331,2,Bold,307,15,Mushroom,Acolyte,2,Yellow,Male,,5,Silver,Neutral,Bunny,87,1,Silver Cross Wand
1441,Bunny Knights #1441,298,2851.1311986744286,1,Bold,395,15,Moss Green,Acolyte,2,Light Yellow,Male,,6,Bronze,Evil,Bunny,494,1,Bronze Cross Wand
2230,Bunny Knights #2230,299,2851.0455620803714,3,Loyal,167,14,Blue,Thief,4,Light Grey,Male,,2,,Neutral,Bunny,218,1,Air Crossbow
1505,Bunny Knights #1505,300,2850.671182135026,2,Sensitive,475,14,Purple,Hunter,6,Light Grey,Male,,1,,Evil,Bunny,595,1,Boomerang
658,Bunny Knights #658,301,2849.3945972552524,2,Offensive,186,15,Indigo,Acolyte,2,Tan,Male,,5,Silver,Evil,Bunny,94,1,Silver Cross Wand
603,Bunny Knights #603,302,2847.649337210137,2,Confident,97,16,Indigo,Acolyte,4,Ginger,Male,Straw Hat,3,Marble,Evil,Bunny,411,1,Marble Cross Wand
2349,Bunny Knights #2349,303,2847.429903709223,3,Bold,230,16,Silver,Enchanter,3,Ochre,Male,Silver Wizard Hat,3,Poison,Evil,Bunny,277,1,Poison Wand
2411,Bunny Knights #2411,304,2846.8182647973836,1,Confident,206,14,Purple,Squire,2,Chocolate,Female,,1,,Neutral,Bunny,530,6,Sword
506,Bunny Knights #506,305,2844.97961890855,1,Bold,74,14,Pink,Squire,2,Grey,Male,,1,,Evil,Bunny,560,6,Sword
1056,Bunny Knights #1056,306,2844.4822603843645,4,Timid,66,15,Glacier,Thief,3,Chocolate,Male,Golden Sleeping Hat,2,,Neutral,Bunny,236,1,Slingshot
901,Bunny Knights #901,307,2844.3182154873066,2,Bold,323,15,Teal,Acolyte,1,Gravel,Male,,6,Bronze,Neutral,Bunny,616,1,Bronze Cross Wand
709,Bunny Knights #709,308,2842.8708711115437,3,Machiavellian,182,15,Moss Green,Hunter,3,Tortilla,Male,Golden Sleeping Hat,2,,Evil,Bunny,230,2,Slingshot
1320,Bunny Knights #1320,309,2842.2678647412663,1,Timid,370,16,Glacier,Acolyte,1,Cream,Male,Straw Hat,7,Marble,Good,Bunny,388,1,Marble Cross Wand
1363,Bunny Knights #1363,310,2840.26157946799,1,Pessimistic,417,15,Purple,Hunter,5,Chocolate,Male,Headband,2,,Good,Bunny,283,2,Bow
1765,Bunny Knights #1765,311,2839.7610209825875,4,Indecisive,426,15,Fawn,Hunter,3,Pink,Male,Headband,2,,Neutral,Bunny,251,1,Bone Bow
535,Bunny Knights #535,312,2837.9776263638505,2,Confident,132,16,Silver,Apprentice,1,Cowhide,Male,Apprentice Hood,4,Lightning,Evil,Bunny,536,3,Lightning Wand
2156,Bunny Knights #2156,313,2837.8053326476497,2,Weird,206,15,Pink,Thief,4,Yellow,Female,Hood,2,,Evil,Bunny,262,2,Short Sword
1269,Bunny Knights #1269,314,2837.7933715491104,3,Offensive,134,15,Moss Green,Hunter,4,Cowhide,Male,Headband,1,,Neutral,Bunny,62,2,Emerald Bow
520,Bunny Knights #520,315,2836.2041678826604,2,Pessimistic,347,16,Silver,Apprentice,1,Sunflower,Male,Apprentice Hood,5,Air,Evil,Bunny,487,2,Air Wand
919,Bunny Knights #919,316,2835.483547411214,5,Friendly,294,14,Fawn,Thief,2,Ginger,Female,,2,,Evil,Bunny,282,1,Katar
856,Bunny Knights #856,317,2834.963396430986,7,Pessimistic,401,14,Brandy Rose,Thief,1,White,Female,,1,,Good,Bunny,1144,1,Crossbow
938,Bunny Knights #938,318,2834.779396815318,1,Offensive,376,16,Teal,Acolyte,1,Tortilla,Male,Straw Hat,6,Marble,Good,Bunny,389,2,Marble Cross Wand
1747,Bunny Knights #1747,319,2834.6507478900126,1,Timid,253,16,Teal,Acolyte,2,Yellow,Male,Straw Hat,6,Marble,Evil,Bunny,371,1,Marble Cross Wand
2023,Bunny Knights #2023,320,2834.3684018622525,5,Pessimistic,453,15,Glacier,Hunter,2,Cafe,Male,Headband,2,,Evil,Bunny,294,1,Bow
1580,Bunny Knights #1580,321,2833.89720476542,3,Pessimistic,96,15,Fawn,Hunter,4,Peanut,Male,Sleeping Cap,1,,Evil,Bunny,272,2,Bow
660,Bunny Knights #660,322,2833.6364729868274,1,Confident,171,14,Silver,Hunter,4,Cream,Male,,3,,Neutral,Bunny,306,2,Chakram
1592,Bunny Knights #1592,323,2833.006100516052,2,Indecisive,249,16,Brandy Rose,Apprentice,1,Peanut,Female,Apprentice Hood,6,Water,Neutral,Bunny,533,1,Water Wand
1367,Bunny Knights #1367,324,2832.8680923485726,2,Arrogant,181,15,Mushroom,Squire,1,Black,Male,Iron Helmet,2,,Good,Bunny,74,5,Morning Star
1486,Bunny Knights #1486,325,2832.7588030364464,1,Charming,74,16,Brandy Rose,Apprentice,1,Pink,Male,Apprentice Hood,5,Air,Evil,Bunny,652,3,Air Wand
1664,Bunny Knights #1664,326,2832.5850554371114,3,Emotional,212,15,Gold,Enchanter,2,Cafe,Female,,4,Poison,Neutral,Bunny,297,1,Poison Wand
519,Bunny Knights #519,327,2832.486733636844,2,Bold,347,16,Silver,Enchanter,3,Cowhide,Female,Wizard Hat,3,Poison,Good,Bunny,378,2,Poison Wand
