ID,Name,Rank,Rarity_Score,Attributes,Body,Celestial objects,Guest,Head,Object,Soil,Surroundings,Time of day,Weather
2126,Moment #2126,289,122.01596612996262,7,heart,baloons,mosquito,empty,,idols,tornado,night,
604,Moment #0604,290,121.8847362789054,8,,sputnik,dog,8-ball,easel,street light,factory,night,rain
2605,Moment #2605,291,121.87421787554186,7,,ufo,,bunny ears,shovel,fence,human anthill,night,fog
2774,Moment #2774,292,121.81324001844563,5,sweater,sun,,,rope ladder,,lighthouse,day,
3292,Moment #3292,293,121.80096810827061,7,buttons,moon,foggy,glasses,,,ferris wheel,day,fog
2634,Moment #2634,294,121.71433048450186,4,6th sense,,,zipmouth,,,bank,day,
3809,Moment #3809,295,121.61136953605583,6,heart,sun,,,box,tree,bank,day,
3647,Moment #3647,296,121.55740737091475,7,cross,sputnik,,empty,box,red carpet,,day,rain
636,Moment #0636,297,121.51648087140795,7,,baloons,lady,8-ball,shovel,idols,tornado,night,
3548,Moment #3548,298,121.39459411187715,7,cross,ufo,,bdsm love,easel,street light,laser dish,night,
3482,Moment #3482,299,121.31713073231802,8,sweater,moon,mosquito,glasses,,street light,billboard,night,rain
3215,Moment #3215,300,121.31473129968654,8,buttons,baloons,snowman,cell,rope ladder,street light,ferris wheel,night,
2860,Moment #2860,301,120.94337441926244,7,raincoat,sun,,glasses,microphone,street light,human anthill,day,
3463,Moment #3463,302,120.93230409444524,6,alarm clock,,lady,8-ball,,,laser dish,night,fog
220,Moment #0220,303,120.90216369092889,6,alarm clock,,snowman,tattoo,,idols,lighthouse,day,
506,Moment #0506,304,120.85794594830676,7,sweater,,mosquito,bdsm love,amanita,,bank,night,rain
2185,Moment #2185,305,120.60808794096701,6,,baloons,caterpillar,cell,,red carpet,,day,snow
3066,Moment #3066,306,120.58399580291517,8,bow tie,sputnik,mosquito,8-ball,box,tree,bank,day,
3401,Moment #3401,307,120.48821514392625,5,,,,cell,box,fence,billboard,day,
334,Moment #0334,308,120.21481332597591,8,cross,moon,,bunny ears,rope ladder,crosses,tornado,night,rain
88,Moment #0088,309,119.9632276767734,7,,moon,robot,tattoo,,christmas tree,factory,night,snow
3584,Moment #3584,310,119.73704523135964,7,tie,ufo,,8-ball,microphone,headstone,,day,fog
2287,Moment #2287,311,119.71903485685053,4,6th sense,,dog,bdsm love,,,,day,
212,Moment #0212,312,119.64711776495201,8,buttons,baloons,,empty,shovel,christmas tree,factory,day,rain
2735,Moment #2735,313,119.55020940749637,6,raincoat,,,tattoo,microphone,red carpet,,night,rain
449,Moment #0449,314,119.53153753487855,6,,sun,mosquito,empty,,phone booth,factory,night,
2305,Moment #2305,315,119.46499545642311,7,,moon,,nymb,amanita,well,ferris wheel,day,rain
430,Moment #0430,316,119.45601385935737,6,,baloons,,bandana black,,idols,billboard,night,rain
2477,Moment #2477,317,119.43255273822066,8,cross,ufo,lady,empty,shovel,christmas tree,bank,night,
2382,Moment #2382,318,119.28667200081101,7,sweater,,foggy,cell,rope ladder,street light,,night,snow
360,Moment #0360,319,119.21135595078017,7,,sun,mosquito,glasses,shovel,tree,human anthill,night,
299,Moment #0299,320,119.20347571734871,7,alarm clock,ufo,caterpillar,empty,amanita,,tornado,day,
25,Moment #0025,321,119.07305166468538,8,,sputnik,mosquito,8-ball,microphone,street light,dali elephants,night,rain
3873,Moment #3873,322,119.01690535177688,7,bow tie,moon,,cell,,idols,bank,night,snow
423,Moment #0423,323,119.00054625749536,6,,,lady,empty,sign,fence,lighthouse,night,
2165,Moment #2165,324,118.87123084880017,6,,,,bdsm love,rope ladder,well,laser dish,day,rain
2055,Moment #2055,325,118.7314035577395,8,,baloons,dog,empty,easel,headstone,windmill,night,fog
3689,Moment #3689,326,118.62645943077175,6,,,mosquito,bandana black,amanita,,lighthouse,day,fog
709,Moment #0709,327,118.5013179181523,7,heart,ufo,foggy,cell,microphone,,,night,rain
3843,Moment #3843,328,118.42375068650777,5,,baloons,,cell,torch,,bank,night,
2728,Moment #2728,329,118.22631875236415,7,cross,ufo,dog,zipmouth,,well,laser dish,night,
3523,Moment #3523,330,118.18375587048627,6,tie,ufo,,nymb,,christmas tree,,day,fog
290,Moment #0290,331,118.17496630409302,6,buttons,baloons,,empty,torch,,bank,night,
2867,Moment #2867,332,117.75664204203522,6,alarm clock,baloons,,glasses,microphone,fence,,night,
80,Moment #0080,333,117.74201852703877,6,,baloons,robot,bunny ears,,idols,tornado,day,
3924,Moment #3924,334,117.71853849428443,5,6th sense,baloons,,empty,,well,,night,
3069,Moment #3069,335,117.70957497387252,7,,moon,snowman,zipmouth,box,tree,laser dish,day,
1734,Moment #1734,336,117.61481730534803,5,,,,glasses,,red carpet,windmill,day,snow
2011,Moment #2011,337,117.4417206078484,7,buttons,,,8-ball,book,street light,laser dish,night,rain
2937,Moment #2937,338,117.42704925487789,8,bow tie,moon,caterpillar,8-ball,,crosses,tornado,night,rain
1979,Moment #1979,339,117.40251932984756,8,heart,,robot,empty,book,street light,human anthill,night,fog
3606,Moment #3606,340,117.38857740146955,8,bow tie,sputnik,lady,tattoo,shovel,well,bank,day,
2195,Moment #2195,341,117.23375644758721,7,sweater,baloons,caterpillar,bdsm love,amanita,street light,,day,
253,Moment #0253,342,116.94858176266457,6,bow tie,,snowman,zipmouth,,idols,windmill,day,
3661,Moment #3661,343,116.90004795881397,8,t-shirt,ufo,snowman,empty,box,headstone,lighthouse,day,
2523,Moment #2523,344,116.89344265290835,8,t-shirt,baloons,lady,empty,shovel,crosses,billboard,night,
3125,Moment #3125,345,116.80034273829088,6,,,snowman,bandana black,,idols,factory,day,rain
3509,Moment #3509,346,116.76442452434407,5,,,robot,nymb,box,red carpet,,day,
3451,Moment #3451,347,116.7248486549497,8,sweater,moon,dog,tattoo,,well,windmill,day,snow
2857,Moment #2857,348,116.6777442851423,7,t-shirt,baloons,snowman,empty,,idols,bank,night,
2680,Moment #2680,349,116.58689448794226,7,,,caterpillar,cell,amanita,street light,ferris wheel,night,rain
544,Moment #0544,350,116.52793284204012,7,sweater,sun,mosquito,empty,,tree,human anthill,night,
2406,Moment #2406,351,116.1871112367314,5,,,,zipmouth,shovel,fence,billboard,day,
3505,Moment #3505,352,115.99781384536698,5,heart,,lady,8-ball,,fence,,night,
1884,Moment #1884,353,115.92743173360479,6,,,caterpillar,empty,,red carpet,bank,day,snow
3679,Moment #3679,354,115.76747580361327,6,,baloons,foggy,glasses,box,christmas tree,,day,
1828,Moment #1828,355,115.6313993564797,6,,sun,snowman,nymb,shovel,well,,night,
3602,Moment #3602,356,115.61471596916545,6,,moon,caterpillar,tattoo,rope ladder,idols,,night,
14,Moment #0014,357,115.60211847712152,6,tie,,mosquito,zipmouth,,street light,laser dish,day,
1943,Moment #1943,358,115.28643159368889,8,sweater,moon,,bdsm love,book,street light,dali elephants,day,rain
546,Moment #0546,359,115.26479941671072,6,buttons,baloons,mosquito,tattoo,,red carpet,,day,
466,Moment #0466,360,115.21105680439376,6,heart,,,glasses,microphone,,billboard,day,fog
2620,Moment #2620,361,115.15461882492862,5,,sun,dog,bandana red,shovel,,,day,
2636,Moment #2636,362,115.08954753973362,8,cross,baloons,,glasses,microphone,well,ferris wheel,night,rain
1975,Moment #1975,363,114.98026605271534,6,alarm clock,,lady,bunny ears,,tree,laser dish,night,
2399,Moment #2399,364,114.90733195397324,7,,baloons,snowman,empty,shovel,phone booth,laser dish,day,
2553,Moment #2553,365,114.81544147297011,6,t-shirt,,lady,empty,,red carpet,,night,snow
2819,Moment #2819,366,114.79728014284511,8,alarm clock,,robot,empty,easel,tree,human anthill,night,snow
3544,Moment #3544,367,114.7274989473965,7,raincoat,,dog,glasses,easel,phone booth,dali elephants,night,
15,Moment #0015,368,114.67360327696466,7,t-shirt,,snowman,bunny ears,,well,windmill,night,fog
2245,Moment #2245,369,114.55521221504881,8,alarm clock,moon,,empty,book,headstone,dali elephants,day,rain
3788,Moment #3788,370,114.46538580523756,7,raincoat,,,bandana black,easel,christmas tree,human anthill,night,rain
3332,Moment #3332,371,114.14499197262847,8,heart,moon,lady,empty,,tree,factory,night,snow
2433,Moment #2433,372,114.14280361849418,8,alarm clock,,caterpillar,empty,shovel,headstone,dali elephants,day,rain
3513,Moment #3513,373,114.1366082296233,6,tie,,caterpillar,bunny ears,,phone booth,windmill,night,
3811,Moment #3811,374,114.13464241226328,8,t-shirt,moon,caterpillar,bdsm love,box,tree,human anthill,night,
3186,Moment #3186,375,113.9794637259237,6,t-shirt,sputnik,,bandana red,shovel,phone booth,,night,
3971,Moment #3971,376,113.97440828048866,7,sweater,,foggy,empty,sign,street light,,day,fog
2294,Moment #2294,377,113.88626379994274,6,cross,,,zipmouth,amanita,well,lighthouse,night,
2837,Moment #2837,378,113.71366096860001,8,,ufo,lady,nymb,box,headstone,dali elephants,night,rain
329,Moment #0329,379,113.69757469280472,7,heart,moon,mosquito,bunny ears,,christmas tree,,night,rain
2800,Moment #2800,380,113.60698660646004,7,bow tie,sputnik,,empty,shovel,fence,human anthill,night,
598,Moment #0598,381,113.60362890429903,7,,,robot,cell,rope ladder,headstone,tornado,night,rain
2513,Moment #2513,382,113.49175982745231,6,,,dog,bdsm love,,fence,lighthouse,night,rain
2792,Moment #2792,383,113.26826045202453,5,,,,bandana red,book,well,billboard,day,
531,Moment #0531,384,113.25699472936913,7,,sputnik,robot,empty,amanita,crosses,,day,rain
1713,Moment #1713,385,113.24309405441849,8,t-shirt,ufo,dog,tattoo,,tree,factory,night,rain
320,Moment #0320,386,113.23735406545322,8,bow tie,moon,lady,empty,sign,well,bank,night,
3579,Moment #3579,387,112.9943385748688,6,raincoat,,lady,empty,torch,street light,,day,
1911,Moment #1911,388,112.92992714287172,6,6th sense,baloons,,empty,shovel,street light,,day,
2085,Moment #2085,389,112.87401095530184,6,buttons,,,8-ball,microphone,phone booth,billboard,night,
545,Moment #0545,390,112.77034741637583,7,raincoat,moon,,tattoo,sign,christmas tree,human anthill,night,
1887,Moment #1887,391,112.7305304155811,8,t-shirt,moon,snowman,empty,book,headstone,human anthill,night,
93,Moment #0093,392,112.70980193972133,4,6th sense,,,empty,microphone,,,day,
2335,Moment #2335,393,112.53868963862863,7,bow tie,,,empty,box,christmas tree,dali elephants,night,fog
3130,Moment #3130,394,112.52233820714372,6,,sun,dog,empty,easel,,windmill,day,
2104,Moment #2104,395,112.50512871701653,8,,baloons,dog,zipmouth,book,tree,dali elephants,night,snow
3207,Moment #3207,396,112.49455942440083,7,,,snowman,bunny ears,rope ladder,headstone,lighthouse,day,snow
1837,Moment #1837,397,112.48693441739165,8,cross,baloons,dog,cell,easel,street light,lighthouse,night,
648,Moment #0648,398,112.46635411367754,6,sweater,,,empty,amanita,,billboard,night,rain
1913,Moment #1913,399,112.3549007140017,7,cross,baloons,robot,bandana red,shovel,,ferris wheel,day,
1736,Moment #1736,400,112.09654410540095,6,buttons,sun,,tattoo,,street light,factory,night,
3307,Moment #3307,401,112.08247010186275,5,,sputnik,,zipmouth,,red carpet,,night,snow
685,Moment #0685,402,111.96863892197243,6,tie,,snowman,bandana black,easel,,windmill,day,
1993,Moment #1993,403,111.91847555031605,6,raincoat,,,nymb,box,idols,tornado,night,
2642,Moment #2642,404,111.91257235010664,6,cross,sputnik,,tattoo,,tree,laser dish,night,
3883,Moment #3883,405,111.8588868087714,5,tie,,,bandana red,easel,,bank,night,
324,Moment #0324,406,111.82838650523703,6,alarm clock,,lady,empty,,phone booth,laser dish,night,
2866,Moment #2866,407,111.80827746082444,5,6th sense,,dog,empty,,,human anthill,night,
2243,Moment #2243,408,111.7630433796299,4,,,,bunny ears,easel,red carpet,,day,
3205,Moment #3205,409,111.55585577164001,7,raincoat,baloons,,bandana red,easel,street light,ferris wheel,night,
3636,Moment #3636,410,111.5498266324027,6,,,lady,empty,microphone,red carpet,human anthill,night,
444,Moment #0444,411,111.47564215070426,7,t-shirt,,snowman,empty,rope ladder,phone booth,,day,fog
2598,Moment #2598,412,111.36973598722729,5,tie,,,cell,box,,laser dish,night,
3483,Moment #3483,413,111.10119231157701,5,,,snowman,zipmouth,easel,fence,,night,
2653,Moment #2653,414,111.05348284134405,6,alarm clock,,,bandana red,rope ladder,street light,lighthouse,night,
2,Moment #0002,415,110.97380859992505,8,raincoat,moon,snowman,empty,book,well,bank,day,
3287,Moment #3287,416,110.9235518605798,6,alarm clock,baloons,robot,bandana red,,,factory,day,
650,Moment #0650,417,110.71772280501833,7,sweater,ufo,caterpillar,zipmouth,rope ladder,,factory,night,
2577,Moment #2577,418,110.6951130487083,7,heart,,robot,glasses,microphone,,ferris wheel,night,rain
2786,Moment #2786,419,110.58949801517926,5,,,robot,empty,,red carpet,bank,night,
2129,Moment #2129,420,110.55531015402306,7,sweater,ufo,,empty,,street light,laser dish,night,fog
3497,Moment #3497,421,110.51837361533865,6,,,dog,empty,box,red carpet,,night,fog
2391,Moment #2391,422,110.33104836772223,4,,,,zipmouth,sign,red carpet,,night,
2065,Moment #2065,423,110.32942453570848,8,,moon,caterpillar,zipmouth,book,headstone,human anthill,night,rain
509,Moment #0509,424,110.24925921759252,3,6th sense,,,empty,,,,night,
659,Moment #0659,425,110.2150424187124,4,,,mosquito,cell,torch,,,day,
2217,Moment #2217,426,110.15223157882721,6,,baloons,,empty,,red carpet,windmill,night,snow
3780,Moment #3780,427,109.94673170654283,8,sweater,moon,robot,bandana black,box,,human anthill,day,rain
3764,Moment #3764,428,109.93413254644274,6,buttons,moon,,empty,torch,street light,,day,
146,Moment #0146,429,109.79459213566473,3,,,,zipmouth,torch,,,night,
3319,Moment #3319,430,109.77271968850292,8,cross,,robot,zipmouth,book,street light,bank,night,rain
1871,Moment #1871,431,109.76944010671937,4,,sun,dog,bandana red,,,,night,
3628,Moment #3628,432,109.55264856728465,7,tie,baloons,mosquito,empty,amanita,street light,,night,
1886,Moment #1886,433,109.46159845175501,8,alarm clock,,dog,empty,rope ladder,well,human anthill,night,snow
3387,Moment #3387,434,109.39293414185988,6,,moon,,bandana red,book,,factory,night,fog
599,Moment #0599,435,109.39118864192577,5,alarm clock,,,empty,,idols,billboard,night,
3172,Moment #3172,436,109.30607252221826,6,raincoat,,mosquito,zipmouth,book,,laser dish,day,
2445,Moment #2445,437,109.22061322971993,7,,ufo,,8-ball,rope ladder,crosses,tornado,day,fog
3203,Moment #3203,438,109.20176705364283,6,,moon,,glasses,shovel,idols,factory,day,
3822,Moment #3822,439,109.15731993896347,4,6th sense,,,empty,,crosses,,day,
219,Moment #0219,440,109.05971805542659,5,,,lady,empty,,red carpet,dali elephants,night,
3785,Moment #3785,441,109.02800529578909,7,tie,baloons,,glasses,shovel,headstone,windmill,night,
2402,Moment #2402,442,108.90356823705619,7,tie,baloons,caterpillar,empty,rope ladder,,lighthouse,night,
1858,Moment #1858,443,108.72049041077901,6,,sun,,nymb,,street light,tornado,day,snow
2117,Moment #2117,444,108.67677932737561,6,bow tie,baloons,lady,cell,,fence,,night,
2164,Moment #2164,445,108.47660386842988,6,heart,,,bandana black,rope ladder,well,ferris wheel,night,
3400,Moment #3400,446,108.41420680869302,7,tie,moon,,tattoo,sign,,human anthill,night,fog
2027,Moment #2027,447,108.32146339263923,7,,moon,mosquito,8-ball,sign,street light,billboard,night,
61,Moment #0061,448,108.29731122780336,8,cross,baloons,snowman,tattoo,,tree,human anthill,night,fog
3999,Moment #3999,449,108.23499539166143,8,buttons,moon,snowman,zipmouth,box,street light,dali elephants,day,
1880,Moment #1880,450,108.23238311952412,6,alarm clock,,mosquito,bandana red,,crosses,factory,night,
1881,Moment #1881,451,108.19875159015636,7,tie,,caterpillar,empty,microphone,crosses,tornado,day,
3660,Moment #3660,452,108.03810591622602,6,,ufo,,8-ball,amanita,phone booth,,night,rain
3193,Moment #3193,453,107.98852721651625,7,,baloons,mosquito,empty,,christmas tree,factory,day,fog
581,Moment #0581,454,107.92727895653032,7,raincoat,,foggy,empty,,tree,dali elephants,night,snow
2023,Moment #2023,455,107.8825810516385,6,heart,,,tattoo,rope ladder,headstone,dali elephants,day,
2990,Moment #2990,456,107.85506426178931,6,cross,,,nymb,amanita,,lighthouse,night,snow
156,Moment #0156,457,107.79252693996885,7,heart,moon,,glasses,box,headstone,dali elephants,night,
3597,Moment #3597,458,107.63474380368072,7,bow tie,,robot,,sign,tree,tornado,night,snow
1836,Moment #1836,459,107.58947424631177,8,raincoat,baloons,mosquito,8-ball,sign,,human anthill,day,rain
2780,Moment #2780,460,107.57655073278244,5,,moon,,bandana black,,red carpet,,day,snow
1740,Moment #1740,461,107.51945960625454,5,,moon,,8-ball,box,red carpet,,night,
358,Moment #0358,462,107.39519086649577,8,buttons,ufo,caterpillar,empty,shovel,tree,dali elephants,night,
50,Moment #0050,463,107.37706515857711,6,,sputnik,,tattoo,box,crosses,laser dish,night,
2077,Moment #2077,464,107.3437291719624,8,t-shirt,baloons,,bunny ears,book,crosses,human anthill,day,rain
2724,Moment #2724,465,107.32754510902006,7,tie,,lady,bdsm love,book,well,,day,rain
542,Moment #0542,466,107.30730052389774,7,,ufo,lady,glasses,sign,headstone,windmill,day,
199,Moment #0199,467,107.22374061238764,8,bow tie,moon,snowman,cell,shovel,street light,ferris wheel,day,
2444,Moment #2444,468,107.21163931610802,5,alarm clock,,,cell,amanita,,dali elephants,day,
647,Moment #0647,469,107.21022007454579,6,bow tie,,,bdsm love,amanita,,lighthouse,day,rain
184,Moment #0184,470,107.16362150898777,8,,baloons,snowman,zipmouth,easel,street light,bank,day,snow
2749,Moment #2749,471,107.13084263328304,6,t-shirt,,lady,8-ball,,well,billboard,day,
3651,Moment #3651,472,107.09360856757843,6,,sun,,empty,,phone booth,bank,day,rain
3862,Moment #3862,473,107.03271906468423,5,raincoat,baloons,,nymb,,red carpet,,night,
2806,Moment #2806,474,107.02096211156433,6,,baloons,,bdsm love,shovel,fence,bank,night,
2789,Moment #2789,475,106.98086339525734,8,cross,baloons,,bunny ears,box,crosses,lighthouse,day,snow
347,Moment #0347,476,106.87697883960061,6,,moon,mosquito,bandana red,sign,,tornado,day,
3771,Moment #3771,477,106.8656977801466,8,alarm clock,ufo,mosquito,empty,,headstone,tornado,day,rain
3744,Moment #3744,478,106.86115687347103,8,buttons,,dog,8-ball,shovel,street light,factory,day,snow
3963,Moment #3963,479,106.80676312556635,6,,sputnik,dog,bunny ears,shovel,,laser dish,night,
3596,Moment #3596,480,106.71399759160997,6,buttons,,,bandana red,sign,well,human anthill,day,
