ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
916,BFMC #916,52,295.38730695954587,Clown Nose,7,Yellow,Green,Cheetah Hoddie,Smiling,,Red Frenchie,,Bitcoin Gold,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/916.json,ipfs://QmZmGb846VSiS3wa6Fr6QCmsrEbUdkCz9n3jwdedWxidRz,ipfs://QmYUmoTgcciEwRuHZto3Nw7ze1XLZHvNgc1MbnYJJSq1Gv,ipfs://QmQBNWaMEzJuFeCkvfjuAnck6ZT913HdGac1DbFUMXAygx
811,BFMC #811,53,295.31146265286213,,5,Dark Green 1,Brown,Light Green Black Militar,Smiling Bubble Gum,,Navy,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/811.json,ipfs://Qmc9C7iDDzYHseVZ3vCNvUDzzUCCyFmyfaoENwUenPnkkt,ipfs://QmeyhSujX9JzSoQffgg5Dwtf1sHqBZhaFAUvSAAmgces68,ipfs://QmcsdN52xpkX6DMEPmpHyEriYgTxFsE7fatiWwZ1rJRope
101,BFMC #101,54,294.99742034293126,,7,Dark Blue,Blue,Green Stars,Red Tongue,Green Aviator,Pink Ears,,Teeth,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/101.json,ipfs://QmfKgqoeZdNXipKGj8YcZ5hhee8yyfpWsEWw8mq8WB2Reg,ipfs://QmZhbSuAx39AEoqAsQJeXa94NWVn1TgTZWjGPGJygWYzHV,ipfs://QmcwwjKgUz14KG63qka6innsKuj9Qz4xygeuYT4AhP4zUt
5082,BFMC #5082,55,293.8927885436815,,6,Dark Green 1,Brown,Purple,Knife,Sun Glasses,Panda,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/5082.json,ipfs://QmZDTkhh3SkE9kkP3SHE9Z95cKYjfF8vDWNnmQEGQYUSCM,ipfs://QmWxVqBq2mm3NjwbaTPS3kSSZAer9rjnHTsqWJDZ28khWU,ipfs://QmV4GxtouakJVGXCR9xADqmfk2M2NJzrdP2yQfWKpdyBdT
2654,BFMC #2654,56,292.3722970753448,,6,Orange,Brown,Militar Hoddie,Oh,Blue And Green,Purple Pink Hearts Party,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/2654.json,ipfs://QmedVuPRvazrVjR8WJXsUjXjTtRU3US5p66c9hYvneG21f,ipfs://QmPB8QCZ6X2PpeVDLgQcQyGtxa7BCSmkeiuV4BkBAmFXxH,ipfs://QmbetFzqwuCvP1z1rLtYLYb3ETci78WiZtLd9JMTGYnzhQ
3820,BFMC #3820,57,291.1813708172086,,6,Dark Green 2,Orange,Pink,Smiling,Blue Stars,Purple,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3820.json,ipfs://QmNUoGBKyv14CNKb9RHmgextLTXVSgZuDRhzMvYhRnoGXf,ipfs://QmP5x162fpLMVsrM9et6uophEPCKF2Bpsv4U6deJhmYDGr,ipfs://QmcDu7Zc15Lx7YD2NnNRA9RYuwizcMeZBoGZPkTG12RH3S
122,BFMC #122,58,290.64575680926976,,6,Light,Brown,Purple,Smiling Teeth,Yellow And Blue,Purple Pink Hearts Party,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/122.json,ipfs://QmNXdNBfY7q1HjTHd8KNkf51ev563MNqamYGqpLnnrduYR,ipfs://QmUNUYKDmkAbiZLLUdkafj1LdY5aWRRGsg3MAf6Fz8YTLh,ipfs://QmV7dGQL9QqNQbi5PAAohTsg5F8h4b8tKxAHGNtPdgZCus
1584,BFMC #1584,59,287.79711821239425,,6,Dark Green 1,Green,Cheetah,Angry Knife,Green Aviator,Santa Claus,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1584.json,ipfs://QmZxEmTLiUirpPWJRtVwk5HpgX3rP538QYEfjCzkPuBtGx,ipfs://QmZ2B6q7oHubrhCx4d5yiXNnUffR55hUccm1AJMHTUBEgp,ipfs://QmZNuvdQZQWjzd2KEqzYkgHZ7Ue8cACMeo2zjbkFPjgpG3
686,BFMC #686,60,287.3735136023549,Bear,6,Dark,Blue,Pink,Angry Teeth,,Navy,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/686.json,ipfs://QmX6C57sheSsEvjDFTbktmczy633FcF6zYp1wciksJAimM,ipfs://QmU5vDkx1VJhbJAk3wNbt8pu9MJh4MsREHfd5ehsyn9fvS,ipfs://QmUHxFBG2AwESB7zg4HzMgRXEqffgVfXmXpWSz7uzCjFEp
260,BFMC #260,61,286.8064387913837,Claws,7,Light Blue,Pink,Purple Hoddie,Cute,Purple,White Camper,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/260.json,ipfs://QmQfKLwoAePgPAKUZnJXaoXjd7tqmiNydCSL5iGXCuQyjE,ipfs://QmUDiib8XYxSzxnB6L8m98mZ2dTP42sQK9hguHQy6huNpz,ipfs://QmcKffoBcAe3GGVYarSqxqqPFJ8xUeeDtPZkcma4K1bmi3
628,BFMC #628,62,286.42580842991936,,6,Light Blue,Brown,Light Green And Dark Hoddie Jacket,Oh Concerned,Stylish Blue And Pink,Blue And Yellow With Horns On Fire,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/628.json,ipfs://QmPgHZNwgcfwwveKt1tgckLaUSr3XBpc2GHkiQNcU4hbDF,ipfs://QmZQ1HNdQtgRSCXEk6xdLpTvnuPzzGarQY1WCheXJorSr9,ipfs://QmZkpsdCuonLG81KqUNw1wUo2ezQqkUdbecho97hKJ4PTE
2570,BFMC #2570,63,285.3658614196651,Bear,7,Pink,Brown,Punk Brown Militar Jacket,Smiling,Purple,Panda,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2570.json,ipfs://QmPj9KuLazeCpSk8MpAcKJSuEPYjs5mqRWjrRrjEFwriaQ,ipfs://Qmd1xqtbjsyQ9MHKBPaSrbQ27g6ENnyYLjJU9PMv3YELQy,ipfs://QmQi8ytDJc34KqHsZPepyTivMtQy1fxbCRUGefpc2ShMKJ
2967,BFMC #2967,64,284.1294651658383,,6,Dark Green 1,Brown,Cheetah Hoddie Yellow,Angry Teeth,Yellow Aviator,Navy,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2967.json,ipfs://QmRNaf3HFr4nsSwgy5c6ycgoeigMF45YK3j1LWX21gR2Np,ipfs://QmPf7gf9PuzBT9RKm2KEPSkyjKin2VrJNHKosBJrtRqYqz,ipfs://QmaVEpUPiGa7Kgi6Avr97e23EUfB2pqAFBMnMCfSZCH3ey
2788,BFMC #2788,65,283.9146203939224,,6,Yellow,Brown,Tank Top White,Knife Very Angry,Stylish Blue And Pink,Brown With Yellow Flower,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2788.json,ipfs://QmVNra86c23oRwM8Jgk8BHNxHehLrCE9UysyT5j3qLhCFu,ipfs://QmUD2Rc3udZ9cihgcV2tcvWzQWW2H6MCbEWvKsxv3MH1xL,ipfs://QmWEAg2Y5GmekSNBkWeVDQD8sHWcQywrZUGkx68JajsNQA
3787,BFMC #3787,66,283.8584126206408,Clown Nose,6,Dark,Green,Green Pink Flowers,Angry,,Purple,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3787.json,ipfs://QmZQ2HrTVjDYehrDprhjQpihh1wmmFNvkmBrWQw4V5QuMr,ipfs://QmUDE8DDAvcvMNwAKLuzX3bUtazUgAa6vvD2qTtWKYMHrr,ipfs://QmVBUBHFZjD8Cxr6sqXcZS2Vs3xT185jrrgSc5xTB6qhyj
3497,BFMC #3497,67,282.1170677348517,,7,Light Blue,Green,Yellow Gold,Smiling Cigarrete,Purple,Blue And Yellow Party,,Big Foot Gold,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3497.json,ipfs://QmUfkjp9pw1fQasn6sHyV3ARxjCYe4TFp54PkESkJiKUyT,ipfs://QmZLGjEyzPeWNpoZbUdBTqvn7dQjvFCPuZqAH7itDkEtS7,ipfs://QmXThKc2W8EcBXLEz5eDCrLrZmvrkwM8dr3BUceeUYr6FD
670,BFMC #670,68,281.3013698309882,,6,Light,Brown,Tank Top Red,Sad,Red Aviator,Purple,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/670.json,ipfs://QmRMMvDfNFj3aRWzKqs3r5WFwSmKidhvFbza7KTEQoDALg,ipfs://QmVauKnUah7LC3oTsprGJHWmTKJWSxoNtZDc7uckpjcR6m,ipfs://QmTp4zXpzr55n94NFRbLQySCh5NYj5AQLfXvoWm8rKpfFb
3965,BFMC #3965,69,279.93676147020784,,6,Yellow,Green,Cheetah Hoddie Yellow,Angry,,Soda Bomb,,Bitcoin Gold,ipfs://QmTHpP4PjC7CM9jzNf76E7e33FYoSXzzKmZLHgnPW381dY/3965.json,ipfs://QmXUASeDJQAHB1snR6cwSsfQt1Vhenj7SA9RrEFPbnxpcP,ipfs://QmPXQK5irB1JoiUf4xFVAEZ9ay1S7Fp5dinXyNrn1FacA1,ipfs://QmWHt8VuUdjHSfnRQoQiKccJi1MjV7EJoQzkdk9CjaVa94
891,BFMC #891,70,279.19421770092265,,7,Pink,Brown,Purple Leafs,Smiling Bubble Gum,Yellow And Blue,Panda,,Big Foot Gold,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/891.json,ipfs://QmQnL4suMgEHaAuF9empxXamrzz5CkPQrQt51xqKgAH8JC,ipfs://Qme6LmBDzuKJXBibrbdfQ334WcrZjRFEPNWeVda3wifXm5,ipfs://QmeL284cS394RKjsr673sLRZ21N26ASquoqc6gLHCYuZVu
1789,BFMC #1789,71,278.4905330450854,,6,Dark Green 2,Brown,Pink Bananas Hoddie,Very Angry Teeth,Thug Life,Saint Patricks,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1789.json,ipfs://QmRXyNggKUikNov4cyLG7wKTQMdGvEFkACCimFjagtZEks,ipfs://QmWXnzS8GjuQS6TpXsdcP2vR3KjBiBLw3ySzgA9cCvoXFk,ipfs://QmUZC437J9d58SW259Cf5rJofLxkHFhD7PSPCpDLkfw7Re
4371,BFMC #4371,72,278.2409448246993,,6,Dark Green 2,Pink,Purple,Calm Knife,Yellow Aviator,Panda,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4371.json,ipfs://QmcajNW3u6iyDCsbEVXXAkkAtx2y1117JaWHg6zKGMGcrg,ipfs://Qmdt8c833JdBExFfV5KPcMQpDRhwG9XkogW3hkmuw9JXcn,ipfs://QmY7FtjqHtGArztBhi4q8yKf2zMRC2drrwLZ68twvpSZ5E
4341,BFMC #4341,73,278.17346949164676,,7,Light Blue,Orange,Light Brown,Calm Knife,Purple,Brown With Yellow Flower,,Big Foot Gold,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4341.json,ipfs://Qmdom8w33W1r9rQAzVjJnTmNQcWCwbF9xpwYadkFTTtkLa,ipfs://QmaETgBF5smpp8hxiRG3ydNy71HADSQjFkqkrpGnRgMPbe,ipfs://QmY6R74FtU2DU6wABQff2cKLvQeCnSesHQ624wgUy6jgi7
3018,BFMC #3018,74,277.4082660181249,,6,Yellow,Brown,Cheetah Hoddie,Upset,,Green With Yellow Flower,,Bitcoin Gold,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/3018.json,ipfs://QmScyKAcFNVByBoPXcLGvqoB3j3dS3eFbtg5FbL1PS9pgc,ipfs://QmV7NQos5WsN7jpCNvKMyZj33PenYWdrnAzPScgE9uRTTE,ipfs://QmeHEBpnKde3JWLQnqVSvjm4DVa9iZU7acL62SEspnxXe3
4783,BFMC #4783,75,277.3157774490042,,7,Dark Blue,Pink,Cheetah Hoddie Yellow,Teeth,Blue Stars,Panda,,Big Foot Gold,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4783.json,ipfs://QmPXqra11s9YiQ5Q2JMVjWwUkbppXJBvFj44bQFpVbf3P5,ipfs://QmegBuh85kLL7xj7ykemuNeY4FoyLUSDFLSi3T2vpuLAiX,ipfs://QmWZoF8T7XCisDuugecNZu753dU7r4R7GFkNiLQWgEaTZp
4087,BFMC #4087,76,277.2662689381733,,7,Pink,Brown,Tank Top Militar,Bubble Gum,Yellow Aviator,Viking,,Bitcoin Gold,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/4087.json,ipfs://Qmb2yDBDQYoa3AxAdWapG1cYWsevCAANuMrX8p2rRLUrQY,ipfs://Qmb29joqiSzABDG6CU5guf8azP7nNVLgjJRdeT47WRuy5S,ipfs://QmYPgm91omG7wMXnEn4vRfddxaZLLTAxec1AFe7ZVLaPt2
2730,BFMC #2730,77,277.22159199058865,,6,Dark Blue,Green,Cheetah Hoddie,Oh,Sun Glasses With Gold Details,Soda Bomb,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2730.json,ipfs://QmU5ZoqYmozGZTBUC8JHteAPPJjiPhraHdUiAcBBKhwkLt,ipfs://QmQuL5SLPC6wJQtjuQ4EMZmKWxJJBxXRZGaVSzQXoVaK58,ipfs://QmSiPC3rxTiiGaXMwTWBpQcveT4g87P83oRcS98ecgnojf
2318,BFMC #2318,78,276.7200571843836,,6,Dark,Brown,Pink Light Blue Leafs,Knife,Blue And Green,Elf,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2318.json,ipfs://QmVzu3sE99ztD8QX9firuEHACRVEdqa7h9Si6Qz4wPWmLz,ipfs://QmR3Dx8vEC9nfsRhb38vy2hKMLCmoTeDXew1YJCrRE8MSt,ipfs://QmNtxXJGjmraxEUsPiiDcUiUDLa8uLuVBw9gvTt1e4tVLJ
329,BFMC #329,79,276.22135387577515,Bear,7,Light,Brown,Punk Dark Green Jacket,Oh Concerned,Blue And Green,Horns On Fire,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/329.json,ipfs://QmdpouBm3EKRLnW4bxyZRudQWkcgyYKR4S8697CnVBAJit,ipfs://QmdjeTr7w8T67RiEea3bWFhqmwir6zV9E3SKczqRdHaRWg,ipfs://QmUy1evzUPSaKVp5jhdnwBhs2sMyG1zQYGYvWuPWSyCtNt
3941,BFMC #3941,80,276.1623338157067,,7,Light,Green,Tank Top Militar,Golden Teeth,Thug Life,Purple,,Big Foot Gold,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3941.json,ipfs://QmW7QzRshtu735Te99XuQwp8EKvsqbgpMXhut4vS1ZCehg,ipfs://QmTjmaUCbubV91o1vBkFJZ9qkgTCWHrxYQkZDg4A5LQCti,ipfs://QmUjic2vpxWrEXVMiVUhzWYm6dReDNXrEDkYsoe3SvpAAF
1167,BFMC #1167,81,275.5287795374619,,6,Dark Blue,Brown,Green Stars,Red Tongue,Blue Stars,Crown,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1167.json,ipfs://QmaotnFaXyxMJGJ5QMEJGD9pWswz35RBtqTnwzT6Wa8pNL,ipfs://QmTcJdNaDEzrptTTrrrAKD96zxjBCSGQ46PuohFt6QYs18,ipfs://QmWEVpgUdthKWgdzWd6sC46kMuGnrdGwnEXa88dJk7jaUo
4799,BFMC #4799,82,275.2185746683025,,5,Light Blue,Green,Pink Flowers,Wow,,Viking,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4799.json,ipfs://QmbqHCjPJ53eXG6adadQtfJbEEdHeWgTJX5ZVYaPvo5z7M,ipfs://QmT2d1UatLssjQ3dwBAyjD9GSSxUmB7XmWNij4KeNFrNHi,ipfs://QmUPc9Gp5QX598DBZKQsJQHzDK9ud87U8hwETWNSf5ki9Y
3213,BFMC #3213,83,275.089470088938,,5,Dark,Brown,Light Green Black Militar,Red Tongue,,Purple Pink Hearts Party,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3213.json,ipfs://QmbE5bG2cy1Hs5z6aWqTyYAE3eXkwuHBsuuienTs4uE4ws,ipfs://QmSxp1tAVE7tZRDLP2PosCANsCqArfncCek3qXqWFZUTeB,ipfs://QmSMHyxJkhtTojEE7VZdsSqAv2aY7uvQ8qk71k2dR2sSym
2571,BFMC #2571,84,275.02830759093945,Claws,7,Dark Green 1,Brown,Pink Flowers,Golden Teeth,Stylish Blue And Pink,Chicken Hat,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2571.json,ipfs://QmfSGMgMqaqkb1m9ShEpUzJQwgQ3ReacbiPcwHtfJxZZMS,ipfs://Qmez8x1d4qwA6qAimi2dgNhMXqLYDeip4qKToGZoLm1gkT,ipfs://QmctL2N9iB8nxNiMxZMPkUd2UsJyreJ4na7uM5QiSgWeEg
4174,BFMC #4174,85,274.6726465241923,,6,Dark,Brown,Purple,Smiling Bubble Gum,Yellow And Blue,Crown,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/4174.json,ipfs://QmUy2g7ML4FRmXuwXrkaytjpKBqqvWgxh1rMQirw9WCQn9,ipfs://QmUnCdyFhaqcMLj3D27ECejsKf5V9EMdkosApkmDs8dWGM,ipfs://QmaJS4gqe46imGWqSQhBpshkdUZnkVLpLmCSKamJANmCj2
2019,BFMC #2019,86,274.4355384029376,,6,Light,Brown,Green Pink Flowers,Golden Teeth,Yellow,Purple,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/2019.json,ipfs://Qmd7N4NV7FAfaek6zDzi4d9Ta8xANxY4dHVBTwrKsAPP2i,ipfs://QmZdihaLREdahdY5CiM3rb6ZCzyDTFTC4uyy4eeCDn1F5U,ipfs://QmYyXLnymhnvAGGrMMT5u5v8yzzaVBj8XHTfBxh23JyjBR
2885,BFMC #2885,87,274.4025112524108,,5,Dark,Blue,Pink Bananas Hoddie,Angry Bubble Gum,,Crown,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2885.json,ipfs://QmdTArQUbhi9of7HpxDM4TNHr7m9wnA5N1da24G8G1YEXh,ipfs://QmT7FSY7uV4G1v8dZrEndm8YBQEGFKz9WWN4dHQ8FaxGyJ,ipfs://QmVhygzXKsS2TQqgnN2JtZG3WVhR3rTxqsLPHNaEya5riu
1449,BFMC #1449,88,274.2446444491302,,7,Dark,Blue,Red Hoddie,Angry,3D,Blue,,Big Foot Gold,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1449.json,ipfs://QmXMAgVZwhooS2Jmiqcn4rGWZHBajEiwiQ7ZjgCJDQdDTs,ipfs://QmRJJMJv3XnohvFwXyWbFYJ995fH1caBxEQ6dCvPMXaHWY,ipfs://QmbMe2zCkHXpcpTfKsPeHofntoGfDTTxJ5JR3PAy8sbvq8
2850,BFMC #2850,89,273.6431534191748,Triple Bear,6,Dark Green 2,Brown,Grey Stars,Oh,,Viking,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/2850.json,ipfs://Qmf8HPE9BJL7ML4XMbB4CEx79bzRp3GrJBcEfxn2MMy1wN,ipfs://QmYCEi9B5uEhwaqoH19cBpJm4tMac8hAUF6MZ2AhS3gKjo,ipfs://Qme6Q7b92fTVnDHppJgmf8ycomq7AiP5kCSZ6edZJxFenz
1205,BFMC #1205,90,273.5276325523521,Claws,6,Dark Blue,Brown,Purple Leafs,Knife Very Angry,3D,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1205.json,ipfs://QmZkyK3g2Z4BbvFUfNcPHPEHQkyw1NoZEw39cUcqiebRnH,ipfs://QmXBUJvtQMACcZiLMt6bQndbuaU8b1ubj4jKsMa1DXGJ3J,ipfs://QmSWGj51JAnztAMTQscqCyfr44Roe4ACpVrhHyp8nrryeu
3650,BFMC #3650,91,273.29518360058387,,6,Dark Green 1,Green,Purple Light Green Jacket,Cute,Sun Glasses,Santa Claus,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3650.json,ipfs://QmRFnz6vrhtNLW8qgUJkeYEnYpP8CoCZ4JLtf3m7MZvfGN,ipfs://QmaTiV7yZ6doNhjxJ2w5KZtxqfs3q1ULjYpP1rG1Ztetrb,ipfs://QmNLufxGjEzQXT8CF8Yew3xUBrVPB6SKC5W4PRkn8aXKLL
2462,BFMC #2462,92,273.1622626689899,,7,Dark,Brown,Grey Stars,Very Angry,Sun Glasses With Gold Details,Vietnamite,,Bitcoin Gold,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2462.json,ipfs://QmdyMuY8UBWW9DxBz6Zydn6qSdouWa8VMwSKTsyTZsSnVW,ipfs://QmaA85hdr8fgBGTUMTp8wHneAj39mVQwmtT1X4dQqGRUxC,ipfs://Qmef2t3pUdaojfBVXzsBoDS1WfenhBcnEXjKW5X1TkRGcL
3482,BFMC #3482,93,273.12180982522653,,5,Light Blue,Orange,Pink Light Blue Leafs,Angry Knife,,Pirate,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3482.json,ipfs://QmPFNvsqeNrhxYQrPdjh77m5j4UDKcfdGWUv2d6FGBxvoU,ipfs://QmUzUZC6MtM2AzVnnp3TZ9r8qiHGN1jEqoXr1eDxVZLSBG,ipfs://QmXsibUJXqRbdzVWX3AcvnCXzoRf1sh6phz5TwYvxwhC3V
3221,BFMC #3221,94,272.1592664001709,,6,Dark Green 2,Orange,Green Pink Flowers,Curious,Blue And Green,Navy,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3221.json,ipfs://QmcH2yxaz453uxNcyUQtPk2LDk8JbUA378HWzpuwb2X9vo,ipfs://QmbbeDfCu6tPfQkCUCR4qpvuCwSK2HHnTGph1NqkRn55SP,ipfs://QmZKQ1krLUpWbQR3bfczpbQdAXT7sp4WvrZMoL3TTnXnHY
2264,BFMC #2264,95,271.97129120035413,Clown Nose,6,Light Blue,Green,Light Green Black Militar,Cute,,Green With Yellow Flower,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2264.json,ipfs://QmSuz3oK7BjPS6R4p3adV9iaWA9STtCm2rbdd9rjEQF7kW,ipfs://QmS2amvwrezS52HpYvRufihoByckwYpPvBqtVcQebLPnPz,ipfs://QmT7GGiq266NbFv2psxexzRjnPC6pCnVVt8GUa2tmKQB7S
1120,BFMC #1120,96,271.57794094915937,,5,Dark Green 2,Green,Light Green Black Militar,Cute,,Purple,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/1120.json,ipfs://QmVHUySzmLM8vyF3Pb7y3Ny9mWBodEcj766gCPmWQr2PEe,ipfs://QmafczECXrxDg5xVbzvoiaoDoFgfcKn2JTcEzgrVbrocKU,ipfs://Qmf13CCQEvepa6rq8UCJYYofRUEBiZG1ARrPoF6qRsDehg
2444,BFMC #2444,97,271.0045326320244,,7,Dark Green 2,Green,Light Blue Militar,Wow,Thug Life,Mohican,,Teeth,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2444.json,ipfs://QmfZJQitiUPJLsCiQRcKPRXNZKD9QQ4pr7rdsYkdwzk6zw,ipfs://Qmcq6ZobAUNsS9j3iSK6wRSbNtnBLDzX4hCW5tkuSYELpW,ipfs://QmQSztygL959DD6dDEXB2vYLPoisP393K6Xg5iBdkQp8ND
2594,BFMC #2594,98,270.1833057997579,Claws,6,Yellow,Orange,Orange Hoddie,Angry Bubble Gum,,Viking,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/2594.json,ipfs://QmTGdnvkZNhah6zHp4HTyrhWDFnQ365NJwodanP3ujwU8J,ipfs://QmTdeMfV1418cn7PwveSp3b1nZ9CefWX9ywNWga25HiC71,ipfs://QmUy6CngoReayVpMTKk1pCBLpdveVfQk2RGkx9cfuB3HZL
3504,BFMC #3504,99,269.82015610137756,,6,Dark Green 2,Pink,Blue Bananas,Teeth,,Viking,,Teeth,ipfs://QmTHpP4PjC7CM9jzNf76E7e33FYoSXzzKmZLHgnPW381dY/3504.json,ipfs://QmR4wXtLN16aW6VKHHfa8TSxC8wZmZw951kDN9QNW2eq9e,ipfs://QmVX1rQMasp1YLMD1jWwkd8PAuw3H8gchY4MtNSUR9ZXcG,ipfs://QmNZiRRM1dKfFEhzjnaTYJ8CCY4NH9nb4oBX5xjCXLD6TP
761,BFMC #761,100,269.7960722791554,Claws,6,Light,Green,Punk Dark Green Jacket,Smiling Cigarrete,,Viking,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/761.json,ipfs://QmfPXUwBHKPvszHxKb6LgJTnyF1Do5sRtB58kB5W4JFTwv,ipfs://QmUNyE9WTMCAiVYyvnhWbaGrjgkSpdz4AP7vjhHCd3djyc,ipfs://QmQ2xXpvKEUSQFCH64piYSbYRMi9PgT6KuHkJYzwJnobXe
4888,BFMC #4888,101,269.7949049503559,Bear,7,Light,Blue,Light Green And Dark Hoddie Jacket,Wow,Blue Stars,Elf,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4888.json,ipfs://QmZmkTiRgXiosMtd8BSNfuMqMMwdoq6nu4mJfdaae3Hyzq,ipfs://QmWwdfWsqLr14Dqn1ULGXEZgVUmC6D9fwJew9ofXxn3nRg,ipfs://QmPSASTY7JXby3CCodjM44RkSWPpRxWQe8oAtZ33a6nBDZ
2727,BFMC #2727,102,268.98451922337085,,7,Light Green,Brown,Yellow Gold,Angry,Blue Stars,Red Frenchie,,Big Foot Gold,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2727.json,ipfs://Qmccx3QvS3WTPnbxFYr6ymoaNobN52mkoy5fYjuvgdR1QC,ipfs://QmfGU5oPpNN9YThz5eG9CDKMqvocnpexb4A2GoScQygtWM,ipfs://QmYX9ZSzJi7yKBo6QkmJYkCXDkwKTqUF39kA8Yd8bVoatj
