ID,Name,Rank,Rarity_Score,Attributes,Background,Bling,Eyes,Face,Filling,Hair,Head,Outfit,Special,Taco Dude
431,TacoDudez #431,605,232.6504726757,7,Green,,Monocle,Mustache - Blond,Taco Filling 9,Butterhead Lettuce,,Steampunk Jacket,,Kidney Bean Tortilla
497,TacoDudez #497,606,232.5811109625,7,Pink,,Shades - Red,,Taco Filling 8,Classic Iceberg Lettuce,Headphones - Lumo Green,Steampunk Jacket,,Red Corn Tortilla
112,TacoDudez #112,607,232.4543985328,6,Special Green,Silver Bling,,,Taco Filling 10,Loose-Leaf Lettuce,,Suit - Brown,,Corn Tortilla
1055,TacoDudez #1055,608,232.4152034029,7,Green,,,Beard Fuzzy Brows - Grey,Taco Filling 8,Cress,Cap,Tezos Pocket Tee,,Red Corn Tortilla
913,TacoDudez #913,609,232.3314465155,7,Blue,Silver Bling,Shutter Shades - Pink,,Taco Filling 3,Light Spinach,,90S Tee,,Red Corn Tortilla
387,TacoDudez #387,610,232.1548205479,8,Orange,Gold Bling,,Hipster _Stash,Taco Filling 2,Dark Spinach,Cap - Flames,Ketchup Tee,,Almond Flour Tortilla
626,TacoDudez #626,611,232.0321410404,7,Special Blue,,,Worm Buddy,Taco Filling 2,Cress,Headphones - Black,Galaxy Tee,,Kidney Bean Tortilla
546,TacoDudez #546,612,232.0271891983,7,Special Green,Silver Bling Max,,,Taco Filling 5,Cress,Dunce Cap,Flannel - Blue,,Bean Tortilla
1100,TacoDudez #1100,613,232.010447116,7,Signature Blue,,,Beard - Blond,Taco Filling 9,Cress,Beanie - Camouflage,Polo - Pattern Blue,,Flour Tortilla
14,TacoDudez #14,614,231.6541606552,7,Blue,,Spectacles - Brown,,Taco Filling 6,Radicchio Lettuce,Bandaged Up,Scarf Jumper - Red,,Kidney Bean Tortilla
407,TacoDudez #407,615,231.6479660383,7,Teal,,,Hipster _Stash,Taco Filling 7,Classic Iceberg Lettuce,Viking Helmet,Suit - Funky Orange,,Seeded Tortilla 2
1078,TacoDudez #1078,616,231.5050713503,6,Lilac,,,,Taco Filling 6,Loose-Leaf Lettuce,Bobble Hat - Yellow_Red,Puffer Jacket - Black,,Almond Flour Tortilla
49,TacoDudez #49,617,231.1307435191,7,Teal,,,Mustache Fuzzy Brows - Blond,Taco Filling 6,Loose-Leaf Lettuce,Headphones - Brown,Suit - White,,Wheat Tortilla
108,TacoDudez #108,618,230.8188023344,8,Green,,Shades - Blue,Fuzzy Brows - Black,Taco Filling 3,Light Spinach,Headphones - Brown,Scrubs,,Flour Tortilla
582,TacoDudez #582,619,230.7193581727,7,Blue,Silver Bling,,Big Beard - Blond,Taco Filling 3,Red Oak Lettuce,,Polo - Mike O,,Seeded Tortilla 2
943,TacoDudez #943,620,230.3099345748,7,Special Blue,,Aviators - Blue,,Taco Filling 6,Cress,Flat Cap,Plain Tee - Yellow,,Red Corn Tortilla
1047,TacoDudez #1047,621,229.8060291044,6,Lilac,,,Cigarette,Taco Filling 3,Butterhead Lettuce,,Scarf Jumper - Autumn,,Seeded Tortilla 2
10,TacoDudez #10,622,229.7866347223,8,Forest Green,Gold Bling,Spectacles - Clear,,Taco Filling 5,Classic Iceberg Lettuce,Party Hat,Squid Game Tracksuit,,Bean Tortilla
96,TacoDudez #96,623,229.7126601658,7,Forest Green,,,Beard Fuzzy Brows - Grey,Taco Filling 3,Red Oak Lettuce,Beanie - Aquaflage,Flannel - Blue,,Red Corn Tortilla
688,TacoDudez #688,624,229.6122308655,7,Special Green,,Spectacles - Clear,,Taco Filling 1,Dark Spinach,Cap - Flames,Galaxy Tee,,Kidney Bean Tortilla
428,TacoDudez #428,625,229.5640754323,7,Lilac,,,Big Beard - Brunette,Taco Filling 1,Arugula,Bobble Hat - Xmas,Scarf Jumper - Red,,Bean Tortilla
824,TacoDudez #824,626,229.3916152814,7,Pink,,,Hipster _Stash,Taco Filling 4,Arugula,Backwards Cap - Green,Football Shirt - Red,,Corn Tortilla
476,TacoDudez #476,627,229.0724206349,8,Blue,Gold Bling,,Stubble,Taco Filling 3,Light Spinach,Beanie - Camouflage,Shark Attack Tee,,Bean Tortilla
1,TacoDudez #1,628,228.8384946882,7,Pink,,Shutter Shades - Pink,,Taco Filling 6,Classic Iceberg Lettuce,Galaxy Hat,Mustard Tee,,Corn Tortilla
512,TacoDudez #512,629,228.5666589369,7,Lilac,,Shades - Peace,,Taco Filling 5,Cress,Cap - Grumpy Sun,Squid Game Tracksuit,,Flour Tortilla
662,TacoDudez #662,630,228.4550281942,7,Orange,,Eye-Patch - Tezos,,Taco Filling 1,Radicchio Lettuce,Cap,Plain Tee - White,,Seeded Tortilla
197,TacoDudez #197,631,228.3136669818,8,Red,Gold Bling Max,Glasses - Brown Rim,Fuzzy Brows - Black,Taco Filling 5,Extra Cheese,,Hawaiian Shirt - Red,,Red Corn Tortilla
455,TacoDudez #455,632,228.228078306,8,Orange,,Glasses - Brown Rim,Hipster _Stash,Taco Filling 10,Purple Oak Lettuce,Party Hat,Scrubs,,Corn Tortilla
771,TacoDudez #771,633,228.1640167808,7,Yellow,,,Bandana - Red,Taco Filling 2,Classic Iceberg Lettuce,Beanie - Aquaflage,Polo - Pattern Red,,Flour Tortilla
1004,TacoDudez #1004,634,227.1096588723,7,Teal,Gold Bling,,,Taco Filling 3,Cress,Sailor Cap,Suit - Blue_,,Almond Flour Tortilla
62,TacoDudez #62,635,226.9891848235,7,Baby Blue,,,Hipster _Stash,Taco Filling 8,Butterhead Lettuce,Cap - Grumpy Sun,Flower Dudez Tee,,Wheat Tortilla
92,TacoDudez #92,636,226.7519317276,7,Green,,Glasses - Black Rim,,Taco Filling 5,Loose-Leaf Lettuce,Propeller Hat,Zigzag Tee,,Corn Tortilla
140,TacoDudez #140,637,226.6370873666,7,Special Green,,Shades - Red,,Taco Filling 1,Extra Cheese,Headphones - Brown,Puffer Jacket - Green,,Kidney Bean Tortilla
828,TacoDudez #828,638,226.563825715,6,Yellow,,Black Eye,,Taco Filling 7,Red Oak Lettuce,,Suit - Blue_,,Bean Tortilla
937,TacoDudez #937,639,226.5620073469,8,Pink,,Glasses - Brown Rim,Hipster _Stash,Taco Filling 9,Red Oak Lettuce,Jester Hat,Splatter Tee - White,,Seeded Tortilla
130,TacoDudez #130,640,226.5450927621,8,Blue,,Shades - Black,Bandana - Red,Taco Filling 1,Dark Spinach,Beanie - Aquaflage,Mustard Tee,,Bean Tortilla
652,TacoDudez #652,641,226.2059127121,7,Yellow,,Aviators - Blue,Mustache Fuzzy Brows - Brunette,Taco Filling 4,Dark Spinach,,Football Shirt - Red,,Kidney Bean Tortilla
472,TacoDudez #472,642,226.073426313,6,Green,,,Stubble,Taco Filling 8,Purple Oak Lettuce,,Bow Tie - Red,,Bean Tortilla
687,TacoDudez #687,643,225.6181493437,7,Forest Green,,Glasses - Brown Rim,,Taco Filling 2,Red Oak Lettuce,Bunny Ears - Pink,Tetris Tee,,Corn Tortilla
539,TacoDudez #539,644,225.6034832296,7,Pink,,,Hipster _Stash,Taco Filling 9,Light Spinach,Headphones - Brown,Leather Jacket - Black,,Flour Tortilla
579,TacoDudez #579,645,225.5142743727,7,Forest Green,,Shades - Gold,Hipster _Stash,Taco Filling 9,Light Spinach,,Bomber Jacket - Green,,Red Corn Tortilla
433,TacoDudez #433,646,225.1893305893,7,Forest Green,,,Mustache Fuzzy Brows - Blond,Taco Filling 7,Butterhead Lettuce,Bobble Hat - Xmas,Polo - Blue,,Seeded Tortilla 2
1087,TacoDudez #1087,647,224.9984108468,7,Green,,Aviators - Blue,,Taco Filling 1,Radicchio Lettuce,Headphones - Gold,Three Tone Tee,,Seeded Tortilla
311,TacoDudez #311,648,224.8033933257,8,Violet,Silver Bling,Glasses - Black Rim,Mustache Fuzzy Brows - Blond,Taco Filling 1,Arugula,,Suit - Funky Orange,,Seeded Tortilla
156,TacoDudez #156,649,224.4692224751,7,Forest Green,,Shades - Red,,Taco Filling 8,Arugula,Bobble Hat - Xmas,Football Shirt - Red,,Corn Tortilla
1073,TacoDudez #1073,650,224.3596832118,7,Blue,,Shades - Blue,,Taco Filling 5,Butterhead Lettuce,Headphones - Black,Zigzag Jumper - Green,,Almond Flour Tortilla
501,TacoDudez #501,651,224.1187094252,7,Orange,,Aviators - Blue,,Taco Filling 4,Butterhead Lettuce,Viking Helmet,Construction Vest,,Wheat Tortilla
138,TacoDudez #138,652,224.0703381141,7,Teal,Silver Bling,Aviators - Blue,,Taco Filling 10,Cress,,Tezos Tracksuit,,Red Corn Tortilla
767,TacoDudez #767,653,224.062659467,8,Special Green,Gold Bling,Shades - Blue,Beard - Blond,Taco Filling 1,Cress,,Water Wings - Orange_,,Almond Flour Tortilla
725,TacoDudez #725,654,223.9922285211,7,Teal,,,Bandana - Green,Taco Filling 10,Purple Oak Lettuce,Tiny Top Hat - Green,Plain Tee - Blue,,Corn Tortilla
248,TacoDudez #248,655,223.4563107585,7,Special Blue,,Shades - Red,Stubble,Taco Filling 6,Purple Oak Lettuce,,Water Wings - Pink,,Corn Tortilla
852,TacoDudez #852,656,223.4493603586,7,Teal,,Aviators - Blue,Beard - Blond,Taco Filling 1,Purple Oak Lettuce,,Zigzag Jumper - Green,,Almond Flour Tortilla
178,TacoDudez #178,657,223.4120373874,7,Orange,,Glasses - Brown Rim,,Taco Filling 9,Loose-Leaf Lettuce,Backwards Cap - Red,Hawaiian Shirt - Green,,Almond Flour Tortilla
986,TacoDudez #986,658,223.3629933946,7,Signature Blue,,Shades - Black,,Taco Filling 7,Light Spinach,Headphones - Black,Bomber Jacket - Red,,Flour Tortilla
74,TacoDudez #74,659,223.3456812761,8,Signature Blue,,Glasses - Black Rim,Beard Fuzzy Brows - Grey,Taco Filling 7,Radicchio Lettuce,Dunce Cap,Plain Tee - Yellow,,Flour Tortilla
784,TacoDudez #784,660,223.2762201848,6,Yellow,,,Big Beard - Blond,Taco Filling 6,Butterhead Lettuce,,Reggae Tee,,Flour Tortilla
1039,TacoDudez #1039,661,223.2503680838,7,Teal,,Glasses - Brown Rim,Ketchup Spill,Taco Filling 6,Butterhead Lettuce,,Bomber Jacket - Green,,Almond Flour Tortilla
776,TacoDudez #776,662,223.1669620923,7,Orange,,Pineapple Party Shades,Bandana - Red,Taco Filling 1,Radicchio Lettuce,,Plain Tee - Pink,,Red Corn Tortilla
1045,TacoDudez #1045,663,222.8752787193,7,Orange,,Spectacles - Clear,,Taco Filling 3,Arugula,Jester Hat,Football Shirt - Green,,Almond Flour Tortilla
136,TacoDudez #136,664,222.8309305053,7,Orange,,,Mustache - Brunette,Taco Filling 5,Purple Oak Lettuce,Flat Cap,Splatter Tee - White,,Corn Tortilla
803,TacoDudez #803,665,222.671854582,7,Teal,,Monocle - Gold,,Taco Filling 1,Butterhead Lettuce,Cap - Grumpy Sun,Steampunk Jacket,,Bean Tortilla
451,TacoDudez #451,666,222.5921044069,7,Signature Blue,,Shades - Peace,,Taco Filling 5,Loose-Leaf Lettuce,Beanie - Aquaflage,Shirt - Baby Blue,,Bean Tortilla
1052,TacoDudez #1052,667,222.4744169938,8,Green,,Shades - Black,Beard - Brunette,Taco Filling 9,Radicchio Lettuce,Jester Hat,Squid Game Tracksuit,,Corn Tortilla
505,TacoDudez #505,668,222.2598031398,7,Special Blue,,Monocle - Gold,,Taco Filling 1,Cress,Headphones - Brown,Galaxy Tee,,Wheat Tortilla
742,TacoDudez #742,669,222.1914370754,7,Green,Gold Bling Max,,,Taco Filling 8,Red Oak Lettuce,Dunce Cap,Shark Attack Tee,,Kidney Bean Tortilla
64,TacoDudez #64,670,222.1127503107,7,Violet,,Monocle - Gold,,Taco Filling 5,Butterhead Lettuce,Jester Hat,Steampunk Jacket,,Seeded Tortilla 2
987,TacoDudez #987,671,222.1101217669,8,Signature Blue,,Glasses - Black Rim,Bandana - Red,Taco Filling 3,Butterhead Lettuce,Backwards Cap - Blue,Scrubs,,Almond Flour Tortilla
60,TacoDudez #60,672,222.101174578,6,Baby Blue,,,,Taco Filling 2,Cress,Tiny Top Hat - Green,Waist Coat - Blue,,Seeded Tortilla 2
633,TacoDudez #633,673,221.9308444565,6,Yellow,,,Mustache - Blue,Taco Filling 10,Classic Iceberg Lettuce,,Prison Jumpsuit,,Bean Tortilla
654,TacoDudez #654,674,221.5874349898,7,Lilac,,Power Level Scanner,Beard Fuzzy Brows - Grey,Taco Filling 10,Dark Spinach,,Level Builder Tee,,Wheat Tortilla
278,TacoDudez #278,675,221.4764273655,8,Pink,Silver Bling,,Fuzzy Brows - Black,Taco Filling 2,Cress,Hidden Leaf Headband,Hawaiian Shirt - Red,,Red Corn Tortilla
877,TacoDudez #877,676,221.2998587003,6,Pink,,,,Taco Filling 6,Extra Cheese,Beanie - Blue_Orange,Puffer Jacket - Black,,Red Corn Tortilla
689,TacoDudez #689,677,221.2283684368,7,Baby Blue,,Shades - Red,,Taco Filling 9,Dark Spinach,Beanie - Blue_Orange,Plain Tee - Green,,Flour Tortilla
20,TacoDudez #20,678,221.1097532241,7,Green,,,Beard Fuzzy Brows - Blond,Taco Filling 1,Red Oak Lettuce,Sombrero,Plain Tee - Blue,,Corn Tortilla
636,TacoDudez #636,679,221.0457135429,7,Baby Blue,,Aviators - Orange,,Taco Filling 6,Arugula,Galaxy Hat,Plain Tee - White,,Kidney Bean Tortilla
565,TacoDudez #565,680,221.0153275204,6,Forest Green,,,Mustache - Blond,Taco Filling 3,Red Oak Lettuce,,Shirt - Pattern Orange,,Corn Tortilla
38,TacoDudez #38,681,220.9807546277,6,Signature Blue,,,,Taco Filling 6,Cress,Floppy Hat - Kitty,Ketchup Tee,,Corn Tortilla
721,TacoDudez #721,682,220.8762881869,8,Lilac,,Aviators - Orange,Hipster _Stash,Taco Filling 6,Light Spinach,Cap - Grumpy Sun,Plain Tee - Pink,,Corn Tortilla
749,TacoDudez #749,683,220.6498366417,8,Violet,Gold Bling,Shutter Shades - Pink,Party Horn,Taco Filling 6,Loose-Leaf Lettuce,,Steampunk Jacket,,Wheat Tortilla
916,TacoDudez #916,684,220.4029824988,7,Baby Blue,,,Hipster _Stash,Taco Filling 10,Classic Iceberg Lettuce,Bandaged Up,Camouflage Tee,,Corn Tortilla
101,TacoDudez #101,685,220.2905569552,7,Orange,,Glasses - Black Rim,,Taco Filling 2,Classic Iceberg Lettuce,Bobble Hat -White_Blue,Zigzag Tee,,Kidney Bean Tortilla
568,TacoDudez #568,686,220.0641160332,7,Pink,,,Mustache - Brunette,Taco Filling 3,Classic Iceberg Lettuce,Backwards Cap - Blue,Flower Dudez Tee,,Wheat Tortilla
829,TacoDudez #829,687,219.9841916237,6,Pink,,,,Taco Filling 4,Classic Iceberg Lettuce,Bunny Ears - Pink,Scarf Jumper - Green,,Wheat Tortilla
100,TacoDudez #100,688,219.7922108525,7,Green,,,Mustache Fuzzy Brows - Blond,Taco Filling 4,Butterhead Lettuce,Party Hat,Scarf Jumper - Red,,Seeded Tortilla
1037,TacoDudez #1037,689,219.4583066809,6,Blue,,,,Taco Filling 8,Light Spinach,Top Hat,Plain Tee - Peach,,Corn Tortilla
420,TacoDudez #420,690,219.319976102,6,Signature Blue,,Black Eye,,Taco Filling 7,Dark Spinach,,Flannel - Orange,,Kidney Bean Tortilla
426,TacoDudez #426,691,219.2888566314,7,Lilac,,,Beard - Brunette,Taco Filling 8,Red Oak Lettuce,Bobble Hat - Yellow_Red,Shirt - White Collar,,Kidney Bean Tortilla
869,TacoDudez #869,692,219.1872817767,6,Red,,,,Taco Filling 4,Extra Cheese,Sailor Cap,Polo - Mike O,,Bean Tortilla
97,TacoDudez #97,693,219.1604536822,7,Lilac,,Shades - Black,,Taco Filling 9,Classic Iceberg Lettuce,Bunny Ears - Pink,60S Tee,,Red Corn Tortilla
1005,TacoDudez #1005,694,219.1316772814,7,Lilac,,,Big Beard - Grey,Taco Filling 5,Light Spinach,Cap,Galaxy Tee,,Kidney Bean Tortilla
181,TacoDudez #181,695,219.1078601888,7,Teal,,Glasses - Black Rim,Bubble Gum,Taco Filling 6,Classic Iceberg Lettuce,,Plain Tee - Green,,Red Corn Tortilla
752,TacoDudez #752,696,218.9899077231,6,Signature Blue,,,Bubble Gum,Taco Filling 5,Purple Oak Lettuce,,90S Tee,,Flour Tortilla
808,TacoDudez #808,697,218.6851625353,7,Orange,,,Big Beard - Brunette,Taco Filling 8,Light Spinach,Cap,Shirt - Baby Blue,,Corn Tortilla
992,TacoDudez #992,698,218.661109769,7,Red,,Glasses - Black Rim,,Taco Filling 4,Radicchio Lettuce,Jester Hat,Puffer Jacket - Green,,Bean Tortilla
789,TacoDudez #789,699,218.6391486856,6,Special Green,,,Big Beard - Blond,Taco Filling 2,Extra Cheese,,Zigzag Jumper - Green,,Flour Tortilla
1022,TacoDudez #1022,700,218.5303644455,7,Orange,,,Beard - Blond,Taco Filling 5,Purple Oak Lettuce,Backwards Cap - Green,Polo - Blue,,Bean Tortilla
644,TacoDudez #644,701,218.1157801119,8,Blue,,Shades - Blue,Mustache - Brunette,Taco Filling 2,Light Spinach,Beanie - Black_Red,Galaxy Tee,,Red Corn Tortilla
498,TacoDudez #498,702,217.9151768355,7,Pink,,,Beard - Blond,Taco Filling 7,Arugula,Propeller Hat,Scrubs,,Seeded Tortilla 2
230,TacoDudez #230,703,217.8962564967,5,Red,,,,Taco Filling 9,Dark Spinach,,Shirt - Pattern Orange,,Almond Flour Tortilla
518,TacoDudez #518,704,217.8420424057,7,Baby Blue,,Aviators - Blue,,Taco Filling 5,Butterhead Lettuce,Viking Helmet W_Braids,Steampunk Jacket,,Red Corn Tortilla
645,TacoDudez #645,705,217.7912261605,6,Yellow,,Shades - Red,,Taco Filling 7,Loose-Leaf Lettuce,,Polo - Pattern Pink,,Bean Tortilla
676,TacoDudez #676,706,217.7766245308,7,Blue,,,Big Beard - Grey,Taco Filling 5,Loose-Leaf Lettuce,Backwards Cap - Blue,Plain Tee - Yellow,,Bean Tortilla
356,TacoDudez #356,707,217.7186371174,7,Signature Blue,,Glasses - Black Rim,,Taco Filling 5,Classic Iceberg Lettuce,Beanie - 90S,Scarf Jumper - Red,,Kidney Bean Tortilla
56,TacoDudez #56,708,217.7165548191,8,Teal,Silver Bling,,Big Beard - Blond,Taco Filling 2,Purple Oak Lettuce,Backwards Cap - Blue,Steampunk Jacket,,Seeded Tortilla 2
882,TacoDudez #882,709,217.6760295365,7,Pink,,Monocle - Gold,,Taco Filling 7,Arugula,Beanie - Black_Red,Splatter Tee - White,,Bean Tortilla
673,TacoDudez #673,710,217.4543853443,7,Special Gold,,Glasses - Brown Rim,Hipster _Stash,Taco Filling 1,Radicchio Lettuce,,Water Wings - Orange_,,Almond Flour Tortilla
159,TacoDudez #159,711,217.4371813063,7,Green,,,Hipster _Stash,Taco Filling 6,Cress,Jester Hat,Plain Tee - Green,,Bean Tortilla
337,TacoDudez #337,712,216.6543973267,7,Forest Green,,Shades - Blue,,Taco Filling 10,Classic Iceberg Lettuce,Tiny Top Hat - Pink,Water Wings - Orange_,,Almond Flour Tortilla
227,TacoDudez #227,713,216.5684620428,6,Baby Blue,,,,Taco Filling 1,Cress,Hidden Leaf Headband,Football Shirt - Red,,Seeded Tortilla 2
514,TacoDudez #514,714,216.2838971886,7,Pink,,Shutter Shades - Pink,Stubble,Taco Filling 4,Purple Oak Lettuce,,Shirt - White Collar,,Red Corn Tortilla
520,TacoDudez #520,715,215.9100466106,6,Signature Blue,,,,Taco Filling 2,Dark Spinach,Sombrero,Flannel - Red,,Almond Flour Tortilla
173,TacoDudez #173,716,215.8990016222,8,Baby Blue,Gold Bling,,Hipster _Stash,Taco Filling 10,Arugula,Cap,Football Shirt - Blue,,Almond Flour Tortilla
1077,TacoDudez #1077,717,215.7034069175,7,Signature Blue,,Glasses - Black Rim,Beard - Brunette,Taco Filling 2,Red Oak Lettuce,,Leather Jacket - Black,,Seeded Tortilla 2
607,TacoDudez #607,718,215.6039575334,7,Teal,,Eye-Patch - Tezos,Bubble Gum,Taco Filling 4,Light Spinach,,60S Tee,,Bean Tortilla
322,TacoDudez #322,719,215.4202803369,7,Forest Green,,Teary Eyes,Beard - Brunette,Taco Filling 1,Radicchio Lettuce,,Galaxy Tee,,Seeded Tortilla 2
44,TacoDudez #44,720,215.3682783907,7,Red,Gold Bling,,Beard - Blond,Taco Filling 8,Butterhead Lettuce,,Reggae Tee,,Wheat Tortilla
380,TacoDudez #380,721,215.3549509472,6,Violet,,,Beard - Brunette,Taco Filling 10,Loose-Leaf Lettuce,,Zigzag Jumper - Blue,,Kidney Bean Tortilla
728,TacoDudez #728,722,215.3390595974,7,Teal,,,Party Horn,Taco Filling 9,Loose-Leaf Lettuce,Headphones - Brown,Water Wings - Orange_,,Red Corn Tortilla
737,TacoDudez #737,723,215.3312415579,7,Teal,Silver Bling,,Cigarette,Taco Filling 3,Purple Oak Lettuce,,Flannel - Red,,Corn Tortilla
977,TacoDudez #977,724,214.8686048677,6,Red,,,,Taco Filling 5,Light Spinach,Bobble Hat - Xmas,Polo - Pattern Red,,Seeded Tortilla
831,TacoDudez #831,725,214.7932122986,6,Lilac,,,,Taco Filling 10,Butterhead Lettuce,Tiny Top Hat - Pink,Flannel - Orange,,Bean Tortilla
105,TacoDudez #105,726,214.6683184775,7,Baby Blue,,,Beard Fuzzy Brows - Blond,Taco Filling 3,Butterhead Lettuce,Headphones - Black,Bomber Jacket - Green,,Almond Flour Tortilla
1043,TacoDudez #1043,727,214.6164915141,6,Red,,Pineapple Party Shades,,Taco Filling 7,Purple Oak Lettuce,,Splatter Tee - Black,,Kidney Bean Tortilla
739,TacoDudez #739,728,214.2969202984,7,Green,Gold Bling,,,Taco Filling 8,Purple Oak Lettuce,Flat Cap,Football Shirt - Blue,,Seeded Tortilla
306,TacoDudez #306,729,214.1476376909,6,Special Blue,,,Mustache - Brunette,Taco Filling 10,Dark Spinach,,Leather Jacket - Black,,Seeded Tortilla 2
158,TacoDudez #158,730,214.1011046504,7,Green,,,Fuzzy Brows - Black,Taco Filling 8,Classic Iceberg Lettuce,Bandaged Up,Tetris Tee,,Kidney Bean Tortilla
606,TacoDudez #606,731,214.0518316082,6,Green,,,,Taco Filling 1,Loose-Leaf Lettuce,Viking Helmet W_Braids,Camouflage Tee,,Almond Flour Tortilla
421,TacoDudez #421,732,214.0238360647,7,Orange,,Aviators - Orange,Party Horn,Taco Filling 6,Cress,,Flannel - Blue,,Corn Tortilla
674,TacoDudez #674,733,214.0035305359,7,Green,,,Beard - Brunette,Taco Filling 2,Extra Cheese,Bandaged Up,Ketchup Tee,,Red Corn Tortilla
378,TacoDudez #378,734,213.8402195661,7,Baby Blue,,,Beard Fuzzy Brows - Blond,Taco Filling 5,Butterhead Lettuce,Beanie - Camouflage,Plain Tee - Yellow,,Corn Tortilla
13,TacoDudez #13,735,213.6190297802,6,Violet,,,,Taco Filling 3,Purple Oak Lettuce,Top Hat,Puffer Jacket - Orange,,Corn Tortilla
204,TacoDudez #204,736,213.3063710675,6,Red,,Steampunk Goggles,,Taco Filling 4,Extra Cheese,,Shark Attack Tee,,Seeded Tortilla
254,TacoDudez #254,737,212.9805878741,6,Signature Blue,,Monocle - Gold,,Taco Filling 3,Light Spinach,,Flannel - Red,,Corn Tortilla
348,TacoDudez #348,738,212.9756345452,6,Orange,,Shutter Shades - Pink,,Taco Filling 2,Butterhead Lettuce,,Bow Tie - Purple,,Red Corn Tortilla
941,TacoDudez #941,739,212.6767641862,7,Red,,,Worm Buddy,Taco Filling 9,Butterhead Lettuce,Headphones - Black,Hawaiian Shirt - Red,,Almond Flour Tortilla
55,TacoDudez #55,740,212.3750235985,7,Pink,,Shades - Red,,Taco Filling 2,Purple Oak Lettuce,Backwards Cap - Green,Shirt - Baby Blue,,Almond Flour Tortilla
517,TacoDudez #517,741,212.3136328123,7,Baby Blue,,,Big Beard - Grey,Taco Filling 8,Extra Cheese,Headphones - Brown,Plain Tee - Pink,,Bean Tortilla
330,TacoDudez #330,742,212.2132783508,7,Green,Silver Bling,Power Level Scanner,,Taco Filling 8,Arugula,,Camouflage Tee,,Corn Tortilla
635,TacoDudez #635,743,212.0455230612,7,Green,,Glasses - Brown Rim,Big Beard - Grey,Taco Filling 8,Loose-Leaf Lettuce,,Shirt - White Collar,,Corn Tortilla
764,TacoDudez #764,744,211.8373786678,7,Orange,,Glasses - Brown Rim,,Taco Filling 6,Butterhead Lettuce,Bunny Ears - Pink,Plain Tee - Pink,,Red Corn Tortilla
499,TacoDudez #499,745,211.5800340551,7,Special Green,,,Beard - Brunette,Taco Filling 5,Butterhead Lettuce,Tiny Top Hat - Pink,Shirt - Baby Blue,,Seeded Tortilla 2
1028,TacoDudez #1028,746,211.5359019779,7,Red,Gold Bling,,,Taco Filling 1,Purple Oak Lettuce,Beanie - 90S,Ketchup Tee,,Almond Flour Tortilla
615,TacoDudez #615,747,211.3504541056,7,Violet,,Shutter Shades - Red,,Taco Filling 10,Dark Spinach,Jester Hat,Plain Tee - Pink,,Bean Tortilla
209,TacoDudez #209,748,211.0166181765,7,Green,Silver Bling,,,Taco Filling 1,Cress,Bobble Hat - Xmas,Scarf Jumper - Green,,Bean Tortilla
555,TacoDudez #555,749,210.6881410844,7,Blue,,,Beard - Brunette,Taco Filling 2,Loose-Leaf Lettuce,Party Hat,Camouflage Tee,,Kidney Bean Tortilla
203,TacoDudez #203,750,210.5311184991,5,Teal,,,,Taco Filling 5,Loose-Leaf Lettuce,,Flannel - Orange,,Kidney Bean Tortilla
70,TacoDudez #70,751,210.5079498044,7,Signature Blue,,,Mustache Fuzzy Brows - Brunette,Taco Filling 6,Dark Spinach,Dunce Cap,Splatter Tee - Black,,Corn Tortilla
482,TacoDudez #482,752,210.4884832048,7,Signature Blue,,Spectacles - Brown,Mustache - Blond,Taco Filling 8,Arugula,,Football Shirt - Blue,,Almond Flour Tortilla
975,TacoDudez #975,753,210.457757385,7,Special Green,,,Beard Fuzzy Brows - Grey,Taco Filling 9,Arugula,Sailor Cap,Plain Tee - Pink,,Red Corn Tortilla
398,TacoDudez #398,754,210.2753768152,6,Yellow,,,,Taco Filling 9,Extra Cheese,Burning Taco,Suit - Funky Orange,,Flour Tortilla
359,TacoDudez #359,755,209.9773879126,6,Green,,,,Taco Filling 10,Classic Iceberg Lettuce,Cap - Flames,Pacman Taco Tee,,Corn Tortilla
1085,TacoDudez #1085,756,209.8263209081,6,Baby Blue,,,,Taco Filling 10,Arugula,Backwards Cap - Green,Flower Dudez Tee,,Bean Tortilla
880,TacoDudez #880,757,209.7728833283,7,Forest Green,Silver Bling,Black Eye,,Taco Filling 10,Light Spinach,,Polo - Pattern Blue,,Corn Tortilla
45,TacoDudez #45,758,209.7279173152,7,Teal,,,Stubble,Taco Filling 10,Butterhead Lettuce,Party Hat,Aquaflage Tee,,Kidney Bean Tortilla
930,TacoDudez #930,759,209.6144417969,7,Teal,,Shades - Peace,Fuzzy Brows - Black,Taco Filling 2,Red Oak Lettuce,,Plain Tee - Blue,,Wheat Tortilla
868,TacoDudez #868,760,209.4743347883,7,Signature Blue,Silver Bling,,Bandana - Red,Taco Filling 5,Dark Spinach,,Suit - Blue_,,Seeded Tortilla
1011,TacoDudez #1011,761,209.2814598463,7,Forest Green,,,Hipster _Stash,Taco Filling 9,Cress,Bobble Hat - Yellow_Red,Squid Game Tracksuit,,Wheat Tortilla
235,TacoDudez #235,762,209.1904799235,7,Orange,,,Stubble,Taco Filling 7,Purple Oak Lettuce,Beanie - Black_Red,Sunset Tee,,Flour Tortilla
704,TacoDudez #704,763,209.1795489643,6,Special Gold,,,,Taco Filling 3,Dark Spinach,Beanie - Aquaflage,Sunset Tee,,Wheat Tortilla
