ID,Name,Rank,Rarity_Score,Attributes,Bonding level,Breed,Breeding count,Eyes color,Friendliness,Fur color,Gender,Generation,Group,Intelligence,Obedience,Primary personality,Rarity tier,Secondary personality,Size,Status,Strength,Vitality
2871,Dogami #2871,147,1859.8155324760241,18,1,Golden Retriever,0,Black #4,10,Dark gold #3,Female,Alpha,Sporting,6,7,Gentle,Silver,Naive,Small female,Puppy,4,3
7387,Dogami #7387,148,1859.6684405224669,18,1,German Shepherd,0,Brown #3,3,Black & red #1,Female,Alpha,Herding,12,6,Shy,Bronze,Gentle,Large female,Puppy,4,6
4532,Dogami #4532,149,1857.5727450466516,18,1,Rottweiler,0,Black #1,5,Shinny black & tan #3,Male,Alpha,Working,3,3,Cool,Bronze,Talkative,Small male,Puppy,9,5
527,Shibou,150,1853.5574353591942,18,1,Shiba Inu,0,Black #5,3,Sesame #5,Female,Alpha,Non-Sporting,6,3,Needy,Bronze,Funny,Medium female,Puppy,5,10
3815,Dogami #3815,151,1852.697747791847,18,1,Toy Poodle,0,Brown #1,3,Grey #4,Female,Alpha,Non-Sporting,9,9,Stubborn,Bronze,Cool,Small female,Puppy,10,5
1826,Dogami #1826,152,1851.9600196468555,18,1,French Bulldog,0,Brown #3,11,Brindle pied #11,Male,Alpha,Non-Sporting,3,6,Funny,Silver,Foodie,Large male,Puppy,3,7
7827,Dogami #7827,153,1851.1201559854162,18,1,German Shepherd,0,Brown #1,3,Black & red #6,Female,Alpha,Herding,6,11,Jolly,Silver,Talkative,Large female,Puppy,3,4
606,Dogami #606,154,1849.7063122843097,18,1,Toy Poodle,0,Brown #5,3,Grey #10,Male,Alpha,Non-Sporting,8,8,Curious,Bronze,Playful,Small male,Puppy,10,7
5914,Dune,155,1847.9638463735205,18,1,French Bulldog,0,Brown #5,9,Brindle pied #7,Female,Alpha,Non-Sporting,3,9,Foodie,Bronze,Devoted,Large female,Puppy,3,8
841,Dogami #841,156,1847.173524644981,18,1,Golden Retriever,0,Brown #1,7,Dark gold #3,Female,Alpha,Sporting,6,6,Foodie,Bronze,Lazy,Small female,Puppy,3,3
990,Dogami #990,157,1846.0266793399824,18,1,Labrador,0,Black #5,4,Chocolate #1,Female,Alpha,Sporting,5,9,Shy,Bronze,Cool,Medium female,Puppy,3,3
1312,Dogami #1312,158,1845.4699021079746,18,1,Rottweiler,0,Brown #3,6,Shinny black & tan #7,Female,Alpha,Working,4,8,Devoted,Bronze,Naive,Small female,Puppy,5,7
731,Carl,159,1842.3893323962704,18,1,French Bulldog,0,Brown #3,9,Brindle pied #11,Male,Alpha,Non-Sporting,3,7,Stubborn,Bronze,Playful,Medium male,Puppy,3,4
7655,Dogami #7655,160,1842.2529897251286,18,1,French Bulldog,0,Brown #5,6,Brindle pied #11,Female,Alpha,Non-Sporting,3,9,Devoted,Bronze,Jolly,Small female,Puppy,3,8
2694,Dogami #2694,161,1840.1128567867327,18,1,German Shepherd,0,Brown #4,3,Black & red #7,Female,Alpha,Herding,9,7,Naive,Bronze,Stubborn,Medium female,Puppy,5,5
7423,Dogami #7423,162,1839.4230959123456,18,1,Rottweiler,0,Brown #4,5,Shinny black & tan #7,Female,Alpha,Working,3,5,Gentle,Bronze,Shy,Small female,Puppy,5,4
382,Dogami #382,163,1838.9058478292404,18,1,German Shepherd,0,Brown #5,3,Black & red #9,Female,Alpha,Herding,9,9,Stubborn,Silver,Gentle,Small female,Puppy,4,5
6628,Dogami #6628,164,1836.3313123508722,18,1,German Shepherd,0,Brown #2,3,Black & red #7,Male,Alpha,Herding,7,9,Naive,Bronze,Jolly,Small male,Puppy,4,7
6871,Dogami #6871,165,1835.8123045469258,18,1,Rottweiler,0,Brown #5,4,Shinny black & tan #3,Male,Alpha,Working,3,4,Shy,Silver,Cool,Medium male,Puppy,4,4
445,Dogami #445,166,1831.630846679694,18,1,German Shepherd,0,Brown #1,3,Black & red #1,Female,Alpha,Herding,8,6,Playful,Silver,Funny,Small female,Puppy,3,4
7377,Dogami #7377,167,1830.1801500066945,18,1,German Shepherd,0,Brown #2,3,Black & red #6,Female,Alpha,Herding,5,6,Funny,Bronze,Talkative,Medium female,Puppy,4,7
2379,Dogami #2379,168,1756.8121046946574,18,1,German Shepherd,0,Brown #1,3,Silver #1,Female,Alpha,Herding,6,13,Talkative,Silver,Leader,Small female,Puppy,4,5
2193,Dogami #2193,169,1744.112335615663,18,1,German Shepherd,0,Black #2,3,Black & red #10,Male,Alpha,Herding,12,13,Needy,Silver,Precious,Small male,Puppy,5,3
3483,Dogami #3483,170,1742.1570503295707,18,1,Rottweiler,0,Grey #2,3,Shinny black & tan #9,Male,Alpha,Working,3,7,Shy,Bronze,Talkative,Medium male,Puppy,5,9
4299,Dogami #4299,171,1730.5512302835543,18,1,Border Collie,0,Purple #3,4,Blue merle #6,Female,Alpha,Herding,8,8,Playful,Bronze,Shy,Small female,Puppy,4,7
923,Dogami #923,172,1708.1779410476533,18,1,Husky,0,Blue #3,3,White #12,Female,Alpha,Working,8,4,Devoted,Gold,Funny,Large female,Puppy,10,7
5331,Dogami #5331,173,1661.0987840898079,18,1,Border Collie,0,Blue & brown #4,3,Blue merle #6,Male,Alpha,Herding,10,11,Funny,Bronze,Independent,Large male,Puppy,4,5
3150,Dogami #3150,174,1656.666319022731,18,1,German Shepherd,0,Black #3,3,Black & red #5,Male,Alpha,Herding,11,7,Leader,Diamond,Naive,Medium male,Puppy,5,3
4002,Dogami #4002,175,1645.3878312127229,18,1,French Bulldog,0,Orange #4,14,Brindle #1,Male,Alpha,Non-Sporting,3,5,Shy,Bronze,Devoted,Medium male,Puppy,3,5
3467,Dogami #3467,176,1642.1938384930256,18,1,French Bulldog,0,Orange #5,15,Brindle #12,Female,Alpha,Non-Sporting,3,4,Funny,Bronze,Excentric,Medium female,Puppy,4,7
688,Dogami #688,177,1640.4721440305525,18,1,German Shepherd,0,Orange #4,3,Silver #1,Male,Alpha,Herding,6,10,Baddass,Bronze,Zen,Large male,Puppy,4,5
4768,Dogami #4768,178,1636.2391802008497,18,1,French Bulldog,0,Black #2,10,Brindle #1,Female,Alpha,Non-Sporting,3,4,Emotional,Silver,Fashionista,Small female,Puppy,3,3
1922,Snoop Dogg,179,1634.7298864933969,18,1,German Shepherd,0,Black #5,3,Silver #1,Male,Alpha,Herding,6,12,Naive,Bronze,Baddass,Small male,Puppy,4,7
6513,Bonita,180,1622.7719093633232,18,1,German Shepherd,0,Brown #2,3,Black & red #10,Female,Alpha,Herding,13,12,Foodie,Bronze,Shy,Small female,Puppy,3,5
212,Dogami #212,181,1622.4251556933984,18,1,Border Collie,0,Green & brown #5,3,Blue & white #1,Male,Alpha,Herding,6,4,Talkative,Bronze,Devoted,Medium male,Puppy,3,6
1211,Dogami #1211,182,1611.2456743361927,18,1,Border Collie,0,Blue & brown #5,4,Blue merle #6,Male,Alpha,Herding,8,10,Curious,Gold,Stubborn,Large male,Puppy,4,7
6874,Dogami #6874,183,1610.1828882769614,18,1,Border Collie,0,Blue & brown #2,4,Blue merle #6,Female,Alpha,Herding,7,4,Devoted,Bronze,Serious,Large female,Puppy,3,8
7954,Dogami #7954,184,1598.6225417660405,18,1,Toy Poodle,0,Black #4,3,Grey #9,Female,Alpha,Non-Sporting,5,6,Independent,Diamond,Dramaqueen,Small female,Puppy,5,5
127,Dogami #127,185,1596.901854956428,18,1,Rottweiler,0,Brown #4,4,Shinny black & tan #9,Male,Alpha,Working,3,8,Devoted,Bronze,Fashionista,Large male,Puppy,5,4
893,Dogami #893,186,1596.3215173100148,18,1,Border Collie,0,Blue & brown #5,4,Blue merle #9,Male,Alpha,Herding,9,5,Charming,Bronze,Devoted,Small male,Puppy,4,4
6434,Dogami #6434,187,1590.5291564028578,18,1,Border Collie,0,Brown #2,3,Blue merle #5,Male,Alpha,Herding,9,5,Lazy,Diamond,Brave,Large male,Puppy,4,11
1578,Dogami #1578,188,1587.7727993616675,18,1,German Shepherd,0,Orange #5,3,Silver #1,Female,Alpha,Herding,9,12,Cool,Silver,Playful,Small female,Puppy,3,5
6283,Dogami #6283,189,1587.1038800381718,18,1,French Bulldog,0,Brown #1,13,Brindle #1,Male,Alpha,Non-Sporting,3,10,Foodie,Bronze,Charming,Large male,Puppy,3,5
4305,Dogami #4305,190,1587.0071555021889,18,1,German Shepherd,0,Black #1,3,Black & red #4,Male,Alpha,Herding,4,9,Talkative,Bronze,Dreamer,Large male,Puppy,4,7
6053,Dogami #6053,191,1582.9163749445527,18,1,Border Collie,0,Blue & brown #5,3,Blue merle #5,Female,Alpha,Herding,6,9,Foodie,Bronze,Devoted,Medium female,Puppy,3,8
5408,Dogami #5408,192,1582.129507506975,18,1,Border Collie,0,Blue & brown #1,4,Blue merle #5,Female,Alpha,Herding,11,4,Talkative,Bronze,Needy,Medium female,Puppy,3,4
7218,Dogami #7218,193,1579.7216370750673,18,1,German Shepherd,0,Brown #4,3,Black & red #4,Male,Alpha,Herding,13,7,Emotional,Bronze,Cool,Large male,Puppy,3,3
4186,Dogami #4186,194,1579.1326766435802,18,1,Golden Retriever,0,Black #2,5,Light gold #1,Female,Alpha,Sporting,7,8,Jolly,Bronze,Baddass,Large female,Puppy,4,4
2218,Zetsu,195,1573.9390214151902,18,1,Border Collie,0,Green #3,4,Blue merle #4,Male,Alpha,Herding,4,4,Loyal,Silver,Lazy,Medium male,Puppy,4,10
677,Dogami #677,196,1565.129504789571,18,1,Golden Retriever,0,Brown #4,8,Light gold #1,Male,Alpha,Sporting,6,6,Brave,Bronze,Zen,Small male,Puppy,3,5
4319,Dogami #4319,197,1561.14541428078,18,1,Border Collie,0,Green & brown #4,3,Chocolate & white #8,Female,Alpha,Herding,9,11,Foodie,Bronze,Devoted,Large female,Puppy,5,6
1071,Dogami #1071,198,1559.5727555245933,18,1,Rottweiler,0,Orange #1,6,Shinny black & tan #4,Male,Alpha,Working,3,8,Lazy,Bronze,Serious,Large male,Puppy,6,6
5222,Dogami #5222,199,1558.7875473772265,18,1,German Shepherd,0,Brown #4,3,Black & red #5,Female,Alpha,Herding,7,12,Curious,Bronze,Lazy,Medium female,Puppy,4,5
1335,Dogami #1335,200,1557.8661202749643,18,1,Border Collie,0,Green #3,3,Blue merle #4,Male,Alpha,Herding,7,7,Talkative,Bronze,Loyal,Large male,Puppy,4,6
1873,Dogami #1873,201,1556.402667114471,18,1,French Bulldog,0,Black #1,12,Brindle pied #3,Male,Alpha,Non-Sporting,3,4,Cool,Bronze,Protector,Large male,Puppy,3,5
3967,Dogami #3967,202,1555.7744240162829,18,1,German Shepherd,0,Orange #4,3,Black & red #11,Male,Alpha,Herding,9,10,Serious,Silver,Gentle,Small male,Puppy,3,8
3542,Dogami #3542,203,1552.2620932879925,18,1,Labrador,0,Orange #4,4,Chocolate #6,Female,Alpha,Sporting,5,10,Jolly,Bronze,Serious,Large female,Puppy,5,6
5919,Dogami #5919,204,1550.5606959417387,18,1,Border Collie,0,Brown #2,3,Blue merle #4,Male,Alpha,Herding,10,5,Zen,Silver,Charming,Large male,Puppy,5,9
1174,Dogami #1174,205,1549.935620437656,18,1,Border Collie,0,Brown #2,3,Blue merle #10,Male,Alpha,Herding,5,8,Serious,Bronze,Emotional,Small male,Puppy,4,4
252,Dogami #252,206,1546.950778838612,18,1,Border Collie,0,Brown #1,3,Blue merle #10,Male,Alpha,Herding,9,6,Shy,Silver,Precious,Medium male,Puppy,3,10
2140,Dogami #2140,207,1546.8538013893333,18,1,Labrador,0,Brown #2,8,Chocolate #6,Male,Alpha,Sporting,7,9,Zen,Bronze,Naive,Large male,Puppy,6,4
4313,Dogami #4313,208,1546.0124514562822,18,1,French Bulldog,0,Black #5,15,Brindle #12,Male,Alpha,Non-Sporting,4,6,Shy,Bronze,Devoted,Large male,Puppy,3,7
3901,Dogami #3901,209,1544.4876885109657,18,1,Border Collie,0,Brown #2,3,Blue merle #9,Male,Alpha,Herding,9,10,Devoted,Gold,Adventurer,Large male,Puppy,4,6
5829,Kaja,210,1543.9423789847174,18,1,German Shepherd,0,Orange #2,3,Black & red #10,Female,Alpha,Herding,11,9,Gentle,Bronze,Shy,Small female,Puppy,3,7
6534,Dogami #6534,211,1542.3719775285142,18,1,Toy Poodle,0,Brown #1,3,Grey #9,Male,Alpha,Non-Sporting,8,8,Gentle,Bronze,Adventurer,Large male,Puppy,9,8
6530,Dogami #6530,212,1539.1436002857142,18,1,Toy Poodle,0,Green #3,3,Grey #9,Female,Alpha,Non-Sporting,5,8,Lazy,Silver,Stubborn,Small female,Puppy,9,4
106,Dogami #106,213,1536.3142848325544,18,1,German Shepherd,0,Black #3,3,Silver #1,Male,Alpha,Herding,10,11,Shy,Bronze,Jolly,Large male,Puppy,4,4
275,Dogami #275,214,1535.4851192209205,18,1,Border Collie,0,Green #2,3,Blue merle #10,Female,Alpha,Herding,8,5,Cool,Silver,Devoted,Large female,Puppy,6,9
975,Dogami #975,215,1528.8816823278858,18,1,Toy Poodle,0,Brown #3,3,Grey #9,Female,Alpha,Non-Sporting,6,6,Protector,Bronze,Foodie,Medium female,Puppy,8,8
1026,Dogerman,216,1528.7029898245642,18,1,German Shepherd,0,Black #2,3,Black & red #4,Female,Alpha,Herding,8,8,Brave,Bronze,Talkative,Small female,Puppy,3,4
498,Dogami #498,217,1528.1057464254527,18,1,Border Collie,0,Brown #2,4,Blue merle #6,Female,Alpha,Herding,9,9,Gentle,Bronze,Serious,Small female,Puppy,4,5
5405,Dogami #5405,218,1528.0004963965698,18,1,French Bulldog,0,Brown #1,6,Brindle pied #3,Male,Alpha,Non-Sporting,3,4,Gentle,Bronze,Zen,Small male,Puppy,3,8
5484,Dogami #5484,219,1525.6304112563678,18,1,Border Collie,0,Green #1,3,Blue merle #5,Male,Alpha,Herding,8,8,Curious,Silver,Gentle,Large male,Puppy,4,8
3561,Dogami #3561,220,1525.57983317009,18,1,French Bulldog,0,Brown #4,9,Brindle pied #3,Male,Alpha,Non-Sporting,3,6,Loyal,Bronze,Stubborn,Large male,Puppy,3,3
702,Dogami #702,221,1525.1619692560218,18,1,French Bulldog,0,Black #1,8,Brindle #1,Male,Alpha,Non-Sporting,4,10,Shy,Silver,Curious,Small male,Puppy,3,9
4794,Dogami #4794,222,1524.724360475366,18,1,Border Collie,0,Green #4,3,Blue merle #10,Female,Alpha,Herding,9,4,Cool,Bronze,Jolly,Small female,Puppy,5,7
353,Dogami #353,223,1524.5605804446186,18,1,French Bulldog,0,Orange #3,10,Brindle #1,Male,Alpha,Non-Sporting,3,8,Foodie,Bronze,Curious,Medium male,Puppy,3,7
5301,Dogami #5301,224,1523.6153065570568,18,1,Border Collie,0,Brown #3,3,Blue merle #9,Female,Alpha,Herding,9,10,Charming,Silver,Curious,Large female,Puppy,3,10
2566,Dogami #2566,225,1523.5684482703684,18,1,French Bulldog,0,Grey #5,15,Fawn #10,Male,Alpha,Non-Sporting,3,8,Needy,Bronze,Curious,Large male,Puppy,3,9
3399,Dogami #3399,226,1523.4481042622538,18,1,Toy Poodle,0,Grey #2,3,Grey #2,Female,Alpha,Non-Sporting,3,5,Naive,Bronze,Lazy,Small female,Puppy,11,7
3610,Dogami #3610,227,1523.3959797399455,18,1,Border Collie,0,Brown #3,4,Blue merle #9,Male,Alpha,Herding,4,9,Lazy,Gold,Naive,Small male,Puppy,3,10
5932,Dogami #5932,228,1522.7427640461501,18,1,Border Collie,0,Brown #5,3,Blue merle #10,Male,Alpha,Herding,7,9,Playful,Bronze,Zen,Medium male,Puppy,3,9
1011,June,229,1522.7268494345753,18,1,Labrador,0,Black #3,9,Chocolate #6,Female,Alpha,Sporting,5,10,Playful,Bronze,Funny,Small female,Puppy,6,4
7010,Dogami #7010,230,1522.574322467351,18,1,Rottweiler,0,Black #4,3,Shinny black & tan #4,Female,Alpha,Working,3,3,Loyal,Bronze,Lazy,Large female,Puppy,8,6
4852,Dogami #4852,231,1520.9388624166388,18,1,German Shepherd,0,Orange #4,3,Black & red #11,Female,Alpha,Herding,7,4,Jolly,Bronze,Cool,Large female,Puppy,5,3
666,Dogami #666,232,1520.0662425251073,18,1,German Shepherd,0,Brown #4,3,Black & red #11,Female,Alpha,Herding,7,9,Devoted,Bronze,Zen,Medium female,Puppy,3,6
4655,Dogami #4655,233,1519.4641151414412,18,1,Golden Retriever,0,Black #3,8,Light gold #1,Male,Alpha,Sporting,7,10,Playful,Bronze,Lazy,Medium male,Puppy,3,3
4088,The Ice Queen,234,1518.5291872420194,18,1,German Shepherd,0,Brown #3,3,Black & red #10,Female,Alpha,Herding,7,8,Adventurer,Bronze,Foodie,Medium female,Puppy,5,4
5848,Marvel,235,1516.7927943493353,18,1,Rottweiler,0,Black #4,3,Shinny black & tan #9,Female,Alpha,Working,5,5,Devoted,Gold,Talkative,Medium female,Puppy,8,4
5223,Dogami #5223,236,1516.4615523847385,18,1,German Shepherd,0,Orange #5,3,Black & red #5,Male,Alpha,Herding,5,10,Gentle,Bronze,Foodie,Large male,Puppy,4,7
4677,Dogami #4677,237,1516.3937957759124,18,1,German Shepherd,0,Brown #5,3,Black & red #4,Female,Alpha,Herding,7,10,Foodie,Bronze,Brave,Large female,Puppy,4,5
6735,Dogami #6735,238,1515.757758800458,18,1,Toy Poodle,0,Brown #2,3,Grey #9,Female,Alpha,Non-Sporting,8,6,Foodie,Silver,Curious,Large female,Puppy,11,7
44,Dogami #44,239,1515.548369327848,18,1,German Shepherd,0,Orange #3,3,Black & red #11,Male,Alpha,Herding,9,6,Jolly,Bronze,Naive,Small male,Puppy,3,4
3046,Dogami #3046,240,1515.2434209731996,18,1,German Shepherd,0,Black #3,3,Black & red #11,Male,Alpha,Herding,6,11,Foodie,Silver,Jolly,Large male,Puppy,3,4
1416,Dogami #1416,241,1514.4409963557314,18,1,Pomeranian Spitz,0,Brown #1,11,Chocolate #6,Female,Alpha,Toy,3,6,Jolly,Bronze,Lazy,Large female,Puppy,4,5
3416,Big Head,242,1513.5462688936088,18,1,German Shepherd,0,Brown #1,3,Black & red #5,Male,Alpha,Herding,12,6,Playful,Silver,Shy,Medium male,Puppy,3,5
5318,Dogami #5318,243,1511.8010945639053,18,1,Rottweiler,0,Black #5,3,Shinny black & tan #4,Female,Alpha,Working,3,9,Curious,Bronze,Playful,Large female,Puppy,11,5
8,Dogami #8,244,1511.7551927914483,18,1,Toy Poodle,0,Grey #5,3,Apricot #6,Female,Alpha,Non-Sporting,4,8,Playful,Bronze,Jolly,Medium female,Puppy,10,6
49,Dogami #49,245,1511.4887090585798,18,1,German Shepherd,0,Brown #1,4,Black & red #4,Female,Alpha,Herding,9,10,Shy,Silver,Playful,Small female,Puppy,4,3
2888,Dogami #2888,246,1510.9487364009663,18,1,Rottweiler,0,Black #3,4,Shinny black & tan #4,Female,Alpha,Working,3,9,Naive,Bronze,Gentle,Small female,Puppy,7,5
1921,Dogami #1921,247,1510.3614245406532,18,1,Border Collie,0,Green #4,3,Blue merle #5,Female,Alpha,Herding,4,5,Foodie,Bronze,Naive,Small female,Puppy,4,4
5688,Dogami #5688,248,1509.0797239089338,18,1,Rottweiler,0,Orange #5,3,Shinny black & tan #4,Male,Alpha,Working,3,8,Funny,Bronze,Jolly,Large male,Puppy,5,4
3721,Dogami #3721,249,1509.0174816444785,18,1,Golden Retriever,0,Black #1,7,Light gold #1,Male,Alpha,Sporting,3,6,Playful,Silver,Jolly,Large male,Puppy,4,5
2417,Dogami #2417,250,1508.4709453238102,18,1,Golden Retriever,0,Brown #2,7,Light gold #1,Female,Alpha,Sporting,6,10,Lazy,Bronze,Talkative,Medium female,Puppy,3,6
7030,Dogami #7030,251,1504.1059372499128,18,1,Border Collie,0,Brown #4,3,Blue merle #4,Female,Alpha,Herding,9,10,Cool,Silver,Devoted,Large female,Puppy,3,7
6218,Dogami #6218,252,1504.0900992875486,18,1,French Bulldog,0,Brown #2,6,Brindle pied #3,Male,Alpha,Non-Sporting,3,10,Charming,Bronze,Shy,Medium male,Puppy,3,8
3996,Dogami #3996,253,1504.0539203062597,18,1,Rottweiler,0,Black #2,5,Shinny black & tan #9,Female,Alpha,Working,3,5,Gentle,Bronze,Jolly,Small female,Puppy,5,6
1748,Dogami #1748,254,1503.4947534881092,18,1,French Bulldog,0,Brown #4,10,Brindle pied #3,Male,Alpha,Non-Sporting,3,7,Cool,Silver,Playful,Small male,Puppy,3,7
2260,Dogami #2260,255,1503.280346787127,18,1,Border Collie,0,Green & brown #3,3,Blue & white #4,Female,Alpha,Herding,11,5,Jolly,Bronze,Curious,Small female,Puppy,4,4
2500,Dogami #2500,256,1496.908018155081,18,1,Border Collie,0,Brown #5,4,Blue merle #4,Male,Alpha,Herding,8,8,Shy,Silver,Naive,Large male,Puppy,3,5
6426,Dogami #6426,257,1495.2917490133698,18,1,Rottweiler,0,Black #4,3,Shinny black & tan #9,Female,Alpha,Working,3,10,Curious,Bronze,Naive,Small female,Puppy,4,4
3875,Dogami #3875,258,1494.6824718901566,18,1,Labrador,0,Brown #5,4,Chocolate #6,Female,Alpha,Sporting,5,5,Charming,Silver,Lazy,Small female,Puppy,5,5
4965,Dogami #4965,259,1493.1202297718796,18,1,Border Collie,0,Green & brown #5,3,Blue & white #12,Female,Alpha,Herding,8,8,Talkative,Bronze,Devoted,Large female,Puppy,3,8
6231,Dogami #6231,260,1489.4781839119632,18,1,German Shepherd,0,Brown #1,3,Black & red #10,Male,Alpha,Herding,8,7,Shy,Bronze,Cool,Medium male,Puppy,3,4
1992,Dogami #1992,261,1488.3549967490735,18,1,German Shepherd,0,Brown #5,3,Black & red #5,Male,Alpha,Herding,5,10,Devoted,Bronze,Lazy,Medium male,Puppy,3,5
6278,Dogami #6278,262,1484.9204277402534,18,1,German Shepherd,0,Orange #4,3,Black & tan #7,Male,Alpha,Herding,10,14,Charming,Gold,Devoted,Small male,Puppy,3,5
120,Dogami #120,263,1474.6064612016341,18,1,Border Collie,0,Green & brown #4,3,Chocolate & white #5,Male,Alpha,Herding,8,11,Lazy,Bronze,Needy,Large male,Puppy,3,11
5391,Dogami #5391,264,1462.9955054913291,18,1,French Bulldog,0,Brown #3,15,Brindle #11,Male,Alpha,Non-Sporting,3,10,Lazy,Bronze,Funny,Small male,Puppy,3,8
3418,Dogami #3418,265,1457.6603009067942,18,1,German Shepherd,0,Brown #4,3,Black & tan #1,Female,Alpha,Herding,9,14,Needy,Bronze,Talkative,Medium female,Puppy,3,7
2660,Dogami #2660,266,1455.5262871721516,18,1,French Bulldog,0,Brown #3,15,Brindle #11,Male,Alpha,Non-Sporting,3,9,Talkative,Silver,Curious,Large male,Puppy,3,5
6308,Dogami #6308,267,1428.958921545466,18,1,German Shepherd,0,Brown #1,3,Black & tan #10,Male,Alpha,Herding,8,14,Jolly,Bronze,Charming,Small male,Puppy,3,7
2595,Dogami #2595,268,1426.4761632061386,18,1,French Bulldog,0,Purple #5,7,Brindle pied #2,Female,Alpha,Non-Sporting,3,4,Funny,Bronze,Stubborn,Medium female,Puppy,3,7
7015,Dogami #7015,269,1417.3550948656482,18,1,Border Collie,0,Green & brown #4,4,Black & white #4,Male,Alpha,Herding,10,10,Funny,Bronze,Brave,Small male,Puppy,3,10
6800,Dogami #6800,270,1410.7255806905519,18,1,French Bulldog,0,Grey #1,15,Cream #8,Female,Alpha,Non-Sporting,3,10,Curious,Bronze,Protector,Small female,Puppy,3,8
6398,Dogami #6398,271,1406.222881654452,18,1,Rottweiler,0,Black #4,5,Shinny black & tan #5,Male,Alpha,Working,5,9,Serious,Bronze,Excentric,Medium male,Puppy,11,8
7828,Dogami #7828,272,1404.9902009855748,18,1,German Shepherd,0,Orange #5,3,Silver #10,Female,Alpha,Herding,5,12,Loyal,Bronze,Zen,Medium female,Puppy,4,3
3087,Dogami #3087,273,1399.640846733351,18,1,French Bulldog,0,Black #4,14,Brindle pied #2,Male,Alpha,Non-Sporting,4,8,Talkative,Bronze,Shy,Large male,Puppy,3,6
2401,Dogami #2401,274,1395.4927519296864,18,1,Rottweiler,0,Grey #5,5,Shinny black & tan #2,Female,Alpha,Working,5,7,Cool,Silver,Loyal,Medium female,Puppy,7,6
3616,Dogami #3616,275,1390.2134305983802,18,1,German Shepherd,0,Brown #4,3,Black & red #12,Male,Alpha,Herding,12,12,Zen,Bronze,Devoted,Small male,Puppy,4,3
6527,Dogami #6527,276,1381.9663855485014,18,1,Toy Poodle,0,Green #2,3,Grey #7,Male,Alpha,Non-Sporting,10,7,Dramaqueen,Silver,Serious,Large male,Puppy,10,6
6276,Dogami #6276,277,1375.2967250137833,18,1,Border Collie,0,Blue & brown #1,3,Blue merle #1,Female,Alpha,Herding,11,8,Protector,Bronze,Funny,Medium female,Puppy,3,6
6626,Dogami #6626,278,1372.6703639026055,18,1,Toy Poodle,0,Black #4,3,Grey #1,Female,Alpha,Non-Sporting,9,3,Dramaqueen,Bronze,Playful,Small female,Puppy,12,8
3176,Dogami #3176,279,1364.776174571196,18,1,Rottweiler,0,Brown #2,6,Shinny black & tan #5,Male,Alpha,Working,3,7,Adventurer,Silver,Naive,Medium male,Puppy,12,4
5548,Dogami #5548,280,1362.7713371558941,18,1,Toy Poodle,0,Black #2,3,Grey #1,Female,Alpha,Non-Sporting,6,7,Leader,Bronze,Talkative,Medium female,Puppy,7,6
3594,Dogami #3594,281,1357.515504454028,18,1,Border Collie,0,Green & brown #4,3,Black & white #5,Female,Alpha,Herding,4,6,Playful,Bronze,Shy,Small female,Puppy,3,9
3744,Dogami #3744,282,1355.4447601294348,18,1,Toy Poodle,0,Brown #4,3,Grey #7,Male,Alpha,Non-Sporting,5,9,Zen,Bronze,Talkative,Medium male,Puppy,12,3
7596,Dogami #7596,283,1347.2345274821962,18,1,Border Collie,0,Green #5,3,Blue & white #5,Female,Alpha,Herding,7,11,Zen,Bronze,Devoted,Medium female,Puppy,4,5
82,Dogami #82,284,1346.0671952174052,18,1,Shiba Inu,0,Brown #3,3,Sesame #7,Male,Alpha,Non-Sporting,12,3,Emotional,Bronze,Naive,Large male,Puppy,8,11
3184,Dogami #3184,285,1345.8426689197588,18,1,Toy Poodle,0,Brown #1,3,Grey #1,Female,Alpha,Non-Sporting,4,5,Gentle,Bronze,Brave,Medium female,Puppy,12,7
