ID,Name,Rank,Rarity_Score,Attributes,Background,Drums Track,Face,Foreground,Head,Melody Track,Music Track,Percussion Track
3029,ZIGGURATS #3029,183,151.99652813610768,8,Green,Drums #6,Scowl,Blank,Red Priest,Melody #2,Music #1,Percussion  #7
4465,ZIGGURATS #4465,184,151.8738088381634,8,Pink,Drums #12,Evil Animal,Spear,Red Priest,Melody #9,Music #9,Percussion  #2
4855,ZIGGURATS #4855,185,151.86980824326236,8,Red Green,Drums #11,Common Skull,White Dirt,Aqua Shaved,Melody #8,Music #2,Percussion  #3
578,ZIGGURATS #578,186,151.77138809491794,8,Red,Drums #9,Evil Animal,Blank,Red Priest,Melody #8,Music #7,Percussion  #5
2313,ZIGGURATS #2313,187,151.68201791629005,8,Aqua,Drums #9,Bandage,Blank,Aqua Shaved,Melody #1,Music #4,Percussion  #7
2839,ZIGGURATS #2839,188,151.6727692046338,8,Yellow,Drums #7,Smirk,Toxic Smoke,Aqua Spaceman,Melody #9,Music #4,Percussion  #5
4208,ZIGGURATS #4208,189,151.59833351802638,8,Green,Drums #1,Bright Eyes,Silver Chain,Aqua Spaceman,Melody #6,Music #4,Percussion  #3
886,ZIGGURATS #886,190,151.4461281898891,8,Aqua,Drums #5,Big Dog,Blank,Red Priest,Melody #7,Music #2,Percussion  #1
1108,ZIGGURATS #1108,191,151.31687062830758,8,Light Doodles,Drums #3,Evil Animal,Blank,Aqua Spiky,Melody #4,Music #6,Percussion  #6
3239,ZIGGURATS #3239,192,151.2885408126163,8,Dots,Drums #9,Common Skull,Blank,Red Priest,Melody #5,Music #8,Percussion  #4
4313,ZIGGURATS #4313,193,151.21555792291878,8,Green,Drums #12,Bandage,Blank,Aqua Shaved,Melody #6,Music #9,Percussion  #6
3441,ZIGGURATS #3441,194,150.822623067455,8,Yellow,Drums #4,Common Skull,Grey Smoke,Aqua Spaceman,Melody #8,Music #9,Percussion  #2
1251,ZIGGURATS #1251,195,150.71257808051598,8,Pink,Drums #3,Rare Skull,Blank,Red Curly,Melody #7,Music #5,Percussion  #4
1557,ZIGGURATS #1557,196,150.71000637063986,8,Light Doodles,Drums #5,Bright Eyes,Flies,Aqua Antennae,Melody #5,Music #4,Percussion  #4
2959,ZIGGURATS #2959,197,150.44620897959314,8,Dark Doodles,Drums #13,Common Skull,Blank,Aqua Spiky,Melody #2,Music #8,Percussion  #6
3536,ZIGGURATS #3536,198,150.3997116149938,8,Aqua Rays,Drums #14,Sharp Teeth,Blank,Aqua Curly,Melody #8,Music #7,Percussion  #2
3823,ZIGGURATS #3823,199,150.3673783427549,8,Green,Drums #4,Smirk,Silver Chain,Aqua Spaceman,Melody #9,Music #6,Percussion  #3
4659,ZIGGURATS #4659,200,150.2243502571366,8,Waves,Drums #1,Common Skull,Gold Chain,Red Curly,Melody #4,Music #6,Percussion  #7
4777,ZIGGURATS #4777,201,150.09259304267044,8,Red,Drums #12,Goggles,Blank,Blue Shaved,Melody #9,Music #4,Percussion  #2
4467,ZIGGURATS #4467,202,149.86398846476757,8,Light Doodles,Drums #7,Vampire,Blank,Aqua Shaggy,Melody #2,Music #6,Percussion  #3
490,ZIGGURATS #490,203,149.85467932566883,8,Dark Doodles,Drums #9,Vampire,Blank,Aqua Antennae,Melody #1,Music #4,Percussion  #6
4979,ZIGGURATS #4979,204,149.81567979751603,8,Yellow,Drums #6,Rare Skull,Blank,Blue Shaved,Melody #6,Music #7,Percussion  #5
4870,ZIGGURATS #4870,205,149.8152359660267,8,Red Green,Drums #8,Bright Eyes,Blank,Red Priest,Melody #4,Music #2,Percussion  #8
1997,ZIGGURATS #1997,206,149.80670407799394,8,Aqua,Drums #11,Animal Frown,Ice Vapor,Green Priest,Melody #6,Music #8,Percussion  #5
3964,ZIGGURATS #3964,207,149.60341004331647,8,Light Doodles,Drums #14,Vampire,Blank,Red Shaggy,Melody #4,Music #8,Percussion  #5
4112,ZIGGURATS #4112,208,149.48696165216214,8,Dark Doodles,Drums #8,Big Dog,Blank,Green Antennae,Melody #4,Music #4,Percussion  #8
4238,ZIGGURATS #4238,209,149.46174354124648,8,Yellow,Drums #4,Bright Eyes,Flies,Green Priest,Melody #1,Music #3,Percussion  #2
4266,ZIGGURATS #4266,210,149.4159064935029,8,Dark Doodles,Drums #8,Vampire,Blank,Blue Shaggy,Melody #1,Music #5,Percussion  #4
2927,ZIGGURATS #2927,211,149.37503337443567,8,Green,Drums #13,Vampire,Blank,Green Priest,Melody #1,Music #4,Percussion  #2
2338,ZIGGURATS #2338,212,149.34162812709698,8,Red,Drums #5,Common Skull,Blank,Green Priest,Melody #8,Music #8,Percussion  #8
1241,ZIGGURATS #1241,213,149.2740338523833,8,Red Green,Drums #2,Smirk,Blank,Red Priest,Melody #9,Music #4,Percussion  #8
4324,ZIGGURATS #4324,214,149.26849382681985,8,Light Doodles,Drums #3,Animal Frown,Ice Vapor,Aqua Shaggy,Melody #5,Music #6,Percussion  #8
683,ZIGGURATS #683,215,149.26471420983975,8,Aqua,Drums #14,Scowl,Blank,Green Priest,Melody #6,Music #3,Percussion  #3
3685,ZIGGURATS #3685,216,149.25985938320687,8,Dark Doodles,Drums #1,Scowl,Blank,Red Shaggy,Melody #3,Music #3,Percussion  #2
2467,ZIGGURATS #2467,217,149.10861573415391,8,Dark Doodles,Drums #10,Smirk,Spear,Blue Shaggy,Melody #7,Music #2,Percussion  #4
878,ZIGGURATS #878,218,149.0481583037231,8,Pink,Drums #6,Scowl,Blank,Blue Spaceman,Melody #6,Music #1,Percussion  #8
926,ZIGGURATS #926,219,149.0194935140458,8,Waves,Drums #10,Common Skull,Gold Chain,Blue Shaved,Melody #2,Music #2,Percussion  #6
3478,ZIGGURATS #3478,220,148.96815307573235,8,Aqua Rays,Drums #10,Bright Eyes,Gold Chain,Aqua Shaved,Melody #6,Music #4,Percussion  #7
3896,ZIGGURATS #3896,221,148.8768579581366,8,Pink Rays,Drums #4,Goggles,Spear,Blue Princess,Melody #6,Music #2,Percussion  #5
4405,ZIGGURATS #4405,222,148.83781339977517,8,Pink Aqua,Drums #1,Animal Frown,Blank,Red Priest,Melody #5,Music #5,Percussion  #4
3648,ZIGGURATS #3648,223,148.80711770495773,8,Dots,Drums #12,Bandage,White Dirt,Green V,Melody #2,Music #8,Percussion  #1
4056,ZIGGURATS #4056,224,148.79384537710274,8,Pink,Drums #3,Vampire,Blank,Green Priest,Melody #7,Music #6,Percussion  #7
3613,ZIGGURATS #3613,225,148.78135268262056,8,Green,Drums #7,Surprised,Blank,Red Priest,Melody #3,Music #5,Percussion  #5
1142,ZIGGURATS #1142,226,148.77437566490696,8,Pink Rays,Drums #6,Vampire,Blank,Blue Shaved,Melody #7,Music #2,Percussion  #5
3580,ZIGGURATS #3580,227,148.68177957995482,8,Waves,Drums #6,Scowl,Blank,Blue Curly,Melody #4,Music #3,Percussion  #4
349,ZIGGURATS #349,228,148.62045073871536,8,Green,Drums #7,Rare Skull,Blank,Aqua Shaved,Melody #3,Music #7,Percussion  #4
903,ZIGGURATS #903,229,148.61953074488832,8,Dark Doodles,Drums #10,Scowl,Blank,Blue Shaggy,Melody #4,Music #4,Percussion  #1
4292,ZIGGURATS #4292,230,148.5026388439923,8,Pink,Drums #6,Big Dog,Blank,Green Priest,Melody #3,Music #7,Percussion  #6
4620,ZIGGURATS #4620,231,148.4487517982515,8,Pink Aqua,Drums #8,Evil Animal,Blank,Red Priest,Melody #1,Music #7,Percussion  #6
1551,ZIGGURATS #1551,232,148.43984540379762,8,Dark Doodles,Drums #14,Evil Animal,Ice Vapor,Blue Shaggy,Melody #2,Music #1,Percussion  #5
4098,ZIGGURATS #4098,233,148.35570352117273,8,Yellow,Drums #10,Smirk,Spear,Blue Spaceman,Melody #1,Music #5,Percussion  #2
4285,ZIGGURATS #4285,234,148.34169855113694,8,Dark Doodles,Drums #11,Big Dog,Blank,Aqua Antennae,Melody #3,Music #5,Percussion  #3
3053,ZIGGURATS #3053,235,148.23819815697243,8,Aqua,Drums #5,Evil Animal,Spear,Green Priest,Melody #4,Music #7,Percussion  #5
3805,ZIGGURATS #3805,236,148.2217796746811,8,Pink Aqua,Drums #6,Teeth Grit,Blank,Red Curly,Melody #6,Music #3,Percussion  #6
914,ZIGGURATS #914,237,148.16955583111923,8,Yellow,Drums #13,Scowl,Blank,Green Priest,Melody #8,Music #4,Percussion  #8
547,ZIGGURATS #547,238,148.16249835264716,8,Dots,Drums #7,Bright Eyes,Blank,Green Priest,Melody #8,Music #5,Percussion  #1
3908,ZIGGURATS #3908,239,148.12964973980962,8,Aqua,Drums #7,Smirk,Spear,Blue Spaceman,Melody #3,Music #5,Percussion  #6
3663,ZIGGURATS #3663,240,148.11529365015082,8,Blue Rays,Drums #7,Bright Eyes,Ice Vapor,Aqua Shaved,Melody #5,Music #8,Percussion  #1
4864,ZIGGURATS #4864,241,148.09903035096065,8,Pink,Drums #10,Smirk,Gold Chain,Red Priest,Melody #1,Music #7,Percussion  #4
1205,ZIGGURATS #1205,242,148.06071853873433,8,Pink,Drums #6,Smirk,Silver Chain,Red Priest,Melody #3,Music #2,Percussion  #5
3912,ZIGGURATS #3912,243,148.04920679918393,8,Green,Drums #4,Common Skull,Ice Vapor,Green Priest,Melody #8,Music #8,Percussion  #6
1425,ZIGGURATS #1425,244,147.9536293555415,8,Light Doodles,Drums #14,Big Dog,Blank,Aqua V,Melody #4,Music #7,Percussion  #4
4401,ZIGGURATS #4401,245,147.94379400337036,8,Green,Drums #1,Vampire,Blank,Blue Spaceman,Melody #3,Music #8,Percussion  #6
4069,ZIGGURATS #4069,246,147.88582143864477,8,Pink Rays,Drums #2,Teeth Grit,Blank,Red Shaved,Melody #2,Music #5,Percussion  #6
765,ZIGGURATS #765,247,147.80751786825726,8,Pink,Drums #2,Goggles,Ice Vapor,Aqua Shaved,Melody #4,Music #6,Percussion  #8
4434,ZIGGURATS #4434,248,147.70336976954889,8,Pink Rays,Drums #11,Evil Animal,Ice Vapor,Blue Shaved,Melody #4,Music #5,Percussion  #2
4133,ZIGGURATS #4133,249,147.70194937267627,8,Aqua,Drums #1,Scowl,Blank,Blue Spaceman,Melody #7,Music #9,Percussion  #7
1046,ZIGGURATS #1046,250,147.66485032003115,8,Dots,Drums #3,Evil Animal,Blank,Green Priest,Melody #4,Music #2,Percussion  #6
1628,ZIGGURATS #1628,251,147.6519628001698,8,Pink,Drums #5,Common Skull,Toxic Smoke,Red Priest,Melody #3,Music #2,Percussion  #2
4479,ZIGGURATS #4479,252,147.65051932520348,8,Yellow,Drums #4,Surprised,Blank,Red Priest,Melody #8,Music #6,Percussion  #8
2197,ZIGGURATS #2197,253,147.61440858103313,8,Light Doodles,Drums #6,Surprised,Blank,Aqua Antennae,Melody #6,Music #9,Percussion  #1
3348,ZIGGURATS #3348,254,147.54356114587867,8,Green,Drums #3,Scowl,Blank,Blue Spaceman,Melody #6,Music #8,Percussion  #1
3919,ZIGGURATS #3919,255,147.5401853887215,8,Green,Drums #11,Evil Animal,Ice Vapor,Blue Spaceman,Melody #3,Music #7,Percussion  #5
4369,ZIGGURATS #4369,256,147.53503297401616,8,Aqua,Drums #14,Vampire,Blank,Blue Spaceman,Melody #7,Music #5,Percussion  #2
3331,ZIGGURATS #3331,257,147.46723435331796,8,Light Doodles,Drums #6,Surprised,Blank,Red Shaggy,Melody #4,Music #3,Percussion  #5
2894,ZIGGURATS #2894,258,147.4267190015521,8,Yellow,Drums #4,Animal Frown,Ice Vapor,Blue Spaceman,Melody #2,Music #4,Percussion  #6
4805,ZIGGURATS #4805,259,147.39720549762492,8,Yellow,Drums #12,Animal Frown,Toxic Smoke,Red Priest,Melody #1,Music #4,Percussion  #1
4832,ZIGGURATS #4832,260,147.22982429344515,8,Waves,Drums #1,Common Skull,Grey Smoke,Aqua Shaved,Melody #7,Music #6,Percussion  #2
3544,ZIGGURATS #3544,261,147.2191453040398,8,Pink,Drums #10,Common Skull,Silver Chain,Red Priest,Melody #7,Music #4,Percussion  #4
3722,ZIGGURATS #3722,262,147.1201947623959,8,Pink,Drums #4,Bright Eyes,Spear,Blue Spaceman,Melody #2,Music #7,Percussion  #5
4373,ZIGGURATS #4373,263,147.11257054664577,8,Dots,Drums #12,Teeth Grit,Blank,Aqua Shaved,Melody #5,Music #8,Percussion  #5
4134,ZIGGURATS #4134,264,147.05233841265587,8,Blue Rays,Drums #13,Scowl,Blank,Aqua Shaved,Melody #1,Music #1,Percussion  #3
1720,ZIGGURATS #1720,265,147.05081696461954,8,Yellow,Drums #5,Big Dog,Blank,Blue Spaceman,Melody #4,Music #8,Percussion  #4
4614,ZIGGURATS #4614,266,146.9302613528,8,Aqua,Drums #4,Animal Frown,Toxic Smoke,Red Priest,Melody #2,Music #3,Percussion  #7
2360,ZIGGURATS #2360,267,146.8887473901775,8,Pink Aqua,Drums #2,Bandage,White Dirt,Aqua Antennae,Melody #5,Music #6,Percussion  #6
4963,ZIGGURATS #4963,268,146.81078681531764,8,Yellow,Drums #7,Bandage,Blank,Aqua Curly,Melody #5,Music #9,Percussion  #7
3750,ZIGGURATS #3750,269,146.72911214443914,8,Waves,Drums #1,Common Skull,Toxic Smoke,Aqua Shaved,Melody #2,Music #5,Percussion  #4
4303,ZIGGURATS #4303,270,146.53458233864694,8,Yellow,Drums #11,Bandage,Blank,Red Shaved,Melody #3,Music #7,Percussion  #4
2686,ZIGGURATS #2686,271,146.49179263503362,8,Dark Doodles,Drums #8,Surprised,Blank,Green Antennae,Melody #7,Music #6,Percussion  #5
4160,ZIGGURATS #4160,272,146.39084370409103,8,Pink Aqua,Drums #11,Evil Animal,Blank,Green Priest,Melody #6,Music #7,Percussion  #7
3026,ZIGGURATS #3026,273,146.33505797545936,8,Red Green,Drums #3,Smirk,Blank,Green Priest,Melody #7,Music #4,Percussion  #2
4568,ZIGGURATS #4568,274,146.32115346034843,8,Red Green,Drums #6,Smirk,Blank,Blue Spaceman,Melody #1,Music #4,Percussion  #3
182,ZIGGURATS #182,275,146.18007101316343,8,Green,Drums #7,Bright Eyes,Gold Chain,Green Priest,Melody #5,Music #9,Percussion  #6
3395,ZIGGURATS #3395,276,146.17735135092235,8,Waves,Drums #11,Goggles,Grey Smoke,Green Spiky,Melody #7,Music #6,Percussion  #8
3990,ZIGGURATS #3990,277,145.98179736495769,8,Yellow,Drums #11,Vampire,Flies,Red Curly,Melody #2,Music #5,Percussion  #5
3454,ZIGGURATS #3454,278,145.9513393843221,8,Yellow,Drums #12,Rare Skull,Blank,Blue Curly,Melody #3,Music #9,Percussion  #3
4126,ZIGGURATS #4126,279,145.94572677955978,8,Aqua,Drums #2,Common Skull,Silver Chain,Red Priest,Melody #2,Music #7,Percussion  #8
3163,ZIGGURATS #3163,280,145.81561927953004,8,Aqua,Drums #6,Evil Animal,Grey Smoke,Green Priest,Melody #6,Music #5,Percussion  #1
2034,ZIGGURATS #2034,281,145.79219995952778,8,Aqua,Drums #6,Surprised,Blank,Blue Spaceman,Melody #6,Music #8,Percussion  #7
1201,ZIGGURATS #1201,282,145.7573448756718,8,Yellow,Drums #5,Animal Frown,Gold Chain,Green Priest,Melody #1,Music #1,Percussion  #1
4571,ZIGGURATS #4571,283,145.67324664132684,8,Light Doodles,Drums #12,Animal Frown,Silver Chain,Aqua Antennae,Melody #5,Music #4,Percussion  #6
3094,ZIGGURATS #3094,284,145.6524333578932,8,Green,Drums #2,Rare Skull,Blank,Blue Curly,Melody #1,Music #5,Percussion  #3
54,ZIGGURATS #54,285,145.60613802222502,8,Dark Doodles,Drums #3,Bright Eyes,Grey Smoke,Green Antennae,Melody #6,Music #3,Percussion  #3
1457,ZIGGURATS #1457,286,145.6029178870431,8,Pink Aqua,Drums #3,Bright Eyes,Blank,Green Priest,Melody #3,Music #8,Percussion  #5
1931,ZIGGURATS #1931,287,145.58235409682038,8,Red Green,Drums #12,Teeth Grit,Blank,Aqua Shaved,Melody #3,Music #4,Percussion  #5
1559,ZIGGURATS #1559,288,145.5533803052257,8,Pink,Drums #4,Surprised,Blank,Green Priest,Melody #8,Music #6,Percussion  #2
4622,ZIGGURATS #4622,289,145.54736015427008,8,Pink Aqua,Drums #6,Evil Animal,Blank,Blue Spaceman,Melody #8,Music #2,Percussion  #7
3464,ZIGGURATS #3464,290,145.53699412749904,8,Yellow,Drums #10,Rare Skull,Blank,Red Shaved,Melody #3,Music #8,Percussion  #5
366,ZIGGURATS #366,291,145.42618933717083,8,Pink Aqua,Drums #7,Common Skull,Blank,Green Priest,Melody #4,Music #7,Percussion  #6
4084,ZIGGURATS #4084,292,145.34987760425528,8,Pink,Drums #12,Sharp Teeth,Flies,Blue Curly,Melody #9,Music #6,Percussion  #5
3141,ZIGGURATS #3141,293,145.23033302837592,8,Pink Aqua,Drums #12,Smirk,Blank,Blue Spaceman,Melody #3,Music #8,Percussion  #5
4033,ZIGGURATS #4033,294,145.15182849674753,8,Dark Doodles,Drums #3,Evil Animal,Grey Smoke,Red Shaggy,Melody #6,Music #4,Percussion  #3
4260,ZIGGURATS #4260,295,145.13422326553516,8,Aqua,Drums #6,Bright Eyes,Silver Chain,Green Priest,Melody #3,Music #4,Percussion  #8
3780,ZIGGURATS #3780,296,144.98466828236076,8,Dots,Drums #11,Big Dog,Blank,Red Curly,Melody #6,Music #6,Percussion  #8
1642,ZIGGURATS #1642,297,144.9415418266599,8,Light Doodles,Drums #3,Animal Frown,Gold Chain,Aqua Antennae,Melody #9,Music #7,Percussion  #2
4887,ZIGGURATS #4887,298,144.90883655529944,8,Dots,Drums #4,Goggles,Blank,Blue Curly,Melody #5,Music #2,Percussion  #4
4080,ZIGGURATS #4080,299,144.90642397265478,8,Red,Drums #12,Surprised,White Dirt,Green Spiky,Melody #9,Music #8,Percussion  #6
3489,ZIGGURATS #3489,300,144.82716249024182,8,Dark Doodles,Drums #8,Smirk,Toxic Smoke,Aqua Shaggy,Melody #7,Music #2,Percussion  #7
3450,ZIGGURATS #3450,301,144.81844428856462,8,Dark Doodles,Drums #4,Surprised,Blank,Red Shaggy,Melody #3,Music #7,Percussion  #3
4512,ZIGGURATS #4512,302,144.7713410952565,8,Dark Doodles,Drums #12,Evil Animal,Toxic Smoke,Aqua Shaggy,Melody #6,Music #9,Percussion  #7
2108,ZIGGURATS #2108,303,144.7493876069699,8,Yellow,Drums #8,Common Skull,Gold Chain,Blue Spaceman,Melody #1,Music #8,Percussion  #7
2486,ZIGGURATS #2486,304,144.73598341744542,8,Green,Drums #11,Evil Animal,Gold Chain,Blue Spaceman,Melody #2,Music #1,Percussion  #2
3643,ZIGGURATS #3643,305,144.7061400523604,8,Green,Drums #10,Rare Skull,Blank,Aqua Curly,Melody #9,Music #5,Percussion  #7
1474,ZIGGURATS #1474,306,144.70349402277623,8,Dark Doodles,Drums #4,Surprised,Blank,Aqua V,Melody #4,Music #8,Percussion  #8
3189,ZIGGURATS #3189,307,144.69349224902575,8,Red,Drums #7,Bright Eyes,Flies,Blue Shaved,Melody #4,Music #1,Percussion  #4
4794,ZIGGURATS #4794,308,144.6883446123081,8,Pink,Drums #8,Smirk,Gold Chain,Blue Spaceman,Melody #8,Music #9,Percussion  #3
1828,ZIGGURATS #1828,309,144.68826206705708,8,Dark Doodles,Drums #11,Animal Frown,Grey Smoke,Aqua V,Melody #4,Music #3,Percussion  #6
4323,ZIGGURATS #4323,310,144.66467251450564,8,Dark Doodles,Drums #2,Bright Eyes,Grey Smoke,Green V,Melody #9,Music #1,Percussion  #8
4528,ZIGGURATS #4528,311,144.6552624907925,8,Aqua,Drums #1,Animal Frown,Toxic Smoke,Green Priest,Melody #9,Music #9,Percussion  #8
2693,ZIGGURATS #2693,312,144.6316335859102,8,Yellow,Drums #11,Animal Frown,Silver Chain,Green Priest,Melody #4,Music #2,Percussion  #4
2208,ZIGGURATS #2208,313,144.602002394294,8,Pink Rays,Drums #9,Common Skull,Grey Smoke,Blue Shaved,Melody #3,Music #3,Percussion  #1
3647,ZIGGURATS #3647,314,144.588113472338,8,Green,Drums #2,Common Skull,Silver Chain,Green Priest,Melody #1,Music #3,Percussion  #1
869,ZIGGURATS #869,315,144.51658037866568,8,Dark Doodles,Drums #11,Evil Animal,Silver Chain,Red Shaggy,Melody #4,Music #4,Percussion  #4
2751,ZIGGURATS #2751,316,144.44467288546127,8,Aqua,Drums #11,Common Skull,Silver Chain,Green Priest,Melody #4,Music #6,Percussion  #5
4557,ZIGGURATS #4557,317,144.41843247306522,8,Yellow,Drums #7,Common Skull,Grey Smoke,Blue Spaceman,Melody #2,Music #3,Percussion  #8
3023,ZIGGURATS #3023,318,144.35362659764348,8,Green,Drums #7,Smirk,Grey Smoke,Blue Spaceman,Melody #9,Music #8,Percussion  #2
3607,ZIGGURATS #3607,319,144.30092438112922,8,Aqua,Drums #12,Sharp Teeth,Gold Chain,Aqua Shaved,Melody #3,Music #9,Percussion  #8
2966,ZIGGURATS #2966,320,144.24412384502318,8,Dark Doodles,Drums #13,Common Skull,Toxic Smoke,Red V,Melody #4,Music #5,Percussion  #7
3829,ZIGGURATS #3829,321,144.24129176526787,8,Light Doodles,Drums #3,Animal Frown,Silver Chain,Aqua Shaggy,Melody #6,Music #7,Percussion  #2
1908,ZIGGURATS #1908,322,144.2368005671275,8,Aqua Rays,Drums #1,Surprised,Blank,Aqua Curly,Melody #9,Music #2,Percussion  #1
4371,ZIGGURATS #4371,323,144.120287481787,8,Pink Rays,Drums #13,Evil Animal,Spear,Blue Curly,Melody #3,Music #2,Percussion  #2
2594,ZIGGURATS #2594,324,143.94322396242148,8,Light Doodles,Drums #1,Animal Frown,Silver Chain,Blue Shaggy,Melody #8,Music #7,Percussion  #4
4698,ZIGGURATS #4698,325,143.8985491170733,8,Dark Doodles,Drums #8,Animal Frown,Toxic Smoke,Aqua Antennae,Melody #2,Music #7,Percussion  #8
3193,ZIGGURATS #3193,326,143.8891772660682,8,Red,Drums #5,Big Dog,Blank,Aqua Shaved,Melody #6,Music #4,Percussion  #3
3133,ZIGGURATS #3133,327,143.87570029231594,8,Pink,Drums #6,Common Skull,Toxic Smoke,Blue Spaceman,Melody #9,Music #9,Percussion  #4
2247,ZIGGURATS #2247,328,143.84989999067676,8,Aqua,Drums #1,Animal Frown,Toxic Smoke,Blue Spaceman,Melody #3,Music #2,Percussion  #8
3586,ZIGGURATS #3586,329,143.75199457662092,8,Pink Rays,Drums #8,Evil Animal,Grey Smoke,Blue Shaved,Melody #9,Music #7,Percussion  #2
3522,ZIGGURATS #3522,330,143.73627960413253,8,Pink,Drums #4,Smirk,Grey Smoke,Blue Spaceman,Melody #9,Music #5,Percussion  #4
4462,ZIGGURATS #4462,331,143.699263943304,8,Dark Doodles,Drums #1,Common Skull,Silver Chain,Aqua Antennae,Melody #4,Music #8,Percussion  #5
3414,ZIGGURATS #3414,332,143.66847558775441,8,Green,Drums #14,Animal Frown,Grey Smoke,Blue Spaceman,Melody #9,Music #3,Percussion  #3
1443,ZIGGURATS #1443,333,143.52343597643488,8,Aqua,Drums #6,Smirk,Toxic Smoke,Blue Spaceman,Melody #1,Music #7,Percussion  #8
4398,ZIGGURATS #4398,334,143.52141523574545,8,Green,Drums #3,Common Skull,Toxic Smoke,Blue Spaceman,Melody #5,Music #3,Percussion  #8
4023,ZIGGURATS #4023,335,143.44937374786335,8,Aqua,Drums #5,Rare Skull,Flies,Red Spiky,Melody #4,Music #7,Percussion  #2
706,ZIGGURATS #706,336,143.2814382430638,8,Green,Drums #3,Smirk,Toxic Smoke,Blue Spaceman,Melody #5,Music #8,Percussion  #2
4235,ZIGGURATS #4235,337,143.28049639013244,8,Green,Drums #3,Goggles,Toxic Smoke,Aqua Shaved,Melody #1,Music #8,Percussion  #2
787,ZIGGURATS #787,338,143.25661815802664,8,Yellow,Drums #2,Evil Animal,Grey Smoke,Blue Spaceman,Melody #3,Music #5,Percussion  #1
3766,ZIGGURATS #3766,339,143.2190216803562,8,Yellow,Drums #8,Rare Skull,Ice Vapor,Green Spiky,Melody #1,Music #3,Percussion  #5
3507,ZIGGURATS #3507,340,143.077889815358,8,Pink Rays,Drums #12,Smirk,Silver Chain,Aqua Shaved,Melody #1,Music #6,Percussion  #4
4829,ZIGGURATS #4829,341,143.05477578552362,8,Aqua,Drums #6,Evil Animal,Toxic Smoke,Blue Spaceman,Melody #9,Music #7,Percussion  #8
3830,ZIGGURATS #3830,342,142.91899119208455,8,Yellow,Drums #5,Teeth Grit,Grey Smoke,Aqua Shaved,Melody #7,Music #8,Percussion  #1
4765,ZIGGURATS #4765,343,142.72856976838708,8,Aqua Rays,Drums #10,Evil Animal,Black Dirt,Red Spiky,Melody #2,Music #1,Percussion  #3
2173,ZIGGURATS #2173,344,142.69974650417765,8,Pink,Drums #7,Animal Frown,Black Dirt,Red Curly,Melody #5,Music #4,Percussion  #8
4316,ZIGGURATS #4316,345,142.3701372717394,8,Pink Aqua,Drums #11,Sharp Teeth,Blank,Blue Curly,Melody #3,Music #4,Percussion  #2
4378,ZIGGURATS #4378,346,142.2353596655648,8,Red,Drums #13,Rare Skull,Blank,Green Spiky,Melody #8,Music #9,Percussion  #5
541,ZIGGURATS #541,347,142.0821743160073,8,Aqua Rays,Drums #14,Scowl,Gold Chain,Red Spiky,Melody #2,Music #9,Percussion  #4
3033,ZIGGURATS #3033,348,142.0418216424281,8,Green,Drums #7,Animal Frown,Black Dirt,Red Curly,Melody #2,Music #1,Percussion  #4
4741,ZIGGURATS #4741,349,141.9984570971211,8,Dots,Drums #4,Animal Frown,Flies,Aqua Shaved,Melody #6,Music #5,Percussion  #6
4666,ZIGGURATS #4666,350,141.97204109966225,8,Green,Drums #9,Evil Animal,White Dirt,Red Curly,Melody #7,Music #4,Percussion  #2
4745,ZIGGURATS #4745,351,141.93592362096513,8,Dots,Drums #13,Big Dog,Blank,Blue Shaved,Melody #3,Music #2,Percussion  #3
