ID,Name,Rank,Rarity_Score,Accessory,Attributes,Aura,Background,Bling,Body,Face,Hair,Hand,Hat,Head,Stress,Tool
3576,GOGO #3576,213,232.16260501547083,Blue Scarf,9,Blue,Swamp,,Skully,Happy,,Fist,Crown,Ashen,2,
2443,GOGO #2443,214,231.96207041168051,,9,Blue and Orange,Desert,,Chef,Disgusted,Blue,Dagger,Crown,Cat,8,
1354,GOGO #1354,215,230.42337592480135,Blue Scarf,9,Yellow,City,,Space Jacket,Happy,Black,,Crown,Flushed,2,
1850,GOGO #1850,216,230.40499994290155,,9,Blue and Orange,Earth,,Hoodie,Disgusted,Black,Fist,Bucket,Zombie,8,
559,GOGO #559,217,230.33699368615885,Blue Scarf,9,Red,Swamp,,Chef,Bear,Red,Birdy,,Flushed,4,
3065,GOGO #3065,218,230.27802704025967,,8,Blue and Orange,Desert,,Skully,Disgusted,,OK,Helmet,Flushed,1,
4469,GOGO #4469,219,230.08793124186508,Blue Scarf,8,Yellow,Hell,,Purple Tee,Bear,Black,,,Flushed,1,
5544,GOGO #5544,220,229.45629256117402,,10,Blue,Mountain,Chain,Space Jacket,Unimpressed,Red,Skull,Bowler,Peachy,8,
3193,GOGO #3193,221,228.82904694947575,,8,Red,Marsh,,Armour,Laughing,,OK,Helmet,Peachy,3,
3389,GOGO #3389,222,228.68417149559755,Blue Scarf,9,Blue,Swamp,,Skully,Happy,,,Crown,Peachy,2,Wrench
4362,GOGO #4362,223,228.66458474350424,,9,Blue and Orange,Earth,,Chef,Ghoul,Blue,OK,Padded,Blue,8,
3435,GOGO #3435,224,228.6579344380411,,7,Yellow,Mountain,,Polo,,Cheeto,Skull,,Skull,6,
1889,GOGO #1889,225,227.56797557822276,Blue Scarf,9,Blue and Orange,Marsh,,Armour,Bear,Green,Phone,,Flushed,3,
671,GOGO #671,226,226.75244375179702,Blue Scarf,9,Red,Hell,,Space Jacket,Happy,Bowl,OK,,Ashen,2,
5176,GOGO #5176,227,226.08289226465956,Blue Scarf,9,Yellow,Marsh,,Chef,Happy,Green,,,Ashen,1,Wrench
4073,GOGO #4073,228,225.68765176581113,,10,Yellow,Desert,Chain,Denim Vest,Shocked,Blue,OK,Padded,Bot,8,
4412,GOGO #4412,229,224.376147583885,Blue Scarf,10,Blue and Orange,Swamp,,Denim Vest,Happy,Blue,OK,,Flushed,2,Skull
1669,GOGO #1669,230,224.04637017276573,,8,Red,Hell,,Armour,Scuba,,Flames,Bowler,Peachy,8,
3072,GOGO #3072,231,223.75063272281363,,8,Red,Desert,,Armour,Disgusted,,OK,Helmet,Flushed,2,
2789,GOGO #2789,232,223.65106565614713,Headset,11,Blue,Desert,Chain,Denim Vest,Shocked,Red,OK,Bowler,Peachy,1,
4045,GOGO #4045,233,223.51298933961806,,9,Blue and Orange,Desert,,Dinosaur,Ghoul,Green,OK,,Purple Goblin,8,Sword
1552,GOGO #1552,234,223.35839212843544,,8,Yellow,Swamp,,Armour,Laughing,,OK,Helmet,Ashen,1,
5098,GOGO #5098,235,222.0621875005435,,8,Blue,Desert,,Armour,Laughing,,OK,Helmet,Flushed,1,
4541,GOGO #4541,236,220.7291794902337,Blue Scarf,10,Blue,Swamp,Chain,Chef,Bear,Blue,OK,,Flushed,2,
300,GOGO #300,237,220.48597981687317,,10,Red,Crash Site,,Denim Vest,Ripped,Yellow,Flames,Crown,Bear,5,Sword
318,GOGO #318,238,218.4283066146493,Headset,11,Yellow,Swamp,Chain,Hoodie,Blazed,Black,OK,Crown,Flushed,2,
3649,GOGO #3649,239,217.96597452676974,,8,Blue,Desert,,Armour,Happy,Cheeto,Torch,,Ashen,7,
3616,GOGO #3616,240,217.8607325979289,,9,Blue,Marsh,Sword,Hoodie,Vampire,Yellow,Roboto,,Bear,7,
3911,GOGO #3911,241,217.81565959819542,Blue Scarf,9,Yellow,Marsh,,Denim Vest,Bear,Red,Dagger,,Flushed,1,
2696,GOGO #2696,242,217.0033650130309,,9,Red,Desert,,Hoodie,Ghoul,Black,OK,Bowler,Zombie,8,
2183,GOGO #2183,243,216.22398409158444,Blue Scarf,9,Blue and Orange,Swamp,,Hoodie,Bear,,OK,Padded,Flushed,2,
1268,GOGO #1268,244,216.0428705919857,,9,Blue and Orange,City,,Denim Vest,Raging,Cheeto,Claw,,Ashen,5,Sword
1151,GOGO #1151,245,216.01610046562928,,9,Blue and Orange,Desert,,Polo,Laughing,Red,Skull,Bowler,Peachy,8,
1154,GOGO #1154,246,215.0717711759949,,6,Blue,Forest,,Hoodie,Laughing,,,,Merperson,5,
1139,GOGO #1139,247,214.3442252847816,Blue Scarf,8,Blue and Orange,Marsh,,Armour,Bear,,OK,,Ashen,5,
1954,GOGO #1954,248,214.0230711977498,,9,Blue,Marsh,,Zombie,Ghoul,,OK,Nightcap,Purple Goblin,6,Skull
1443,GOGO #1443,249,213.0275511257514,Blue Scarf,9,Blue,Desert,,Armour,Happy,Purple,OK,,Flushed,2,
1701,GOGO #1701,250,211.9143794086976,,7,Blue and Orange,Island,,Chef,,Black,Flames,,Skull,8,
4107,GOGO #4107,251,209.3934663883255,,8,Blue,Earth,Chain,Purple Tee,Shocked,Blue Punk,,,Ashen,8,
585,GOGO #585,252,209.33822108538104,,10,Blue and Orange,Crash Site,Chain,Denim Vest,Vampire,Bowl,Roboto,Spikes,Blue Goblin,7,
4065,GOGO #4065,253,207.52370331108935,,9,Red,City,,Armour,Scuba,Black,Skull,Bowler,Zombie,7,
2827,GOGO #2827,254,207.49003123851114,,9,Blue and Orange,Marsh,Chain,Denim Vest,Tripping,,Roboto,,Purple Goblin,8,Sword
2999,GOGO #2999,255,207.02973749154688,,6,Blue,Marsh,,Hoodie,Vampire,,,,Merperson,4,
2971,GOGO #2971,256,206.82013755664897,Blue Scarf,8,Red,Marsh,,Space Jacket,Happy,,OK,,Flushed,4,
4725,GOGO #4725,257,206.27473065161078,,8,Red,Marsh,,Skully,Tripping,Bubblegum,,,Peachy,8,Wrench
430,GOGO #430,258,206.2607433637743,,8,Yellow,Crash Site,,Space Jacket,Ripped,Blue,OK,,Bot,8,
3170,GOGO #3170,259,206.0946997520414,,7,Red,Mountain,,Armour,,Cheeto,Birdy,,Skull,6,
3129,GOGO #3129,260,205.90232668539076,,8,Blue and Orange,Desert,,Polo,Raging,Blue Punk,Birdy,,Flushed,8,
3317,GOGO #3317,261,205.85059445651518,,9,Red,Swamp,Chain,Space Jacket,Happy,Black,,Padded,Zombie,8,
2175,GOGO #2175,262,205.45932471174174,Blue Scarf,9,Yellow,Marsh,,Armour,Happy,Black,OK,,Flushed,1,
2980,GOGO #2980,263,205.20553752135595,,9,Yellow,Desert,,Skully,Angry,Bowl,Dagger,Spikes,Blue Goblin,8,
2481,GOGO #2481,264,204.11751574945055,,8,Blue,Swamp,,Dinosaur,Happy,Black,Torch,,Zombie,8,
986,GOGO #986,265,203.7926025822942,Blue Scarf,8,Yellow,Marsh,,Hoodie,Happy,Black,,,Peachy,1,
1696,GOGO #1696,266,203.0581502386513,,9,Blue and Orange,Desert,Chain,Space Jacket,Vampire,Blue,Birdy,,Cat,7,
4460,GOGO #4460,267,202.72001243857446,,9,Yellow,Island,,Armour,Mask,Red,Phone,Bowler,Peachy,7,
4092,GOGO #4092,268,202.30763817310023,Headset,10,Blue,Swamp,,Denim Vest,Raging,Blue,Mace,,Blue,7,Sword
5164,GOGO #5164,269,202.24942723776704,,8,Yellow,Desert,Chain,Purple Tee,Angry,Black,,,Zombie,8,
4696,GOGO #4696,270,200.76685174550516,,9,Blue,Forest,Chain,Denim Vest,Unimpressed,,Fist,Crown,Purple Goblin,8,
2711,GOGO #2711,271,200.48348090145117,,7,Blue,City,,Space Jacket,Mask,,Birdy,,Merperson,1,
271,GOGO #271,272,199.81293788892782,,10,Red,Swamp,Sword,Denim Vest,Ghoul,Yellow,Flames,,Bear,2,Sword
188,GOGO #188,273,199.49946556306392,,6,Red,Island,,Space Jacket,,Cheeto,,,Skull,1,
612,GOGO #612,274,198.54649568417423,,7,Blue and Orange,Hell,,Dinosaur,Vampire,,,,Merperson,1,Sword
2578,GOGO #2578,275,198.49455593877184,,7,Blue and Orange,Island,,Dinosaur,Raging,,,,Merperson,4,Sword
5342,GOGO #5342,276,198.07549656862795,,6,Yellow,Mountain,,Purple Tee,Vampire,,,,Demon,3,
360,GOGO #360,277,197.58394107890751,,8,Red,Mountain,Chain,Onesie,Unimpressed,,,,Ashen,8,Skull
3492,GOGO #3492,278,196.6710858741218,,8,Blue,Desert,Chain,Dinosaur,Mask,,Mace,,Merperson,2,
2859,GOGO #2859,279,196.383344569782,,9,Blue,Swamp,Sword,Hoodie,Ripped,Green,Dagger,,Blue Goblin,8,
1447,GOGO #1447,280,196.31539841732186,,7,Blue,Marsh,,Onesie,Mask,,,,Merperson,1,Skull
1932,GOGO #1932,281,196.283301413746,,8,Yellow,Earth,,Denim Vest,Disgusted,,Claw,Bowler,Purple Goblin,8,
493,GOGO #493,282,196.09920411716573,,8,Blue,Forest,,Hoodie,Bear,Purple,Phone,,Blue Goblin,8,
296,GOGO #296,283,195.73181349991503,,7,Yellow,Forest,,Zombie,Bear,,Torch,,Merperson,2,
2856,GOGO #2856,284,194.39464275780162,,8,Blue,Desert,,Hoodie,Raging,Purple,Flames,,Flushed,8,
1823,GOGO #1823,285,193.65837226853537,,10,Blue and Orange,Marsh,Sword,Hoodie,Happy,Blue,Fist,Padded,Blue,7,
3418,GOGO #3418,286,192.78659061641923,,9,Red,Crash Site,Sword,Chef,Vampire,,,Crown,Imp,6,Skull
3211,GOGO #3211,287,191.88390086035614,,6,Yellow,Crash Site,,Purple Tee,Ghoul,,,,Imp,2,
324,GOGO #324,288,191.83268372475982,,8,Red,Swamp,,Dinosaur,Laughing,,Torch,Padded,Flushed,8,
1936,GOGO #1936,289,191.75775337735024,,9,Red,Desert,Sword,Space Jacket,Angry,Blue,Roboto,,Cat,7,
3889,GOGO #3889,290,191.5286113427987,,7,Blue and Orange,City,,Armour,Scuba,,Mace,,Merperson,3,
119,GOGO #119,291,191.346198805982,,10,Yellow,Desert,,Polo,Unimpressed,Yellow,Claw,Crown,Bear,1,Sword
182,GOGO #182,292,191.19809523823164,,8,Red,City,Chain,Chef,Happy,,Roboto,,Ashen,8,
5110,GOGO #5110,293,190.82896737758998,,6,Blue,Marsh,,Purple Tee,Mask,,,,Imp,1,
2930,GOGO #2930,294,190.77524814852228,,8,Blue and Orange,Hell,,Chef,Bear,,,Bowler,Flushed,8,Wrench
1556,GOGO #1556,295,190.3669631770767,,8,Blue and Orange,City,,Armour,Unimpressed,Red,Birdy,,Blue Goblin,8,
5332,GOGO #5332,296,189.99409861849765,,7,Blue and Orange,City,,Armour,Scuba,,Dagger,,Merperson,3,
3075,GOGO #3075,297,189.77021891812953,,7,Blue,Island,,Onesie,Angry,,,,Merperson,3,Wrench
5519,GOGO #5519,298,189.5316015925577,Headset,10,Red,Desert,,Space Jacket,Laughing,Red Punk,Torch,Spikes,Peachy,7,
4599,GOGO #4599,299,189.41108591002558,,6,Blue,Desert,,Hoodie,Bear,,,,Merperson,4,
4492,GOGO #4492,300,189.0595854808495,,8,Blue,Marsh,,Hoodie,Roboto,Red Punk,Torch,,Flushed,8,
1253,GOGO #1253,301,187.98467137941174,Headset,10,Red,Forest,,Armour,Roboto,Blue Punk,OK,Spikes,Peachy,7,
712,GOGO #712,302,187.5221801404633,,8,Blue and Orange,Forest,,Zombie,Unimpressed,,Roboto,Bucket,Purple Goblin,7,
1269,GOGO #1269,303,187.1867035393017,,8,Blue,Desert,,Armour,Vampire,,Mace,Nightcap,Purple Goblin,6,
1595,GOGO #1595,304,187.13892818382215,Headset,9,Blue and Orange,Swamp,,Armour,Bear,Red,Claw,,Peachy,8,
2868,GOGO #2868,305,187.08954027854264,,7,Yellow,Island,,Dinosaur,Unimpressed,,,,Merperson,2,Sword
309,GOGO #309,306,186.92188172542296,,9,Blue,Desert,Chain,Chef,Mask,,Flames,Nightcap,Purple Goblin,1,
4645,GOGO #4645,307,186.08725763464412,,9,Yellow,Crash Site,Chain,Hoodie,Ghoul,,Phone,Nightcap,Purple Goblin,4,
174,GOGO #174,308,186.0452499833498,Headset,9,Blue,Crash Site,Chain,Denim Vest,Tripping,,Skull,,Merperson,2,
1573,GOGO #1573,309,186.01223272613294,,10,Blue,Desert,Chain,Chef,Disgusted,Blue,,Padded,Blue,7,Wrench
4879,GOGO #4879,310,186.0119628402599,,8,Yellow,Earth,,Dinosaur,Bear,Black,,,Peachy,8,Skull
3730,GOGO #3730,311,185.90282816474956,,9,Blue and Orange,Swamp,Chain,Purple Tee,Ripped,Black,,Padded,Zombie,7,
3987,GOGO #3987,312,185.85944764697285,,8,Yellow,Forest,,Chef,Roboto,Red,,,Blue Goblin,8,Skull
5328,GOGO #5328,313,185.6445193324677,,7,Blue and Orange,Hell,,Zombie,Blazed,,,,Merperson,2,Skull
2389,GOGO #2389,314,185.31553221091968,Headset,10,Yellow,Hell,Chain,Chef,Raging,Cheeto,,,Ashen,1,Skull
2771,GOGO #2771,315,185.10621359268285,Headset,10,Red,Marsh,Chain,Chef,Tripping,Cheeto,Claw,,Ashen,3,
4063,GOGO #4063,316,185.08237474546598,,9,Blue and Orange,Earth,,Hoodie,Laughing,Black,Mace,Crown,Zombie,7,
2271,GOGO #2271,317,184.05776043171215,,8,Blue,Marsh,,Space Jacket,Tripping,Bowl,Torch,,Ashen,8,
2368,GOGO #2368,318,183.86420319072468,,10,Yellow,Desert,Chain,Denim Vest,Raging,Red Punk,Torch,Spikes,Flushed,7,
207,GOGO #207,319,183.67467957564148,,8,Red,Marsh,,Hoodie,Mask,Yellow,Claw,,Blue Goblin,7,
1164,GOGO #1164,320,183.35263025638093,,8,Red,Swamp,,Dinosaur,Disgusted,Blue,Dagger,,Cat,7,
4410,GOGO #4410,321,183.1533092041442,,9,Blue,Island,,Armour,Disgusted,Blue,OK,Bucket,Bot,7,
518,GOGO #518,322,183.12187191453918,,7,Yellow,City,,Armour,Unimpressed,,Phone,,Blue Goblin,8,
3537,GOGO #3537,323,183.03105252914824,,9,Blue,Forest,,Armour,Laughing,Blue Punk,Torch,Spikes,Peachy,7,
2769,GOGO #2769,324,182.25409878996052,,8,Blue,Desert,,Armour,Happy,Green,Fist,,Ashen,8,
2344,GOGO #2344,325,182.20078876810905,,9,Red,Marsh,Sword,Chef,Angry,,OK,Padded,Flushed,8,
1196,GOGO #1196,326,181.9359986218,Headset,8,Red,Swamp,,Skully,Raging,,Flames,,Merperson,3,
1317,GOGO #1317,327,181.8393221324121,,9,Blue,Forest,Sword,Hoodie,Scuba,,Claw,Crown,Demon,4,
178,GOGO #178,328,181.8356392973042,,7,Blue,Hell,,Onesie,Tripping,,,,Merperson,3,Skull
5498,GOGO #5498,329,181.70653573491717,,7,Blue and Orange,Swamp,,Skully,Happy,,Flames,,Merperson,4,
3288,GOGO #3288,330,181.67549870681742,,8,Blue and Orange,Marsh,,Denim Vest,Angry,,OK,,Blue Goblin,8,Sword
229,GOGO #229,331,181.26570494806023,Headset,10,Red,Swamp,Chain,Armour,Tripping,Cheeto,Torch,,Ashen,2,
5386,GOGO #5386,332,180.9168257181506,Headset,9,Yellow,Island,,Space Jacket,Disgusted,Cheeto,Torch,,Ashen,1,
218,GOGO #218,333,180.8158929604014,,7,Yellow,Desert,,Dinosaur,Shocked,,Claw,,Merperson,5,
568,GOGO #568,334,180.7904538683191,,8,Yellow,Desert,,Dinosaur,Raging,,,Bucket,Flushed,8,Skull
1802,GOGO #1802,335,180.18392033857455,,9,Red,Island,,Zombie,Blazed,Yellow,Phone,Crown,Bear,3,
748,GOGO #748,336,179.3718548771635,,9,Blue,Desert,,Dinosaur,Disgusted,Blue,,Crown,Blue,7,Sword
1029,GOGO #1029,337,179.02935914675157,,8,Blue,Forest,Sword,Dinosaur,Blazed,,,,Merperson,4,Skull
4094,GOGO #4094,338,178.9696010397149,,8,Blue,Island,,Denim Vest,Disgusted,Bubblegum,Torch,,Flushed,7,
857,GOGO #857,339,178.48615210288798,,8,Yellow,Hell,,Zombie,Raging,,Roboto,Nightcap,Purple Goblin,2,
345,GOGO #345,340,177.92068566609072,,9,Yellow,Crash Site,Sword,Denim Vest,Angry,Cheeto,Dagger,,Ashen,3,
2234,GOGO #2234,341,177.72683005692338,,9,Blue and Orange,City,Sword,Dinosaur,Laughing,,,Nightcap,Purple Goblin,2,Sword
2479,GOGO #2479,342,177.72003274581752,,8,Blue and Orange,Mountain,,Zombie,Ghoul,Blue,,,Cat,4,Wrench
2330,GOGO #2330,343,177.71313467696177,,7,Blue and Orange,Marsh,,Hoodie,Roboto,Yellow,,,Blue Goblin,8,
3283,GOGO #3283,344,177.59834274423557,,7,Red,Swamp,,Skully,Vampire,,Fist,,Merperson,2,
1234,GOGO #1234,345,177.39000460501097,,9,Blue,Swamp,Chain,Dinosaur,Ripped,Cheeto,,,Ashen,2,Sword
3540,GOGO #3540,346,176.81071225084585,,8,Yellow,Island,Chain,Hoodie,Tripping,,Torch,,Merperson,1,
4175,GOGO #4175,347,176.64143495162762,,8,Blue and Orange,Desert,,Onesie,Shocked,Cheeto,,,Ashen,4,Wrench
160,GOGO #160,348,176.30754243031714,,8,Blue,Desert,,Dinosaur,Mask,,Torch,Nightcap,Purple Goblin,2,
1068,GOGO #1068,349,176.27939574069384,Headset,10,Red,Swamp,Chain,Denim Vest,Happy,Bubblegum,OK,,Ashen,7,
4847,GOGO #4847,350,175.84011626751462,,7,Blue,Island,Sword,Purple Tee,Vampire,,,,Imp,5,
3687,GOGO #3687,351,175.76263462171732,,8,Yellow,Mountain,Sword,Denim Vest,Roboto,,Torch,,Merperson,1,
2806,GOGO #2806,352,175.67541005968212,,7,Yellow,Swamp,,Polo,,Cheeto,Roboto,,Skull,1,
2342,GOGO #2342,353,175.48638728670218,,7,Red,Earth,,Skully,Bear,,Torch,,Merperson,2,
4008,GOGO #4008,354,175.3730983396443,,8,Blue,Marsh,,Chef,Mask,,Torch,Nightcap,Purple Goblin,3,
74,GOGO #74,355,175.06371263742713,,7,Blue and Orange,Desert,,Dinosaur,Tripping,,,,Merperson,3,Sword
1306,GOGO #1306,356,174.83846906190126,,8,Yellow,Crash Site,,Polo,Bear,,Claw,Bucket,Flushed,7,
5047,GOGO #5047,357,174.44897526435528,,9,Blue,Hell,,Onesie,Vampire,Yellow,,Crown,Bear,2,Skull
920,GOGO #920,358,174.25711343276282,,7,Blue and Orange,Mountain,,Hoodie,Ghoul,,,Nightcap,Purple Goblin,5,
5289,GOGO #5289,359,174.0769567966513,,8,Red,Crash Site,Sword,Chef,Angry,,Dagger,,Merperson,1,
4686,GOGO #4686,360,173.96725167375834,,8,Blue and Orange,Desert,,Zombie,Happy,,Roboto,Nightcap,Purple Goblin,4,
1578,GOGO #1578,361,173.91350966005328,,8,Yellow,City,,Onesie,Disgusted,,,Bucket,Ashen,7,Wrench
431,GOGO #431,362,173.77645322758573,,7,Blue,Crash Site,,Zombie,Raging,,,,Imp,5,Wrench
4358,GOGO #4358,363,173.73126708042426,,9,Blue and Orange,Swamp,Sword,Dinosaur,Unimpressed,,,Crown,Demon,5,Sword
860,GOGO #860,364,173.70338183778136,,7,Yellow,Swamp,,Zombie,,Cheeto,,,Skull,1,Skull
1601,GOGO #1601,365,173.6950752153055,,7,Red,City,,Skully,Blazed,,Mace,,Merperson,1,
739,GOGO #739,366,173.32723532622717,,7,Blue,Hell,,Purple Tee,Ripped,Cheeto,,,Ashen,3,
2502,GOGO #2502,367,173.0310252220001,,7,Yellow,Mountain,,Zombie,Ghoul,,,,Imp,3,Wrench
476,GOGO #476,368,172.89090664363508,,7,Blue and Orange,Marsh,,Skully,Shocked,,Mace,,Merperson,4,
3637,GOGO #3637,369,172.66749519857717,,8,Blue,Marsh,,Armour,Raging,Blue Punk,OK,,Flushed,8,
3116,GOGO #3116,370,172.57702099340202,,8,Red,Swamp,Chain,Chef,,Cheeto,Torch,,Skull,4,
1784,GOGO #1784,371,172.465693660561,,8,Yellow,City,,Space Jacket,Mask,,OK,Nightcap,Purple Goblin,3,
1209,GOGO #1209,372,172.23762337112342,Headset,9,Blue,Island,,Denim Vest,Raging,Green,Mace,,Ashen,7,
4404,GOGO #4404,373,172.2070687038123,,8,Red,Mountain,,Polo,Ghoul,Blue,,,Cat,1,Sword
1227,GOGO #1227,374,171.82143655800556,,10,Yellow,Earth,,Chef,Mask,Red,Flames,Bowler,Peachy,1,Wrench
548,GOGO #548,375,171.65477184149714,,8,Yellow,Crash Site,Chain,Denim Vest,,Cheeto,Dagger,,Skull,1,
5071,GOGO #5071,376,171.39625856420722,,7,Red,Forest,,Hoodie,Ghoul,,OK,,Merperson,1,
5362,GOGO #5362,377,171.38766730675684,,7,Blue and Orange,Marsh,,Polo,,Cheeto,OK,,Skull,4,
246,GOGO #246,378,171.27618359702748,,8,Blue and Orange,Forest,,Chef,Unimpressed,Red Punk,Flames,,Ashen,7,
407,GOGO #407,379,171.15380922040703,,8,Blue and Orange,Island,,Armour,Shocked,,Birdy,Nightcap,Purple Goblin,5,
3079,GOGO #3079,380,171.0573633250028,,7,Yellow,Desert,,Space Jacket,Ghoul,,Phone,,Merperson,1,
208,GOGO #208,381,170.97581983007274,,9,Blue,Hell,,Denim Vest,Angry,Black,OK,Bowler,Zombie,7,
446,GOGO #446,382,170.89353063428536,,7,Blue,Hell,,Space Jacket,Unimpressed,,Birdy,,Merperson,3,
323,GOGO #323,383,170.889807178788,,9,Red,Desert,,Polo,Disgusted,Blue Punk,OK,Spikes,Flushed,7,
5397,GOGO #5397,384,170.71447324337,,9,Blue and Orange,Earth,Sword,Hoodie,Roboto,,Skull,Crown,Imp,5,
352,GOGO #352,385,170.4429511216615,,10,Blue,Desert,Sword,Onesie,Mask,Blue,,Padded,Blue,3,Skull
2616,GOGO #2616,386,170.39471559092203,,8,Red,Swamp,,Armour,Ghoul,,Dagger,Nightcap,Purple Goblin,5,
4558,GOGO #4558,387,170.3336592910002,,8,Red,Crash Site,,Polo,Vampire,Yellow,Claw,,Bear,1,
4775,GOGO #4775,388,170.1048888930007,,9,Red,City,Chain,Dinosaur,Scuba,,Skull,Crown,Imp,1,
2702,GOGO #2702,389,169.8331506705072,,7,Red,Marsh,,Purple Tee,Raging,,,Crown,Demon,6,
2292,GOGO #2292,390,169.82136571328687,,7,Blue,Hell,,Purple Tee,Raging,Cheeto,,,Ashen,2,
4276,GOGO #4276,391,169.4174893430747,,8,Yellow,Earth,,Chef,Raging,Cheeto,Torch,,Ashen,2,
9,GOGO #9,392,169.24727084278166,,7,Yellow,Swamp,,Space Jacket,Vampire,,Phone,,Merperson,1,
4580,GOGO #4580,393,169.0217979056467,,8,Blue and Orange,City,,Chef,Roboto,Cheeto,Fist,,Ashen,2,
4122,GOGO #4122,394,168.9751159076809,,9,Red,Swamp,,Hoodie,Unimpressed,Black,Dagger,Crown,Zombie,7,
144,GOGO #144,395,168.7788794592364,Headset,9,Blue and Orange,Swamp,,Space Jacket,Angry,Cheeto,OK,,Ashen,5,
3572,GOGO #3572,396,168.74661466785045,,8,Yellow,City,,Space Jacket,Ghoul,,Claw,Nightcap,Purple Goblin,2,
139,GOGO #139,397,168.63357721790825,,8,Yellow,Island,,Dinosaur,Roboto,,OK,,Merperson,1,Skull
4837,GOGO #4837,398,168.33294953844867,,8,Yellow,Desert,,Dinosaur,Roboto,Blue,,Bucket,Bot,7,
2125,GOGO #2125,399,168.21398514845038,,9,Blue and Orange,Earth,,Polo,Shocked,Blue,,Crown,Cat,1,Sword
4429,GOGO #4429,400,168.20959613464473,,8,Blue,Swamp,,Zombie,Happy,Green,,,Purple Goblin,7,Wrench
1429,GOGO #1429,401,167.9517134029883,,8,Red,Desert,,Dinosaur,Laughing,Blue,Phone,,Bot,7,
4000,GOGO #4000,402,167.89724951043954,,9,Yellow,Marsh,,Dinosaur,Vampire,Black,Mace,Bucket,Zombie,6,
1238,GOGO #1238,403,167.8059161450533,,8,Yellow,Desert,,Purple Tee,Shocked,Blue Punk,,Spikes,Peachy,7,
1384,GOGO #1384,404,167.42845248176135,,6,Blue and Orange,Desert,,Purple Tee,Ripped,,,,Demon,2,
100,GOGO #100,405,167.4041310075135,,9,Red,Swamp,,Armour,Happy,Blue,Mace,Bowler,Blue,7,
676,GOGO #676,406,167.19421067780672,Headset,10,Blue and Orange,Marsh,Chain,Denim Vest,Ghoul,,Birdy,Crown,Imp,2,
3087,GOGO #3087,407,167.135576670563,,9,Red,Mountain,Chain,Armour,Bear,,Torch,Nightcap,Purple Goblin,4,
4007,GOGO #4007,408,167.11103135720674,,8,Blue,Island,,Denim Vest,Roboto,Cheeto,Mace,,Ashen,1,
5224,GOGO #5224,409,167.090497930864,,7,Yellow,City,,Skully,Laughing,,,,Merperson,2,Skull
5226,GOGO #5226,410,167.04609721868488,,8,Red,Forest,,Armour,Happy,Cheeto,Claw,,Ashen,3,
4111,GOGO #4111,411,166.98490880499497,Headset,9,Yellow,Swamp,,Zombie,Disgusted,Blue,,,Cat,5,Wrench
2243,GOGO #2243,412,166.93302926058814,,8,Red,Forest,,Skully,Ripped,,Claw,Nightcap,Purple Goblin,4,
481,GOGO #481,413,166.86806651224066,Headset,10,Yellow,City,,Armour,Ghoul,Blue,Phone,Crown,Blue,5,
4977,GOGO #4977,414,166.8498171007722,,10,Yellow,Marsh,,Zombie,Shocked,Black,Phone,Padded,Zombie,3,Wrench
4915,GOGO #4915,415,166.69135042618305,Headset,10,Red,Swamp,,Space Jacket,Vampire,Black,OK,Bowler,Zombie,6,
5027,GOGO #5027,416,166.50005560687924,,8,Yellow,Swamp,,Dinosaur,Raging,Blue,,,Cat,6,Sword
325,GOGO #325,417,166.28285251878253,Headset,10,Red,Desert,,Denim Vest,Shocked,Bowl,OK,Spikes,Peachy,7,
1000,GOGO #1000,418,166.1078814956161,,8,Blue,Forest,,Dinosaur,Bear,Blue Punk,Roboto,,Flushed,7,
3666,GOGO #3666,419,166.04969579011728,,9,Yellow,Marsh,,Polo,Roboto,Yellow,,Crown,Bear,2,Sword
3348,GOGO #3348,420,165.86736974915476,,10,Red,Marsh,,Zombie,Raging,Bowl,OK,Spikes,Blue Goblin,6,Skull
3479,GOGO #3479,421,165.81602129131812,,9,Yellow,Earth,,Zombie,Ghoul,Black,Torch,Bowler,Zombie,1,
169,GOGO #169,422,165.7967368713687,,9,Red,Swamp,Sword,Chef,Blazed,Blue,,,Bot,7,Skull
2055,GOGO #2055,423,165.78534425852718,,9,Yellow,Swamp,Chain,Dinosaur,Unimpressed,Purple,,,Flushed,7,Sword
1062,GOGO #1062,424,165.58926834729087,,7,Yellow,Desert,,Polo,,Cheeto,,,Skull,1,Skull
2755,GOGO #2755,425,165.53009823496913,,8,Red,Mountain,,Dinosaur,Scuba,Purple,,,Purple Goblin,6,Sword
550,GOGO #550,426,165.3691720455068,,7,Blue,Island,,Hoodie,Mask,,Claw,,Imp,2,
1162,GOGO #1162,427,165.27644138370223,,8,Red,Forest,,Denim Vest,Mask,,OK,Nightcap,Purple Goblin,1,
3117,GOGO #3117,428,165.05490593621815,,10,Blue,Earth,,Chef,Unimpressed,Blue Punk,OK,Spikes,Peachy,6,Wrench
3480,GOGO #3480,429,164.99837786635823,,8,Blue,Crash Site,,Chef,Laughing,Cheeto,Dagger,,Ashen,1,
3510,GOGO #3510,430,164.9427203491601,,7,Blue,Desert,,Space Jacket,Disgusted,,Flames,,Merperson,1,
4374,GOGO #4374,431,164.83650636772845,,9,Blue,Swamp,,Chef,Ghoul,Yellow,Flames,Crown,Bear,2,
2065,GOGO #2065,432,164.79432471998138,,6,Red,Swamp,,Purple Tee,Angry,,,,Demon,2,
