ID,Name,Rank,Rarity_Score,Attributes,Background,Clothing,Eyes,Eyewear,Fur,Headgear,Magnificent,Mouth,Piercings,Tail
2825,Ottez #2825,193,196.84113869539132,8,Purple,Vegas Shirt,Blue Eyes,Heart Shades,Sand,Luffy Hat,,Smile,,Fire
1647,Ottez #1647,194,195.9641256861329,8,Pink,Watermelon Tshirt,Starry Eyed,Aviators,Albino,Backwards Cap,,Smile,,White
2850,Ottez #2850,195,195.29688146765142,8,Blue,Red Varsity,Hypnotised,Aviators,Pink,Bunny Ears,,Bubblegum,,White
3072,Ottez #3072,196,194.90219080276896,7,Green,Dungarees,Brown Eyes,,Stripey Sand,Luffy Hat,,Happy,,Plain
603,Ottez #603,197,194.85232544549942,7,Navy,Vegas Shirt,Blue Eyes,,Grey,Viking Helmet,,Bubblegum,,White
2358,Ottez #2358,198,194.7571200857071,8,Dark Grey,Dungarees,Starry Eyed,Heart Shades,Brown,Pirate Hat,,Closed,,Rainbow
3123,Ottez #3123,199,194.68872213124675,8,Green,Aviator Jacket,Cheeky Eyes,Morpheus,Sand,Propeller Hat,,Ape,,Fire
2731,Ottez #2731,200,194.6620831735757,9,Yellow,Punk Leather,Brown Eyes,Black Wayfarer,Fawn,Viking Helmet,,Closed,Nose Ring,Plain
3517,Ottez #3517,201,194.59540774924758,8,Navy,Ottvana Tshirt,Heterochromia,Xterminator Shades,Grey,Pink Wig,,Smile,,White
2757,Ottez #2757,202,194.58790673410437,9,Dark Grey,Plain Tshirt,Brown Eyes,Rap Shades,Pink,Pink Cowboy,,Fish,Nose Ring,Plain
1116,Ottez #1116,203,194.46096886680047,8,Pink,Punk Leather,Starry Eyed,Black Wayfarer,Grey,Bunny Ears,,Smile,,White
2762,Ottez #2762,204,194.2973248395937,8,Green,Dungarees,Green Eyes,Rap Shades,Fawn,Luffy Hat,,Closed,,Rainbow
3976,Ottez #3976,205,194.1001931856121,8,Green,Punk Leather,Brown Eyes,Rap Shades,Fawn,Bamboo Hat,,Ape,,Plain
1809,Ottez #1809,206,194.02493673608106,8,Pink,Army Shirt,Suspicious Eyes,Rap Shades,Fawn,Luffy Hat,,Happy,,Plain
2924,Ottez #2924,207,193.73701238721674,9,Dark Grey,Dungarees,Closed Eyes,Aviators,Brown,Yellow Beanie,,Bubblegum,Bull Ring,White
2786,Ottez #2786,208,193.39653471365978,9,Green,Ottvana Tshirt,Green Eyes,Morpheus,Sand,Pirate Hat,,Smile,Nose Ring,Fire
651,Ottez #651,209,193.09877232045784,8,Dark Grey,Tunic,Heart Eyes,Aviators,Brown,Bunny Ears,,Whistle,,Metal
2830,Ottez #2830,210,192.8821751544744,9,Green,Red Leather Jacket,Green Eyes,Morpheus,Brown,Bamboo Hat,,Tongue Out,Nose Ring,Fire
2343,Ottez #2343,211,192.87193062800335,9,Pink,Tunic,Blue Eyes,Rap Shades,Grey,Viking Helmet,,Gritted,Bull Ring,Plain
664,Ottez #664,212,192.68258068584956,8,Purple,Tracksuit,Brown Eyes,Rap Shades,Grey,Luffy Hat,,Closed,,Fire
1464,Ottez #1464,213,192.1410876358946,8,Blue,Black Hoodie,Starry Eyed,Heart Shades,Albino,Dreads,,Closed,,White
2130,Ottez #2130,214,191.83728751416987,8,Pink,Ottvana Tshirt,Suspicious Eyes,Aviators,Grey,Viking Helmet,,Gritted,,Rainbow
2029,Ottez #2029,215,191.3081021127044,7,Navy,Ottvana Tshirt,Blue Eyes,,Brown,Bandana,,Fish,,Metal
2959,Ottez #2959,216,189.88322302770086,8,Green,Checked Shirt,Pretty Eyes,,Grey,Luffy Hat,,Happy,Bull Ring,Plain
140,Ottez #140,217,189.68506084662386,8,Pink,Tracksuit,Glowing Eyes,,Albino,Propeller Hat,,Closed,Bull Ring,Fire
201,Ottez #201,218,189.46799581129076,8,Green,Watermelon Tshirt,Heterochromia,Xterminator Shades,Brown,Pink Cowboy,,Tongue Out,,Plain
2285,Ottez #2285,219,189.41717229680307,9,Green,Puffer Jacket,Closed Eyes,Adventurer,Fawn,Blue Wig,,Human,Bull Ring,Plain
3371,Ottez #3371,220,189.01548604845834,8,Yellow,Green Varsity,Cheeky Eyes,Tortoise Shell,Fawn,Luffy Hat,,Happy,,Metal
3904,Ottez #3904,221,188.5709097470698,8,Purple,Aviator Jacket,Tired Eyes,Tortoise Shell,Albino,Moped Helmet,,Happy,,Plain
3418,Ottez #3418,222,188.45305007632592,8,Orange,Punk Leather,Pretty Eyes,Heart Shades,Sand,Pirate Hat,,Closed,,Plain
1691,Ottez #1691,223,187.88275514917348,9,Green,Red Leather Jacket,Cheeky Eyes,Black Wayfarer,Fawn,Bunny Ears,,Closed,Bull Ring,Fire
3587,Ottez #3587,224,187.70822970336033,8,Purple,Red Varsity,Hypnotised,,Stripey Fawn,Captains Hat,,Ape,Nose Ring,Fire
3797,Ottez #3797,225,187.69889038100206,8,Dark Grey,Aviator Jacket,Brown Eyes,Aviators,Stripey Sand,Pirate Hat,,Gritted,,Fire
1534,Ottez #1534,226,186.66803518360643,9,Navy,Ottvana Tshirt,Glowing Eyes,Tortoise Shell,Fawn,Exposed Brain,,Happy,Nose Ring,White
2098,Ottez #2098,227,186.5573153373604,9,Navy,Ottvana Tshirt,Brown Eyes,Rap Shades,Stripey Sand,Exposed Brain,,Gritted,Bull Ring,Plain
1650,Ottez #1650,228,186.38957343219292,8,Green,Plain Tshirt,Blue Eyes,Tortoise Shell,Stoner,Crockett Hat,,Fish,,Plain
958,Ottez #958,229,186.36792286752666,8,Green,Striped Tshirt,Pretty Eyes,Adventurer,Grey,Pink Wig,,Fish,,Plain
1727,Ottez #1727,230,186.2794478323757,8,Navy,Plain Tshirt,Wide Eyed,Tortoise Shell,Sand,Viking Helmet,,Gap Tooth,,Plain
1476,Ottez #1476,231,186.20614201284744,7,Blue,Red Leather Jacket,Starry Eyed,,Brown,Captains Hat,,Happy,,Plain
910,Ottez #910,232,186.13448374228022,8,Blue,Blue Varsity,Closed Eyes,Xterminator Shades,Grey,Crockett Hat,,Smile,,White
3570,Ottez #3570,233,185.9491076676256,8,Green,Puffer Jacket,Suspicious Eyes,Heart Shades,Brown,Luffy Hat,,Happy,,Plain
1524,Ottez #1524,234,185.82842328922342,9,Blue,Puffer Jacket,Green Eyes,Xterminator Shades,Brown,Backwards Cap,,Fish,Bull Ring,Plain
2708,Ottez #2708,235,185.6470113606165,9,Blue,Double Vest,Hypnotised,Aviators,Brown,Bobble Hat,,Ape,Bull Ring,White
2794,Ottez #2794,236,185.11175724210779,8,Navy,Black Hoodie,Sexy Eyes,Black Wayfarer,Purple,Luffy Hat,,Happy,,Plain
2037,Ottez #2037,237,184.96129496497008,9,Pink,Ottvana Tshirt,Heterochromia,Morpheus,Brown,Orange Beanie,,Freaky Teeth,Nose Ring,White
3772,Ottez #3772,238,184.82965537434566,8,Blue,Punk Leather,Heart Eyes,Heart Shades,Pink,Propeller Hat,,Smile,,Metal
3478,Ottez #3478,239,184.4737329193113,7,Blue,Puffer Jacket,Green Eyes,,Stripey Sand,Bamboo Hat,,Ape,,Rainbow
12,Ottez #12,240,184.31390042545047,8,Orange,Red Leather Jacket,Hypnotised,Tortoise Shell,Brown,Crockett Hat,,Smile,,Plain
1541,Ottez #1541,241,184.08286500582847,8,Yellow,Plain Tshirt,Green Eyes,Aviators,Stoner,Pirate Hat,,Gap Tooth,,Plain
2884,Ottez #2884,242,183.95190978563627,8,Yellow,Red Varsity,Heart Eyes,Rap Shades,Sand,Bunny Ears,,Bubblegum,,Plain
3965,Ottez #3965,243,183.64245624234763,8,Orange,Vegas Shirt,Wide Eyed,3D,Fawn,Bucket Hat,,Fish,,White
2327,Ottez #2327,244,183.6134147745092,8,Dark Grey,Red Leather Jacket,Blue Eyes,Adventurer,Stripey Sand,Bamboo Hat,,Smile,,White
827,Ottez #827,245,183.23793499844547,8,Pink,Ottez Tshirt,Cheeky Eyes,Xterminator Shades,Brown,Exposed Brain,,Human,,Rainbow
433,Ottez #433,246,183.16120907810048,8,Green,Green Varsity,Brown Eyes,Morpheus,Purple,Viking Helmet,,Tongue Out,,White
2053,Ottez #2053,247,183.14722669195686,8,Pink,Checked Shirt,Heart Eyes,Heart Shades,Brown,Bandana,,Ape,,Fire
288,Ottez #288,248,183.03415124144362,8,Blue,Neon Hoodie,Brown Eyes,Tortoise Shell,Albino,Crockett Hat,,Happy,,Plain
2365,Ottez #2365,249,182.98721239982424,8,Purple,Ottez Tshirt,Brown Eyes,Morpheus,Purple,Pirate Hat,,Gap Tooth,,Fire
1877,Ottez #1877,250,182.92502990301955,8,Green,Tracksuit,Closed Eyes,Morpheus,Stripey Fawn,Yellow Beanie,,Gritted,,Fire
3968,Ottez #3968,251,182.85373693166375,8,Pink,Ottvana Tshirt,Cheeky Eyes,Black Wayfarer,Brown,Blue Wig,,Fish,,Plain
1771,Ottez #1771,252,182.06413081602375,7,Yellow,Black Hoodie,Brown Eyes,,Sand,Luffy Hat,,Gritted,,Metal
374,Ottez #374,253,182.0038160961537,8,Blue,Striped Tshirt,Closed Eyes,Tortoise Shell,Sand,Moped Helmet,,Freaky Teeth,,Plain
280,Ottez #280,254,181.7941274708479,8,Dark Grey,Dungarees,Brown Eyes,Rap Shades,Grey,Luffy Hat,,Gritted,,White
132,Ottez #132,255,181.77281331535937,8,Dark Grey,Double Vest,Sexy Eyes,Tortoise Shell,Stripey Fawn,Viking Helmet,,Smile,,Metal
2921,Ottez #2921,256,181.61442971146445,8,Blue,Ottvana Tshirt,Blue Eyes,Black Wayfarer,Stripey Fawn,Dreads,,Ape,,White
1404,Ottez #1404,257,181.5046569194646,8,Orange,Vegas Shirt,Hypnotised,Tortoise Shell,Albino,Army Helmet,,Gritted,,Plain
3890,Ottez #3890,258,180.9906141365889,8,Blue,Tracksuit,Blue Eyes,Black Wayfarer,Fawn,Viking Helmet,,Whistle,,White
1094,Ottez #1094,259,180.31946845623858,7,Blue,Tunic,Glowing Eyes,,Purple,Crockett Hat,,Drool,,Rainbow
962,Ottez #962,260,180.29564051118587,7,Pink,Ottvana Tshirt,Cheeky Eyes,,Brown,Viking Helmet,,Gritted,,Fire
1837,Ottez #1837,261,180.19453658501226,8,Blue,Aviator Jacket,Brown Eyes,Black Wayfarer,Brown,Bobble Hat,,Fish,,White
637,Ottez #637,262,180.03003208324043,8,Pink,Watermelon Tshirt,Heart Eyes,Rap Shades,Grey,Backwards Cap,,Ape,,Plain
2414,Ottez #2414,263,179.9198478229519,9,Green,Dungarees,Brown Eyes,Aviators,Fawn,Pink Cowboy,,Fish,Nose Ring,Fire
2480,Ottez #2480,264,179.8207338672694,7,Green,Neon Hoodie,Tired Eyes,,Sand,Pirate Hat,,Gritted,,Metal
2966,Ottez #2966,265,179.588918412809,8,Pink,Watermelon Tshirt,Heterochromia,Heart Shades,Sand,Ottez Cap,,Drool,,Rainbow
2820,Ottez #2820,266,179.487157426911,8,Dark Grey,Tracksuit,Green Eyes,Heart Shades,Brown,Viking Helmet,,Tongue Out,,Plain
2339,Ottez #2339,267,179.46762755543838,9,Green,Neon Hoodie,Cheeky Eyes,Rap Shades,Brown,Pirate Hat,,Closed,Bull Ring,White
124,Ottez #124,268,179.0975141119164,9,Blue,Checked Shirt,Pretty Eyes,Morpheus,Grey,Ottez Cap,,Fish,Nose Ring,White
2542,Ottez #2542,269,178.94226398253346,8,Dark Grey,Puffer Jacket,Glowing Eyes,Heart Shades,Pink,Orange Beanie,,Ape,,Plain
2965,Ottez #2965,270,178.88609211389374,8,Navy,Blue Varsity,Green Eyes,Heart Shades,Brown,Pirate Hat,,Human,,White
1781,Ottez #1781,271,178.81484819470933,8,Orange,Plain Tshirt,Pretty Eyes,Tortoise Shell,Pink,Viking Helmet,,Happy,,Metal
2178,Ottez #2178,272,178.6611033442591,8,Yellow,Double Vest,Brown Eyes,3D,Purple,Orange Beanie,,Fish,,Plain
1224,Ottez #1224,273,178.41248349358477,7,Blue,,Starry Eyed,Black Wayfarer,Purple,Exposed Brain,,Happy,,Rainbow
1934,Ottez #1934,274,178.30871387479988,9,Blue,Puffer Jacket,Starry Eyed,Tortoise Shell,Stripey Sand,Backwards Cap,,Gap Tooth,Nose Ring,Rainbow
378,Ottez #378,275,178.24406356919226,8,Yellow,Puffer Jacket,Tired Eyes,Morpheus,Pink,Exposed Brain,,Freaky Teeth,,Plain
1144,Ottez #1144,276,178.2149098803094,8,Pink,Vegas Shirt,Suspicious Eyes,,Brown,Viking Helmet,,Tongue Out,Bull Ring,Plain
3242,Ottez #3242,277,178.02079231211408,9,Orange,Ottvana Tshirt,Closed Eyes,Tortoise Shell,Grey,Orange Beanie,,Happy,Bull Ring,Fire
303,Ottez #303,278,177.77395361670466,8,Pink,Vegas Shirt,Brown Eyes,,Stripey Fawn,Dreads,,Fish,Nose Ring,Fire
934,Ottez #934,279,177.73313319477572,8,Yellow,Checked Shirt,Heterochromia,Adventurer,Fawn,Party Hat,,Gap Tooth,,Rainbow
3716,Ottez #3716,280,177.606525710311,8,Yellow,Tunic,Starry Eyed,3D,Brown,Pink Wig,,Smile,,White
3114,Ottez #3114,281,177.4106814311973,8,Purple,Army Shirt,Wide Eyed,Adventurer,Grey,Pirate Hat,,Tongue Out,,Plain
3108,Ottez #3108,282,177.0313709734463,8,Green,Ottvana Tshirt,Wide Eyed,Adventurer,Brown,Cycling Cap,,Ape,,Plain
3313,Ottez #3313,283,176.92393340996895,9,Pink,Red Leather Jacket,Wide Eyed,Xterminator Shades,Purple,Cycling Cap,,Smile,Nose Ring,Plain
1641,Ottez #1641,284,176.86920855523485,9,Green,Ottvana Tshirt,Sexy Eyes,3D,Sand,Bamboo Hat,,Gap Tooth,Bull Ring,Plain
2579,Ottez #2579,285,176.58827069421187,8,Purple,Striped Tshirt,Tired Eyes,Tortoise Shell,Stripey Fawn,Backwards Cap,,Fish,,Fire
1275,Ottez #1275,286,176.52843194498473,8,Yellow,Tunic,Brown Eyes,Aviators,Brown,Bucket Hat,,Fish,,Fire
3944,Ottez #3944,287,176.45107858346518,7,Green,Tunic,Wide Eyed,,Albino,Blue Wig,,Happy,,White
3416,Ottez #3416,288,176.44707857681905,7,Dark Grey,Dungarees,Brown Eyes,,Stoner,Captains Hat,,Fish,,Metal
2253,Ottez #2253,289,175.8902554752043,8,Orange,Striped Tshirt,Suspicious Eyes,Aviators,Albino,Cycling Cap,,Human,,White
379,Ottez #379,290,175.88531576415838,9,Green,Army Shirt,Tired Eyes,3D,Albino,Backwards Cap,,Happy,Bull Ring,White
1449,Ottez #1449,291,175.33318010361364,8,Purple,Black Hoodie,Sexy Eyes,3D,Brown,Dreads,,Fish,,White
1572,Ottez #1572,292,175.30195104197625,7,Yellow,Ottvana Tshirt,Suspicious Eyes,,Albino,Army Helmet,,Closed,,Plain
3058,Ottez #3058,293,175.22250239817274,9,Orange,Red Leather Jacket,Cheeky Eyes,Tortoise Shell,Brown,Bandana,,Sick,Bull Ring,Plain
727,Ottez #727,294,174.96973827678687,9,Blue,Red Varsity,Green Eyes,Heart Shades,Purple,Viking Helmet,,Closed,Nose Ring,Plain
1575,Ottez #1575,295,174.79806933158054,7,Orange,Dungarees,Cheeky Eyes,,Sand,Viking Helmet,,Whistle,,Plain
3128,Ottez #3128,296,174.7343643291771,8,Dark Grey,Neon Hoodie,Green Eyes,Morpheus,Fawn,Exposed Brain,,Gritted,,Metal
479,Ottez #479,297,174.6485548580184,9,Blue,Vegas Shirt,Starry Eyed,Adventurer,Brown,Orange Beanie,,Bubblegum,Nose Ring,Fire
1486,Ottez #1486,298,174.43870892938014,7,Yellow,Aviator Jacket,Starry Eyed,,Pink,Yellow Beanie,,Happy,,Plain
1963,Ottez #1963,299,174.3972974597751,8,Pink,Plain Tshirt,Closed Eyes,Black Wayfarer,Brown,Pink Wig,,Sick,,Plain
599,Ottez #599,300,174.2344141178264,9,Purple,Vegas Shirt,Brown Eyes,3D,Sand,Bunny Ears,,Drool,Bull Ring,Plain
964,Ottez #964,301,173.5065337930435,8,Yellow,Red Leather Jacket,Blue Eyes,Aviators,Pink,Pink Wig,,Smile,,White
952,Ottez #952,302,173.25953493568693,8,Navy,Plain Tshirt,Brown Eyes,,Brown,Luffy Hat,,Closed,Bull Ring,White
2625,Ottez #2625,303,173.03543034031009,9,Navy,Tunic,Heterochromia,Black Wayfarer,Purple,Bobble Hat,,Closed,Nose Ring,White
894,Ottez #894,304,172.65358134340184,8,Yellow,Blue Varsity,Heterochromia,Black Wayfarer,Sand,Moped Helmet,,Tongue Out,,Plain
1842,Ottez #1842,305,172.639879622779,8,Yellow,Tunic,Wide Eyed,Aviators,Albino,Ottez Cap,,Happy,,Plain
876,Ottez #876,306,172.4328423225339,8,Navy,Blue Varsity,Closed Eyes,Rap Shades,Brown,Ottez Cap,,Sick,,White
781,Ottez #781,307,172.17453783262053,8,Yellow,Puffer Jacket,Pretty Eyes,Adventurer,Pink,Pirate Hat,,Gritted,,Plain
1824,Ottez #1824,308,172.15901291594923,8,Purple,Dungarees,Starry Eyed,Black Wayfarer,Stoner,Bunny Ears,,Closed,,White
2665,Ottez #2665,309,171.5963112742274,8,Green,Black Hoodie,Hypnotised,Black Wayfarer,Purple,Pirate Hat,,Smile,,White
2504,Ottez #2504,310,171.55784573159545,8,Blue,Watermelon Tshirt,Tired Eyes,Adventurer,Brown,Viking Helmet,,Gritted,,White
405,Ottez #405,311,171.46108478568286,8,Dark Grey,Striped Tshirt,Closed Eyes,Xterminator Shades,Brown,Blue Wig,,Happy,,Metal
67,Ottez #67,312,171.33606346658834,9,Pink,Black Hoodie,Green Eyes,Heart Shades,Stripey Sand,Pirate Hat,,Happy,Bull Ring,Plain
1310,Ottez #1310,313,171.19362298888615,8,Yellow,Striped Tshirt,Wide Eyed,Rap Shades,Brown,Bobble Hat,,Fish,,White
3764,Ottez #3764,314,171.06852066511894,9,Yellow,Red Varsity,Wide Eyed,Adventurer,Sand,Bandana,,Ape,Nose Ring,White
3374,Ottez #3374,315,170.90374596874796,9,Purple,Red Leather Jacket,Suspicious Eyes,Black Wayfarer,Grey,Backwards Cap,,Freaky Teeth,Nose Ring,Rainbow
3692,Ottez #3692,316,170.86562021689275,9,Green,Puffer Jacket,Cheeky Eyes,Aviators,Fawn,Bandana,,Fish,Bull Ring,Plain
3308,Ottez #3308,317,170.5741319463415,8,Yellow,Green Varsity,Heart Eyes,Morpheus,Brown,Exposed Brain,,Smile,,White
1447,Ottez #1447,318,170.38212346862383,8,Purple,Red Leather Jacket,Suspicious Eyes,Aviators,Stripey Fawn,Pink Wig,,Happy,,Plain
3969,Ottez #3969,319,170.11993038260562,8,Dark Grey,Watermelon Tshirt,Wide Eyed,Black Wayfarer,Stripey Sand,Exposed Brain,,Smile,,Metal
2186,Ottez #2186,320,169.97571890283592,8,Orange,Neon Hoodie,Suspicious Eyes,Rap Shades,Brown,Bunny Ears,,Human,,Plain
3369,Ottez #3369,321,169.79928009397184,9,Purple,Checked Shirt,Closed Eyes,Heart Shades,Brown,Pink Wig,,Gritted,Bull Ring,White
3111,Ottez #3111,322,169.79748333784028,8,Purple,Green Varsity,Heterochromia,Tortoise Shell,Pink,Bamboo Hat,,Closed,,Plain
3829,Ottez #3829,323,169.53558810492655,8,Dark Grey,Plain Tshirt,Wide Eyed,Tortoise Shell,Brown,Pirate Hat,,Whistle,,Metal
2902,Ottez #2902,324,169.526107729837,8,Dark Grey,Green Varsity,Suspicious Eyes,Adventurer,Grey,Pink Cowboy,,Ape,,Plain
1487,Ottez #1487,325,169.42529005360348,9,Navy,Plain Tshirt,Cheeky Eyes,Tortoise Shell,Grey,Pirate Hat,,Whistle,Nose Ring,Fire
27,Ottez #27,326,169.40102593519782,8,Navy,Ottez Tshirt,Closed Eyes,Adventurer,Fawn,Moped Helmet,,Happy,,White
1414,Ottez #1414,327,169.18619586499372,7,Pink,Checked Shirt,Heterochromia,,Sand,Ottez Cap,,Bubblegum,,White
54,Ottez #54,328,169.18167935384332,7,Purple,Ottez Tshirt,Tired Eyes,,Grey,Bandana,,Fish,,Fire
1142,Ottez #1142,329,168.98631886217333,8,Navy,Blue Varsity,Pretty Eyes,Black Wayfarer,Grey,Pirate Hat,,Freaky Teeth,,White
2664,Ottez #2664,330,168.95975301534023,8,Yellow,Red Leather Jacket,Blue Eyes,Black Wayfarer,Grey,Party Hat,,Human,,White
1299,Ottez #1299,331,168.93651455336433,9,Green,Aviator Jacket,Pretty Eyes,Xterminator Shades,Stoner,Pink Cowboy,,Smile,Nose Ring,Metal
1293,Ottez #1293,332,168.61368459855768,9,Yellow,Black Hoodie,Brown Eyes,Black Wayfarer,Grey,Pirate Hat,,Sick,Bull Ring,Plain
2479,Ottez #2479,333,168.53669873045556,8,Orange,Checked Shirt,Green Eyes,Adventurer,Fawn,Orange Beanie,,Fish,,Plain
721,Ottez #721,334,168.315352809022,8,Dark Grey,Checked Shirt,Cheeky Eyes,Aviators,Brown,Dreads,,Fish,,Rainbow
3876,Ottez #3876,335,168.306056533265,9,Purple,Puffer Jacket,Green Eyes,Tortoise Shell,Brown,Crockett Hat,,Ape,Bull Ring,White
1772,Ottez #1772,336,168.03685418747637,9,Dark Grey,Tunic,Closed Eyes,Black Wayfarer,Brown,Orange Beanie,,Happy,Nose Ring,Plain
2191,Ottez #2191,337,167.48086333117817,8,Yellow,Neon Hoodie,Starry Eyed,Xterminator Shades,Brown,Party Hat,,Happy,,Plain
1427,Ottez #1427,338,167.033253672734,8,Yellow,Punk Leather,Blue Eyes,Xterminator Shades,Pink,Moped Helmet,,Happy,,Plain
984,Ottez #984,339,166.9278190426057,8,Green,Red Varsity,Brown Eyes,Heart Shades,Brown,Pirate Hat,,Sick,,Plain
2220,Ottez #2220,340,166.740485390092,9,Green,Red Leather Jacket,Brown Eyes,Xterminator Shades,Brown,Cycling Cap,,Gritted,Nose Ring,Metal
552,Ottez #552,341,166.62896185066967,8,Pink,Tracksuit,Glowing Eyes,Aviators,Sand,Orange Beanie,,Ape,,Plain
2128,Ottez #2128,342,166.61577747331114,8,Navy,Red Varsity,Brown Eyes,Aviators,Albino,Orange Beanie,,Gap Tooth,,White
868,Ottez #868,343,166.54563679058015,8,Pink,Plain Tshirt,Green Eyes,Rap Shades,Sand,Ottez Cap,,Fish,,Metal
736,Ottez #736,344,166.12525268632413,9,Orange,Watermelon Tshirt,Tired Eyes,Aviators,Albino,Orange Beanie,,Gritted,Bull Ring,Metal
1638,Ottez #1638,345,165.92134961797615,8,Orange,Checked Shirt,Brown Eyes,Rap Shades,Fawn,Backwards Cap,,Fish,,Metal
3007,Ottez #3007,346,165.6859173593256,8,Pink,Striped Tshirt,Suspicious Eyes,Black Wayfarer,Pink,Pirate Hat,,Gritted,,Plain
3943,Ottez #3943,347,165.6495994776596,8,Green,Blue Varsity,Suspicious Eyes,Black Wayfarer,Stoner,Bunny Ears,,Drool,,Plain
11,Ottez #11,348,165.59109831279522,8,Green,Puffer Jacket,Hypnotised,Adventurer,Brown,Exposed Brain,,Smile,,Plain
3450,Ottez #3450,349,165.3313520309688,8,Green,Checked Shirt,Brown Eyes,Heart Shades,Fawn,Bandana,,Fish,,White
832,Ottez #832,350,165.10486899826358,9,Pink,Double Vest,Sexy Eyes,Rap Shades,Stripey Fawn,Exposed Brain,,Happy,Bull Ring,White
3679,Ottez #3679,351,165.0857664018376,9,Purple,Dungarees,Closed Eyes,Black Wayfarer,Grey,Moped Helmet,,Gritted,Nose Ring,Plain
3470,Ottez #3470,352,164.94989061736212,8,Navy,Double Vest,Starry Eyed,Tortoise Shell,Sand,Party Hat,,Gap Tooth,,Rainbow
622,Ottez #622,353,164.91446103104033,9,Blue,Red Varsity,Heart Eyes,Black Wayfarer,Stripey Fawn,Bandana,,Bubblegum,Nose Ring,Plain
3081,Ottez #3081,354,164.7840522573548,8,Dark Grey,Dungarees,Closed Eyes,,Pink,Army Helmet,,Closed,Nose Ring,Fire
1798,Ottez #1798,355,164.73490966099246,8,Blue,Striped Tshirt,Pretty Eyes,Aviators,Sand,Viking Helmet,,Smile,,White
3413,Ottez #3413,356,164.53679870592583,8,Yellow,Red Leather Jacket,Hypnotised,Aviators,Brown,Ottez Cap,,Gritted,,Plain
3709,Ottez #3709,357,164.50812568393286,8,Navy,Neon Hoodie,Suspicious Eyes,Adventurer,Sand,Crockett Hat,,Drool,,White
3272,Ottez #3272,358,164.40134509635058,9,Orange,Red Leather Jacket,Brown Eyes,Tortoise Shell,Sand,Pink Cowboy,,Closed,Bull Ring,Plain
682,Ottez #682,359,164.22954777054312,9,Dark Grey,Plain Tshirt,Brown Eyes,Black Wayfarer,Brown,Army Helmet,,Fish,Nose Ring,Metal
157,Ottez #157,360,164.20039932501317,7,Navy,Army Shirt,Cheeky Eyes,,Grey,Blue Wig,,Fish,,White
2286,Ottez #2286,361,164.08456625011345,8,Green,Aviator Jacket,Starry Eyed,Xterminator Shades,Sand,Bucket Hat,,Gritted,,Plain
2733,Ottez #2733,362,163.9411868937162,8,Navy,Red Leather Jacket,Blue Eyes,Heart Shades,Brown,Captains Hat,,Freaky Teeth,,Fire
989,Ottez #989,363,163.9158743752496,8,Dark Grey,Aviator Jacket,Blue Eyes,Heart Shades,Albino,Bucket Hat,,Smile,,Plain
1214,Ottez #1214,364,163.87288860647618,8,Green,Aviator Jacket,Heart Eyes,Black Wayfarer,Stoner,Moped Helmet,,Gritted,,Plain
2269,Ottez #2269,365,163.75062490732412,9,Yellow,Ottez Tshirt,Closed Eyes,Black Wayfarer,Purple,Dreads,,Closed,Bull Ring,Fire
3768,Ottez #3768,366,163.58457985988213,8,Blue,Watermelon Tshirt,Closed Eyes,Morpheus,Sand,Army Helmet,,Happy,,Plain
865,Ottez #865,367,163.54279010877175,9,Dark Grey,Neon Hoodie,Heart Eyes,Morpheus,Fawn,Yellow Beanie,,Happy,Nose Ring,Rainbow
2059,Ottez #2059,368,163.2477841199808,8,Yellow,Green Varsity,Tired Eyes,Tortoise Shell,Sand,Viking Helmet,,Gritted,,White
276,Ottez #276,369,163.24164858494015,8,Blue,Black Hoodie,Closed Eyes,Black Wayfarer,Stripey Fawn,Orange Beanie,,Freaky Teeth,,Plain
2148,Ottez #2148,370,163.22163224204962,9,Green,Army Shirt,Brown Eyes,Adventurer,Albino,Dreads,,Closed,Nose Ring,White
3414,Ottez #3414,371,162.9163640832616,8,Yellow,Green Varsity,Pretty Eyes,Adventurer,Albino,Bobble Hat,,Happy,,Fire
1584,Ottez #1584,372,162.80404870073409,7,Purple,Punk Leather,Heterochromia,,Fawn,Orange Beanie,,Gritted,,Plain
3446,Ottez #3446,373,162.39253967360176,8,Orange,Watermelon Tshirt,Tired Eyes,,Pink,Exposed Brain,,Gritted,Nose Ring,Fire
3065,Ottez #3065,374,162.3753224410013,8,Navy,Checked Shirt,Tired Eyes,Aviators,Brown,Cycling Cap,,Fish,,Plain
1551,Ottez #1551,375,162.3466497611714,8,Green,Ottvana Tshirt,Brown Eyes,Heart Shades,Albino,Bucket Hat,,Gritted,,Plain
182,Ottez #182,376,162.32048324011666,9,Yellow,Vegas Shirt,Tired Eyes,Heart Shades,Grey,Pirate Hat,,Closed,Nose Ring,Plain
2308,Ottez #2308,377,162.10639029482144,8,Pink,Black Hoodie,Wide Eyed,Black Wayfarer,Grey,Cycling Cap,,Fish,,Fire
1212,Ottez #1212,378,162.08804272091726,8,Navy,Blue Varsity,Blue Eyes,Heart Shades,Fawn,Pink Wig,,Ape,,White
3683,Ottez #3683,379,161.97564714190574,8,Orange,Neon Hoodie,Sexy Eyes,3D,Purple,Army Helmet,,Drool,,White
2723,Ottez #2723,380,161.91591117755243,7,Purple,Checked Shirt,Green Eyes,,Pink,Exposed Brain,,Closed,,Metal
