ID,Name,Rank,Rarity_Score,Attributes,Background,Foreground,Hat,Head,Jacket,Left Eye,Mouth,Nose,Overlay,Right Eye,Shirt
3823,RAGGEDZ #3823,733,77.3850194973,10,Evil,,Worn-out,Foam,Doctor,Obsidian,Sewn,Rustydrill,Snowy,Button,White
3713,RAGGEDZ #3713,734,77.3535967133,9,Dark,,Pirate,Foam,Scarf,Clip,Sewn,Rottencarrot,Evil,,Basic
4388,RAGGEDZ #4388,735,77.1917484348,10,Dark,,Worn-out,Oldbag,Scarecrow,Cross,Saw,Clay,Grunge,Cross,Basic
4412,RAGGEDZ #4412,736,77.1728522174,11,Starry,Crows,Worn-out,Soccer,Scarecrow,Spring,Sewn,Rustydrill,Grunge,Clip,Basic
4618,RAGGEDZ #4618,737,77.1444251597,11,Warm,Cat,Wizard,Foam,Hanged,Obsidian,Sewn,Rottencarrot,Web,Obsidian,White
4129,RAGGEDZ #4129,738,77.1197182187,11,Swamp,Crows,Worn-out,Bucket,Worn-out-,Button,Lucky,Clay,Smoke,Button,Anarchy
3719,RAGGEDZ #3719,739,77.119111314,11,Warm,Crows,Pirate,Foam,Doctor,Clip,Lucky,Stick,Grunge,Cross,Stained
4190,RAGGEDZ #4190,740,77.1178451395,10,Evil,,Worn-out,Foam,Worn-out-,Clip,Courier,Fake,Smoke,Clip,Anarchy
4026,RAGGEDZ #4026,741,77.104310567,10,Warm,Wheat,,Soccer,Hanged,Clip,Sewn,Plasters,Smoke,,Hay
4002,RAGGEDZ #4002,742,77.092570396,10,Dark,,Pirate,Oldbag,Doctor,Spring,Zip,Rottencarrot,Haze,Clip,Stained
3745,RAGGEDZ #3745,743,77.0804102791,11,Warm,Pitchfork,Wizard,Oldbag,Doctor,Clip,Zip,Plasters,Grunge,Cross,Anarchy
3848,RAGGEDZ #3848,744,77.03179251,11,Milkyway,Pitchfork,,Pumpkin,Worn-out-,Button,Sewn,Clay,Tvstatic,Obsidian,Stained
4174,RAGGEDZ #4174,745,76.9752286898,10,Milkyway,,,Soccer,Worn-out-,Button,Lucky,Plasters,Grunge,Tezos,Anarchy
4257,RAGGEDZ #4257,746,76.9219035961,10,Dark,,1800,Bucket,Worn-out-,Button,Lucky,Clay,Smoke,Painted,Basic
3648,RAGGEDZ #3648,747,76.9193379138,10,Cold,Crows,,Oldbag,Hanged,Clip,Zip,Rottencarrot,Web,,White
3620,RAGGEDZ #3620,748,76.8917449409,11,Warm,Cat,,Foam,Scarecrow,Cross,Sewn,Icecreamcone,Haze,Cross,Anarchy
4569,RAGGEDZ #4569,749,76.8567391764,11,Cold,Ghost,Worn-out,Soccer,Worn-out-,Button,Courier,Stick,Smoke,Button,Stained
4544,RAGGEDZ #4544,750,76.8338122575,11,Cold,Wheat,Worn-out,Soccer,Worn-out-,Clip,Sewn,Clay,Haze,Spring,Basic
4173,RAGGEDZ #4173,751,76.6494131222,11,Evil,Sunflower,Wizard,Foam,Scarecrow,Cross,Zip,Stick,Grunge,Button,Anarchy
4070,RAGGEDZ #4070,752,76.6485022005,11,Warm,Cat,Fancy,Foam,Worn-out-,Clip,Zip,Icecreamcone,Web,Button,Basic
3611,RAGGEDZ #3611,753,76.6139307095,10,Cold,Cat,,Soccer,Hanged,,Sewn,Rottencarrot,Glitter,Button,Stained
3887,RAGGEDZ #3887,754,76.5838515552,11,Milkyway,Crows,Worn-out,Foam,Scarf,Spring,Zip,Rottencarrot,Web,Clip,Anarchy
4608,RAGGEDZ #4608,755,76.5724613702,11,Milkyway,Cat,Pirate,Pumpkin,Doctor,Obsidian,Lucky,Plasters,Grunge,Button,Stained
4187,RAGGEDZ #4187,756,76.570315786,11,Starry,Crows,,Soccer,Hanged,Clip,Courier,Plasters,Snowy,Clip,Basic
4313,RAGGEDZ #4313,757,76.4464902737,10,Cold,,1800,Soccer,Worn-out-,Cross,Zip,Fake,Smoke,Button,Anarchy
4142,RAGGEDZ #4142,758,76.4401796387,10,Misty,Crows,Worn-out,Bucket,Worn-out-,,Courier,Plasters,Glitter,Button,Basic
4153,RAGGEDZ #4153,759,76.3435646649,11,Cold,Sunflower,,Soccer,Worn-out-,Obsidian,Zip,Plasters,Web,Cross,White
4511,RAGGEDZ #4511,760,76.3092591235,10,Cold,Ghost,Pirate,Soccer,Worn-out-,,Sewn,Plasters,Web,Button,Stained
4540,RAGGEDZ #4540,761,76.2923394108,10,Cold,,Worn-out,Soccer,Doctor,Button,Courier,Rottencarrot,Snowy,Painted,White
4621,RAGGEDZ #4621,762,76.2120608276,9,Forest,,Worn-out,Pumpkin,Doctor,Button,Sewn,Plasters,Grunge,,Basic
3701,RAGGEDZ #3701,763,76.2032524522,9,Forest,,Worn-out,Bucket,Worn-out-,Cross,,Plasters,Grunge,Button,Basic
4498,RAGGEDZ #4498,764,76.1798313153,10,Evil,,1800,Pumpkin,Doctor,Obsidian,Sewn,Plasters,Tvstatic,Button,Basic
3947,RAGGEDZ #3947,765,76.1425398262,11,Warm,Wheat,Pirate,Foam,Hanged,Spring,Zip,Rottencarrot,Grunge,Cross,Anarchy
4698,RAGGEDZ #4698,766,76.0697486833,10,Cold,,Worn-out,Bucket,Scarf,Clip,Zip,Rottencarrot,Glitter,Cross,Basic
4654,RAGGEDZ #4654,767,76.015970299,10,Milkyway,Pitchfork,1800,Soccer,Worn-out-,Cross,Lucky,Stick,Tvstatic,,Basic
3773,RAGGEDZ #3773,768,76.0022373425,11,Misty,Wheat,Worn-out,Foam,Worn-out-,Clip,Zip,Stick,Evil,Obsidian,Basic
3683,RAGGEDZ #3683,769,75.9917537284,11,Starry,Pitchfork,Worn-out,Soccer,Hanged,Cross,Courier,Icecreamcone,Grunge,Obsidian,Basic
3797,RAGGEDZ #3797,770,75.9825765756,10,Dark,,,Pumpkin,Hanged,Obsidian,Sewn,Rottencarrot,Foggy,Clip,Basic
4639,RAGGEDZ #4639,771,75.9796013147,10,Warm,,1800,Soccer,Worn-out-,Obsidian,Zip,Stick,Glitter,Clip,Basic
3827,RAGGEDZ #3827,772,75.9758779977,10,Swamp,,Worn-out,Foam,Hanged,Clip,Courier,Icecreamcone,Web,Clip,Anarchy
4049,RAGGEDZ #4049,773,75.9620893759,11,Dark,Pitchfork,,Pumpkin,Scarecrow,Button,Zip,Plasters,Tvstatic,Button,Stained
4241,RAGGEDZ #4241,774,75.9103628582,11,Warm,Sunflower,Wizard,Soccer,Hanged,Button,Courier,Stick,Smoke,Button,Stained
3929,RAGGEDZ #3929,775,75.8732350218,11,Misty,Ghost,Worn-out,Foam,Worn-out-,Button,Zip,Stick,Smoke,Button,Stained
4120,RAGGEDZ #4120,776,75.7835278882,10,Dark,Pitchfork,Worn-out,Bucket,Worn-out-,,Courier,Rustydrill,Haze,Cross,White
4649,RAGGEDZ #4649,777,75.747606483,11,Cold,Wheat,1800,Bucket,Doctor,Obsidian,Zip,Rottencarrot,Snowy,Button,Basic
4110,RAGGEDZ #4110,778,75.6755341235,11,Starry,Crows,,Pumpkin,Hanged,Cross,Zip,Stick,Smoke,Button,Anarchy
4528,RAGGEDZ #4528,779,75.6292804379,11,Warm,Cat,Worn-out,Bucket,Scarf,Obsidian,Sewn,Clay,Web,Clip,Basic
3875,RAGGEDZ #3875,780,75.5935130066,11,Dark,Wheat,,Soccer,Hanged,Cross,Sewn,Plasters,Smoke,Clip,Stained
4303,RAGGEDZ #4303,781,75.5709088674,11,Warm,Cat,Worn-out,Soccer,Doctor,Obsidian,Zip,Rottencarrot,Haze,Spring,Anarchy
4580,RAGGEDZ #4580,782,75.4893462204,9,Starry,,Pirate,Foam,Doctor,,Lucky,Plasters,Evil,Button,Anarchy
4291,RAGGEDZ #4291,783,75.4822025512,10,Milkyway,,Fancy,Soccer,Worn-out-,Obsidian,Lucky,Rottencarrot,Tvstatic,Obsidian,Basic
3629,RAGGEDZ #3629,784,75.4410384088,10,Warm,Pitchfork,,Soccer,Scarf,Button,,Plasters,Smoke,Cross,Stained
4467,RAGGEDZ #4467,785,75.3679244171,9,Misty,Crows,Worn-out,Foam,Worn-out-,Button,,Stick,Tvstatic,,Basic
3884,RAGGEDZ #3884,786,75.3574920658,10,Warm,Crows,Wizard,Foam,Doctor,Button,Courier,Rottencarrot,Foggy,,Anarchy
4063,RAGGEDZ #4063,787,75.323604414,10,Milkyway,Cat,Wizard,Oldbag,Doctor,Clip,,Icecreamcone,Smoke,Clip,Anarchy
4337,RAGGEDZ #4337,788,75.3172658788,10,Forest,,Worn-out,Foam,Scarf,Clip,Zip,Clay,Web,Button,Basic
3795,RAGGEDZ #3795,789,75.2686742662,11,Dark,Sunflower,Wizard,Pumpkin,Worn-out-,Cross,Zip,Clay,Snowy,Clip,Anarchy
4376,RAGGEDZ #4376,790,75.2395105574,10,Evil,Pitchfork,1800,Pumpkin,Worn-out-,Obsidian,Zip,Clay,Web,,Basic
3902,RAGGEDZ #3902,791,75.2191718004,9,Warm,,,Bucket,Scarecrow,Obsidian,,Rottencarrot,Evil,Cross,Stained
3693,RAGGEDZ #3693,792,75.1609957398,11,Misty,Sunflower,Worn-out,Foam,Scarecrow,Spring,Zip,Rottencarrot,Snowy,Button,Anarchy
3864,RAGGEDZ #3864,793,75.1237074324,10,Dark,,,Bucket,Hanged,Button,Lucky,Icecreamcone,Smoke,Obsidian,White
3960,RAGGEDZ #3960,794,75.114831801,10,Dark,,,Foam,Scarecrow,Button,Sewn,Stick,Glitter,Cross,Stained
3727,RAGGEDZ #3727,795,75.0592794299,11,Milkyway,Pitchfork,,Foam,Worn-out-,Obsidian,Zip,Stick,Smoke,Obsidian,White
4437,RAGGEDZ #4437,796,75.0147594088,10,Dark,,1800,Foam,Worn-out-,Clip,Zip,Rottencarrot,Web,Painted,White
3959,RAGGEDZ #3959,797,74.9206202066,10,Misty,,Wizard,Foam,Scarecrow,Button,Sewn,Rustydrill,Tvstatic,Clip,Anarchy
3951,RAGGEDZ #3951,798,74.8614088581,11,Dark,Wheat,Worn-out,Foam,Worn-out-,Button,Lucky,Clay,Grunge,Spring,Anarchy
4200,RAGGEDZ #4200,799,74.8508914521,10,Warm,,Wizard,Pumpkin,Scarecrow,Clip,Zip,Clay,Foggy,Button,Stained
4003,RAGGEDZ #4003,800,74.8406209726,9,Misty,,,Bucket,Doctor,Obsidian,Zip,Rottencarrot,Tvstatic,,Anarchy
3600,RAGGEDZ #3600,801,74.8333433142,11,Misty,Crows,Worn-out,Oldbag,Worn-out-,Obsidian,Sewn,Rottencarrot,Grunge,Cross,Anarchy
4579,RAGGEDZ #4579,802,74.7923305341,10,Milkyway,,Wizard,Oldbag,Scarecrow,Clip,Courier,Icecreamcone,Web,Clip,Basic
4087,RAGGEDZ #4087,803,74.7744309644,11,Warm,Sunflower,,Soccer,Worn-out-,Painted,Zip,Clay,Grunge,Button,Basic
4282,RAGGEDZ #4282,804,74.7224338139,11,Starry,Cat,Worn-out,Soccer,Scarecrow,Clip,Sewn,Rustydrill,Web,Cross,Basic
3978,RAGGEDZ #3978,805,74.7187523938,10,Starry,Cat,Worn-out,Oldbag,Doctor,Cross,,Plasters,Evil,Clip,Anarchy
3986,RAGGEDZ #3986,806,74.6697211005,9,Starry,,Pirate,Bucket,Scarecrow,Button,,Plasters,Evil,Cross,Basic
4172,RAGGEDZ #4172,807,74.6164604754,11,Warm,Cat,,Soccer,Doctor,Button,Lucky,Plasters,Snowy,Button,Anarchy
4696,RAGGEDZ #4696,808,74.4356326485,11,Milkyway,Wheat,Worn-out,Bucket,Hanged,Clip,Courier,Rottencarrot,Snowy,Clip,White
4536,RAGGEDZ #4536,809,74.3658576209,11,Milkyway,Crows,Worn-out,Foam,Doctor,Obsidian,Zip,Rottencarrot,Smoke,Spring,White
3715,RAGGEDZ #3715,810,74.3000957245,11,Milkyway,Pitchfork,,Foam,Doctor,Clip,Lucky,Icecreamcone,Grunge,Button,White
3921,RAGGEDZ #3921,811,74.1917681958,11,Misty,Sunflower,Pirate,Foam,Doctor,Obsidian,Sewn,Rottencarrot,Haze,Button,Basic
4013,RAGGEDZ #4013,812,74.1293231201,10,Swamp,Crows,Worn-out,Foam,Doctor,Spring,Courier,Rottencarrot,Grunge,,Anarchy
4040,RAGGEDZ #4040,813,74.0751770698,10,Starry,,Worn-out,Foam,Hanged,Obsidian,Zip,Rustydrill,Haze,Obsidian,Stained
3853,RAGGEDZ #3853,814,74.0570110014,10,Milkyway,Sunflower,Fancy,Foam,Doctor,Obsidian,Lucky,Clay,Grunge,,Stained
4463,RAGGEDZ #4463,815,74.0032009831,11,Starry,Sunflower,Worn-out,Soccer,Worn-out-,Obsidian,Zip,Icecreamcone,Web,Clip,White
4239,RAGGEDZ #4239,816,73.997288874,10,Starry,,Worn-out,Bucket,Worn-out-,Cross,Saw,Icecreamcone,Smoke,Clip,Anarchy
3695,RAGGEDZ #3695,817,73.9600616118,10,Warm,Cat,Fancy,Soccer,Worn-out-,Clip,,Plasters,Grunge,Obsidian,White
4410,RAGGEDZ #4410,818,73.9473225288,10,Warm,,1800,Foam,Scarecrow,Clip,Sewn,Rottencarrot,Tvstatic,Spring,Anarchy
3720,RAGGEDZ #3720,819,73.9345961954,10,Evil,Crows,Worn-out,Bucket,Hanged,Obsidian,Sewn,Rottencarrot,Evil,,Stained
3624,RAGGEDZ #3624,820,73.772731307,10,Evil,,Pirate,Foam,Scarecrow,Button,Sewn,Stick,Evil,Button,White
4072,RAGGEDZ #4072,821,73.7678272621,10,Warm,,Pirate,Oldbag,Scarecrow,Obsidian,Zip,Clay,Smoke,Obsidian,Basic
3981,RAGGEDZ #3981,822,73.6424140248,11,Starry,Cat,Wizard,Pumpkin,Hanged,Clip,Sewn,Clay,Haze,Clip,Anarchy
3982,RAGGEDZ #3982,823,73.6007364671,11,Cold,Wheat,,Pumpkin,Worn-out-,Obsidian,Sewn,Rottencarrot,Smoke,Clip,Stained
3686,RAGGEDZ #3686,824,73.584767354,9,Warm,,Pirate,Pumpkin,Scarecrow,Button,Sewn,Clay,Evil,,Anarchy
4112,RAGGEDZ #4112,825,73.5395268945,9,Milkyway,,Worn-out,Foam,Worn-out-,,Zip,Plasters,Foggy,Cross,Basic
4650,RAGGEDZ #4650,826,73.513093216,9,Starry,,Worn-out,Oldbag,Worn-out-,,Lucky,Rottencarrot,Smoke,Button,Stained
4574,RAGGEDZ #4574,827,73.4785860895,10,Milkyway,Sunflower,1800,Pumpkin,Hanged,Cross,Sewn,Rottencarrot,Haze,,Stained
4235,RAGGEDZ #4235,828,73.3744910694,10,Dark,,Worn-out,Soccer,Hanged,Cross,Sewn,Stick,Foggy,Button,Anarchy
3889,RAGGEDZ #3889,829,73.3685216292,10,Swamp,,,Bucket,Worn-out-,Obsidian,Zip,Stick,Grunge,Clip,Stained
3668,RAGGEDZ #3668,830,73.3624421925,11,Milkyway,Crows,Pirate,Foam,Scarecrow,Cross,Zip,Icecreamcone,Smoke,Clip,Basic
3914,RAGGEDZ #3914,831,73.3502519087,11,Evil,Pitchfork,Worn-out,Soccer,Hanged,Cross,Sewn,Rottencarrot,Smoke,Button,Stained
3910,RAGGEDZ #3910,832,73.3449930194,10,Cold,,,Soccer,Hanged,Clip,Zip,Fake,Grunge,Button,Anarchy
3850,RAGGEDZ #3850,833,73.233604804,11,Starry,Cat,Pirate,Bucket,Hanged,Button,Courier,Clay,Smoke,Button,Stained
4360,RAGGEDZ #4360,834,73.2132809268,10,Misty,,Worn-out,Pumpkin,Doctor,Obsidian,Zip,Rottencarrot,Haze,Cross,Hay
4327,RAGGEDZ #4327,835,73.2132642987,10,Cold,,Worn-out,Bucket,Scarecrow,Clip,Sewn,Fake,Smoke,Cross,Anarchy
3817,RAGGEDZ #3817,836,73.1416906775,11,Starry,Pitchfork,Pirate,Foam,Worn-out-,Button,Courier,Icecreamcone,Grunge,Cross,Anarchy
4386,RAGGEDZ #4386,837,73.0996418332,11,Starry,Cat,1800,Bucket,Doctor,Clip,Courier,Clay,Haze,Clip,Basic
4408,RAGGEDZ #4408,838,73.0676853311,11,Milkyway,Sunflower,Worn-out,Foam,Scarf,Button,Zip,Clay,Web,Clip,Stained
3661,RAGGEDZ #3661,839,73.0408222526,11,Dark,Pitchfork,Fancy,Foam,Worn-out-,Button,Sewn,Plasters,Web,Button,Basic
4274,RAGGEDZ #4274,840,73.0371079972,10,Milkyway,Ghost,Wizard,Bucket,Doctor,Clip,,Stick,Grunge,Button,Stained
4320,RAGGEDZ #4320,841,73.0152056898,10,Milkyway,Pitchfork,Wizard,Soccer,Scarf,,Zip,Rottencarrot,Haze,Clip,White
4317,RAGGEDZ #4317,842,72.9606502004,10,Dark,,Worn-out,Soccer,Scarecrow,Button,Sewn,Rottencarrot,Tvstatic,Painted,Stained
4216,RAGGEDZ #4216,843,72.947158391,11,Evil,Crows,Worn-out,Soccer,Doctor,Clip,Sewn,Clay,Smoke,Obsidian,Anarchy
4304,RAGGEDZ #4304,844,72.9435938481,9,Cold,Cat,Pirate,Foam,Doctor,,Zip,Rottencarrot,Snowy,,Basic
4167,RAGGEDZ #4167,845,72.8433750647,9,Warm,,,Soccer,Scarecrow,Cross,Zip,Rottencarrot,Snowy,,White
4411,RAGGEDZ #4411,846,72.7069743405,10,Evil,Cat,Worn-out,Soccer,Scarf,,Zip,Rottencarrot,Web,Clip,Anarchy
4221,RAGGEDZ #4221,847,72.6543564981,9,Milkyway,Cat,Wizard,Bucket,Worn-out-,Button,,Stick,Smoke,,Stained
4527,RAGGEDZ #4527,848,72.6052868624,10,Misty,Ghost,Worn-out,Soccer,Doctor,,Courier,Plasters,Grunge,Cross,Anarchy
3964,RAGGEDZ #3964,849,72.6019448899,11,Cold,Pitchfork,Worn-out,Soccer,Scarecrow,Clip,Lucky,Plasters,Evil,Button,Basic
4577,RAGGEDZ #4577,850,72.5279817864,10,Misty,,Pirate,Soccer,Doctor,Obsidian,Zip,Stick,Tvstatic,Clip,Anarchy
3922,RAGGEDZ #3922,851,72.4100888006,10,Cold,,Worn-out,Soccer,Hanged,Cross,Zip,Plasters,Grunge,Painted,Anarchy
3688,RAGGEDZ #3688,852,72.2972281446,11,Starry,Crows,Worn-out,Soccer,Scarecrow,Spring,Courier,Plasters,Grunge,Button,Stained
4144,RAGGEDZ #4144,853,72.2516497148,10,Warm,Sunflower,Wizard,Pumpkin,Worn-out-,Spring,Courier,Plasters,Grunge,,Basic
3690,RAGGEDZ #3690,854,72.1859479642,11,Milkyway,Pitchfork,,Pumpkin,Worn-out-,Cross,Sewn,Clay,Web,Cross,Anarchy
4521,RAGGEDZ #4521,855,72.1577411636,10,Starry,,Fancy,Bucket,Scarf,Button,Zip,Clay,Grunge,Cross,Anarchy
4358,RAGGEDZ #4358,856,72.1498134875,10,Warm,,Worn-out,Pumpkin,Doctor,Spring,Lucky,Plasters,Smoke,Cross,White
4343,RAGGEDZ #4343,857,72.1487412705,11,Starry,Cat,Wizard,Soccer,Worn-out-,Button,Sewn,Stick,Evil,Button,Stained
3623,RAGGEDZ #3623,858,72.1018057443,10,Dark,,,Bucket,Scarf,Cross,Zip,Plasters,Web,Cross,Basic
4424,RAGGEDZ #4424,859,72.0939917586,10,Milkyway,Cat,Fancy,Pumpkin,Doctor,Clip,Sewn,Plasters,Web,,Basic
3645,RAGGEDZ #3645,860,72.0498404834,11,Evil,Cat,Worn-out,Foam,Doctor,Obsidian,Courier,Plasters,Grunge,Clip,Anarchy
3613,RAGGEDZ #3613,861,72.0165402947,9,Swamp,,Worn-out,Bucket,Scarecrow,Obsidian,Zip,Rottencarrot,Grunge,,Basic
4504,RAGGEDZ #4504,862,71.9690446433,11,Starry,Sunflower,Wizard,Foam,Worn-out-,Cross,Zip,Plasters,Snowy,Button,Basic
4605,RAGGEDZ #4605,863,71.9481383617,10,Cold,,Pirate,Foam,Scarecrow,Clip,Sewn,Icecreamcone,Tvstatic,Clip,Stained
4302,RAGGEDZ #4302,864,71.8906343995,9,Dark,,Pirate,Soccer,Doctor,,Zip,Rottencarrot,Snowy,Clip,White
4686,RAGGEDZ #4686,865,71.8748369217,11,Cold,Pitchfork,Worn-out,Foam,Scarecrow,Spring,Zip,Rottencarrot,Web,Clip,Stained
3670,RAGGEDZ #3670,866,71.8594198208,10,Cold,,Wizard,Foam,Worn-out-,Obsidian,Lucky,Clay,Tvstatic,Obsidian,Anarchy
4506,RAGGEDZ #4506,867,71.7472481796,10,Milkyway,,Worn-out,Bucket,Worn-out-,Painted,Courier,Rottencarrot,Evil,Obsidian,Basic
3983,RAGGEDZ #3983,868,71.741564386,10,Evil,,,Soccer,Worn-out-,Cross,Sewn,Clay,Snowy,Cross,Stained
3636,RAGGEDZ #3636,869,71.635349715,11,Warm,Crows,Worn-out,Soccer,Doctor,Button,Sewn,Plasters,Grunge,Spring,Basic
4572,RAGGEDZ #4572,870,71.5635755428,9,Evil,,Worn-out,Foam,Scarecrow,Button,Courier,Rottencarrot,Snowy,,Basic
4413,RAGGEDZ #4413,871,71.5313701131,10,Cold,,Worn-out,Foam,Worn-out-,Obsidian,Lucky,Plasters,Smoke,Cross,Hay
3742,RAGGEDZ #3742,872,71.4612626427,11,Misty,Crows,Wizard,Bucket,Worn-out-,Button,Lucky,Rottencarrot,Grunge,Button,Stained
4286,RAGGEDZ #4286,873,71.4483186566,10,Warm,,Worn-out,Oldbag,Doctor,Obsidian,Sewn,Rottencarrot,Tvstatic,Cross,Stained
3679,RAGGEDZ #3679,874,71.3683320663,10,Starry,,Worn-out,Foam,Scarf,Clip,Courier,Rottencarrot,Tvstatic,Obsidian,Anarchy
4296,RAGGEDZ #4296,875,71.3514002304,11,Milkyway,Crows,1800,Foam,Doctor,Clip,Zip,Plasters,Snowy,Button,Anarchy
3901,RAGGEDZ #3901,876,71.3274850304,11,Misty,Cat,Worn-out,Foam,Doctor,Button,Sewn,Clay,Evil,Obsidian,Anarchy
3707,RAGGEDZ #3707,877,71.3066763302,10,Starry,,Pirate,Pumpkin,Worn-out-,Clip,Courier,Stick,Web,Obsidian,Basic
4321,RAGGEDZ #4321,878,71.2467946935,10,Starry,,1800,Oldbag,Doctor,Button,Sewn,Stick,Smoke,Clip,Anarchy
3669,RAGGEDZ #3669,879,71.1956239423,10,Milkyway,Wheat,,Bucket,Worn-out-,Obsidian,,Rottencarrot,Tvstatic,Clip,White
4032,RAGGEDZ #4032,880,71.1851003055,9,Cold,,,Bucket,Hanged,,Zip,Stick,Grunge,Cross,Anarchy
4369,RAGGEDZ #4369,881,71.0648876449,10,Cold,,Pirate,Bucket,Doctor,Clip,Zip,Icecreamcone,Snowy,Cross,Anarchy
4222,RAGGEDZ #4222,882,71.0428381805,11,Cold,Cat,Worn-out,Foam,Hanged,Obsidian,Zip,Rottencarrot,Smoke,Obsidian,White
4549,RAGGEDZ #4549,883,71.0278917121,11,Starry,Pitchfork,Worn-out,Bucket,Hanged,Clip,Lucky,Stick,Grunge,Button,Anarchy
4547,RAGGEDZ #4547,884,71.0079134432,10,Milkyway,,Worn-out,Soccer,Scarecrow,Painted,Zip,Clay,Snowy,Cross,Stained
4656,RAGGEDZ #4656,885,70.9879605264,9,Warm,,1800,Soccer,Hanged,,Zip,Clay,Web,Clip,Anarchy
4195,RAGGEDZ #4195,886,70.9753864536,9,Misty,,Worn-out,Foam,Doctor,Obsidian,Sewn,Clay,Tvstatic,,Anarchy
4127,RAGGEDZ #4127,887,70.9362584828,11,Evil,Sunflower,Worn-out,Foam,Hanged,Button,Zip,Rottencarrot,Smoke,Button,White
4615,RAGGEDZ #4615,888,70.9297756978,10,Dark,,1800,Foam,Worn-out-,Button,Sewn,Rottencarrot,Glitter,Clip,White
3839,RAGGEDZ #3839,889,70.9131850291,10,Starry,,Worn-out,Oldbag,Scarecrow,Clip,Zip,Rustydrill,Grunge,Cross,Basic
3810,RAGGEDZ #3810,890,70.9106359209,10,Warm,,,Bucket,Hanged,Spring,Courier,Plasters,Smoke,Cross,Basic
3735,RAGGEDZ #3735,891,70.721948867,11,Milkyway,Crows,Wizard,Bucket,Worn-out-,Obsidian,Zip,Rottencarrot,Evil,Cross,Anarchy
4427,RAGGEDZ #4427,892,70.7017133794,11,Milkyway,Sunflower,Worn-out,Bucket,Worn-out-,Obsidian,Courier,Clay,Haze,Clip,Stained
3721,RAGGEDZ #3721,893,70.6479905457,11,Evil,Pitchfork,,Soccer,Doctor,Button,Zip,Plasters,Grunge,Button,Anarchy
3833,RAGGEDZ #3833,894,70.6216489775,11,Dark,Wheat,,Bucket,Hanged,Obsidian,Sewn,Clay,Grunge,Clip,Basic
4418,RAGGEDZ #4418,895,70.5319520242,11,Warm,Crows,Worn-out,Soccer,Scarecrow,Obsidian,Courier,Clay,Evil,Button,Anarchy
4038,RAGGEDZ #4038,896,70.5288745645,10,Misty,Pitchfork,Worn-out,Soccer,Doctor,Button,,Plasters,Haze,Obsidian,Stained
4271,RAGGEDZ #4271,897,70.5047567514,11,Milkyway,Crows,Worn-out,Pumpkin,Hanged,Button,Lucky,Rottencarrot,Smoke,Clip,Stained
4567,RAGGEDZ #4567,898,70.5010556002,10,Starry,Pitchfork,1800,Bucket,Doctor,,Courier,Clay,Tvstatic,Button,Basic
4637,RAGGEDZ #4637,899,70.4843511358,10,Warm,,Worn-out,Bucket,Worn-out-,Painted,Sewn,Stick,Grunge,Cross,White
4512,RAGGEDZ #4512,900,70.4753520051,11,Misty,Ghost,Worn-out,Foam,Doctor,Button,Sewn,Rottencarrot,Grunge,Cross,Basic
4370,RAGGEDZ #4370,901,70.3635264362,10,Warm,,Worn-out,Soccer,Doctor,Button,Sewn,Icecreamcone,Evil,Button,Hay
3771,RAGGEDZ #3771,902,70.3273696302,11,Misty,Cat,Wizard,Soccer,Doctor,Clip,Zip,Stick,Grunge,Clip,Anarchy
4446,RAGGEDZ #4446,903,70.2790492378,10,Milkyway,,Worn-out,Bucket,Scarecrow,Cross,Saw,Plasters,Grunge,Clip,Stained
3907,RAGGEDZ #3907,904,70.2330348754,10,Dark,,Worn-out,Foam,Hanged,Cross,Zip,Icecreamcone,Grunge,Cross,Hay
4083,RAGGEDZ #4083,905,70.2294122849,11,Evil,Pitchfork,Worn-out,Foam,Worn-out-,Button,Zip,Plasters,Evil,Button,Basic
4025,RAGGEDZ #4025,906,70.1879837666,10,Swamp,Crows,Worn-out,Soccer,Doctor,,Sewn,Clay,Grunge,Obsidian,Basic
3615,RAGGEDZ #3615,907,70.1660444433,9,Milkyway,Sunflower,Worn-out,Pumpkin,Hanged,,Sewn,Rottencarrot,Web,,Basic
4123,RAGGEDZ #4123,908,70.1628655079,11,Cold,Crows,Worn-out,Foam,Scarecrow,Button,Zip,Plasters,Evil,Clip,White
4658,RAGGEDZ #4658,909,70.1617195985,10,Dark,,Worn-out,Pumpkin,Scarf,Button,Zip,Rottencarrot,Tvstatic,Obsidian,Basic
4217,RAGGEDZ #4217,910,70.1030035132,10,Dark,,Worn-out,Pumpkin,Hanged,Cross,Courier,Clay,Snowy,Obsidian,Anarchy
4265,RAGGEDZ #4265,911,69.9730038785,11,Starry,Sunflower,Worn-out,Pumpkin,Scarecrow,Cross,Zip,Clay,Smoke,Button,White
3856,RAGGEDZ #3856,912,69.9213824807,11,Warm,Cat,,Pumpkin,Worn-out-,Clip,Sewn,Rottencarrot,Web,Clip,Stained
4248,RAGGEDZ #4248,913,69.888947435,11,Warm,Crows,Worn-out,Bucket,Hanged,Cross,Zip,Icecreamcone,Grunge,Button,Anarchy
4233,RAGGEDZ #4233,914,69.872190029,10,Warm,,Fancy,Pumpkin,Scarecrow,Clip,Zip,Plasters,Web,Clip,Basic
4454,RAGGEDZ #4454,915,69.8673760972,10,Cold,,Worn-out,Foam,Worn-out-,Painted,Zip,Clay,Snowy,Button,White
