ID,Name,Rank,Rarity_Score,Attributes,Background,Costume,Ear Accessory,Face,Hair,Hand Accessory,Head Accessory,Legendary,Neck Accessory,Skin
1030,TezApe #1030,190,81.6140416098,9,Glacier Blue,Astronaut,Points,HIGH,Naruto hair,Hammer,Horns,,Silver chain,Rainbow
1078,TezApe #1078,191,81.5974676344,9,Glacier Blue,Tiger Coat,Moon,HIGH,Johny bravo hair,Baseball bat,Thuglife glasses,,Silver chain,LEOPARD
238,TezApe #238,192,81.2846200274,9,Forest Green,Astronaut,Points,HIGH,Johny bravo hair,BaseX,Heart glasses,,Tezos locket,SILVER SKIN
96,TezApe #96,193,81.2277575268,9,Wood Red,Astronaut,Moon,bored,Naruto hair,M416 rifle,Heart glasses,,Tezos locket,ZEBRA
47,TezApe #47,194,81.1676013199,9,Glacier Blue,Astronaut,Circles,Angry,Saiyan blue hair,M416 rifle,Horns,,Tezos locket,Rainbow
984,TezApe #984,195,80.9866788123,9,Universe Purple,Astronaut,Moon,Angry,Naruto hair,Hammer,Eye patch,,Silver chain,LEOPARD
2697,TezApe #2697,196,80.4848902171,9,Clean Cyan,Astronaut,Points,HIGH,Black hair,Kattana,Eye patch,,Tezos locket,ZEBRA
1455,TezApe #1455,197,80.4566991659,9,Clean Cyan,Tiger Coat,Moon,HIGH,Johny bravo hair,Burger,Horns,,Golden chain,Diamond
3230,TezApe #3230,198,80.3431331041,9,Forest Green,Astronaut,Points,bored,Saiyan blue hair,M416 rifle,Heart glasses,,Golden chain,ZEBRA
1121,TezApe #1121,199,80.2351924364,9,Forest Green,Astronaut,Moon,Angry,Brown hair,M416 rifle,Samurai hat,,Bone necklace,LEOPARD
495,TezApe #495,200,80.0045252766,9,Forest Green,Tiger Coat,Long,bored,Naruto hair,Axe,Rainbow glasses,,Sling bag,ZEBRA
208,TezApe #208,201,79.9751500456,9,Forest Green,Astronaut,Long,Happy,Johny bravo hair,M416 rifle,Thuglife glasses,,Sling bag,Rainbow
1146,TezApe #1146,202,79.5216203337,9,Glacier Blue,Life jacket,Moon,HIGH,Johny bravo hair,BaseX,Eye patch,,Tezos locket,Rainbow
5350,TezApe #5350,203,79.2276163566,9,Universe Purple,Tiger Coat,Circles,HIGH,Brown hair,M416 rifle,Samurai hat,,Tezos locket,Rainbow
3434,TezApe #3434,204,79.0363604305,9,Forest Green,Astronaut,Moon,HIGH,Black hair,Hammer,Thuglife glasses,,Silver chain,ZEBRA
1301,TezApe #1301,205,78.9448396389,9,Glacier Blue,Astronaut,Circles,HIGH,Black hair,BaseX,Samurai hat,,Sling bag,LEOPARD
6539,TezApe #6539,206,78.8177233533,9,Universe Purple,Tiger Coat,Circles,Angry,Johny bravo hair,Kattana,Eye patch,,Silver chain,ZEBRA
158,TezApe #158,207,78.7657427453,9,Universe Purple,Astronaut,Circles,Angry,Johny bravo hair,M416 rifle,Rainbow glasses,,Sling bag,SILVER SKIN
74,TezApe #74,208,78.7110897574,9,Universe Purple,Tiger Coat,Moon,Angry,Black hair,BaseX,Heart glasses,,Tezos locket,ZEBRA
2389,TezApe #2389,209,78.6824614891,9,Glacier Blue,Tiger Coat,Moon,Happy,Johny bravo hair,Hammer,Horns,,Golden chain,Rainbow
17,TezApe #17,210,78.6431780388,9,Universe Purple,Tiger Coat,Circles,smirk,Johny bravo hair,M416 rifle,Samurai hat,,Tezos locket,EMERALD
1772,TezApe #1772,211,78.3750448821,9,Glacier Blue,Shirt,Cross,Happy,Brown hair,Burger,Horns,,Tezos locket,LEOPARD
6360,TezApe #6360,212,78.218682455,9,Universe Purple,Astronaut,Points,Angry,Saiyan blue hair,Hammer,Horns,,Golden chain,LEOPARD
6957,TezApe #6957,213,78.1365483315,9,Universe Purple,Astronaut,Long,Angry,Johny bravo hair,Kattana,Thuglife glasses,,Sling bag,LEOPARD
3152,TezApe #3152,214,78.0408731564,9,Glacier Blue,Hoodie,Moon,Happy,Brown hair,Axe,Horns,,Tezos locket,ZEBRA
5914,TezApe #5914,215,78.0038145438,9,Glacier Blue,Astronaut,Moon,Happy,Black hair,Hammer,Heart glasses,,Tezos locket,LEOPARD
6239,TezApe #6239,216,77.9986092144,9,Forest Green,Life jacket,Long,HIGH,Johny bravo hair,M416 rifle,Heart glasses,,Golden chain,ZEBRA
1063,TezApe #1063,217,77.8597481828,9,Forest Green,Red Shirt,Circles,HIGH,Johny bravo hair,Hammer,Horns,,Sling bag,Rainbow
6630,TezApe #6630,218,77.6802632208,9,Pink Dawn,Astronaut,Moon,Happy,Brown hair,M416 rifle,Thuglife glasses,,Sling bag,ZEBRA
1204,TezApe #1204,219,77.6383921809,9,Clean Cyan,Tiger Coat,Long,HIGH,Johny bravo hair,Kattana,Horns,,Golden chain,ZEBRA
4219,TezApe #4219,220,77.5586926794,9,Pink Dawn,Tiger Coat,Moon,Angry,Saiyan blue hair,Baseball bat,Horns,,Tezos locket,ZEBRA
2589,TezApe #2589,221,77.5089620785,9,Forest Green,Hoodie,Points,Angry,Black hair,Burger,Eye patch,,Golden chain,ZEBRA
6703,TezApe #6703,222,77.4537150829,9,Glacier Blue,Tiger Coat,Cross,HIGH,Naruto hair,Axe,Eye patch,,Bone necklace,EMERALD
3706,TezApe #3706,223,77.4382930365,9,Universe Purple,Astronaut,Points,HIGH,Saiyan blue hair,Axe,Horns,,Silver chain,Rainbow
4926,TezApe #4926,224,77.291859929,9,Forest Green,Astronaut,Moon,bored,Naruto hair,Axe,Heart glasses,,Tezos locket,EMERALD
2804,TezApe #2804,225,77.2050110225,9,Glacier Blue,Astronaut,Moon,bored,Naruto hair,Burger,Thuglife glasses,,Silver chain,SILVER SKIN
5207,TezApe #5207,226,77.1846028102,9,Glacier Blue,Red Shirt,Moon,HIGH,Black hair,BaseX,Horns,,Golden chain,LEOPARD
6189,TezApe #6189,227,77.0527419248,9,Ruby Red,Tiger Coat,Circles,HIGH,Black hair,Burger,Horns,,Tezos locket,EMERALD
4146,TezApe #4146,228,77.0375401865,9,Pink Dawn,Tiger Coat,Cross,HIGH,Johny bravo hair,M416 rifle,Horns,,Bullet belt,SILVER SKIN
4328,TezApe #4328,229,76.9770713446,9,Universe Purple,Tiger Coat,Long,HIGH,Naruto hair,Axe,Rainbow glasses,,Sling bag,SILVER SKIN
6325,TezApe #6325,230,76.9559724505,9,Diamond Blue,Tiger Coat,Cross,smirk,Black hair,Burger,Eye patch,,Tezos locket,LEOPARD
2110,TezApe #2110,231,76.8950861315,9,Pink Dawn,Tiger Coat,Points,Angry,Johny bravo hair,Kattana,Horns,,Bone necklace,ZEBRA
3072,TezApe #3072,232,76.8457460089,9,Clean Cyan,Tiger Coat,Moon,smirk,Johny bravo hair,Burger,Samurai hat,,Bone necklace,ZEBRA
746,TezApe #746,233,76.8418715893,9,Forest Green,Life jacket,Points,HIGH,Black hair,Hammer,Eye patch,,Bone necklace,ZEBRA
6705,TezApe #6705,234,76.8109675472,9,Universe Purple,Shirt,Points,bored,Johny bravo hair,Baseball bat,Horns,,Bone necklace,ZEBRA
3611,TezApe #3611,235,76.6840380512,9,Universe Purple,Astronaut,Points,smirk,Naruto hair,M416 rifle,Rainbow glasses,,Golden chain,Diamond
606,TezApe #606,236,76.6762389681,9,Pink Dawn,Shirt,Points,HIGH,Naruto hair,Burger,Eye patch,,Sling bag,Rainbow
885,TezApe #885,237,76.6365708338,9,Universe Purple,Tiger Coat,Moon,bored,Naruto hair,Baseball bat,Heart glasses,,Sling bag,EMERALD
6795,TezApe #6795,238,76.5868950444,9,Universe Purple,jacket,Moon,HIGH,Black hair,Kattana,Thuglife glasses,,Sling bag,ZEBRA
4957,TezApe #4957,239,76.5295194808,9,Forest Green,Hoodie,Moon,HIGH,Brown hair,BaseX,Thuglife glasses,,Sling bag,LEOPARD
173,TezApe #173,240,76.4849316368,9,Diamond Blue,Astronaut,Points,Happy,Johny bravo hair,M416 rifle,Thuglife glasses,,Bone necklace,ZEBRA
4038,TezApe #4038,241,76.3828222161,9,Universe Purple,jacket,Moon,HIGH,Black hair,Axe,Eye patch,,Bone necklace,ZEBRA
5399,TezApe #5399,242,76.3479219023,9,Ruby Red,Tiger Coat,Long,Happy,Naruto hair,Burger,Samurai hat,,Tezos locket,ZEBRA
2996,TezApe #2996,243,76.3301339208,9,Wood Red,Tiger Coat,Points,Happy,Naruto hair,Axe,Horns,,Bone necklace,ZEBRA
3137,TezApe #3137,244,76.3267420446,9,Deep Purple,Tiger Coat,Cross,Happy,Johny bravo hair,Burger,Heart glasses,,Sling bag,LEOPARD
4993,TezApe #4993,245,76.2532126829,9,Universe Purple,Red Shirt,Points,HIGH,Black hair,Hammer,Horns,,Bone necklace,LEOPARD
863,TezApe #863,246,76.2236591323,9,Glacier Blue,Shirt,Points,Angry,Naruto hair,Baseball bat,Horns,,Silver chain,ZEBRA
2185,TezApe #2185,247,76.1790069823,9,Universe Purple,jacket,Points,Angry,Black hair,M416 rifle,Eye patch,,Bullet belt,LEOPARD
6201,TezApe #6201,248,76.1630732512,9,Deep Purple,Tiger Coat,Moon,smirk,Brown hair,Burger,Eye patch,,Tezos locket,EMERALD
1249,TezApe #1249,249,76.1388570386,9,Universe Purple,Astronaut,Moon,Happy,Johny bravo hair,Axe,Heart glasses,,Tezos locket,Diamond
3405,TezApe #3405,250,76.1383059205,9,Deep Purple,Tiger Coat,Cross,HIGH,Brown hair,Burger,Eye patch,,Tezos locket,Diamond
3721,TezApe #3721,251,76.1232308885,9,Forest Green,Shirt,Moon,HIGH,Naruto hair,Hammer,Thuglife glasses,,Golden chain,ZEBRA
5528,TezApe #5528,252,75.9642038638,9,Universe Purple,Astronaut,Moon,HIGH,Johny bravo hair,Kattana,Samurai hat,,Silver chain,Diamond
4262,TezApe #4262,253,75.9387328007,9,Glacier Blue,karate,Points,Happy,Johny bravo hair,BaseX,Eye patch,,Bullet belt,ZEBRA
5384,TezApe #5384,254,75.9087033657,9,Universe Purple,Hoodie,Circles,Angry,Johny bravo hair,Burger,Samurai hat,,Tezos locket,LEOPARD
4244,TezApe #4244,255,75.8842103599,9,Universe Purple,jacket,Points,Happy,Johny bravo hair,M416 rifle,Rainbow glasses,,Silver chain,ZEBRA
2243,TezApe #2243,256,75.8531077058,9,Universe Purple,jacket,Long,HIGH,Johny bravo hair,M416 rifle,Samurai hat,,Silver chain,LEOPARD
3286,TezApe #3286,257,75.8270034037,9,Deep Purple,Tiger Coat,Cross,smirk,Johny bravo hair,Hammer,Eye patch,,Tezos locket,LEOPARD
3883,TezApe #3883,258,75.7359199857,9,Glacier Blue,Tiger Coat,Circles,Happy,Brown hair,BaseX,Samurai hat,,Sling bag,ZEBRA
4298,TezApe #4298,259,75.6639136075,9,Ruby Red,Astronaut,Moon,smirk,Johny bravo hair,M416 rifle,Samurai hat,,Sling bag,SILVER SKIN
4479,TezApe #4479,260,75.6568216983,9,Wood Red,Astronaut,Points,bored,Saiyan blue hair,Burger,Rainbow glasses,,Tezos locket,LEOPARD
185,TezApe #185,261,75.4862392628,9,Universe Purple,Hoodie,Cross,HIGH,Johny bravo hair,Axe,Horns,,Tezos locket,Diamond
6150,TezApe #6150,262,75.4827156807,9,Forest Green,Red Shirt,Points,bored,Naruto hair,Burger,Samurai hat,,Tezos locket,EMERALD
4028,TezApe #4028,263,75.4812955607,9,Forest Green,Tiger Coat,Circles,Happy,Saiyan blue hair,Kattana,Samurai hat,,Sling bag,LEOPARD
975,TezApe #975,264,75.4563650747,9,Universe Purple,Red Shirt,Points,HIGH,Saiyan blue hair,M416 rifle,Eye patch,,Golden chain,Diamond
1683,TezApe #1683,265,75.3435252887,9,Universe Purple,Shirt,Long,HIGH,Johny bravo hair,Kattana,Thuglife glasses,,Tezos locket,LEOPARD
6286,TezApe #6286,266,75.2984381379,9,Forest Green,Red Shirt,Points,Happy,Johny bravo hair,Hammer,Heart glasses,,Tezos locket,LEOPARD
3564,TezApe #3564,267,75.2522099585,9,Universe Purple,Tiger Coat,Long,Angry,Black hair,Burger,Horns,,Bullet belt,EMERALD
6053,TezApe #6053,268,75.2133347514,9,Universe Purple,karate,Cross,HIGH,Naruto hair,Kattana,Thuglife glasses,,Sling bag,LEOPARD
4711,TezApe #4711,269,75.2033150215,9,Universe Purple,Shirt,Points,smirk,Naruto hair,Axe,Samurai hat,,Sling bag,ZEBRA
4593,TezApe #4593,270,75.1595382418,9,Forest Green,Life jacket,Cross,smirk,Brown hair,Burger,Horns,,Golden chain,ZEBRA
3193,TezApe #3193,271,75.1502948063,9,Ruby Red,jacket,Moon,smirk,Black hair,Burger,Horns,,Sling bag,LEOPARD
5374,TezApe #5374,272,75.1397407094,9,Forest Green,Astronaut,Long,HIGH,Saiyan blue hair,M416 rifle,Thuglife glasses,,Golden chain,SILVER SKIN
5708,TezApe #5708,273,75.0786690448,9,Pink Dawn,Tiger Coat,Moon,smirk,Naruto hair,M416 rifle,Eye patch,,Silver chain,SILVER SKIN
560,TezApe #560,274,75.038842949,9,Diamond Blue,Tiger Coat,Moon,smirk,Naruto hair,BaseX,Samurai hat,,Sling bag,LEOPARD
3774,TezApe #3774,275,75.0365300101,9,Glacier Blue,Life jacket,Moon,Happy,Naruto hair,Axe,Thuglife glasses,,Sling bag,LEOPARD
5665,TezApe #5665,276,75.0223579543,9,Forest Green,Tiger Coat,Long,smirk,Brown hair,Kattana,Eye patch,,Tezos locket,SILVER SKIN
5813,TezApe #5813,277,74.9374525516,9,Forest Green,Life jacket,Cross,smirk,Brown hair,M416 rifle,Rainbow glasses,,Sling bag,ZEBRA
1427,TezApe #1427,278,74.9289918627,9,Universe Purple,Astronaut,Circles,smirk,Brown hair,BaseX,Horns,,Tezos locket,Rainbow
3117,TezApe #3117,279,74.9152483787,9,Clean Cyan,Astronaut,Points,smirk,Naruto hair,Baseball bat,Horns,,Sling bag,EMERALD
3067,TezApe #3067,280,74.9116025368,9,Pink Dawn,Astronaut,Circles,Angry,Naruto hair,Baseball bat,Eye patch,,Tezos locket,LEOPARD
5949,TezApe #5949,281,74.8490106544,9,Forest Green,Astronaut,Circles,Angry,Brown hair,BaseX,Eye patch,,Tezos locket,Rainbow
4961,TezApe #4961,282,74.7682464576,9,Universe Purple,Astronaut,Circles,Happy,Brown hair,Hammer,Horns,,Sling bag,SILVER SKIN
774,TezApe #774,283,74.7626044514,9,Glacier Blue,Astronaut,Circles,Angry,Johny bravo hair,Axe,Thuglife glasses,,Bone necklace,ZEBRA
2341,TezApe #2341,284,74.7619702211,9,Glacier Blue,Hoodie,Cross,HIGH,Naruto hair,Hammer,Eye patch,,Tezos locket,SILVER SKIN
3641,TezApe #3641,285,74.6029122627,9,Deep Purple,Astronaut,Moon,Happy,Naruto hair,Axe,Eye patch,,Bullet belt,LEOPARD
2371,TezApe #2371,286,74.6001401698,9,Forest Green,Life jacket,Long,smirk,Black hair,Burger,Horns,,Bone necklace,LEOPARD
1286,TezApe #1286,287,74.5367738578,9,Glacier Blue,Hoodie,Points,Happy,Naruto hair,Burger,Heart glasses,,Sling bag,EMERALD
3553,TezApe #3553,288,74.5054263871,9,Clean Cyan,karate,Moon,Angry,Naruto hair,M416 rifle,Eye patch,,Golden chain,ZEBRA
4627,TezApe #4627,289,74.4959051541,9,Glacier Blue,Tiger Coat,Cross,bored,Johny bravo hair,M416 rifle,Heart glasses,,Bullet belt,EMERALD
4954,TezApe #4954,290,74.4758765967,9,Clean Cyan,Shirt,Points,HIGH,Saiyan blue hair,Burger,Horns,,Bone necklace,LEOPARD
1313,TezApe #1313,291,74.429347546,9,Glacier Blue,Tiger Coat,Circles,Happy,Naruto hair,Axe,Horns,,Bullet belt,Rainbow
4907,TezApe #4907,292,74.4159343833,9,Deep Purple,Life jacket,Moon,HIGH,Naruto hair,M416 rifle,Horns,,Bone necklace,Rainbow
4139,TezApe #4139,293,74.408261592,9,Forest Green,Astronaut,Circles,Angry,Brown hair,Baseball bat,Eye patch,,Tezos locket,EMERALD
498,TezApe #498,294,74.4074644341,9,Glacier Blue,Tiger Coat,Moon,Happy,Brown hair,BaseX,Samurai hat,,Silver chain,ZEBRA
1521,TezApe #1521,295,74.3773596216,9,Forest Green,Red Shirt,Cross,Happy,Brown hair,Burger,Horns,,Sling bag,SILVER SKIN
6358,TezApe #6358,296,74.3163214277,9,Diamond Blue,Astronaut,Points,Happy,Naruto hair,M416 rifle,Heart glasses,,Tezos locket,EMERALD
2951,TezApe #2951,297,74.3019782288,9,Wood Red,Red Shirt,Moon,smirk,Brown hair,Burger,Eye patch,,Tezos locket,LEOPARD
3834,TezApe #3834,298,74.2988744501,9,Pink Dawn,Tiger Coat,Moon,HIGH,Naruto hair,Kattana,Rainbow glasses,,Golden chain,LEOPARD
5454,TezApe #5454,299,74.2392755045,9,Ruby Red,Astronaut,Points,smirk,Naruto hair,Hammer,Horns,,Tezos locket,Diamond
5654,TezApe #5654,300,74.2380712063,9,Universe Purple,Astronaut,Long,HIGH,Brown hair,M416 rifle,Heart glasses,,Bone necklace,SILVER SKIN
4402,TezApe #4402,301,74.2344264455,9,Wood Red,Tiger Coat,Long,Happy,Saiyan blue hair,M416 rifle,Horns,,Bone necklace,LEOPARD
3211,TezApe #3211,302,74.2063979983,9,Forest Green,karate,Circles,Angry,Brown hair,Burger,Horns,,Silver chain,LEOPARD
3307,TezApe #3307,303,74.1660640234,9,Clean Cyan,Red Shirt,Points,bored,Johny bravo hair,Burger,Horns,,Sling bag,SILVER SKIN
3465,TezApe #3465,304,74.1609090445,9,Glacier Blue,Astronaut,Long,Angry,Brown hair,Kattana,Eye patch,,Tezos locket,EMERALD
5393,TezApe #5393,305,74.1506154051,9,Glacier Blue,Tiger Coat,Moon,smirk,Saiyan blue hair,Burger,Samurai hat,,Bone necklace,Diamond
4843,TezApe #4843,306,74.1379146449,9,Forest Green,Tiger Coat,Points,smirk,Black hair,BaseX,Thuglife glasses,,Bone necklace,LEOPARD
589,TezApe #589,307,74.1177739634,9,Universe Purple,Life jacket,Points,bored,Johny bravo hair,Baseball bat,Eye patch,,Tezos locket,Rainbow
2783,TezApe #2783,308,74.0562774827,9,Forest Green,Astronaut,Moon,smirk,Brown hair,Hammer,Heart glasses,,Golden chain,LEOPARD
4403,TezApe #4403,309,73.9962426539,9,Glacier Blue,Tiger Coat,Moon,smirk,Black hair,Axe,Heart glasses,,Bone necklace,LEOPARD
5076,TezApe #5076,310,73.967103919,9,Glacier Blue,Tiger Coat,Points,Angry,Saiyan blue hair,Hammer,Horns,,Golden chain,SILVER SKIN
114,TezApe #114,311,73.914894003,9,Pink Dawn,Astronaut,Cross,Angry,Brown hair,Burger,Horns,,Golden chain,ZEBRA
6593,TezApe #6593,312,73.8582254236,9,Diamond Blue,Astronaut,Moon,HIGH,Naruto hair,Axe,Samurai hat,,Tezos locket,Rainbow
1822,TezApe #1822,313,73.8142592635,9,Ruby Red,Tiger Coat,Points,Angry,Naruto hair,Burger,Samurai hat,,Tezos locket,EMERALD
4486,TezApe #4486,314,73.7889917043,9,Forest Green,Astronaut,Long,Angry,Johny bravo hair,BaseX,Eye patch,,Golden chain,SILVER SKIN
1731,TezApe #1731,315,73.787848738,9,Forest Green,Hoodie,Cross,smirk,Black hair,Kattana,Eye patch,,Tezos locket,ZEBRA
2960,TezApe #2960,316,73.7555787847,9,Forest Green,Tiger Coat,Cross,Happy,Johny bravo hair,Baseball bat,Eye patch,,Bullet belt,SILVER SKIN
3287,TezApe #3287,317,73.7256360509,9,Deep Purple,Life jacket,Points,Happy,Naruto hair,M416 rifle,Horns,,Sling bag,Diamond
3035,TezApe #3035,318,73.6994304026,9,Universe Purple,jacket,Points,Happy,Naruto hair,BaseX,Samurai hat,,Tezos locket,LEOPARD
1824,TezApe #1824,319,73.6869290026,9,Clean Cyan,Astronaut,Long,bored,Brown hair,M416 rifle,Heart glasses,,Tezos locket,ZEBRA
1256,TezApe #1256,320,73.644562809,9,Forest Green,Life jacket,Cross,bored,Saiyan blue hair,BaseX,Eye patch,,Tezos locket,ZEBRA
1867,TezApe #1867,321,73.6411427558,9,Glacier Blue,Tiger Coat,Moon,Angry,Saiyan blue hair,Kattana,Eye patch,,Bullet belt,Diamond
6561,TezApe #6561,322,73.6115946031,9,Clean Cyan,karate,Moon,Angry,Naruto hair,Burger,Eye patch,,Silver chain,ZEBRA
2016,TezApe #2016,323,73.6088801595,9,Glacier Blue,Astronaut,Moon,bored,Saiyan blue hair,Hammer,Heart glasses,,Golden chain,LEOPARD
274,TezApe #274,324,73.5718117622,9,Universe Purple,Tiger Coat,Points,Angry,Saiyan blue hair,M416 rifle,Heart glasses,,Bullet belt,Rainbow
1302,TezApe #1302,325,73.5548364788,9,Diamond Blue,Tiger Coat,Circles,HIGH,Brown hair,M416 rifle,Thuglife glasses,,Bullet belt,ZEBRA
588,TezApe #588,326,73.5306002412,9,Glacier Blue,Astronaut,Circles,bored,Naruto hair,Burger,Thuglife glasses,,Golden chain,SILVER SKIN
1234,TezApe #1234,327,73.4446069086,9,Glacier Blue,Astronaut,Circles,bored,Johny bravo hair,Hammer,Samurai hat,,Silver chain,LEOPARD
5573,TezApe #5573,328,73.395949173,9,Glacier Blue,Tiger Coat,Cross,Happy,Johny bravo hair,Baseball bat,Thuglife glasses,,Golden chain,LEOPARD
5367,TezApe #5367,329,73.3945979237,9,Ruby Red,Life jacket,Moon,HIGH,Naruto hair,M416 rifle,Horns,,Golden chain,SILVER SKIN
1681,TezApe #1681,330,73.3793404681,9,Universe Purple,jacket,Long,smirk,Black hair,Burger,Rainbow glasses,,Sling bag,ZEBRA
4814,TezApe #4814,331,73.3635087156,9,Forest Green,Red Shirt,Moon,Happy,Black hair,Hammer,Thuglife glasses,,Sling bag,ZEBRA
6029,TezApe #6029,332,73.3458423195,9,Forest Green,Astronaut,Points,Angry,Saiyan blue hair,Hammer,Heart glasses,,Golden chain,LEOPARD
6731,TezApe #6731,333,73.3350916899,9,Forest Green,karate,Circles,bored,Saiyan blue hair,Hammer,Eye patch,,Sling bag,LEOPARD
6526,TezApe #6526,334,73.3045411332,9,Wood Red,Tiger Coat,Circles,Angry,Black hair,Burger,Eye patch,,Golden chain,ZEBRA
5479,TezApe #5479,335,73.2966036727,9,Clean Cyan,karate,Points,bored,Naruto hair,Burger,Heart glasses,,Tezos locket,ZEBRA
4100,TezApe #4100,336,73.2874824965,9,Forest Green,Life jacket,Moon,smirk,Saiyan blue hair,Hammer,Horns,,Sling bag,Rainbow
5494,TezApe #5494,337,73.2814846305,9,Forest Green,Shirt,Cross,Angry,Black hair,M416 rifle,Eye patch,,Tezos locket,Diamond
1865,TezApe #1865,338,73.2747649138,9,Ruby Red,Astronaut,Long,Angry,Saiyan blue hair,M416 rifle,Samurai hat,,Tezos locket,ZEBRA
5634,TezApe #5634,339,73.2491037297,9,Universe Purple,Astronaut,Long,Happy,Saiyan blue hair,Baseball bat,Eye patch,,Silver chain,LEOPARD
5188,TezApe #5188,340,73.1220121829,9,Forest Green,Astronaut,Moon,smirk,Johny bravo hair,BaseX,Thuglife glasses,,Golden chain,SILVER SKIN
5355,TezApe #5355,341,73.1119157975,9,Forest Green,jacket,Cross,smirk,Johny bravo hair,Burger,Horns,,Bullet belt,Diamond
197,TezApe #197,342,73.0905726109,9,Universe Purple,Astronaut,Moon,Angry,Saiyan blue hair,BaseX,Thuglife glasses,,Bullet belt,LEOPARD
2358,TezApe #2358,343,73.0466690901,9,Glacier Blue,Red Shirt,Circles,Angry,Johny bravo hair,Burger,Horns,,Bullet belt,EMERALD
1930,TezApe #1930,344,73.0456913941,9,Pink Dawn,Tiger Coat,Long,bored,Naruto hair,M416 rifle,Rainbow glasses,,Bone necklace,ZEBRA
5821,TezApe #5821,345,73.0435555001,9,Clean Cyan,Astronaut,Long,HIGH,Brown hair,M416 rifle,Horns,,Bullet belt,Diamond
3524,TezApe #3524,346,73.0424024462,9,Glacier Blue,karate,Long,HIGH,Black hair,Hammer,Thuglife glasses,,Sling bag,ZEBRA
4570,TezApe #4570,347,73.014338529,9,Forest Green,Astronaut,Cross,Happy,Naruto hair,BaseX,Heart glasses,,Tezos locket,SILVER SKIN
5386,TezApe #5386,348,72.9992242486,9,Forest Green,Astronaut,Moon,Angry,Johny bravo hair,Hammer,Heart glasses,,Bone necklace,Diamond
3448,TezApe #3448,349,72.9925313316,9,Deep Purple,Astronaut,Points,bored,Saiyan blue hair,M416 rifle,Samurai hat,,Bone necklace,ZEBRA
4068,TezApe #4068,350,72.9844997961,9,Deep Purple,karate,Points,HIGH,Johny bravo hair,Hammer,Horns,,Sling bag,EMERALD
1619,TezApe #1619,351,72.9729635208,9,Ruby Red,karate,Circles,HIGH,Naruto hair,Burger,Eye patch,,Golden chain,LEOPARD
5182,TezApe #5182,352,72.9641576717,9,Clean Cyan,Astronaut,Long,Angry,Saiyan blue hair,Burger,Samurai hat,,Tezos locket,ZEBRA
5836,TezApe #5836,353,72.9616525986,9,Wood Red,Tiger Coat,Cross,smirk,Brown hair,Baseball bat,Eye patch,,Sling bag,ZEBRA
1844,TezApe #1844,354,72.9392601171,9,Forest Green,Life jacket,Points,bored,Black hair,Burger,Horns,,Bone necklace,Diamond
6727,TezApe #6727,355,72.9234704327,9,Universe Purple,Tiger Coat,Cross,HIGH,Saiyan blue hair,Baseball bat,Heart glasses,,Sling bag,Diamond
4720,TezApe #4720,356,72.8969632166,9,Forest Green,Shirt,Points,smirk,Brown hair,Burger,Horns,,Golden chain,SILVER SKIN
6020,TezApe #6020,357,72.8695545102,9,Pink Dawn,Astronaut,Points,HIGH,Johny bravo hair,Baseball bat,Heart glasses,,Tezos locket,Diamond
1023,TezApe #1023,358,72.8655499292,9,Universe Purple,Tiger Coat,Points,Happy,Black hair,Kattana,Rainbow glasses,,Bullet belt,LEOPARD
4545,TezApe #4545,359,72.8618902104,9,Universe Purple,Tiger Coat,Long,HIGH,Johny bravo hair,Kattana,Samurai hat,,Bone necklace,EMERALD
5477,TezApe #5477,360,72.8565808323,9,Forest Green,Astronaut,Moon,smirk,Naruto hair,Axe,Rainbow glasses,,Bone necklace,Diamond
3015,TezApe #3015,361,72.8279289135,9,Ruby Red,Shirt,Moon,HIGH,Johny bravo hair,M416 rifle,Heart glasses,,Sling bag,Diamond
