ID,Name,Rank,Rarity_Score,Agility-Scores,Alignment-Scores,Ancestor-Scores,Attributes-Scores,Background-Scores,Class-Scores,Dexterity-Scores,Fur-Scores,Gender-Scores,Head Accessory-Scores,Intelligence-Scores,Magic-Scores,Morality-Scores,Race-Scores,Rank-Scores,Strength-Scores,Weapon-Scores
789,Bunny Knights #789,233,3094.5760474980043,3,15,500,2,10,6,5,18,1,,3,,3,1,2000,22,500
537,Bunny Knights #537,234,3094.274586055589,3,14,1000,2,11,5,2,18,1,,6,9,3,1,2000,3,9
858,Bunny Knights #858,235,3094.1476697163575,3,14,500,4,19,6,3,18,4,6,6,250,3,1,2000,3,250
737,Bunny Knights #737,236,3094.0114931159774,5,15,1000,2,10,5,2,18,1,,6,9,3,1,2000,2,9
1820,Bunny Knights #1820,237,3093.111539148864,3,15,1000,2,10,5,2,18,1,,6,9,2,1,2000,3,9
1900,Bunny Knights #1900,238,3092.028083641398,3,17,333,2,10,6,3,18,1,133,3,,3,1,2000,55,500
1751,Bunny Knights #1751,239,3090.086270414299,5,16,500,2,12,6,5,22,4,,7,,3,1,2000,3,500
1500,Bunny Knights #1500,240,3089.200408741276,5,17,500,2,11,5,5,18,1,,14,250,3,1,2000,2,250
1283,Bunny Knights #1283,241,3085.723162242768,3,15,500,4,10,6,2,22,1,6,6,250,3,1,2000,2,250
1485,Bunny Knights #1485,242,3074.478301147284,9,15,400,2,10,6,2,18,1,83,3,,3,1,2000,16,500
2046,Bunny Knights #2046,243,3042.576002288941,3,15,333,4,68,6,2,18,1,500,15,33,3,1,2000,2,33
685,Bunny Knights #685,244,3037.7458180079693,3,18,285,2,10,5,666,22,1,,3,,3,1,2000,2,11
1889,Bunny Knights #1889,245,3031.028816372394,3,18,666,4,10,5,5,18,1,222,10,29,2,1,2000,2,29
2015,Bunny Knights #2015,246,3029.3655570047263,5,17,500,2,10,5,2,20,1,,10,222,3,1,2000,3,222
902,Bunny Knights #902,247,3018.6525254837866,9,16,666,2,19,6,3,18,1,222,7,,3,1,2000,3,37
889,Bunny Knights #889,248,3017.352878222641,3,16,500,2,18,6,2,18,4,,3,,3,1,2000,400,37
2494,Bunny Knights #2494,249,3016.1495164316166,5,14,400,4,10,5,2,20,4,35,6,250,3,1,2000,2,250
1018,Bunny Knights #1018,250,3016.044169997802,5,14,400,2,10,5,18,18,1,29,3,,3,1,2000,2,500
605,Bunny Knights #605,251,3008.811300838171,3,15,500,2,10,6,2,20,1,,3,,3,1,2000,400,37
895,Bunny Knights #895,252,3006.831819075061,3,18,666,4,28,5,3,22,1,222,6,9,2,1,2000,2,9
998,Bunny Knights #998,253,3005.6415968080373,3,15,666,2,10,6,2,20,1,80,3,,2,1,2000,55,133
1150,Bunny Knights #1150,254,2987.490553705928,3,15,400,4,12,6,3,22,1,6,6,250,2,1,2000,2,250
2296,Bunny Knights #2296,255,2970.3054886267646,333,15,500,2,11,6,2,18,1,50,3,,2,1,2000,2,18
595,Bunny Knights #595,256,2967.2187108052262,3,15,285,2,68,6,2,17,1,,3,,3,1,2000,55,500
1121,Bunny Knights #1121,257,2962.650044709887,3,18,666,4,10,5,3,19,4,166,6,23,3,1,2000,3,23
1399,Bunny Knights #1399,258,2954.2416032659144,9,16,666,4,19,5,3,24,4,166,7,9,3,1,2000,3,9
1566,Bunny Knights #1566,259,2943.2326107974754,3,17,666,4,11,5,2,22,1,166,15,9,3,1,2000,2,9
1899,Bunny Knights #1899,260,2924.0032070220386,3,15,400,2,18,6,5,22,4,400,3,,2,1,2000,16,21
2068,Bunny Knights #2068,261,2923.184948317589,3,17,666,2,10,6,10,23,1,133,3,,3,1,2000,16,23
1669,Bunny Knights #1669,262,2922.4824278494966,5,15,666,2,12,6,18,17,1,,3,,3,1,2000,2,166
1872,Bunny Knights #1872,263,2922.0005136049313,9,15,666,2,19,6,2,19,1,,3,,2,1,2000,16,153
2395,Bunny Knights #2395,264,2921.255429057801,5,15,333,2,18,6,5,18,1,,3,,3,1,2000,7,500
1250,Bunny Knights #1250,265,2921.216074540468,3,15,400,2,10,5,2,22,1,,6,222,3,1,2000,2,222
1804,Bunny Knights #1804,266,2919.625257280911,3,15,333,2,68,5,2,19,4,,6,222,3,1,2000,7,222
581,Bunny Knights #581,267,2919.5326460773376,3,17,666,2,10,6,3,19,1,133,7,,2,1,2000,22,21
2403,Bunny Knights #2403,268,2915.4528501246778,3,16,400,2,10,6,5,22,1,400,3,,3,1,2000,16,23
2007,Bunny Knights #2007,269,2914.97226663494,3,15,400,2,10,6,5,18,1,400,3,,3,1,2000,22,21
1096,Bunny Knights #1096,270,2910.4954599127227,333,14,500,2,10,6,2,19,1,,3,,2,1,2000,2,11
621,Bunny Knights #621,271,2900.887874538685,9,15,666,2,68,5,5,19,1,36,3,,3,1,2000,3,58
2128,Bunny Knights #2128,272,2898.6335177146593,3,15,666,2,28,6,3,22,1,83,7,,2,1,2000,16,37
711,Bunny Knights #711,273,2892.668470600882,3,14,666,2,10,6,5,24,1,,3,,3,1,2000,16,133
2467,Bunny Knights #2467,274,2888.9119406062337,3,15,666,2,11,6,3,20,1,83,3,,3,1,2000,22,44
549,Bunny Knights #549,275,2888.458076010019,3,15,400,2,10,6,3,18,1,,14,,3,1,2000,7,400
1298,Bunny Knights #1298,276,2887.573928340322,9,14,666,2,11,6,3,19,4,83,3,,3,1,2000,7,50
741,Bunny Knights #741,277,2885.9865044909407,9,14,666,2,11,6,5,18,4,36,3,,3,1,2000,3,100
2485,Bunny Knights #2485,278,2885.788293902246,3,15,666,2,10,5,18,18,1,29,7,,3,1,2000,2,100
1078,Bunny Knights #1078,279,2884.8425791095983,9,15,666,2,10,6,2,18,4,50,3,,3,1,2000,16,74
996,Bunny Knights #996,280,2875.704587401468,3,15,666,2,18,6,3,20,1,80,7,,2,1,2000,22,23
1480,Bunny Knights #1480,281,2875.177815496203,5,15,666,2,10,6,5,18,1,83,3,,3,1,2000,7,44
2483,Bunny Knights #2483,282,2874.978862796524,3,15,666,4,10,5,10,19,1,57,14,29,2,1,2000,2,29
1100,Bunny Knights #1100,283,2869.862282710284,333,17,400,2,19,6,2,20,1,36,3,,3,1,2000,2,20
749,Bunny Knights #749,284,2868.4318004689944,9,14,400,2,10,6,2,19,1,222,3,,3,1,2000,16,153
894,Bunny Knights #894,285,2866.9299450090516,9,14,666,2,11,6,2,19,1,83,3,,3,1,2000,16,23
2136,Bunny Knights #2136,286,2866.334975794878,3,15,500,4,18,5,3,20,1,222,6,29,3,1,2000,2,29
1136,Bunny Knights #1136,287,2864.128681860694,5,15,666,2,10,6,2,20,1,80,3,,2,1,2000,22,23
1941,Bunny Knights #1941,288,2862.250722165489,3,15,333,2,12,5,3,22,1,,10,222,2,1,2000,3,222
1342,Bunny Knights #1342,289,2861.125769069884,3,18,333,2,12,5,5,18,1,,10,222,2,1,2000,2,222
1603,Bunny Knights #1603,290,2860.573303461364,3,15,666,2,12,5,18,18,1,,3,,3,1,2000,7,100
1877,Bunny Knights #1877,291,2859.183621050755,3,15,666,2,10,6,3,18,1,83,7,,2,1,2000,16,21
890,Bunny Knights #890,292,2858.1271742038048,3,14,666,4,12,5,2,18,1,57,6,29,3,1,2000,2,29
1660,Bunny Knights #1660,293,2855.2449344193697,3,15,666,4,12,5,5,17,1,57,10,24,3,1,2000,2,25
1799,Bunny Knights #1799,294,2854.6429597007427,3,17,333,2,10,5,2,18,1,,6,222,3,1,2000,3,222
954,Bunny Knights #954,295,2854.218874754065,3,15,666,4,11,5,3,18,4,35,14,29,3,1,2000,7,29
2250,Bunny Knights #2250,296,2853.2060063205313,3,17,500,2,10,6,3,18,1,222,3,,3,1,2000,22,37
1408,Bunny Knights #1408,297,2853.198600040331,3,15,333,2,11,5,3,20,1,,6,222,2,1,2000,2,222
1441,Bunny Knights #1441,298,2851.1311986744286,3,15,666,2,11,5,3,23,1,,6,52,3,1,2000,2,52
2230,Bunny Knights #2230,299,2851.0455620803714,5,16,666,2,10,6,10,18,1,,7,,2,1,2000,2,100
1505,Bunny Knights #1505,300,2850.671182135026,3,14,666,2,19,5,64,18,1,,3,,3,1,2000,2,44
658,Bunny Knights #658,301,2849.3945972552524,3,14,333,2,10,5,3,17,1,,6,222,3,1,2000,2,222
603,Bunny Knights #603,302,2847.649337210137,3,15,666,4,10,5,10,20,1,41,14,23,3,1,2000,2,23
2349,Bunny Knights #2349,303,2847.429903709223,5,15,666,4,28,5,5,18,1,57,14,9,3,1,2000,2,9
2411,Bunny Knights #2411,304,2846.8182647973836,3,15,666,2,19,6,3,18,4,,3,,2,1,2000,55,44
506,Bunny Knights #506,305,2844.97961890855,3,15,666,2,19,6,3,19,1,,3,,3,1,2000,55,44
1056,Bunny Knights #1056,306,2844.4822603843645,9,17,666,2,12,6,5,18,1,80,7,,2,1,2000,2,11
901,Bunny Knights #901,307,2844.3182154873066,3,15,666,2,10,5,2,18,1,,6,52,2,1,2000,2,52
709,Bunny Knights #709,308,2842.8708711115437,5,15,666,2,11,5,5,22,1,80,7,,3,1,2000,3,11
1320,Bunny Knights #1320,309,2842.2678647412663,3,17,666,4,12,5,2,18,1,41,15,23,3,1,2000,2,23
1363,Bunny Knights #1363,310,2840.26157946799,3,17,666,2,19,5,18,18,1,29,7,,3,1,2000,3,42
1765,Bunny Knights #1765,311,2839.7610209825875,9,15,666,2,10,5,5,22,1,29,7,,2,1,2000,2,57
535,Bunny Knights #535,312,2837.9776263638505,3,15,666,4,28,6,2,22,1,6,10,29,3,1,2000,7,29
2156,Bunny Knights #2156,313,2837.8053326476497,3,18,666,2,19,6,10,20,4,50,7,,3,1,2000,3,21
1269,Bunny Knights #1269,314,2837.7933715491104,5,14,500,2,11,5,10,22,1,29,3,,2,1,2000,3,222
520,Bunny Knights #520,315,2836.2041678826604,3,17,666,4,28,6,2,19,1,6,6,33,3,1,2000,3,33
919,Bunny Knights #919,316,2835.483547411214,17,16,666,2,10,6,3,20,4,,7,,3,1,2000,2,74
856,Bunny Knights #856,317,2834.963396430986,333,17,400,2,18,6,2,19,4,,3,,3,1,2000,2,20
938,Bunny Knights #938,318,2834.779396815318,3,14,666,4,10,5,2,22,1,41,6,23,3,1,2000,3,23
1747,Bunny Knights #1747,319,2834.6507478900126,3,17,666,4,10,5,3,20,1,41,6,23,3,1,2000,2,23
2023,Bunny Knights #2023,320,2834.3684018622525,17,17,666,2,12,5,3,22,1,29,7,,3,1,2000,2,42
1580,Bunny Knights #1580,321,2833.89720476542,5,17,666,2,10,5,10,24,1,36,3,,3,1,2000,3,42
660,Bunny Knights #660,322,2833.6364729868274,3,15,666,2,28,5,10,18,1,,14,,2,1,2000,3,58
1592,Bunny Knights #1592,323,2833.006100516052,3,15,666,4,18,6,2,24,4,6,6,33,2,1,2000,2,34
1367,Bunny Knights #1367,324,2832.8680923485726,3,14,500,2,11,6,2,19,1,83,7,,3,1,2000,22,153
1486,Bunny Knights #1486,325,2832.7588030364464,3,15,666,4,18,6,2,22,1,6,6,33,3,1,2000,7,33
1664,Bunny Knights #1664,326,2832.5850554371114,5,17,666,2,68,5,3,22,4,,10,9,2,1,2000,2,9
519,Bunny Knights #519,327,2832.486733636844,3,15,666,4,28,5,5,22,4,35,14,9,3,1,2000,3,9
1911,Bunny Knights #1911,328,2831.936222902666,3,17,666,4,28,6,2,18,1,6,6,29,3,1,2000,7,29
1687,Bunny Knights #1687,329,2831.199942788141,3,17,285,2,12,6,5,18,1,400,7,,3,1,2000,16,50
1168,Bunny Knights #1168,330,2830.962896801811,5,14,666,4,19,5,3,18,1,57,10,9,3,1,2000,2,9
763,Bunny Knights #763,331,2829.6937299875012,3,18,666,4,19,6,2,18,4,6,6,32,3,1,2000,3,32
971,Bunny Knights #971,332,2829.3470680693104,5,15,666,4,19,6,3,23,4,6,10,28,3,1,2000,2,29
2140,Bunny Knights #2140,333,2828.7160123875296,3,14,666,4,11,6,2,22,1,6,15,33,2,1,2000,2,33
1713,Bunny Knights #1713,334,2828.495891362807,17,14,666,2,10,6,2,18,1,,3,,2,1,2000,7,74
1309,Bunny Knights #1309,335,2828.4434648348993,3,16,666,4,10,6,2,22,1,6,15,33,3,1,2000,2,33
2408,Bunny Knights #2408,336,2828.3842363631993,5,16,666,4,12,6,5,24,1,6,14,29,3,1,2000,2,29
1631,Bunny Knights #1631,337,2828.1107087489167,17,17,666,2,10,5,3,18,1,29,3,,2,1,2000,3,44
974,Bunny Knights #974,338,2827.9708160382906,5,15,666,2,10,6,18,20,1,50,3,,3,1,2000,2,21
1780,Bunny Knights #1780,339,2827.8835615354005,3,17,333,2,10,6,2,20,1,,3,,3,1,2000,400,21
1957,Bunny Knights #1957,340,2826.647264075532,9,14,666,4,11,5,5,18,1,57,7,9,3,1,2000,2,9
864,Bunny Knights #864,341,2826.580028157731,17,16,666,2,18,6,2,19,1,50,3,,2,1,2000,7,11
915,Bunny Knights #915,342,2825.983091843333,3,18,666,4,12,6,3,23,4,6,6,32,2,1,2000,2,32
560,Bunny Knights #560,343,2825.6137817969725,3,16,666,4,19,6,2,22,4,6,6,29,3,1,2000,3,29
1686,Bunny Knights #1686,344,2825.5294839832795,9,17,666,2,12,6,5,19,1,,3,,3,1,2000,3,74
2212,Bunny Knights #2212,345,2824.994941322003,3,14,666,4,19,6,2,19,1,6,15,28,3,1,2000,2,29
786,Bunny Knights #786,346,2824.4510679472337,5,17,666,4,10,6,3,20,1,6,10,33,3,1,2000,2,33
1344,Bunny Knights #1344,347,2824.375266075038,3,15,666,4,10,6,2,19,1,6,15,32,3,1,2000,2,32
774,Bunny Knights #774,348,2824.306271515014,3,15,666,4,11,6,2,18,1,6,15,32,3,1,2000,2,32
1130,Bunny Knights #1130,349,2823.958038934257,3,17,666,4,11,6,3,22,1,6,6,33,2,1,2000,2,34
2021,Bunny Knights #2021,350,2823.381502404897,3,17,666,4,10,6,3,24,1,6,6,33,3,1,2000,3,33
2439,Bunny Knights #2439,351,2822.683150276017,3,14,666,4,10,6,2,24,1,6,10,29,2,1,2000,7,29
946,Bunny Knights #946,352,2821.893086169014,3,14,666,2,11,6,2,22,1,,7,,3,1,2000,55,23
1463,Bunny Knights #1463,353,2821.7396690301543,5,15,666,4,10,6,2,19,4,6,6,33,3,1,2000,2,34
689,Bunny Knights #689,354,2821.425212452117,3,15,666,2,19,5,64,18,1,,7,,2,1,2000,2,11
723,Bunny Knights #723,355,2821.3104358501605,5,14,666,2,18,5,5,18,4,,14,29,3,1,2000,2,29
1844,Bunny Knights #1844,356,2820.168629222849,3,15,666,4,10,6,2,18,4,6,15,28,3,1,2000,2,29
1073,Bunny Knights #1073,357,2820.132496211267,3,14,666,4,10,6,2,22,1,6,6,33,3,1,2000,2,34
1790,Bunny Knights #1790,358,2819.7087987460286,3,15,666,4,12,6,3,17,4,6,6,33,3,1,2000,2,33
1531,Bunny Knights #1531,359,2819.624756152774,3,15,666,4,10,6,5,24,1,6,10,29,2,1,2000,2,29
1667,Bunny Knights #1667,360,2819.486316680007,3,16,666,2,11,6,3,20,1,36,3,,3,1,2000,22,21
921,Bunny Knights #921,361,2819.4827142949052,3,17,666,2,68,5,3,18,1,,6,9,3,1,2000,2,9
860,Bunny Knights #860,362,2819.4077895990235,5,17,666,4,12,5,5,22,4,35,14,9,3,1,2000,2,9
1192,Bunny Knights #1192,363,2819.372424001134,3,15,666,2,10,6,10,19,1,50,3,,2,1,2000,7,18
1172,Bunny Knights #1172,364,2819.30285140834,3,18,666,4,19,5,3,24,1,41,6,9,3,1,2000,2,9
970,Bunny Knights #970,365,2819.1083502560596,9,15,666,2,10,6,10,17,1,50,3,,3,1,2000,2,18
1562,Bunny Knights #1562,366,2819.011731092332,9,15,666,2,10,6,5,22,1,50,3,,3,1,2000,3,18
1757,Bunny Knights #1757,367,2818.4415281756797,3,14,666,4,12,6,3,22,1,6,6,32,3,1,2000,2,32
2131,Bunny Knights #2131,368,2817.85675259083,5,17,666,2,19,5,5,20,1,,7,,3,1,2000,3,58
865,Bunny Knights #865,369,2817.843532951128,3,15,666,4,10,6,2,20,1,6,6,33,3,1,2000,3,33
1520,Bunny Knights #1520,370,2817.3791436138686,3,14,666,4,10,5,5,22,1,41,14,9,2,1,2000,3,9
1897,Bunny Knights #1897,371,2817.31914856886,3,15,666,4,10,5,3,18,1,57,6,9,2,1,2000,2,9
1680,Bunny Knights #1680,372,2817.1719885757675,3,14,666,4,10,6,2,17,4,6,15,28,3,1,2000,2,29
1849,Bunny Knights #1849,373,2817.0092489652206,5,18,666,2,10,5,18,20,1,,3,29,3,1,2000,2,29
1707,Bunny Knights #1707,374,2816.995011622674,3,15,666,4,10,6,3,22,1,6,6,32,3,1,2000,2,32
2412,Bunny Knights #2412,375,2816.9937626681485,3,17,666,4,18,6,3,18,1,6,6,28,2,1,2000,3,29
1560,Bunny Knights #1560,376,2815.7676108046403,3,17,666,4,10,6,2,18,1,6,6,32,3,1,2000,2,32
876,Bunny Knights #876,377,2815.7631350307825,3,15,666,4,12,6,3,18,1,6,6,32,3,1,2000,2,32
875,Bunny Knights #875,378,2815.613143613346,3,16,666,4,11,6,3,18,1,6,6,32,3,1,2000,2,32
2055,Bunny Knights #2055,379,2815.2581072978423,3,17,666,2,11,5,2,18,4,,15,29,2,1,2000,2,29
1352,Bunny Knights #1352,380,2814.4834304446194,3,14,666,4,11,6,2,24,1,6,6,29,2,1,2000,3,29
1322,Bunny Knights #1322,381,2814.385660168115,3,17,666,4,11,6,3,22,1,6,6,29,3,1,2000,2,29
814,Bunny Knights #814,382,2813.7563433272585,3,15,666,4,11,6,5,18,4,6,6,29,3,1,2000,2,29
1523,Bunny Knights #1523,383,2813.2763520806116,3,14,666,4,10,6,2,18,1,6,6,32,2,1,2000,2,32
1115,Bunny Knights #1115,384,2813.215443017841,5,15,666,4,10,6,2,18,4,6,6,29,2,1,2000,2,29
1819,Bunny Knights #1819,385,2813.185018510115,3,15,285,2,10,5,2,19,1,,15,222,2,1,2000,2,222
508,Bunny Knights #508,386,2812.9483283366267,3,15,666,2,19,5,3,18,1,,10,29,3,1,2000,3,29
2148,Bunny Knights #2148,387,2812.494512612482,3,14,666,2,10,6,2,18,1,,3,,3,1,2000,55,23
2338,Bunny Knights #2338,388,2812.427565383581,3,17,666,2,10,5,3,19,1,,14,23,2,1,2000,16,23
2476,Bunny Knights #2476,389,2812.293452079775,5,16,666,4,10,6,2,20,1,6,6,28,3,1,2000,2,29
833,Bunny Knights #833,390,2812.1202120155885,3,15,666,2,28,6,10,17,1,,3,,3,1,2000,7,44
1205,Bunny Knights #1205,391,2812.0894056930297,3,15,500,2,10,5,18,18,1,,7,,3,1,2000,2,222
930,Bunny Knights #930,392,2812.054492889198,17,15,666,2,10,5,5,19,1,,3,,3,1,2000,2,58
1803,Bunny Knights #1803,393,2811.869944466078,3,16,666,4,10,6,3,17,4,6,6,29,2,1,2000,2,29
1955,Bunny Knights #1955,394,2811.658435181442,3,17,666,2,10,5,3,24,1,,10,29,3,1,2000,3,29
1578,Bunny Knights #1578,395,2811.5790289943134,3,14,666,2,19,5,10,24,1,,14,,3,1,2000,2,42
1248,Bunny Knights #1248,396,2810.8122415628814,3,16,666,2,12,5,18,19,1,29,7,,3,1,2000,2,20
1112,Bunny Knights #1112,397,2810.6312119189247,5,17,666,2,10,5,10,17,1,,7,29,3,1,2000,2,29
2415,Bunny Knights #2415,398,2810.2734877240264,3,15,500,2,11,5,10,22,1,,7,,3,1,2000,3,222
1563,Bunny Knights #1563,399,2809.59935348485,37,14,666,2,28,6,2,19,1,,3,,3,1,2000,3,18
1931,Bunny Knights #1931,400,2808.6455343219104,3,15,666,2,19,6,3,19,4,,3,,2,1,2000,22,37
870,Bunny Knights #870,401,2808.6197212749576,5,15,500,2,10,5,5,19,1,,14,,3,1,2000,2,222
1378,Bunny Knights #1378,402,2807.986698164685,3,17,666,4,12,5,3,20,1,41,6,9,2,1,2000,2,9
1861,Bunny Knights #1861,403,2807.9601986164935,3,15,666,2,10,5,5,18,1,,7,,3,1,2000,7,58
1675,Bunny Knights #1675,404,2807.6969687789738,3,14,666,4,10,6,2,18,1,6,6,29,3,1,2000,3,29
2271,Bunny Knights #2271,405,2807.6513794566363,3,17,666,2,10,6,3,18,1,,7,,3,1,2000,22,44
1131,Bunny Knights #1131,406,2807.5628784620453,9,17,666,2,10,5,5,18,1,,7,,2,1,2000,2,57
2268,Bunny Knights #2268,407,2806.796689852005,9,14,666,2,11,6,3,18,1,36,3,,3,1,2000,7,21
1691,Bunny Knights #1691,408,2806.3134765523255,3,15,666,2,10,5,3,20,1,,10,29,3,1,2000,3,29
1158,Bunny Knights #1158,409,2806.1460354300675,3,15,666,4,10,5,3,20,1,41,6,9,3,1,2000,3,9
1814,Bunny Knights #1814,410,2805.6930476105968,5,17,666,2,12,5,18,22,4,29,3,,2,1,2000,2,11
986,Bunny Knights #986,411,2805.2601714904513,3,17,666,2,18,6,5,22,1,,3,,2,1,2000,16,37
1998,Bunny Knights #1998,412,2805.1205661066547,17,15,666,2,12,5,3,18,1,29,3,,3,1,2000,3,20
1446,Bunny Knights #1446,413,2804.5987873401355,3,14,666,2,12,6,10,23,4,,3,,3,1,2000,7,44
1312,Bunny Knights #1312,414,2804.201493788346,17,14,666,2,10,6,5,20,1,,3,,3,1,2000,2,50
1717,Bunny Knights #1717,415,2804.1818343910622,3,15,666,2,19,5,2,23,1,,6,24,3,1,2000,3,25
1415,Bunny Knights #1415,416,2803.3125734429573,3,15,666,4,11,5,5,18,4,36,6,9,3,1,2000,2,9
2050,Bunny Knights #2050,417,2803.1193168163086,9,15,666,2,10,6,3,22,1,,3,,3,1,2000,7,50
1808,Bunny Knights #1808,418,2802.929154851571,3,15,666,2,10,5,18,18,4,,7,,3,1,2000,2,44
2115,Bunny Knights #2115,419,2802.8748732510358,3,15,666,2,18,5,2,24,4,,6,23,3,1,2000,2,23
1259,Bunny Knights #1259,420,2802.302901422828,3,15,666,2,10,5,10,23,1,,7,,2,1,2000,7,44
2359,Bunny Knights #2359,421,2802.285683722562,3,15,666,2,11,5,18,19,1,,3,,3,1,2000,7,42
1051,Bunny Knights #1051,422,2802.2486952987547,5,15,666,2,19,5,10,19,1,,7,,3,1,2000,2,42
2313,Bunny Knights #2313,423,2801.9951691011706,3,17,666,2,11,5,2,19,1,,6,29,3,1,2000,2,29
1671,Bunny Knights #1671,424,2801.808969883682,3,14,666,2,11,5,3,19,1,,6,29,2,1,2000,3,29
1224,Bunny Knights #1224,425,2801.5560918654105,3,15,666,4,10,5,3,20,4,36,6,9,2,1,2000,2,9
750,Bunny Knights #750,426,2801.460532084245,5,15,666,2,18,5,10,18,1,,7,,3,1,2000,2,42
2316,Bunny Knights #2316,427,2800.801233914439,3,18,666,2,11,5,2,22,4,,6,24,2,1,2000,3,25
2078,Bunny Knights #2078,428,2800.3606615518847,3,15,666,2,10,6,10,19,1,,7,,3,1,2000,7,44
1127,Bunny Knights #1127,429,2800.328229384992,3,17,666,2,10,5,5,17,4,,3,,2,1,2000,16,42
1286,Bunny Knights #1286,430,2799.872229783603,3,17,666,4,10,5,5,18,1,35,6,9,2,1,2000,2,9
2436,Bunny Knights #2436,431,2799.482117152273,5,14,666,2,19,5,2,18,1,,6,24,3,1,2000,2,25
615,Bunny Knights #615,432,2799.0917746248583,3,17,666,2,18,5,2,19,1,,6,23,3,1,2000,3,23
2188,Bunny Knights #2188,433,2799.0103554225484,17,15,666,2,10,5,3,19,1,,7,,2,1,2000,2,44
968,Bunny Knights #968,434,2798.985644006073,5,16,666,2,11,5,18,18,1,,3,,3,1,2000,2,42
2044,Bunny Knights #2044,435,2798.752864094078,3,14,666,2,11,5,5,19,1,,10,24,3,1,2000,3,25
1729,Bunny Knights #1729,436,2798.4528245163533,37,15,666,2,18,6,2,17,1,,3,,2,1,2000,3,18
1923,Bunny Knights #1923,437,2798.2651054448656,3,15,666,2,10,5,3,22,1,,10,24,2,1,2000,3,25
2339,Bunny Knights #2339,438,2798.213883248396,9,17,666,2,10,5,10,19,1,,3,,2,1,2000,2,44
1512,Bunny Knights #1512,439,2797.9415652296934,3,14,500,2,11,6,5,18,1,50,7,,3,1,2000,7,166
1598,Bunny Knights #1598,440,2797.483408456494,5,15,666,2,10,6,3,17,1,,7,,3,1,2000,7,50
2331,Bunny Knights #2331,441,2797.4295363379315,17,14,666,2,10,5,5,19,1,,3,,3,1,2000,2,44
604,Bunny Knights #604,442,2797.196002276462,9,15,666,2,11,6,2,18,1,,3,,2,1,2000,16,37
1677,Bunny Knights #1677,443,2796.760630222741,3,15,666,2,10,5,5,18,1,,10,24,2,1,2000,3,25
1227,Bunny Knights #1227,444,2796.473568137703,3,16,666,4,10,5,3,18,1,35,6,9,3,1,2000,2,9
568,Bunny Knights #568,445,2796.049487039771,5,15,666,2,10,5,18,19,1,29,3,,2,1,2000,2,11
1191,Bunny Knights #1191,446,2795.7305057500557,3,14,666,2,10,6,10,22,1,,7,,3,1,2000,7,37
1182,Bunny Knights #1182,447,2794.414021144457,9,17,400,2,18,6,5,19,4,133,3,,3,1,2000,3,166
2361,Bunny Knights #2361,448,2793.957850014438,3,17,666,2,19,6,5,18,1,,3,,3,1,2000,22,23
2499,Bunny Knights #2499,449,2792.241887660537,3,16,666,2,19,6,3,22,1,,7,,3,1,2000,16,23
1384,Bunny Knights #1384,450,2792.159865638129,37,17,666,2,10,6,2,18,1,,3,,3,1,2000,3,18
794,Bunny Knights #794,451,2792.035183056016,5,15,666,2,11,5,5,18,1,,7,,3,1,2000,3,44
1494,Bunny Knights #1494,452,2791.7666265331586,9,15,666,2,28,6,5,18,4,,3,,3,1,2000,3,23
1801,Bunny Knights #1801,453,2791.255073397661,5,17,666,2,10,5,10,17,1,,3,,2,1,2000,3,42
675,Bunny Knights #675,454,2791.14205986588,37,14,666,2,10,6,3,18,1,,3,,2,1,2000,2,20
2324,Bunny Knights #2324,455,2790.821395918729,3,14,666,2,10,5,2,20,4,,6,23,3,1,2000,2,23
1798,Bunny Knights #1798,456,2790.721099806641,3,15,666,2,10,6,18,24,4,,3,,2,1,2000,7,23
1497,Bunny Knights #1497,457,2790.5815624326333,3,15,666,2,10,6,3,24,4,,3,,2,1,2000,22,23
2468,Bunny Knights #2468,458,2790.5694134560226,9,16,666,2,10,5,5,19,1,,3,,3,1,2000,3,42
1759,Bunny Knights #1759,459,2790.267884435935,3,15,666,2,10,5,3,19,1,,6,24,2,1,2000,2,25
2388,Bunny Knights #2388,460,2790.0102780191937,9,18,666,2,28,5,5,20,1,,3,,2,1,2000,3,20
835,Bunny Knights #835,461,2788.9859548551885,9,15,666,2,28,6,3,18,4,,3,,2,1,2000,7,18
807,Bunny Knights #807,462,2788.7152963571557,3,14,666,2,10,5,3,18,1,,6,24,3,1,2000,2,25
515,Bunny Knights #515,463,2788.44710972012,3,15,666,2,10,5,2,18,1,,6,23,3,1,2000,3,23
757,Bunny Knights #757,464,2788.198636019403,3,17,666,2,10,5,2,18,1,,6,23,3,1,2000,2,23
1314,Bunny Knights #1314,465,2787.867098306807,3,16,666,2,10,6,5,24,1,,3,,3,1,2000,22,21
1522,Bunny Knights #1522,466,2787.689766133745,3,15,666,2,10,5,2,18,1,,6,23,3,1,2000,3,23
1410,Bunny Knights #1410,467,2787.535305015156,3,16,666,2,10,5,2,17,1,,6,23,3,1,2000,3,23
2460,Bunny Knights #2460,468,2787.2696861543172,3,14,666,2,12,5,3,18,1,,6,23,3,1,2000,2,23
849,Bunny Knights #849,469,2786.49841243326,3,14,666,2,28,5,2,19,1,,10,9,2,1,2000,7,9
1409,Bunny Knights #1409,470,2786.163096863001,17,17,666,2,10,6,2,22,4,,3,,3,1,2000,7,21
