ID,Name,Rank,Rarity_Score,Attributes-Scores,aura-Scores,body-Scores,bodydetails-Scores,botarms-Scores,botbody-Scores,boteyes-Scores,boteyescolor-Scores,botfoot-Scores,bothead-Scores,botpropulsion-Scores,details-Scores,energy-Scores,eyes-Scores,facemask-Scores,family-Scores,ground-Scores,hair-Scores,has_pet-Scores,head-Scores,jacket-Scores,lefthand-Scores,leftobjkt-Scores,posterfull-Scores,posterleft-Scores,posterright-Scores,shoes-Scores,trousers-Scores,unique-Scores,unique_tbot-Scores,wall-Scores,wallcolor-Scores,weapon-Scores
3167,わぬみゆ (WANUMIYU) #3167,159,514.4173808414102,10,9,3,82,,,,,,,,65,9,21,17,3,10,32,1,2,,,18,,11,10,10,12,,,138,2,37
1789,むやも (MUYAMO) #1789,160,512.9068110923047,9,9,3,,11,9,12,11,10,11,11,16,18,39,17,3,8,,2,2,22,11,,,19,10,11,12,,,8,1,202
2403,たらゆ (TARAYU) #2403,161,510.8994288455719,6,8,3,,,,,,,,,16,9,11,67,3,94,,1,3,23,10,,,,10,10,14,,,8,2,202
3128,すと (SUTO) #3128,162,510.82773852047035,14,8,3,,11,9,12,13,11,12,12,17,18,12,,3,9,,2,2,263,10,,,10,,10,12,,,8,1,16
2176,てめて (TEMETE) #2176,163,509.752620118733,9,8,3,22,13,9,12,12,10,11,11,,,10,71,3,10,18,2,2,21,38,138,,,10,10,13,,,8,1,19
2107,らる (RARU) #2107,164,508.58879636144803,43,9,3,36,11,9,12,11,12,12,12,67,9,50,17,4,8,21,2,2,,11,43,,10,17,10,13,,,8,2,31
1765,へたす (HETASU) #1765,165,508.57715161246205,15,9,3,,11,9,11,13,11,11,11,35,9,22,31,3,9,22,2,3,18,11,35,,11,,10,13,,,138,2,17
106,ほむむも (HOMUMUMO) #106,166,507.9810292481168,9,18,3,23,11,10,11,11,12,11,12,48,18,11,,3,9,,2,2,25,175,,,,10,21,10,,,8,1,19
1810,すてみけ (SUTEMIKE) #1810,167,507.7234080090609,9,9,11,,11,9,12,10,11,11,12,16,164,11,62,3,10,,2,2,21,,20,,18,10,10,11,,,9,1,17
2663,わよな (WAYONA) #2663,168,507.68905695126836,43,9,3,23,11,9,12,12,10,11,12,17,18,21,31,3,18,39,2,3,22,10,17,,,10,10,13,,,8,2,97
1436,らすちろ (RASUCHIRO) #1436,169,507.3506772526626,44,18,3,22,,,,,,,,16,18,131,19,3,8,,1,3,17,11,35,,10,10,12,10,,,85,1,18
2365,のまもほ (NOMAMOHO) #2365,170,507.17235485119926,44,8,3,,,,,,,,,32,9,21,71,3,9,22,1,2,23,12,164,,11,10,10,10,,,9,1,18
136,なめ (NAME) #136,171,505.83067061591044,43,8,3,,13,9,12,12,12,13,11,48,18,13,31,3,9,21,2,2,25,12,97,,10,10,12,12,,,8,2,22
731,せもく (SEMOKU) #731,172,504.82595800891175,43,18,3,,11,9,11,13,12,11,12,16,9,39,16,4,17,31,2,2,22,18,35,,10,10,10,13,,,9,2,82
770,すとゆて (SUTOYUTE) #770,173,503.9368926709899,15,8,3,23,13,10,11,10,14,11,12,21,19,13,,3,9,21,2,2,21,11,164,,,10,10,13,,,8,2,31
543,ぬくす (NUKUSU) #543,174,503.5130675233097,44,17,3,22,,,,,,,,67,9,12,26,3,9,18,1,2,21,,20,,10,10,155,12,,,8,2,22
1241,うみめ (UMIME) #1241,175,502.7581270762242,9,9,3,,13,9,11,12,12,13,12,16,164,10,65,3,8,20,2,3,,,20,,10,17,10,10,,,8,1,19
2627,のやてと (NOYATETO) #2627,176,502.7007134007854,21,8,3,,,,,,,,,,,12,,4,9,53,1,2,,11,18,,10,,21,293,,,8,2,18
477,ろけ (ROKE) #477,177,502.56023621709625,10,17,3,,,,,,,,,,43,12,17,3,17,21,1,2,17,10,219,,10,10,39,12,,,8,2,18
2806,つま (TSUMA) #2806,178,501.82042531594817,9,8,3,44,11,9,11,13,11,11,12,20,9,11,175,3,9,,2,2,,,39,,10,,10,22,,,9,1,23
1390,とわ (TOWA) #1390,179,500.67998408707405,9,8,3,,,,,,,,,16,,13,67,3,9,,1,2,,10,,,10,10,10,293,,,8,2,19
3171,はゆ (HAYU) #3171,180,500.2772274861649,43,8,3,22,13,10,12,12,12,13,11,87,9,21,17,4,9,18,2,3,32,,43,,10,17,10,13,,,8,1,22
1886,りね (RINE) #1886,181,499.44219708714303,6,8,11,,,,,,,,,34,18,21,19,4,9,22,1,2,219,,39,,,20,12,13,,,8,1,21
1647,おた (OTA) #1647,182,498.840402982599,9,9,3,,11,9,12,11,12,12,12,16,10,131,71,4,9,31,2,2,25,,19,,,10,12,11,,,16,1,17
55,つつれ (TSUTSURE) #55,183,498.8009125326264,9,8,3,,11,9,11,11,10,12,11,,9,36,20,4,9,,2,2,21,10,35,,11,10,36,155,,,8,2,23
2751,らたろ (RATARO) #2751,184,498.6739830376247,9,9,3,23,11,9,12,13,12,11,12,21,9,11,27,3,9,18,2,3,57,,,,10,,12,155,,,8,1,17
230,てす (TESU) #230,185,497.9430832543684,9,9,3,23,,,,,,,,32,18,11,,3,10,,1,3,263,,36,,,,10,10,,,8,2,37
1697,ゆれひし (YUREHISHI) #1697,186,497.8851082300193,43,9,3,82,11,10,12,12,14,13,11,21,9,50,40,3,9,18,2,3,21,,19,,10,10,10,12,,,8,1,17
2159,よよ (YOYO) #2159,187,497.83960744672066,90,17,3,39,,,,,,,,20,19,41,50,3,9,18,1,2,25,12,19,,19,39,21,11,,,8,1,17
2657,あそまや (ASOMAYA) #2657,188,496.835719334072,9,9,3,,13,9,11,11,10,11,12,65,18,47,125,3,10,20,2,2,,11,,,18,10,10,14,,,9,1,19
1614,ゆめみ (YUMEMI) #1614,189,496.3257097159435,6,8,3,,,,,,,,,48,,11,71,3,15,22,1,2,22,12,17,,,10,10,11,,,8,2,202
1330,きれ (KIRE) #1330,190,495.1584795687826,6,8,3,22,,,,,,,,34,18,11,26,3,8,,1,2,87,12,43,,,,155,12,,,8,2,23
1038,かほにち (KAHONICHI) #1038,191,494.09359381493414,9,18,3,,13,9,12,12,11,12,12,67,9,36,19,3,17,21,2,2,21,,,,,20,36,13,,,85,2,19
1113,りろ (RIRO) #1113,192,493.65780509742876,6,8,11,,,,,,,,,34,28,11,,3,9,21,1,3,263,12,,,11,10,10,12,,,8,2,21
466,ほゆひ (HOYUHI) #466,193,493.2338061973267,9,8,3,,13,9,12,11,12,11,12,32,9,47,,3,10,,2,2,146,12,18,,38,10,10,11,,,9,1,18
2261,とら (TORA) #2261,194,492.64361271562296,10,9,11,,,,,,,,,87,28,52,65,3,17,20,1,3,67,10,36,,,10,12,10,,,8,1,19
1236,とねへ (TONEHE) #1236,195,492.6127244416527,6,18,3,,,,,,,,,17,9,12,,3,9,26,1,2,22,38,35,164,,,12,12,,,9,2,82
1874,とせへ (TOSEHE) #1874,196,492.2797758970691,43,9,3,67,11,10,11,11,14,11,12,21,9,24,,4,9,21,2,3,18,38,35,,10,17,10,12,,,8,2,34
2713,おぬ (ONU) #2713,197,491.9631178355291,21,9,3,,,,,,,,,20,,164,,3,9,,1,2,146,,18,,38,,10,11,,,8,2,18
3139,ゆるき (YURUKI) #3139,198,491.3328836278799,43,8,3,23,11,9,12,13,14,12,12,37,,52,40,3,17,32,2,3,21,12,17,,10,17,12,13,,,9,2,18
1821,ねや (NEYA) #1821,199,490.52825540826984,10,8,3,,,,,,,,,35,9,52,20,4,9,21,1,2,22,,188,,10,10,36,13,,,8,2,19
1700,わか (WAKA) #1700,200,490.0407156354599,43,9,3,23,13,9,11,12,10,12,12,16,28,52,67,4,9,,2,2,21,10,36,,10,10,10,13,,,8,2,19
1849,そきすと (SOKISUTO) #1849,201,489.2104604305129,9,8,3,,13,9,12,10,12,13,12,,10,21,,4,9,23,2,2,21,18,188,,10,17,11,13,,,8,2,19
1690,きすな (KISUNA) #1690,202,489.203669644431,15,18,3,,11,10,12,12,12,11,11,65,28,11,20,3,18,18,2,2,25,11,94,,,10,10,14,,,8,1,19
26,りた (RITA) #26,203,489.12660649057943,9,9,3,,13,9,12,10,12,11,12,17,,24,30,3,17,21,2,2,,,35,,10,20,12,155,,,9,2,17
1513,たへると (TAHERUTO) #1513,204,488.9479300541751,10,9,11,,,,,,,,,30,9,47,,4,9,18,1,2,18,12,188,,10,20,39,12,,,8,1,17
393,もとき (MOTOKI) #393,205,487.0079110296012,9,9,3,,13,9,11,12,11,11,12,65,43,41,,4,9,22,2,2,49,,39,,10,10,21,13,,,8,1,34
2146,まれ (MARE) #2146,206,486.8748807404305,43,9,3,67,13,9,11,12,10,13,11,67,10,21,30,3,8,20,2,3,23,11,,,10,10,10,11,,,8,2,21
1817,かくに (KAKUNI) #1817,207,486.7318336058025,21,8,3,25,,,,,,,,21,,12,,3,18,22,1,2,,,,,10,,12,293,,,8,2,17
2312,ねよまよ (NEYOMAYO) #2312,208,486.42955716487415,15,8,3,22,13,9,12,10,11,12,12,16,,47,35,4,9,25,2,3,18,12,,,10,39,10,11,,,8,2,97
381,けそふ (KESOFU) #381,209,486.3961465155864,43,8,3,22,13,9,11,10,12,12,12,35,9,52,62,4,10,,2,2,21,10,39,,10,10,10,10,,,8,1,23
1987,もわねて (MOWANETE) #1987,210,485.959172865189,15,8,3,22,13,10,11,10,12,11,11,16,,11,27,3,9,155,2,2,25,12,,,18,10,11,12,,,9,2,19
59,そろた (SOROTA) #59,211,485.58978311338103,15,8,3,26,11,10,12,12,12,11,12,17,,12,65,3,9,85,2,3,25,10,,,38,10,21,12,,,8,1,18
1793,ぬま (NUMA) #1793,212,485.03928988129553,9,18,3,44,11,9,11,12,12,13,12,34,19,12,40,3,94,20,2,2,,,20,,10,,21,14,,,8,1,17
2040,かせかし (KASEKASHI) #2040,213,484.7221482372012,6,8,3,22,,,,,,,,67,,21,,3,8,,1,3,146,12,97,,10,17,10,11,,,8,1,19
2845,よまりへ (YOMARIHE) #2845,214,484.21025437798653,6,8,3,36,,,,,,,,37,9,10,,3,17,,1,3,21,12,97,,,,155,12,,,9,2,34
2386,ふねか (FUNEKA) #2386,215,484.07617883364827,9,8,3,,11,9,11,13,11,11,11,34,164,21,17,3,10,,2,3,49,,,,11,10,10,11,,,8,1,19
429,あに (ANI) #429,216,483.89616921041136,9,8,3,,11,9,11,11,11,11,12,16,9,41,53,3,17,28,2,3,25,,94,,,,36,13,,,16,1,18
1837,てそまよ (TESOMAYO) #1837,217,483.50209014475314,9,17,3,67,11,9,12,12,11,12,12,17,,11,17,3,10,,2,3,87,12,,,,10,10,11,,,85,2,18
1493,わり (WARI) #1493,218,483.0350794192206,10,8,3,,,,,,,,,17,19,12,17,3,9,39,1,2,42,,219,,10,10,12,10,,,8,2,18
1157,れと (RETO) #1157,219,482.9515301786061,10,9,3,,,,,,,,,17,18,24,19,4,17,20,1,3,21,11,188,,,46,10,12,,,16,2,23
1314,ちわし (CHIWASHI) #1314,220,482.630125572575,9,9,3,25,11,9,12,10,10,12,11,17,,11,,4,15,85,2,2,25,12,,,101,,36,11,,,8,1,17
3119,やなわ (YANAWA) #3119,221,482.27466882206943,6,8,3,,,,,,,,,16,9,22,,3,9,22,1,3,263,,20,,,10,36,14,,,9,1,16
2035,にとゆ (NITOYU) #2035,222,481.9887914422167,9,8,3,,11,9,11,11,11,13,11,,9,21,19,3,9,18,2,2,18,,35,164,,,12,12,,,8,2,37
248,おせこ (OSEKO) #248,223,481.5413364919555,9,8,3,,13,9,12,12,14,12,12,30,43,50,53,4,9,25,2,3,23,12,35,,,,21,12,,,8,2,34
654,わかもは (WAKAMOHA) #654,224,481.29943738018665,9,8,3,,11,9,11,11,12,11,12,20,10,164,50,3,8,23,2,2,22,,,,19,,10,12,,,8,2,17
2137,ちまみ (CHIMAMI) #2137,225,481.15087975188936,9,9,3,,11,9,12,12,12,12,11,37,,10,71,3,17,32,2,3,25,,97,,10,10,11,13,,,8,2,17
2654,らこ (RAKO) #2654,226,481.1235620000622,6,9,3,,,,,,,,,16,,11,17,4,9,23,1,2,263,,36,,18,,12,13,,,8,2,18
2873,みきかひ (MIKIKAHI) #2873,227,480.7523914346187,10,37,3,,,,,,,,,16,,131,71,4,9,20,1,3,18,38,36,,10,10,10,13,,,8,2,22
95,こほゆら (KOHOYURA) #95,228,480.7415987461971,44,9,3,22,,,,,,,,16,,11,50,3,9,53,1,2,25,18,94,,19,39,11,10,,,8,1,19
1654,わくこ (WAKUKO) #1654,229,479.1265138913045,6,9,3,,,,,,,,,32,28,12,,3,9,21,1,3,22,11,17,,,10,21,155,,,8,2,97
2445,かまさも (KAMASAMO) #2445,230,479.070606222431,9,9,11,,11,9,12,12,12,11,11,21,,11,17,4,9,25,2,2,21,,188,,,10,10,12,,,8,1,17
1004,ませぬも (MASENUMO) #1004,231,478.1669925354572,15,9,3,23,11,9,12,10,10,13,11,16,,47,40,3,94,25,2,2,17,11,19,,11,,10,12,,,8,1,18
2605,よはふち (YOHAFUCHI) #2605,232,477.15085846690846,15,9,3,,11,9,12,12,12,11,12,17,9,50,65,3,17,85,2,3,17,12,17,,10,,10,12,,,8,1,17
2085,らぬそ (RANUSO) #2085,233,476.65236085121103,14,8,3,,13,9,12,12,12,11,12,67,,39,,4,9,,2,3,146,12,19,,10,,10,11,,,8,2,17
1776,ひはやろ (HIHAYARO) #1776,234,476.6387277497221,9,8,3,,13,9,11,10,11,13,12,16,9,13,26,3,8,22,2,3,36,11,,164,,,10,12,,,9,2,19
315,れわ (REWA) #315,235,476.24430296764245,9,8,3,,11,10,11,12,12,11,11,20,,24,16,3,9,23,2,3,22,10,17,164,,,10,12,,,8,2,19
1566,そかぬれ (SOKANURE) #1566,236,475.88710381202185,10,8,3,36,,,,,,,,17,18,11,62,3,9,,1,3,42,,164,,10,10,21,11,,,8,2,17
1500,きよ (KIYO) #1500,237,475.5546182899356,9,8,3,,13,9,12,10,12,12,11,16,,12,175,4,9,,2,2,23,12,,,10,10,36,12,,,8,2,31
2461,くめもほ (KUMEMOHO) #2461,238,475.28113064719525,6,8,3,67,,,,,,,,,18,13,20,3,9,18,1,2,219,,19,,,10,10,10,,,8,1,18
2798,めろ (MERO) #2798,239,475.1706618920982,10,18,3,82,,,,,,,,35,,21,62,3,17,,1,2,87,11,32,,10,17,10,13,,,8,2,19
1282,ほひなに (HOHINANI) #1282,240,474.64409651435267,9,8,11,,11,9,12,12,10,11,12,17,9,24,31,3,15,18,2,2,21,,,,18,10,12,13,,,138,1,19
2481,つゆま (TSUYUMA) #2481,241,474.28109700868515,6,9,3,39,,,,,,,,48,9,22,,4,9,21,1,2,77,,,,,20,155,11,,,8,1,19
1915,るけよま (RUKEYOMA) #1915,242,474.19419880623883,43,17,3,26,11,9,12,12,12,13,12,17,19,10,53,4,8,26,2,2,25,10,36,,,17,21,11,,,9,2,18
1469,るふゆわ (RUFUYUWA) #1469,243,473.310217645116,9,8,3,22,11,9,12,12,14,11,11,16,18,24,,3,9,20,2,2,25,12,,,,10,155,13,,,8,2,19
2568,けけ (KEKE) #2568,244,472.8612046093582,9,8,3,67,13,10,12,11,14,11,12,87,18,10,62,3,9,,2,2,17,,,,10,20,10,10,,,8,1,18
2787,そわるら (SOWARURA) #2787,245,472.61296623892116,10,8,3,22,,,,,,,,16,,164,17,4,9,52,1,2,42,,17,,18,10,10,13,,,9,2,31
117,ひりらま (HIRIRAMA) #117,246,471.9797132157557,10,9,3,,,,,,,,,20,28,11,17,4,9,28,1,2,57,11,188,,10,,12,13,,,8,1,19
678,もやるみ (MOYARUMI) #678,247,471.8759887321591,15,8,3,67,13,10,12,13,12,13,12,87,19,21,17,3,8,21,2,3,21,10,,,,17,10,10,,,8,2,19
2674,さこみ (SAKOMI) #2674,248,471.7959671040607,10,8,3,25,,,,,,,,,164,12,53,3,17,32,1,3,21,12,,,19,17,10,22,,,9,1,19
1797,くなめ (KUNAME) #1797,249,471.3998741900009,14,9,3,,11,9,11,12,11,11,12,21,,21,,3,9,21,2,3,22,12,164,,,,39,11,,,8,2,19
2821,りと (RITO) #2821,250,471.0804704994256,90,8,3,82,11,9,11,11,10,12,11,51,,11,53,3,17,,2,2,,,,,,,21,11,,,8,2,18
2389,いひきか (IHIKIKA) #2389,251,471.0008160069524,9,8,3,,13,9,11,11,12,13,12,20,9,131,16,3,9,39,2,3,25,12,36,,,,10,11,,,8,2,19
2006,せけこも (SEKEKOMO) #2006,252,470.7848342375201,32,9,3,82,13,9,11,11,14,11,12,,,12,,4,9,155,2,2,,,,,10,10,10,12,,,8,1,18
1043,せふみ (SEFUMI) #1043,253,470.7601765412971,6,8,3,23,,,,,,,,17,9,24,,4,9,,1,2,263,,,,11,10,11,13,,,8,1,37
937,ぬつ (NUTSU) #937,254,468.4884410897911,6,9,11,,,,,,,,,16,,21,19,3,9,33,1,2,219,,35,,10,,11,11,,,8,1,31
475,えな (ENA) #475,255,467.34317913037887,15,9,3,,11,10,11,12,12,11,12,,19,12,85,3,17,21,2,3,87,12,19,,10,10,10,11,,,8,1,17
8,そも (SOMO) #8,256,467.09258339754376,6,8,3,36,,,,,,,,16,9,21,16,3,18,28,1,2,77,,,164,,,10,12,,,8,2,16
509,しも (SHIMO) #509,257,466.30079453670186,90,9,11,,11,9,11,12,11,13,11,,43,10,,3,94,39,2,3,,,,,10,,10,11,,,8,2,31
1013,そたまへ (SOTAMAHE) #1013,258,466.11180398470174,15,9,3,,11,9,12,12,11,13,11,16,9,21,65,3,9,85,2,2,21,12,35,,,10,10,13,,,8,1,22
858,わもね (WAMONE) #858,259,465.6908385623563,15,8,3,,13,9,12,12,10,12,12,16,39,10,40,4,17,53,2,2,49,,18,,11,10,36,12,,,8,2,18
532,ちらそは (CHIRASOHA) #532,260,465.01601394095655,9,9,3,39,11,9,12,12,10,11,11,87,,10,,3,10,18,2,2,,12,43,,10,20,10,12,,,8,2,65
3074,すへ (SUHE) #3074,261,464.91514171822536,14,8,3,26,13,9,12,11,11,11,12,87,39,21,,4,9,23,2,2,77,,,,,,10,13,,,16,1,19
933,そめ (SOME) #933,262,464.8323294500337,6,9,3,36,,,,,,,,17,,11,,4,18,,1,3,67,,94,,101,39,10,12,,,8,2,16
2,けきり (KEKIRI) #2,263,464.2104222376328,15,9,3,67,11,9,12,13,12,13,11,67,,41,,3,10,23,2,3,23,10,19,,11,10,10,14,,,8,2,18
2360,てすき (TESUKI) #2360,264,463.9162494750195,9,8,3,82,11,10,12,11,12,11,12,37,43,10,27,4,9,25,2,2,21,,,,38,,10,13,,,9,1,18
313,めひか (MEHIKA) #313,265,463.6754307757414,6,8,11,,,,,,,,,16,19,13,26,3,8,23,1,2,219,,20,,10,,10,13,,,8,2,34
240,ぬるしつ (NURUSHITSU) #240,266,463.56895866958183,9,8,3,,11,9,11,12,12,11,12,65,,50,50,3,17,52,2,2,17,11,,,10,10,21,13,,,9,2,16
2643,わほはめ (WAHOHAME) #2643,267,462.9298966272362,6,8,3,,,,,,,,,,,36,40,3,9,20,1,2,67,18,17,,10,17,12,155,,,8,1,19
1211,かはくせ (KAHAKUSE) #1211,268,461.8153520175047,6,8,3,26,,,,,,,,37,9,12,67,3,9,,1,3,42,,164,,,10,11,13,,,9,1,17
891,ちろすふ (CHIROSUFU) #891,269,461.35882516549464,9,8,3,,11,9,11,12,12,11,12,16,9,21,,3,9,,2,3,42,11,19,,10,20,12,13,,,138,2,21
97,もむほ (MOMUHO) #97,270,461.29941642330664,6,17,3,,,,,,,,,16,28,12,26,3,8,23,1,3,25,,219,,10,,10,13,,,8,1,18
1788,つりは (TSURIHA) #1788,271,461.1217386070265,9,90,3,,11,9,12,11,12,11,12,32,9,24,35,3,17,21,2,2,21,,38,,,10,12,12,,,8,1,18
1014,りれ (RIRE) #1014,272,461.0526039546581,9,18,3,23,11,9,12,10,12,11,12,16,9,11,,3,9,,2,2,36,,16,164,,,10,12,,,8,2,19
459,のみくり (NOMIKURI) #459,273,459.9336766040198,44,8,3,22,,,,,,,,37,9,13,67,4,10,,1,3,21,11,32,,101,10,10,13,,,9,2,18
2185,たこか (TAKOKA) #2185,274,459.9036967334865,6,37,3,,,,,,,,,17,,12,30,3,9,26,1,2,18,12,219,,,,10,12,,,9,1,23
2016,るきまは (RUKIMAHA) #2016,275,459.25510044278883,9,9,3,,13,10,11,11,10,13,12,16,19,22,19,3,94,39,2,2,17,12,32,,,,10,13,,,8,2,34
2603,てらへす (TERAHESU) #2603,276,459.18323899443914,9,18,3,,11,9,12,12,14,11,12,30,9,131,,3,9,21,2,2,21,,35,,10,10,10,13,,,8,1,19
3121,ろぬゆわ (RONUYUWA) #3121,277,459.17375239281296,9,8,3,,11,10,12,12,12,13,12,20,,12,19,3,9,21,2,2,21,11,32,,10,,10,13,,,138,1,18
511,ぬつよや (NUTSUYOYA) #511,278,459.1453733326042,9,9,3,22,11,9,12,11,14,11,11,67,18,12,85,3,17,18,2,3,,,36,,,10,11,12,,,8,2,19
1181,ゆまらせ (YUMARASE) #1181,279,458.93319875028646,9,9,3,23,11,9,12,12,10,11,12,32,18,21,125,3,8,32,2,2,18,,,,10,,12,12,,,8,1,17
2912,のたけ (NOTAKE) #2912,280,458.75396492492365,15,9,3,,13,9,11,12,12,11,12,87,28,13,16,3,9,18,2,2,36,18,32,,18,,10,12,,,9,1,23
1184,えへかほ (EHEKAHO) #1184,281,458.53018510877007,21,18,3,,,,,,,,,21,,52,175,3,9,,1,2,42,,32,,,,12,14,,,8,2,34
1160,たとそ (TATOSO) #1160,282,457.89068711131193,9,17,11,,,,,,,,,,9,10,16,3,9,26,1,2,219,,16,,,,12,11,,,9,2,65
804,ねた (NETA) #804,283,457.7405919688328,9,18,3,25,13,9,12,12,11,11,12,,9,11,31,3,9,20,2,3,22,,,,10,10,12,12,,,138,2,19
1044,ちきつち (CHIKITSUCHI) #1044,284,457.65285968109424,9,8,3,,13,10,11,12,12,12,12,65,,11,26,3,15,25,2,3,87,12,,,18,20,10,14,,,8,1,23
701,ふむわち (FUMUWACHI) #701,285,457.4709990510597,6,8,3,44,,,,,,,,16,18,164,,4,8,23,1,3,,38,35,,10,,21,14,,,8,2,21
386,ゆこ (YUKO) #386,286,456.8890428910217,14,9,3,,13,9,12,13,11,11,12,,,12,40,3,9,25,2,2,21,,138,,,20,21,12,,,9,2,22
538,ふひ (FUHI) #538,287,456.24800847371165,14,9,3,,11,9,11,12,12,11,12,,,10,40,3,10,20,2,2,25,12,,,10,,21,155,,,9,2,19
1425,うてひの (UTEHINO) #1425,288,455.7067213525209,6,90,3,25,,,,,,,,37,,11,16,3,9,31,1,2,25,38,97,,,,12,11,,,8,1,19
1166,むろ (MURO) #1166,289,455.6452864520518,15,8,3,25,11,10,12,12,11,12,12,32,28,11,,4,9,32,2,2,21,,20,,10,17,10,12,,,16,1,82
2641,しにみ (SHINIMI) #2641,290,455.4999388914255,15,18,3,23,11,9,11,13,10,13,12,,,11,17,3,10,22,2,3,21,11,19,,10,46,21,14,,,8,2,82
2074,へふ (HEFU) #2074,291,455.28143585950903,15,8,3,,13,9,12,12,10,12,12,16,9,131,19,3,8,20,2,2,42,11,,,11,10,10,12,,,8,2,18
1191,よこはれ (YOKOHARE) #1191,292,455.0928392964106,32,18,3,,13,9,12,10,14,11,12,65,,11,,4,9,,2,2,146,11,,,,10,12,11,,,8,2,16
803,ゆれほし (YUREHOSHI) #803,293,454.7667974266248,15,18,3,,11,9,11,10,10,11,12,34,19,24,71,3,9,33,2,2,42,10,,,18,10,10,12,,,9,1,19
3091,めへ (MEHE) #3091,294,454.4768984054025,10,9,11,,,,,,,,,20,18,164,53,3,9,33,1,3,17,12,16,,10,,12,14,,,8,1,18
2610,なりみこ (NARIMIKO) #2610,295,454.0697486405158,9,9,3,,,,,,,,,35,10,24,,3,9,,1,2,263,,,,10,17,10,12,,,8,2,17
2612,けぬなに (KENUNANI) #2612,296,454.02498419611874,43,17,3,,13,9,12,12,10,13,12,17,9,10,19,4,15,28,2,3,87,12,19,,10,10,10,13,,,8,2,19
1894,とほ (TOHO) #1894,297,454.0128658739164,21,8,3,,,,,,,,,34,,12,27,3,15,,1,3,21,,219,,,,36,12,,,8,1,21
2944,らなみ (RANAMI) #2944,298,453.8101173379262,9,8,3,25,13,9,12,13,11,13,12,34,19,22,,3,94,20,2,2,21,,18,,,10,10,12,,,8,2,37
431,れたま (RETAMA) #431,299,452.973059130471,21,8,3,,,,,,,,,67,164,36,,4,18,39,1,3,32,,,,,,10,11,,,8,2,18
1296,ぬひれ (NUHIRE) #1296,300,452.9404365254176,43,8,3,39,11,9,12,11,12,12,12,20,9,11,67,3,9,,2,2,25,10,17,,18,10,12,22,,,8,1,19
1106,みろけぬ (MIROKENU) #1106,301,452.56858094629655,32,8,11,,13,9,12,12,10,13,12,16,19,12,,3,15,155,2,3,17,,,,,,10,12,,,9,2,34
2311,ゆる (YURU) #2311,302,452.3954846374937,44,18,11,,,,,,,,,17,10,21,16,3,15,25,1,3,18,10,138,,10,10,21,13,,,16,1,18
1305,ると (RUTO) #1305,303,450.7131175408821,9,9,3,25,11,9,12,12,11,11,12,16,164,12,,4,9,20,2,2,,10,16,,,10,10,11,,,8,2,19
1541,ためろす (TAMEROSU) #1541,304,450.62349946323536,10,9,11,,,,,,,,,37,9,36,,4,9,26,1,3,17,12,188,,10,10,10,13,,,8,1,17
487,ふれすれ (FURESURE) #487,305,450.556209068803,10,8,11,,,,,,,,,21,9,11,17,3,17,22,1,2,18,,219,,10,10,10,12,,,8,1,17
2393,みねはき (MINEHAKI) #2393,306,450.16781256077235,90,8,3,,,,,,,,,,9,21,175,3,17,,1,2,,,35,,,,36,11,,,8,2,18
845,めむくろ (MEMUKURO) #845,307,449.3634120778614,90,9,3,,11,9,12,11,10,11,11,16,,13,,3,17,,2,2,146,11,,,,,10,11,,,8,1,17
1542,むくまる (MUKUMARU) #1542,308,449.3480742049396,9,9,3,22,11,9,12,13,11,11,12,32,9,11,125,3,9,21,2,3,22,,,,10,,10,14,,,8,2,34
1379,ひほむろ (HIHOMURO) #1379,309,449.24443832302103,9,9,3,82,11,9,12,10,10,11,11,17,,11,32,3,9,39,2,2,21,,32,,,,36,12,,,9,2,31
524,たれ (TARE) #524,310,449.07862337664403,14,8,3,22,11,9,12,12,10,11,12,16,,11,,3,9,33,2,2,,175,,,,10,10,12,,,8,1,19
608,うそりゆ (USORIYU) #608,311,448.8706191136282,9,9,3,,11,10,12,11,11,11,11,17,18,41,,3,8,85,2,3,77,,,,18,10,12,12,,,8,1,22
3199,ぬはわ (NUHAWA) #3199,312,448.47635238927353,9,8,11,,13,9,11,10,11,12,12,,19,12,26,4,9,32,2,2,21,12,,,101,,39,22,,,9,2,18
765,ちへころ (CHIHEKORO) #765,313,447.7779100424218,43,8,3,44,13,9,12,11,11,11,11,20,9,11,32,3,9,33,2,3,,12,32,,10,20,10,22,,,8,1,19
1229,おなれ (ONARE) #1229,314,447.70912882850894,43,8,3,23,11,10,11,13,14,11,12,17,9,41,26,3,9,31,2,2,21,,43,,10,10,10,13,,,8,2,17
2181,まかさは (MAKASAHA) #2181,315,447.6689099405926,15,8,3,36,13,9,11,12,12,11,12,16,19,13,27,3,9,21,2,2,25,,39,,18,,36,11,,,16,1,34
738,ほれつせ (HORETSUSE) #738,316,446.92233621787557,9,8,3,,11,10,12,12,14,11,12,87,18,47,26,3,17,26,2,2,18,,,,,10,36,12,,,8,1,17
1249,けちる (KECHIRU) #1249,317,446.8721368781497,15,8,3,,13,9,12,12,14,12,11,16,9,22,27,3,8,87,2,2,21,18,43,,10,,12,14,,,8,1,19
2215,なのかほ (NANOKAHO) #2215,318,446.29516085331034,44,17,3,,,,,,,,,16,9,11,30,3,9,22,1,2,22,12,164,,10,10,10,12,,,8,2,17
