ID,Name,Rank,Rarity_Score,Antenna,Attributes,Eyewear,Gang,Gear,Hair,Headgear,Helmet,Mask,Tattoo
7082,NEONZ #7082,259,355.7544519314,,2,Cyclops,,,,Mind Plugs,,,
1370,NEONZ #1370,260,355.6111353035,,4,Beamers,,Battle Jacket,,Transmitters,,,Spaceface
8861,NEONZ #8861,261,354.3396339344,,4,Precogs,,Heavy Fetish,,Transmitters,,,BOLT
5467,NEONZ #5467,262,354.0778578226,,4,Cyclops,,Battle Jacket,,Death Spikes,,,BOLT
1491,NEONZ #1491,263,353.7960111719,,3,,,Data Choker,Grease Punk,,,,Neural Link
4457,NEONZ #4457,264,353.6544518099,Bunnies,5,Precogs,,Poly Cape,,Synaptic Shield,,Atom Sniffer,
4240,NEONZ #4240,265,353.5926580898,,4,Precogs,,Data Choker,,Transmitters,,,Tesseract
3477,NEONZ #3477,266,353.568713979,,4,Tycho Chic,,Data Choker,,Death Spikes,,,Wave Link
4332,NEONZ #4332,267,352.8287602501,,4,Beamers,,Battle Jacket,,Sensor,,,Sentient
9909,NEONZ #9909,268,352.6314384315,,4,Beamers,,Poly Cape,,Death Spikes,,,Wave Link
9138,NEONZ #9138,269,352.5423998865,,3,Tycho Chic,,Battle Vest,,,,,Wave Link
1414,NEONZ #1414,270,352.5324457722,,3,Mindtronics,,Heavy Fetish,,,,,Wave Link
2813,NEONZ #2813,271,352.2061884499,,3,Cyclops,,,,Mind Reader,,,Wave Link
501,NEONZ #501,272,352.1955678696,,2,Crickets,,Battle Jacket,,,,,
2309,NEONZ #2309,273,352.1616072441,,4,Tycho Chic,,X Armour,,Sensor,,,Neural Link
7319,NEONZ #7319,274,351.9138803369,,4,Beamers,,Brute Collar,,Death Spikes,,,Wave Link
9721,NEONZ #9721,275,351.263308376,,4,Precogs,,Brute Collar,,Sensor,,,Spaceface
9284,NEONZ #9284,276,351.2274700346,,3,,,Wasteland Armour,,Raiden,,,Wave Link
1598,NEONZ #1598,277,350.5195950671,,3,Precogs,,Data Choker,,,,,Dat Tribe
3077,NEONZ #3077,278,350.4858791246,,2,Dimension Splitters,,,,,,,Neural Link
4057,NEONZ #4057,279,348.6056527531,,3,Hunters,,Brute Collar,,,,,Neural Link
6569,NEONZ #6569,280,347.4709213641,,3,,,Well Behaved Choker,,Mind Plugs,,,Matrix
797,NEONZ #797,281,346.9204218675,,3,Dimension Splitters,,Battle Vest,,Mind Plugs,,,
2367,NEONZ #2367,282,346.7657642299,Bunnies,4,Crickets,,Poly Cape,,Mind Plugs,,,
2069,NEONZ #2069,283,346.3378950834,,4,Precogs,,Battle Vest,,Sensor,,,Void
5424,NEONZ #5424,284,346.2525166111,,3,Dimension Splitters,,Battle Jacket,,,,,Halo
8934,NEONZ #8934,285,346.090986952,,3,,,Data Choker,,Mind Plugs,,,Halo
6139,NEONZ #6139,286,345.8588277053,,4,Mindtronics,,Battle Jacket,,Synaptic Shield,,Grillz,
9392,NEONZ #9392,287,345.1463790447,,2,Brain Feeders,,Battle Jacket,,,,,
7747,NEONZ #7747,288,345.1308617011,,3,,,Brute Collar,Eraserhead,,,,Arteries
6542,NEONZ #6542,289,345.1150983331,,4,Greeble Eaters,,Heavy Fetish,,Shocker Cap,,,Neural Link
1843,NEONZ #1843,290,344.6852408699,,4,Crickets,,Battle Vest,,Transmitters,,,Neural Link
4725,NEONZ #4725,291,344.6460800856,,2,Beamers,,,,,,,Neural Link
776,NEONZ #776,292,344.4931808512,,4,Tycho Chic,,Battle Jacket,,Death Spikes,,,Matrix
3733,NEONZ #3733,293,344.4392591359,,3,,,Brute Collar,,Mind Plugs,,,Plotter
229,NEONZ #229,294,344.3385173902,Bunnies,4,Dimension Splitters,,Brute Collar,,Mind Plugs,,,
2485,NEONZ #2485,295,344.2763381012,,3,Greeble Eaters,,Battle Jacket,,,,,Halo
2165,NEONZ #2165,296,344.1659090599,,3,Crickets,,Brute Collar,,Mind Plugs,,,
6987,NEONZ #6987,297,343.866057858,,3,,,Brute Collar,,Sensor,,,Wave Link
5148,NEONZ #5148,298,343.4599046879,,4,Precogs,,Battle Vest,,Transmitters,,,Prism
7837,NEONZ #7837,299,343.2898612937,,4,Mindtronics,,Battle Jacket,,Death Spikes,,,Matrix
3031,NEONZ #3031,300,342.9629199038,Bunnies,4,Beamers,,Battle Vest,,Mind Plugs,,,
8286,NEONZ #8286,301,342.4518006109,,3,Mindtronics,,Heavy Fetish,,Mind Plugs,,,
9730,NEONZ #9730,302,342.2792449967,,4,Precogs,,Heavy Fetish,,Transmitters,,Grillz,
218,NEONZ #218,303,342.23920303,,3,Cyclops,,,,Mind Plugs,,Big Breather,
790,NEONZ #790,304,341.4466633602,Bunnies,5,Cyclops,,Poly Cape,,Pincers,,Hannibal,
7382,NEONZ #7382,305,341.3996257725,,3,Greeble Eaters,,Battle Jacket,,,,,Prism
7573,NEONZ #7573,306,341.2985088451,,2,,,Poly Cape,,,,,Neural Link
1165,NEONZ #1165,307,341.251477804,,4,Beamers,,Heavy Fetish,,Shocker Cap,,,Neural Link
5920,NEONZ #5920,308,341.1969921905,,3,Brain Feeders,,Battle Jacket,,,,,Void
5113,NEONZ #5113,309,341.0707415198,,3,Precogs,,,,Shocker Cap,,,Void
6644,NEONZ #6644,310,340.7537435502,,3,Greeble Eaters,,Data Choker,,Mind Plugs,,,
8745,NEONZ #8745,311,340.6966932313,,3,Beamers,,Battle Jacket,,,,,Void
127,NEONZ #127,312,340.5062252989,Bunnies,3,,,Brute Collar,,,,,Wave Link
4475,NEONZ #4475,313,340.5039361271,Ear Bladez,4,Precogs,,Poly Cape,,,,Grillz,
4984,NEONZ #4984,314,340.2210393172,,4,Crickets,,Brute Collar,,Transmitters,,,Neural Link
3666,NEONZ #3666,315,339.9884762788,,3,Precogs,,,,Raiden,,,Seed Phrase
5377,NEONZ #5377,316,339.7897934486,,4,Precogs,,Poly Cape,,Sensor,,,Matrix
7871,NEONZ #7871,317,339.6286346918,,4,Precogs,,Data Choker,,Transmitters,,,Matrix
7309,NEONZ #7309,318,339.5780176861,,4,Beamers,,Battle Jacket,,Shocker Cap,,Big Breather,
3930,NEONZ #3930,319,339.2125038406,,3,Mindtronics,,Battle Jacket,,,,,Plotter
9937,NEONZ #9937,320,338.897005927,,3,Beamers,,Battle Jacket,,,,,Seed Phrase
6714,NEONZ #6714,321,338.2943072722,,3,Precogs,,Battle Vest,,,,,Matrix
6286,NEONZ #6286,322,338.269283343,,3,,,Battle Jacket,,Shocker Cap,,,Matrix
9184,NEONZ #9184,323,337.7287769807,,4,Tycho Chic,,Battle Jacket,,Death Spikes,,Big Breather,
472,NEONZ #472,324,337.5065120662,Ear Bladez,3,,,Data Choker,,Mind Plugs,,,
9404,NEONZ #9404,325,337.3681779491,,3,Broadcasters,,Data Choker,,,,,Neural Link
7974,NEONZ #7974,326,337.1167202349,,3,Brain Feeders,,Brute Collar,,Mind Plugs,,,
4204,NEONZ #4204,327,336.9706302231,,3,Dimension Splitters,,Battle Jacket,,,,Big Breather,
3965,NEONZ #3965,328,336.9211796568,Bunnies,4,Tycho Chic,,Battle Jacket,,Synaptic Shield,,,
1381,NEONZ #1381,329,336.8530554933,,4,Beamers,,Battle Vest,,Sensor,,,Neural Link
2470,NEONZ #2470,330,336.5507731579,,4,Mindtronics,,Battle Jacket,,Sensor,,Big Breather,
7311,NEONZ #7311,331,336.3679115126,,4,Brain Feeders,,Data Choker,,Shocker Cap,,,Neural Link
3121,NEONZ #3121,332,336.1104847787,,4,Beamers,,Wasteland Armour,,Transmitters,,,Neural Link
9674,NEONZ #9674,333,335.7991810257,,4,Brain Feeders,,Data Choker,,Mind Reader,,,Neural Link
3260,NEONZ #3260,334,334.7049966643,,3,Precogs,,,,Sensor,,,Prism
8984,NEONZ #8984,335,333.8780951464,,4,Precogs,,Battle Vest,,Transmitters,,Atom Sniffer,
9476,NEONZ #9476,336,333.0810963006,,4,Beamers,,Poly Cape,,Death Spikes,,,Neural Link
4994,NEONZ #4994,337,333.0000738434,,4,Precogs,,Poly Cape,,Death Spikes,,Big Breather,
115,NEONZ #115,338,332.8493638723,,4,Mindtronics,,Brute Collar,,Transmitters,,,Neural Link
4226,NEONZ #4226,339,332.6136691224,,3,,,Battle Jacket,,Transmitters,,Grillz,
3413,NEONZ #3413,340,332.3888539406,,4,Beamers,,Brute Collar,,Sensor,,,Neural Link
7218,NEONZ #7218,341,332.3309715299,,3,Precogs,,,,Sensor,,Grillz,
5748,NEONZ #5748,342,331.8144088685,,3,Precogs,,Poly Cape,,,,Grillz,
8554,NEONZ #8554,343,331.6771279036,,3,Precogs,,Wasteland Armour,,Raiden,,,
4227,NEONZ #4227,344,330.763469891,,3,Mindtronics,,Wasteland Armour,,,,,Neural Link
39,NEONZ #39,345,329.4030696699,Bunnies,4,Precogs,,Brute Collar,,Shocker Cap,,,
1901,NEONZ #1901,346,328.9972341072,Ear Bladez,3,Precogs,,,,Sensor,,,
5050,NEONZ #5050,347,328.8015579482,,3,Tycho Chic,,Data Choker,,,,,Neural Link
2700,NEONZ #2700,348,328.6635426546,,3,Beamers,,,,Transmitters,,,Neural Link
3466,NEONZ #3466,349,327.5982383907,,3,Mindtronics,,Data Choker,,,,,Neural Link
7787,NEONZ #7787,350,327.2257438529,,3,,,Data Choker,,Mind Reader,,,Neural Link
3665,NEONZ #3665,351,326.9520421076,,3,Precogs,,Brute Collar,,Mind Reader,,,
2884,NEONZ #2884,352,325.007958087,,3,Precogs,,Poly Cape,,Death Spikes,,,
3043,NEONZ #3043,353,324.5641017377,,3,,,Data Choker,,Death Spikes,,,Neural Link
6223,NEONZ #6223,354,322.3488261876,,4,Cyclops,,Brute Collar,,Demon Pleaser,,,Splitter
9722,NEONZ #9722,355,322.1900039239,Bunnies,3,,,Battle Jacket,,Sensor,,,
4437,NEONZ #4437,356,322.1646881892,Bunnies,3,Precogs,,,,Death Spikes,,,
1576,NEONZ #1576,357,321.7633545636,Bunnies,3,Precogs,,,,,,Atom Sniffer,
4560,NEONZ #4560,358,321.6734412625,Bunnies,3,Precogs,,Poly Cape,,,,,
5335,NEONZ #5335,359,321.6734412625,Bunnies,3,,,Poly Cape,,,,,Neural Link
9383,NEONZ #9383,360,321.6055217453,,4,Mindtronics,,Poly Cape,,Demon Pleaser,,,Splitter
4281,NEONZ #4281,361,319.5705396417,Boomnodes,5,Dimension Splitters,,Poly Cape,,Death Spikes,,Hannibal,
6904,NEONZ #6904,362,314.0951965397,Boomnodes,5,Brain Feeders,,Data Choker,,Transmitters,,Hannibal,
9647,NEONZ #9647,363,312.207131312,,3,,,Horn Plates,Helmet,,,,Splitter
945,NEONZ #945,364,294.514428985,,4,Dimension Splitters,,Horn Plates,,Pincers,,,Stacker
7599,NEONZ #7599,365,293.1935085708,Bunnies,4,Polyvision,,Heavy Fetish,,Batman,,,
9759,NEONZ #9759,366,290.8242973917,,4,Dimension Splitters,,Heavy Fetish,,Cybernetic Rim,,,Arteries
5728,NEONZ #5728,367,288.0143886902,Bunnies,5,Dimension Splitters,,Data Choker,,Cybernetic Rim,,Hannibal,
5797,NEONZ #5797,368,287.6547534386,,4,Greeble Eaters,,Battle Vest,,Cybernetic Rim,,,Arteries
1915,NEONZ #1915,369,286.5605536991,Bunnies,4,,,Horn Plates,Eraserhead,,,,Void
3873,NEONZ #3873,370,286.0715790687,,4,Polyvision,,X Armour,,Transmitters,,,Tesseract
69,NEONZ #69,371,282.5856202596,Ear Bladez,4,,,Brute Collar,Helmet,,,,Splitter
5521,NEONZ #5521,372,281.605059975,,3,,,Horn Plates,,Pincers,,,Dat Tribe
2574,NEONZ #2574,373,281.0209851131,Ear Bladez,4,,,Well Behaved Choker,Cryo Pony,,,,Splitter
4806,NEONZ #4806,374,280.242591629,Bunnies,4,,,Battle Vest,Helmet,,,,Splitter
2805,NEONZ #2805,375,278.9698809926,Bunnies,5,Polyvision,,Battle Vest,,Synaptic Shield,,Grillz,
319,NEONZ #319,376,277.9451196641,Ear Bladez,5,Polyvision,,Heavy Fetish,,Transmitters,,Big Breather,
3381,NEONZ #3381,377,276.9624396209,,3,Polyvision,,Horn Plates,,Death Spikes,,,
2977,NEONZ #2977,378,276.8596686549,,4,Laser Blades,,X Armour,,Pincers,,,Stacker
2467,NEONZ #2467,379,276.6448921013,Ear Bladez,5,Polyvision,,Poly Cape,,Raiden,,Big Breather,
3353,NEONZ #3353,380,276.5949536181,,4,Cyclops,,Horn Plates,,Shocker Cap,,,Splitter
7098,NEONZ #7098,381,275.4437883215,Ear Bladez,5,Polyvision,,Wasteland Armour,,Sensor,,Big Breather,
959,NEONZ #959,382,274.5959234189,,4,Polyvision,,Battle Vest,,Transmitters,,,Dat Tribe
8321,NEONZ #8321,383,273.896093001,,3,,,Brute Collar,Helmet,,,,Splitter
8405,NEONZ #8405,384,273.1643913188,Ear Bladez,4,,,X Armour,Eraserhead,,,,Halo
5759,NEONZ #5759,385,272.3314578545,,3,,,Well Behaved Choker,Cryo Pony,,,,Splitter
6843,NEONZ #6843,386,270.3148827867,Bunnies,5,Polyvision,,Heavy Fetish,,Mind Reader,,Atom Sniffer,
4273,NEONZ #4273,387,269.5678157191,,4,Polyvision,,Well Behaved Choker,,Mind Reader,,,BOLT
6141,NEONZ #6141,388,269.5114714099,Bunnies,5,Polyvision,,Brute Collar,,Transmitters,,Grillz,
4040,NEONZ #4040,389,269.0460722628,,3,Polyvision,,,,Shocker Cap,,,Dat Tribe
9180,NEONZ #9180,390,268.0372762861,,4,Polyvision,,Brute Collar,,Synaptic Shield,,,BOLT
6326,NEONZ #6326,391,267.6709618149,,4,Polyvision,,Data Choker,,Sensor,,,Tesseract
762,NEONZ #762,392,267.3957367166,Ear Bladez,4,Portals,,Wasteland Armour,,Pincers,,,
9779,NEONZ #9779,393,265.6243096935,,4,Polyvision,,Brute Collar,,Sensor,,,Spaceface
5988,NEONZ #5988,394,265.3748738854,Bunnies,5,Polyvision,,Poly Cape,,Mind Reader,,Atom Sniffer,
5869,NEONZ #5869,395,262.9572078708,,2,Polyvision,,,,,,Grillz,
8904,NEONZ #8904,396,262.851013855,Bunnies,4,,,Wasteland Armour,Eraserhead,,,,Tesseract
6107,NEONZ #6107,397,262.5814029082,Bunnies,4,,,Poly Cape,Eraserhead,,,,Dat Tribe
9336,NEONZ #9336,398,262.5220311577,,4,Polyvision,,Well Behaved Choker,,Synaptic Shield,,,Prism
6368,NEONZ #6368,399,262.4169127412,,3,,,Wasteland Armour,Eraserhead,,,,Stacker
1768,NEONZ #1768,400,262.1375465589,Bunnies,4,,,Data Choker,Eraserhead,,,,Dat Tribe
2600,NEONZ #2600,401,261.59408294,,4,Dimension Splitters,,X Armour,,Raiden,,,Splitter
9017,NEONZ #9017,402,261.4606873438,,4,Polyvision,,Battle Vest,,Raiden,,,Prism
5795,NEONZ #5795,403,261.078063479,Bunnies,4,,,Wasteland Armour,Eraserhead,,,,Spaceface
2220,NEONZ #2220,404,260.5885065333,Bunnies,4,Portals,,Wasteland Armour,,Pincers,,,
651,NEONZ #651,405,260.4777831055,Bunnies,5,Laser Blades,,Heavy Fetish,,Pincers,,Big Breather,
3875,NEONZ #3875,406,260.2312060452,,3,,,Heavy Fetish,Grease Punk,,,,Splitter
3177,NEONZ #3177,407,259.5136237892,,3,,,Data Choker,Pris,,,,Splitter
935,NEONZ #935,408,259.2516812409,,3,,,Data Choker,Eraserhead,,,,Stacker
2854,NEONZ #2854,409,258.8607473149,,4,Polyvision,,Data Choker,,Mind Reader,,,Halo
9961,NEONZ #9961,410,258.2943239564,,4,Polyvision,,Wasteland Armour,,Transmitters,,,Plotter
9212,NEONZ #9212,411,258.214124449,Bunnies,4,,,Wasteland Armour,Eraserhead,,,,BOLT
9196,NEONZ #9196,412,258.1562043433,,3,Polyvision,,Data Choker,,,,,Sentient
89,NEONZ #89,413,258.012572295,,3,,,Wasteland Armour,Grease Punk,,,,Splitter
4566,NEONZ #4566,414,257.882502598,,3,Polyvision,,Brute Collar,,,,,Sentient
2049,NEONZ #2049,415,257.8739407896,,4,Polyvision,,Wasteland Armour,,Sensor,,,Seed Phrase
1867,NEONZ #1867,416,257.8034852793,,3,,,Data Choker,Eraserhead,,,,Tesseract
1540,NEONZ #1540,417,257.6391302333,Bunnies,4,,,Brute Collar,Eraserhead,,,,Spaceface
4776,NEONZ #4776,418,257.1142102407,Bunnies,3,,,,Pris,,,,Splitter
4645,NEONZ #4645,419,257.1073514784,Ear Bladez,4,Polyvision,,Battle Vest,,Synaptic Shield,,,
176,NEONZ #176,420,256.642961549,,4,Polyvision,,Poly Cape,,Death Spikes,,,Halo
7987,NEONZ #7987,421,256.4278913355,,4,Polyvision,,Poly Cape,,Mind Reader,,,Prism
2965,NEONZ #2965,422,256.3318273737,,3,,,Wasteland Armour,Eraserhead,,,,BOLT
226,NEONZ #226,423,256.1991051997,,4,Polyvision,,Data Choker,,Death Spikes,,,Halo
1970,NEONZ #1970,424,255.9768873485,,4,Polyvision,,Brute Collar,,Synaptic Shield,,Grillz,
3989,NEONZ #3989,425,255.8570108669,Bunnies,4,,,Poly Cape,Eraserhead,,,,Sentient
450,NEONZ #450,426,255.4040717309,Bunnies,3,,,,Eraserhead,,,,Tesseract
6221,NEONZ #6221,427,255.1641832786,,4,Polyvision,,Battle Vest,,Sensor,,Grillz,
3148,NEONZ #3148,428,255.1272499039,,4,Polyvision,,Poly Cape,,Death Spikes,,,Seed Phrase
8753,NEONZ #8753,429,254.9981235471,Ear Bladez,2,,,,Eraserhead,,,,
6853,NEONZ #6853,430,254.7177051364,,4,Polyvision,,Brute Collar,,Transmitters,,,Seed Phrase
468,NEONZ #468,431,254.7166177574,Boomnodes,4,,,Well Behaved Choker,Pris,,,,Tesseract
6741,NEONZ #6741,432,254.3007120449,,2,,,,Eraserhead,,,Big Breather,
7181,NEONZ #7181,433,254.0689854022,,2,,,,,Pincers,,,Sentient
649,NEONZ #649,434,253.6311213548,Bunnies,3,,,,Eraserhead,,,,Spaceface
3087,NEONZ #3087,435,253.4868769117,Bunnies,5,Broadcasters,,Brute Collar,,Pincers,,Atom Sniffer,
4574,NEONZ #4574,436,253.4079209369,,4,Polyvision,,Brute Collar,,Death Spikes,,,Matrix
7458,NEONZ #7458,437,253.2468974924,,2,Crickets,,,,,,,Splitter
1421,NEONZ #1421,438,252.5455521461,,4,Crickets,,Poly Cape,,Pincers,,,BOLT
8564,NEONZ #8564,439,252.3263997969,,4,Polyvision,,Heavy Fetish,,Sensor,,Big Breather,
7819,NEONZ #7819,440,252.2960787784,,3,Polyvision,,Battle Vest,,,,,Prism
3273,NEONZ #3273,441,252.2923149018,,4,Mindtronics,,X Armour,,Transmitters,,,Splitter
7679,NEONZ #7679,442,252.2552873947,Ear Bladez,4,,,Brute Collar,Eraserhead,,,,Matrix
2858,NEONZ #2858,443,251.3871781304,Bunnies,5,Brain Feeders,,Well Behaved Choker,,Pincers,,Big Breather,
8216,NEONZ #8216,444,251.1240765627,,2,,,,Eraserhead,,,Atom Sniffer,
40,NEONZ #40,445,251.1056242072,Bunnies,4,,,Heavy Fetish,Eraserhead,,,,Matrix
1930,NEONZ #1930,446,251.0487366929,Ear Bladez,3,,,,Eraserhead,,,,Void
1025,NEONZ #1025,447,250.835863401,,4,Dimension Splitters,,Poly Cape,,Pincers,,,BOLT
7227,NEONZ #7227,448,250.7463943959,Bunnies,4,,,Heavy Fetish,Eraserhead,,,,Prism
1721,NEONZ #1721,449,250.6747823675,Boomnodes,4,,,Well Behaved Choker,Cryo Pony,,,,Seed Phrase
1019,NEONZ #1019,450,250.5903069123,,2,,,Data Choker,Eraserhead,,,,
7885,NEONZ #7885,451,250.4510138782,Bunnies,5,Flies Eyes,,Data Choker,,Cybernetic Rim,,Atom Sniffer,
4118,NEONZ #4118,452,250.0802825125,Boomnodes,4,,,Wasteland Armour,Cryo Pony,,,,Plotter
508,NEONZ #508,453,249.912258764,Bunnies,4,,,Battle Vest,Eraserhead,,,,Matrix
3406,NEONZ #3406,454,249.4841689732,Boomnodes,5,Hunters,,Wasteland Armour,,Raiden,,Big Breather,
4167,NEONZ #4167,455,249.4825441296,,4,Crickets,,Battle Vest,,Pincers,,,Halo
3767,NEONZ #3767,456,249.3867349629,Ear Bladez,3,,,,Eraserhead,,,,Plotter
7171,NEONZ #7171,457,249.3475429221,Boomnodes,4,,,Wasteland Armour,Pris,,,,BOLT
8451,NEONZ #8451,458,249.259946075,Bunnies,4,,,Well Behaved Choker,Eraserhead,,,,Prism
8931,NEONZ #8931,459,248.6830978235,Bunnies,4,,,Poly Cape,Eraserhead,,,,Halo
4779,NEONZ #4779,460,248.5277606457,Bunnies,4,,,Wasteland Armour,Eraserhead,,,,Prism
2857,NEONZ #2857,461,248.2392414742,Bunnies,4,,,Data Choker,Eraserhead,,,,Halo
2901,NEONZ #2901,462,247.9655397289,Bunnies,4,,,Brute Collar,Eraserhead,,,,Halo
8610,NEONZ #8610,463,247.8600033919,,4,Beamers,,Poly Cape,,Pincers,,,Spaceface
9832,NEONZ #9832,464,247.3409285685,Ear Bladez,4,Polyvision,,Brute Collar,,Death Spikes,,,
5659,NEONZ #5659,465,247.3050717527,Bunnies,4,,,Poly Cape,Eraserhead,,,,Plotter
3631,NEONZ #3631,466,247.2022061726,,4,Laser Blades,,Heavy Fetish,,Sensor,,,Splitter
2950,NEONZ #2950,467,247.1558705989,Bunnies,5,Mindtronics,,Wasteland Armour,,Pincers,,Atom Sniffer,
5199,NEONZ #5199,468,246.8838500193,,4,Greeble Eaters,,Heavy Fetish,,Raiden,,,Splitter
9496,NEONZ #9496,469,246.7561387144,,4,Broadcasters,,Poly Cape,,Pincers,,,Plotter
6457,NEONZ #6457,470,246.7475870775,,4,Dimension Splitters,,Wasteland Armour,,Pincers,,,Halo
9233,NEONZ #9233,471,246.5833028534,,3,Polyvision,,,,Raiden,,Big Breather,
4758,NEONZ #4758,472,246.5465729907,Boomnodes,4,,,Data Choker,Pris,,,,Sentient
2099,NEONZ #2099,473,246.4410782777,Boomnodes,4,Beamers,,Wasteland Armour,,Batman,,,
6818,NEONZ #6818,474,246.1241271529,Boomnodes,5,Greeble Eaters,,X Armour,,Shocker Cap,,Big Breather,
5555,NEONZ #5555,475,246.0832426535,,3,,,Brute Collar,Eraserhead,,,,Halo
7141,NEONZ #7141,476,246.0196429607,,4,Greeble Eaters,,Wasteland Armour,,Synaptic Shield,,,Splitter
9902,NEONZ #9902,477,245.9333399095,,4,Tycho Chic,,Data Choker,,Pincers,,,BOLT
4000,NEONZ #4000,478,245.8792160879,Boomnodes,4,,,Brute Collar,Grease Punk,,,,Tesseract
2023,NEONZ #2023,479,245.8658807901,,3,Polyvision,,,,Shocker Cap,,Big Breather,
6677,NEONZ #6677,480,245.8033990481,,2,,,Well Behaved Choker,,,,,Splitter
628,NEONZ #628,481,245.7986640411,,2,Laser Blades,,,,Pincers,,,
4707,NEONZ #4707,482,245.690442117,,4,Laser Blades,,Well Behaved Choker,,Death Spikes,,,Splitter
4902,NEONZ #4902,483,245.2436962119,,2,Crickets,,,,Pincers,,,
831,NEONZ #831,484,245.0128303873,Bunnies,4,Polyvision,,Well Behaved Choker,,Transmitters,,,
6429,NEONZ #6429,485,244.4344954479,Bunnies,5,Mindtronics,,Poly Cape,,Pincers,,Atom Sniffer,
5136,NEONZ #5136,486,244.4013613869,,4,Tycho Chic,,Heavy Fetish,,Raiden,,,Splitter
3321,NEONZ #3321,487,244.111249148,,4,Greeble Eaters,,Well Behaved Choker,,Mind Reader,,,Splitter
409,NEONZ #409,488,243.8471354138,Boomnodes,4,,,Battle Vest,Pris,,,,Void
6048,NEONZ #6048,489,243.8394618813,,3,,,Data Choker,Eraserhead,,,,Matrix
5559,NEONZ #5559,490,243.5827019872,Bunnies,4,Polyvision,,Data Choker,,,,Big Breather,
112,NEONZ #112,491,243.565760136,,3,,,Brute Collar,Eraserhead,,,,Matrix
6626,NEONZ #6626,492,243.3086538319,,4,Dimension Splitters,,Brute Collar,,Pincers,,,Halo
8960,NEONZ #8960,493,243.2408135527,Boomnodes,4,,,Heavy Fetish,Pris,,,,Seed Phrase
9510,NEONZ #9510,494,243.2065303247,,3,,,Brute Collar,Eraserhead,,,,Prism
8051,NEONZ #8051,495,242.3340090758,,4,Greeble Eaters,,Poly Cape,,Pincers,,,Void
4600,NEONZ #4600,496,242.1793863728,,4,Cyclops,,Battle Vest,,Mind Reader,,,Splitter
8488,NEONZ #8488,497,242.1511781818,Boomnodes,5,Hunters,,Brute Collar,,Shocker Cap,,Atom Sniffer,
4034,NEONZ #4034,498,241.9629693203,Ear Bladez,3,,,Battle Vest,Eraserhead,,,,
6923,NEONZ #6923,499,241.9598847766,Boomnodes,4,,,Poly Cape,Grease Punk,,,,BOLT
5925,NEONZ #5925,500,241.6322803732,,2,,,Brute Collar,,,,,Splitter
5874,NEONZ #5874,501,241.508729409,,4,Dimension Splitters,,Poly Cape,,Pincers,,,Matrix
5349,NEONZ #5349,502,241.4400483329,Bunnies,3,,,,Eraserhead,,,,Matrix
373,NEONZ #373,503,241.1598653768,Boomnodes,4,,,Wasteland Armour,Pris,,,,Plotter
8988,NEONZ #8988,504,240.7667110948,,3,Laser Blades,,Battle Vest,,,,,Splitter
9894,NEONZ #9894,505,239.9401304731,,4,Greeble Eaters,,Brute Collar,,Mind Reader,,,Splitter
4123,NEONZ #4123,506,239.2602012782,,4,Tycho Chic,,Battle Vest,,Death Spikes,,,Splitter
9472,NEONZ #9472,507,239.2331163823,,3,Polyvision,,Data Choker,,Transmitters,,,
6701,NEONZ #6701,508,239.2173881451,,4,Brain Feeders,,Brute Collar,,Synaptic Shield,,,Splitter
5397,NEONZ #5397,509,239.187331622,Bunnies,3,Polyvision,,,,Mind Reader,,,
7170,NEONZ #7170,510,239.0554497563,Boomnodes,5,Beamers,,X Armour,,Sensor,,Big Breather,
5597,NEONZ #5597,511,239.0013373704,,4,Cyclops,,Brute Collar,,Raiden,,,Splitter
2827,NEONZ #2827,512,238.959414637,,3,Polyvision,,Brute Collar,,Transmitters,,,
9327,NEONZ #9327,513,238.9251030552,,3,Polyvision,,Data Choker,,Death Spikes,,,
3567,NEONZ #3567,514,238.7294647385,,4,Greeble Eaters,,Data Choker,,Pincers,,,Prism
9491,NEONZ #9491,515,238.6885891989,,3,Laser Blades,,,,Pincers,,,Prism
3611,NEONZ #3611,516,238.6767170446,,3,Polyvision,,Brute Collar,,Sensor,,,
416,NEONZ #416,517,238.5727008366,,3,Greeble Eaters,,,,Synaptic Shield,,,Splitter
9568,NEONZ #9568,518,238.4384902258,Boomnodes,4,,,Poly Cape,Pris,,,,Plotter
4119,NEONZ #4119,519,238.2580329281,,4,Mindtronics,,Poly Cape,,Raiden,,,Splitter
4723,NEONZ #4723,520,237.8477860397,Boomnodes,5,Broadcasters,,Brute Collar,,Shocker Cap,,Grillz,
770,NEONZ #770,521,237.8001977676,,2,,,Well Behaved Choker,,Pincers,,,
6104,NEONZ #6104,522,237.7850082214,Bunnies,5,Broadcasters,,Horn Plates,,Cybernetic Rim,,Big Breather,
7952,NEONZ #7952,523,237.7209321312,Boomnodes,4,,,Brute Collar,Pris,,,,Plotter
7841,NEONZ #7841,524,237.5366302982,,3,Laser Blades,,,,Sensor,,,Splitter
2332,NEONZ #2332,525,236.981662469,,3,Crickets,,,,Sensor,,,Splitter
456,NEONZ #456,526,236.3537974985,Boomnodes,5,Brain Feeders,,X Armour,,Death Spikes,,Atom Sniffer,
9473,NEONZ #9473,527,236.3325041721,,4,Tycho Chic,,Brute Collar,,Pincers,,,Matrix
2394,NEONZ #2394,528,236.0902122042,,3,Tycho Chic,,,,Synaptic Shield,,,Splitter
