ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace
3647,BFMC #3647,212,238.59988816361812,Bear,7,Dark Green 2,Pink,Tank Top Red,Smiling,3D,Pirate With Horns,,
1504,BFMC #1504,213,238.53723818455583,,6,Dark Green 2,Orange,Cheetah Hoddie Yellow,Wow,Stylish Blue And Pink,Blue And Yellow Party,,
1396,BFMC #1396,214,238.32987224572776,,6,Dark Green 1,Brown,Punk Brown Militar Jacket,Knife,,Green Brain,,Teeth
1151,BFMC #1151,215,238.21763516558428,,6,Dark,Orange,Grey Stars,Angry Teeth,Sun Glasses,Elf 2,,
2041,BFMC #2041,216,238.15079453130357,Claws,7,Orange,Brown,Tank Top Militar,Red Tongue,Thug Life,Mohican,,
4674,BFMC #4674,217,238.09298018830643,,6,Dark Green 1,Brown,Brown And Light Green Jacket,Very Angry Teeth,Purple,Brown With Yellow Flower,,
2452,BFMC #2452,218,238.02149607960695,,7,Light,Brown,Tank Top Brown,Smiling Teeth,Blue And Green,Crown,,Teeth
2971,BFMC #2971,219,237.7563331632472,,6,Dark Green 1,Pink,Blue Stars,Smiling,Sun Glasses,Purple,,
255,BFMC #255,220,237.61632098879772,,6,Dark Green 1,Orange,Militar Green Jacket,Teeth,Stylish Blue And Pink,Green With Yellow Flower,,
4704,BFMC #4704,221,237.60358010995617,,6,Light Blue,Brown,Militar Green Jacket,Very Angry Teeth,Blue And Green,Purple Pink Hearts Party,,
360,BFMC #360,222,237.23644773462246,,7,Pink,Pink,Green Hoddie,Very Angry,Yellow,Saint Patricks,,Teeth
1602,BFMC #1602,223,237.170745899935,Claws,6,Orange,Blue,Tank Top Militar,Smiling Cigarrete,,Purple Pink Hearts Party,,
300,BFMC #300,224,237.1352674028953,Clown Nose,6,Dark Blue,Brown,Brown Big Foot,Smiling Teeth,,Santa Claus,,
3944,BFMC #3944,225,236.7683338337377,,6,Light Blue,Green,Purple Hoddie,Curious,Yellow,Saint Patricks,,
3013,BFMC #3013,226,236.70853448029456,,5,Yellow,Orange,Green,Wow,,Soda Bomb,,
1353,BFMC #1353,227,236.4337304313699,,6,Dark Green 2,Blue,Yellow Leafs,Very Angry,Sun Glasses,Mohican,,
854,BFMC #854,228,236.1126579809482,Triple Bear,7,Light Green,Pink,Purple Leafs,Oh,Yellow Aviator,Blue Frenchie,,
607,BFMC #607,229,236.01710607371956,,6,Dark Green 1,Brown,Cheetah,Sad,Sun Glasses With Gold Details,Pirate,,
3463,BFMC #3463,230,235.79354582433348,,6,Dark Green 2,Brown,Grey Stars,Oh Concerned,Thug Life,Pirate With Horns,,
909,BFMC #909,231,235.45704240998032,Clown Nose,6,Light,Brown,Purple,Oh Concerned,,Pirate With Horns,,
3465,BFMC #3465,232,235.32766727458622,Claws,6,Pink,Blue,Purple Militar Hoddie,Angry Teeth,,Red Frenchie,,
2426,BFMC #2426,233,235.0354165863874,,7,Light Blue,Blue,Dark Militar Green Jacket,Red Tongue,Yellow And Blue,Soda Bomb,,Teeth
4750,BFMC #4750,234,235.02589914858666,,7,Light Green,Green,Light Green Black Militar,Red Tongue,Sun Glasses,Blue And Yellow Party,,Teeth
1766,BFMC #1766,235,234.93361288700203,,6,Yellow,Brown,Tank Top Red,Oh,Blue Stars,Santa Claus,,
1590,BFMC #1590,236,234.7961283669776,,6,Pink,Green,Zebra Hoddie,Very Angry,Sun Glasses,Green With Yellow Flower,,
1284,BFMC #1284,237,234.77390439116076,,6,Light Blue,Green,Blue White Leafs,Red Tongue,Yellow And Blue,Santa Claus,,
1344,BFMC #1344,238,234.53405889677816,Claws,6,Dark Green 2,Brown,,Oh,Sun Glasses With Gold Details,Navy,,
2300,BFMC #2300,239,234.5229456343225,,6,Light Blue,Brown,Blue Stars,Smiling Cigarrete,Yellow,Navy,,
475,BFMC #475,240,234.35384211912282,,6,Dark Blue,Brown,Basic Light,Knife,,Horns On Fire,,Big Foot Gold
2933,BFMC #2933,241,234.11564436834198,,6,Dark Green 1,Brown,Light Brown,Knife,Green Aviator,Elf,,
2621,BFMC #2621,242,233.8785801670988,Bear,6,Orange,Brown,Yellow Gold,Sad,,Horns On Fire,,
1233,BFMC #1233,243,233.77588944798322,Bear,7,Dark Green 2,Green,Blue Stars,Teeth,Stylish Blue And Pink,Brown With Yellow Flower,,
2845,BFMC #2845,244,233.50593433531247,,6,Yellow,Green,Green,Angry Knife,Sun Glasses,Chicken Hat,,
2557,BFMC #2557,245,233.48288358315492,,6,Dark Blue,Brown,Black Hoddie,Golden Teeth,Blue And Green,Purple Pink Hearts Party,,
513,BFMC #513,246,233.4488320338542,,6,Light,Blue,Pink Flowers,Upset,Yellow Aviator,Vietinamite With Horns On Fire,,
4735,BFMC #4735,247,233.35826240051563,Clown Nose,6,Light,Brown,Tank Top White,Very Angry,,Purple,,
522,BFMC #522,248,233.2323260658846,,6,Dark Green 2,Orange,Pink,Sad,Red Aviator,Hunter,,
4881,BFMC #4881,249,233.18999126465857,,5,Orange,Blue,Purple Light Green Jacket,Angry Knife,,Green Brain,,
2670,BFMC #2670,250,232.95471304673856,,6,Pink,Brown,Green Leafs,Very Angry Teeth,Yellow,Purple,,
3747,BFMC #3747,251,232.62591253734269,,5,Light Blue,Pink,Grey Militar,Angry,,Navy,,
1163,BFMC #1163,252,232.19180244681445,Bear,7,Dark Green 1,Brown,Green Orange Jacket,Knife,Yellow And Blue,Blue And Yellow Party,,
4085,BFMC #4085,253,232.07876798421086,Bear,7,Dark Green 1,Orange,Light Green Jacket,Curious,Yellow Aviator,Soda Bomb,,
2184,BFMC #2184,254,232.00928341535743,,5,Dark Blue,Brown,Light Green Leafs,Smiling Bubble Gum,,Angel With Horns On Fire,,
1909,BFMC #1909,255,231.51960250043933,,5,Dark,Pink,Pink Hoddie,Smiling Cigarrete,,Saint Patricks,,
2808,BFMC #2808,256,231.3573324779329,,6,Dark Green 1,Blue,Light Brown,Angry Teeth,Purple,Red Frenchie,,
586,BFMC #586,257,231.04470497200387,,5,Dark Blue,Blue,Pink Bananas Hoddie,Angry Teeth,,Pink Ears,,
417,BFMC #417,258,230.90315312512288,,6,Light Blue,Green,Light Green Leafs,Smiling Cigarrete,Yellow,Mummy,,
145,BFMC #145,259,230.87977136551626,,7,Dark Green 1,Blue,Green Orange Jacket,Smiling Cigarrete,Yellow,Green With Yellow Flower,,Bitcoin Gold
1878,BFMC #1878,260,230.86196916061758,,5,Dark,Green,Light Green Leafs,Golden Teeth,,Horns On Fire,,
4677,BFMC #4677,261,230.6139619931481,,6,Dark Green 1,Pink,Basic Light,Smiling,3D,Santa Claus,,
2618,BFMC #2618,262,230.60854114793193,,4,Light Blue,Brown,Pink Light Blue Leafs,Knife Very Angry,,,,
3015,BFMC #3015,263,230.4807751710389,,5,Light,Pink,Purple Militar Hoddie,Curious,,Soda Bomb,,
4649,BFMC #4649,264,230.1084656618621,,6,Dark Green 1,Green,Light Brown,Curious,Thug Life,Purple,,
1970,BFMC #1970,265,229.97313687937134,Clown Nose,6,Light,Brown,Orange Hoddie,Sad,,Pirate,,
1825,BFMC #1825,266,229.8826455078635,Claws,7,Light,Blue,Punk Dark Green Jacket,Very Angry,Blue Stars,Black Power,,
4965,BFMC #4965,267,229.68746298346935,Claws,7,Dark Blue,Blue,Light Green Jacket,Golden Teeth,,Red Frenchie,,Bitcoin Gold
1731,BFMC #1731,268,229.60445734522656,,5,Dark Green 1,Pink,Pink Light Blue Leafs,Teeth,,Elf 2,,
1183,BFMC #1183,269,229.53102650907306,,6,Orange,Orange,Green Stars,Smiling Cigarrete,Blue Stars,White Camper,,
354,BFMC #354,270,229.4224710826868,,6,Dark Green 2,Green,Light Green Black Militar,Golden Teeth,Yellow,Horns On Fire,,
366,BFMC #366,271,229.28321284979702,Bear,7,Yellow,Brown,Light Green And Dark Hoddie Jacket,Oh,Blue And Green,Blue Frenchie,,
695,BFMC #695,272,229.16162754658333,,6,Orange,Brown,Purple,Oh Concerned,Yellow Aviator,Mummy,,
2997,BFMC #2997,273,229.1152911456807,,5,Dark Green 2,Brown,Blue White Leafs,Knife,,Panda,,
3391,BFMC #3391,274,229.0787891428604,Claws,7,Dark Green 1,Brown,Black Hoddie,Very Angry,Blue And Green,Crown,,
5015,BFMC #5015,275,229.0395045667064,,6,Dark Blue,Blue,Yellow Leafs,Smiling Braces,Yellow And Blue,Horns On Fire,,
3709,BFMC #3709,276,228.99474709087994,,6,Light Blue,Orange,Cheetah,Smiling Braces,Green Aviator,Crown,,
4304,BFMC #4304,277,228.91051081820694,,6,Light Green,Blue,Tank Top Brown,Angry Bubble Gum,,Soda Bomb,,Teeth
4334,BFMC #4334,278,228.8770654444413,,5,Dark Green 2,Brown,Purple Hoddie,Knife,,Blue Frenchie,,
3300,BFMC #3300,279,228.7269910117812,,6,Dark,Pink,Tank Top Militar,Angry Knife,Stylish Blue And Pink,,,Bitcoin Gold
3525,BFMC #3525,280,228.71660022912963,,6,Yellow,Green,Orange Hoddie,Smiling Cigarrete,Blue Stars,Green With Yellow Flower,,
4565,BFMC #4565,281,228.4523218358696,Claws,6,Orange,Green,Purple,Cute,,Horns On Fire,,
3742,BFMC #3742,282,228.35951617299747,,6,Light Blue,Brown,Light Brown,Sad,Sun Glasses With Gold Details,Saint Patricks,,
3398,BFMC #3398,283,228.27011932603676,,6,Dark Green 2,Orange,Light Brown,Teeth,Blue Stars,Santa Claus,,
1064,BFMC #1064,284,227.97033795460823,,5,Dark Green 1,Brown,Militar Hoddie,Smiling Teeth,,Red Frenchie,,
3153,BFMC #3153,285,227.82338126284114,,5,Dark,Brown,Punk Dark Green Jacket,Knife,Yellow,,,
3660,BFMC #3660,286,227.8174609658937,,6,Dark Blue,Green,Zebra Hoddie,Sad,,Elf 2,,Teeth
238,BFMC #238,287,227.75166673936957,,7,Light,Brown,Militar Jacket,Sad,Sun Glasses,Crown,,Big Foot Gold
3206,BFMC #3206,288,227.74586080840297,Clown Nose,6,Light Green,Brown,Militar Green Jacket,Upset,,Purple Pink Hearts Party,,
3134,BFMC #3134,289,227.61415708606467,,7,Dark,Brown,Tank Top Red,Bubble Gum,Sun Glasses,Soda Bomb,,Teeth
215,BFMC #215,290,227.60738595769624,Bear,6,Orange,Brown,,Knife,Sun Glasses,Blue And Yellow With Horns On Fire,,
870,BFMC #870,291,227.57749267641157,,5,Dark Green 1,Green,Green Stars,Very Angry,,Pirate With Horns,,
1423,BFMC #1423,292,227.48838698621964,,5,Dark Green 1,Pink,Dark Militar Green Jacket,Angry Bubble Gum,,Navy,,
3041,BFMC #3041,293,227.48101151881562,,6,Dark Green 1,Green,Light Green Jacket,Smiling,Yellow Aviator,Purple,,
3431,BFMC #3431,294,227.4782747844882,,6,Dark Green 1,Brown,Light Green And Dark Hoddie Jacket,Smiling Bubble Gum,Yellow,Vietnamite,,
4671,BFMC #4671,295,227.4173104752513,,7,Light Blue,Orange,Green,Angry Teeth,Yellow,Blue,,Big Foot Gold
956,BFMC #956,296,227.22065191067634,,5,Dark Green 2,Brown,Militar Hoddie,Very Angry Teeth,,Pink Ears,,
4173,BFMC #4173,297,227.15734228021546,Claws,6,Orange,Brown,Light Blue Militar,Knife,Yellow,,,
1111,BFMC #1111,298,227.07566281481166,Bear,7,Dark,Green,Black Hoddie,Calm Knife,Yellow Aviator,Blue And Yellow Party,,
2767,BFMC #2767,299,226.7275789719062,,6,Dark Green 2,Green,Green,Sad,Blue And Green,Elf 2,,
2477,BFMC #2477,300,226.71691021001382,,7,Orange,Brown,Light Blue Militar,Smiling Cigarrete,Blue And Green,Green Brain,,Bitcoin Gold
3375,BFMC #3375,301,226.59478572941242,,6,Orange,Brown,Pink Flowers,Angry Teeth,Green Aviator,Vietinamite With Horns On Fire,,
495,BFMC #495,302,226.51820083478236,Claws,7,Yellow,Brown,Purple Leafs,Sad,Green Aviator,Angel With Horns On Fire,,
2690,BFMC #2690,303,226.5115210826846,,5,Dark Green 1,Brown,Purple Militar Hoddie,Oh,,Viking,,
3789,BFMC #3789,304,226.4976462865384,,6,Dark Green 2,Orange,Yellow,Angry,Thug Life,Navy,,
3151,BFMC #3151,305,226.4684878329376,,6,Pink,Brown,Purple Leafs,Knife,Sun Glasses,Big Foot Hat,,
4999,BFMC #4999,306,226.41480105597304,Claws,6,Dark,Pink,Yellow,Angry Knife,,Pink Ears,,
3401,BFMC #3401,307,226.3793079014156,,6,Pink,Orange,Purple,Angry Teeth,Sun Glasses With Gold Details,Vietnamite,,
3330,BFMC #3330,308,226.0468139695753,,6,Light Blue,Brown,Light Green Jacket,Angry,,Navy,,Big Foot Gold
3168,BFMC #3168,309,226.00614682142253,,6,Dark,Brown,Basic Light,Knife Very Angry,,Vietinamite With Horns On Fire,,Teeth
1983,BFMC #1983,310,225.99257224376714,Triple Bear,6,Dark,Green,Light Green Black Militar,Angry,3D,,,
789,BFMC #789,311,225.97527891783068,Claws,6,Dark Green 2,Blue,Punk Dark Green Jacket,Curious,,Laurel Wreath,,
1175,BFMC #1175,312,225.87676185860073,,6,Dark Green 2,Blue,Purple,Wow,,Blue And Yellow With Horns On Fire,,Teeth
1706,BFMC #1706,313,225.78316715418674,,6,Light Green,Brown,Orange Hoddie,Oh Concerned,Sun Glasses With Gold Details,Mummy,,
2104,BFMC #2104,314,225.76291019329975,,5,Dark Green 2,Brown,Tank Top Militar,Knife Very Angry,,Angel With Horns On Fire,,
1543,BFMC #1543,315,225.72375070054258,,5,Light,Blue,Brown,Wow,,Santa Claus,,
4066,BFMC #4066,316,225.70365289774577,Claws,6,Dark Blue,Brown,Black Hoddie,Upset,,Santa Claus,,
1652,BFMC #1652,317,225.63851755104366,,6,Yellow,Brown,Pink Flowers,Sad,Sun Glasses,Vietinamite With Horns On Fire,,
1632,BFMC #1632,318,225.58787386041706,,6,Light,Pink,Brown Big Foot,Smiling Cigarrete,Yellow,Santa Claus,,
4466,BFMC #4466,319,225.54562402192772,Bear,7,Light Green,Orange,Tank Top White,Angry,Yellow And Blue,Saint Patricks,,
3974,BFMC #3974,320,225.51886658683912,,6,Dark,Blue,Tank Top White,Angry Knife,Yellow,Red Frenchie,,
128,BFMC #128,321,225.50511411907527,,6,Dark Green 1,Brown,Light Green Leafs,Smiling Cigarrete,Red Aviator,Angel,,
5060,BFMC #5060,322,225.4489998837673,,6,Light Green,Brown,Light Brown,Smiling Cigarrete,,Purple Pink Hearts Party,,Big Foot Gold
4963,BFMC #4963,323,225.18932573312256,,6,Light,Orange,Purple Hoddie,Very Angry,Green Aviator,Pirate With Horns,,
3822,BFMC #3822,324,225.05982166280893,,6,Dark Green 1,Orange,Brown And Light Green Jacket,Angry Teeth,Thug Life,Saint Patricks,,
2646,BFMC #2646,325,224.63613075322272,Clown Nose,6,Dark Green 1,Green,Militar Green Jacket,Cute,,Purple Pink Hearts Party,,
3121,BFMC #3121,326,224.45087900288283,Claws,6,Pink,Brown,Brown And Light Green Jacket,Smiling Cigarrete,,Soda Bomb,,
3280,BFMC #3280,327,224.2775748616226,Bear,7,Light Green,Brown,Dark Militar Green Jacket,Sad,Sun Glasses,Soda Bomb,,
640,BFMC #640,328,224.11951324412064,,6,Orange,Pink,Basic Light,Oh,Blue And Green,Purple Pink Hearts Party,,
1879,BFMC #1879,329,224.04563340318953,Bear,7,Dark Green 1,Pink,Militar Jacket,Angry,Yellow Aviator,Pirate,,
904,BFMC #904,330,223.93350307104578,,6,Light,Brown,Light Green Black Militar,Smiling,Red Aviator,,,Bitcoin Gold
4925,BFMC #4925,331,223.8436171252945,Triple Bear,7,Dark Green 1,Blue,Light Blue Militar,Smiling Braces,Blue And Green,Blue And Yellow Party,,
2164,BFMC #2164,332,223.69678678917663,,5,Dark Blue,Brown,Tank Top Militar,Knife,Purple,,,
988,BFMC #988,333,223.37927963824697,,5,Light Blue,Blue,Orange Hoddie,Angry,,Viking,,
4481,BFMC #4481,334,223.19433006536542,,6,Dark Blue,Brown,Blue Bananas,Upset,,Luck Poker Militar,,Bitcoin Gold
2793,BFMC #2793,335,222.99428673070088,,6,Dark Blue,Pink,Black Hoddie,Calm Knife,,Vietinamite With Horns On Fire,,Bitcoin Gold
1308,BFMC #1308,336,222.82515071353686,,6,Yellow,Blue,Purple Hoddie,Angry Teeth,Stylish Blue And Pink,,,Bitcoin Gold
3438,BFMC #3438,337,222.69547636251409,,5,Dark Blue,Brown,Grey Militar,Smiling Braces,,Purple Pink Hearts Party,,
742,BFMC #742,338,222.573953262058,Bear,7,Dark Blue,Orange,Green Militar,Smiling Cigarrete,Red Aviator,Blue And Yellow With Horns On Fire,,
3550,BFMC #3550,339,222.55135639853148,,6,Yellow,Green,Blue Stars,Angry Bubble Gum,,Horns On Fire,,Big Foot Gold
3050,BFMC #3050,340,222.55082686774227,,6,Dark Blue,Blue,Tank Top Militar,Upset,Yellow,Navy,,
3507,BFMC #3507,341,222.4523047782917,,6,Dark,Pink,Purple Hoddie,Angry Bubble Gum,Yellow Aviator,Vietnamite,,
1343,BFMC #1343,342,222.23538567491863,,6,Light Blue,Brown,Light Green Jacket,Oh Concerned,Sun Glasses With Gold Details,Red Frenchie,,
2957,BFMC #2957,343,222.09694066279548,,6,Dark Green 2,Green,Dark Militar Green Jacket,Smiling Braces,Blue And Green,Purple Pink Hearts Party,,
757,BFMC #757,344,221.9976404578565,,6,Pink,Pink,Grey Militar,Wow,,Elf 2,,Teeth
1811,BFMC #1811,345,221.9720363255286,,5,Dark,Brown,Red Hoddie,Oh Concerned,,Panda,,
4018,BFMC #4018,346,221.9511012944596,,5,Pink,Brown,Red Hoddie,Smiling Cigarrete,,Red Frenchie,,
1941,BFMC #1941,347,221.6996992992967,,7,Dark Blue,Pink,Green Pink Flowers,Sad,Blue And Green,Green Brain,,Teeth
2732,BFMC #2732,348,221.68288805094068,,6,Dark Blue,Orange,Pink Flowers,Cute,Blue Stars,Luck Poker Militar,,
731,BFMC #731,349,221.67483385293264,,6,Orange,Pink,Purple Light Green Jacket,Curious,Sun Glasses,Mummy,,
1933,BFMC #1933,350,221.6282162225193,,6,Dark Green 1,Blue,Blue White Leafs,Angry Teeth,,Santa Claus,,Big Foot Gold
2112,BFMC #2112,351,221.52781619590695,,5,Dark Blue,Brown,Tank Top Brown,Sad,,Purple,,
1317,BFMC #1317,352,221.3921009742762,,5,Dark Blue,Brown,Green Stars,Smiling,,Horns On Fire,,
2469,BFMC #2469,353,221.15077737310318,,7,Dark Blue,Orange,Dark Militar Green Jacket,Angry Teeth,Yellow Aviator,Red Frenchie,,Teeth
3253,BFMC #3253,354,221.1100753033666,,6,Dark Green 2,Green,Brown,Calm Knife,Yellow Aviator,Laurel Wreath,,
3634,BFMC #3634,355,220.9835051695187,,6,Orange,Pink,Light Green Leafs,Curious,Blue And Green,Blue Frenchie,,
2577,BFMC #2577,356,220.96243388740064,,5,Dark Blue,Brown,Tank Top Red,Very Angry Teeth,,Santa Claus,,
2481,BFMC #2481,357,220.74210191019267,,5,Dark Blue,Brown,Yellow Leafs,Sad,,Red Frenchie,,
2269,BFMC #2269,358,220.70121580664437,,5,Dark,Green,Grey Stars,Calm Knife,,Blue,,
3037,BFMC #3037,359,220.60429794256433,,6,Dark Blue,Blue,Punk Dark Green Jacket,Red Tongue,Blue And Green,Mummy,,
3774,BFMC #3774,360,220.48358607943257,,6,Yellow,Green,Militar Green Jacket,Smiling Cigarrete,Sun Glasses,Purple Pink Hearts Party,,
3674,BFMC #3674,361,220.45581511598647,,6,Dark Blue,Brown,Orange Hoddie,Smiling Bubble Gum,Yellow And Blue,Laurel Wreath,,
4048,BFMC #4048,362,220.33127912750516,,5,Light,Green,Grey Militar,Bubble Gum,,Navy,,
3513,BFMC #3513,363,220.31629999288225,,6,Dark,Green,Brown Hoddie,Red Tongue,Yellow,Navy,,
2901,BFMC #2901,364,220.05689951927747,,6,Dark Blue,Blue,Green Stars,Smiling Cigarrete,Blue And Green,Blue,,
4377,BFMC #4377,365,219.95035928087444,,6,Light Green,Orange,Orange Hoddie,Oh,Sun Glasses,Pirate,,
4962,BFMC #4962,366,219.94380729363763,,6,Dark Green 1,Brown,Light Green Black Militar,Smiling,Sun Glasses With Gold Details,Green Brain,,
2154,BFMC #2154,367,219.9414261641707,,6,Dark,Brown,Green Hoddie,Very Angry Teeth,Green Aviator,Saint Patricks,,
2867,BFMC #2867,368,219.87805141381276,,6,Light Blue,Orange,Light Blue Militar,Smiling Braces,Blue Stars,Pirate With Horns,,
840,BFMC #840,369,219.75810583477733,,6,Dark Green 1,Orange,Militar Hoddie,Golden Teeth,Sun Glasses With Gold Details,Hunter,,
2826,BFMC #2826,370,219.75197723174415,,6,Pink,Orange,Cheetah,Curious,Stylish Blue And Pink,Elf,,
4228,BFMC #4228,371,219.711679573936,,6,Dark Blue,Blue,Brown Big Foot,Smiling,Red Aviator,Mohican,,
2835,BFMC #2835,372,219.641099567995,,6,Yellow,Pink,Pink Light Blue Leafs,Angry Teeth,Stylish Blue And Pink,Hunter,,
2673,BFMC #2673,373,219.59270570883092,,6,Pink,Blue,Green Pink Flowers,Angry Bubble Gum,Yellow,White Camper,,
1895,BFMC #1895,374,219.54303000991902,,6,Dark,Green,Militar Green Jacket,Calm Knife,Yellow And Blue,Saint Patricks,,
3682,BFMC #3682,375,219.5331723468553,,6,Dark Green 2,Brown,Yellow Leafs,Smiling Braces,,Brown With Yellow Flower,,Bitcoin Gold
1031,BFMC #1031,376,219.48415371693898,Triple Bear,6,Orange,Pink,Green,Sad,,Chicken Hat,,
4253,BFMC #4253,377,219.4701758181111,,6,Dark Green 2,Brown,Brown And Light Green Jacket,Oh Concerned,Stylish Blue And Pink,Blue,,
1237,BFMC #1237,378,219.45439538406703,,6,Dark Green 1,Blue,Light Green Jacket,Red Tongue,Purple,Blue And Yellow With Horns On Fire,,
154,BFMC #154,379,219.43541011463645,Bear,6,Dark,Brown,Green,Red Tongue,,Red Frenchie,,
3282,BFMC #3282,380,219.30919656100286,,6,Dark Green 1,Green,Brown,Angry Bubble Gum,Yellow,Saint Patricks,,
3491,BFMC #3491,381,219.30508062061685,Triple Bear,6,Dark Blue,Green,Light Green Leafs,Teeth,Yellow,,,
4225,BFMC #4225,382,219.02449284858378,,7,Dark Blue,Brown,Yellow Leafs,Very Angry Teeth,Yellow And Blue,Angel,,Teeth
3430,BFMC #3430,383,218.90952107656085,,5,Dark Green 1,Brown,Cheetah Hoddie Yellow,Smiling Cigarrete,,Green With Yellow Flower,,
2096,BFMC #2096,384,218.89385543608486,Claws,6,Orange,Brown,Pink,Bubble Gum,,Blue,,
4600,BFMC #4600,385,218.8412431881021,,6,Pink,Green,Basic Light,Teeth,Purple,Laurel Wreath,,
4079,BFMC #4079,386,218.83992814468976,,6,Dark,Blue,Pink,Red Tongue,Sun Glasses With Gold Details,Big Foot Hat,,
3055,BFMC #3055,387,218.8350333615613,,6,Light Blue,Blue,Pink Hoddie,Cute,Yellow,Mummy,,
4042,BFMC #4042,388,218.83303589082558,,7,Dark Green 1,Pink,Cheetah,Oh,Yellow,Blue,,Bitcoin Gold
2662,BFMC #2662,389,218.6213921524955,,6,Dark Green 1,Green,Zebra Hoddie,Golden Teeth,Sun Glasses,Pirate,,
510,BFMC #510,390,218.3998013401404,,6,Dark Green 2,Blue,Yellow Leafs,Smiling,Yellow And Blue,Pirate With Horns,,
3440,BFMC #3440,391,218.2931359151978,Triple Bear,7,Dark Blue,Brown,Green Militar,Red Tongue,3D,Vietnamite,,
5026,BFMC #5026,392,218.23185402611784,,6,Yellow,Brown,Light Green Black Militar,Smiling Teeth,Blue Stars,Chicken Hat,,
4305,BFMC #4305,393,217.92928341535745,,5,Dark Blue,Brown,Militar Hoddie,Smiling Bubble Gum,,Luck Poker Militar,,
3563,BFMC #3563,394,217.91292612609342,,7,Yellow,Blue,Green Orange Jacket,Smiling Braces,Sun Glasses,Saint Patricks,,Big Foot Gold
172,BFMC #172,395,217.86226568859564,,4,Dark Blue,Brown,Light Green And Dark Hoddie Jacket,Knife,,,,
3619,BFMC #3619,396,217.6327239401055,,6,Dark Green 1,Brown,Tank Top Red,Red Tongue,Sun Glasses With Gold Details,Horns On Fire,,
4867,BFMC #4867,397,217.41447359423327,,5,Dark,Brown,Black Hoddie,Angry,,Purple Pink Hearts Party,,
3281,BFMC #3281,398,217.34932293934963,,6,Dark Green 1,Green,Grey Militar,Bubble Gum,Red Aviator,Panda,,
3278,BFMC #3278,399,217.3297530807855,,6,Dark Green 2,Green,Green Stars,Cute,Yellow,Angel With Horns On Fire,,
3670,BFMC #3670,400,217.31664968566798,Triple Bear,7,Dark Green 1,Orange,Dark Militar Green Jacket,Angry Knife,Yellow And Blue,Blue Party,,
2304,BFMC #2304,401,217.28234483139542,,5,Light Green,Blue,Purple Leafs,Wow,,Mohican,,
4648,BFMC #4648,402,217.27214205594527,,6,Dark Green 2,Brown,Green Pink Flowers,Smiling Bubble Gum,Sun Glasses,White Camper,,
1576,BFMC #1576,403,217.12134245142477,,6,Dark,Pink,Green Leafs,Golden Teeth,Stylish Blue And Pink,Mohican,,
2890,BFMC #2890,404,217.11180199681763,,6,Dark,Blue,Brown And Light Green Jacket,Upset,Blue Stars,Mohican,,
2812,BFMC #2812,405,217.07507770016815,,6,Dark Green 1,Brown,Blue Stars,Bubble Gum,Yellow Aviator,Crown,,
675,BFMC #675,406,216.90678567591104,,6,Dark Green 2,Pink,Light Green And Dark Hoddie Jacket,Sad,Yellow,Brown With Yellow Flower,,
4540,BFMC #4540,407,216.77765034009096,,5,Dark,Brown,Brown Big Foot,Sad,,Navy,,
1852,BFMC #1852,408,216.64051408622262,Triple Bear,7,Dark Green 1,Pink,Black Hoddie,Angry Bubble Gum,,Angel,,Big Foot Gold
