ID,Name,Rank,Rarity_Score,Attributes,Background,Bling Level,Clothing,Eyewear,Face,Face Detail,Headwear,Skin,Skin Pattern,Special,Tail Spikes,Vest
2358,Tezzardz #2358,173,176.81820050188526,10,Blue,$,Pink Biker,Tech Scope,Split Tongue Angry,,Backwards Cap,Purple,Heavy Bolt,,Rainbow,Green
3936,Tezzardz #3936,174,176.67852413934563,10,Purple,$$$$,Silk Shirt Dark,Dopey Swimming Goggles,Straight Tongue Sad,,Plain Black Spikes,Purple,Green,,Bone,Red
698,Tezzardz #698,175,175.24630921373998,10,Peach,$$,Patterned Sweater,Bad Eyesight Reybannes,Green Tongue Feisty,Scar,Yellow Spikes,Orange,Red,,Gold,
1555,Tezzardz #1555,176,174.83272479448325,9,Purple,$$$$$,Silk Shirt Dark,Flame Shades,Straight Tongue Sad,,Plain Black Spikes,Green,Purple,,,Red
3777,Tezzardz #3777,177,174.33155961431592,7,Yellow,$$,Gardening Utility Belt,,Tiny Face,,Backwards Cap,Green,Heavy Freckles,,,
700,Tezzardz #700,178,173.3837683869068,10,Peach,$$$,Ghost Tee,Tech Scope,Green Tongue Feisty,Scar,Backwards Cap Jungle,Green,Purple,,Rainbow,
3753,Tezzardz #3753,179,172.1045875450398,10,Pink,$,Tech Armour,Dopey Swimming Goggles,Split Tongue Angry,,Purple Spikes,Red,Heavy Freckles,,Bone,Red
4167,Tezzardz #4167,180,172.05403399148545,9,Green,$$,Patterned Tee,Bad Eyesight Reybannes,Bent Tongue Feisty,,Party Pal Hat,Green,Purple,,Bone,
3862,Tezzardz #3862,181,171.73314466895658,10,Pink,$$,Patterned Sweater,Tech Scope,Straight Tongue Sad,,Purple Spikes,Red,Purple,,Bone,Green
2610,Tezzardz #2610,182,171.58654283846494,8,Purple,$$,Skulls Shell Suit,Plain Specs,Dumb Tongue,,Sad Boi Cap,Red,Orange,,,
3913,Tezzardz #3913,183,171.41983839328753,10,Pink,$$$$$,Pink Biker,,Straight Tongue Sad,Scar,Rainbow Spikes,Red,Bolt,,Bone,Pink
3995,Tezzardz #3995,184,171.2986671595806,8,Purple,$$$$$,Pool Shirt,,Green Tongue Wavy Sassy,,Green Spikes,White,Bolt,,Gold,
2723,Tezzardz #2723,185,170.97552714495336,8,Pink,,Meditation Tee,Tech Scope,Green Tongue Wavy Sassy,Scar,Purple Spikes,White,Orange,,,
2448,Tezzardz #2448,186,170.8227860782181,10,Green,$$$,Pink Biker,Cool Shades,Straight Tongue Feisty,,Sad Boi Cap,White,Heavy Bolt,,Bone,Green
1499,Tezzardz #1499,187,170.34042481080184,9,Peach,,Tassle Jacket,Hearts Shades,Bent Tongue Feisty,,Jester Crown,Orange,Purple,,Bone,Red
2913,Tezzardz #2913,188,170.2730945227863,7,Blue,$,Skulls Shell Suit,,Tiny Face,,Party Pal Hat,Purple,Heavy,,,
3452,Tezzardz #3452,189,170.10108885444268,7,Pink,$$$$,Firework Utility Belt,,Split Tongue Angry,,Red Spikes,Green,Red,,,
3652,Tezzardz #3652,190,169.5289091964955,8,Peach,$$$$,Pink Biker,,Straight Tongue Sad,,Backwards Cap Jungle,Purple,Red,,,Pink
886,Tezzardz #886,191,169.21991062049304,7,Yellow,$,Pool Shirt,,Dumb Tongue,,Green Spikes,Yellow,Green,,,
2447,Tezzardz #2447,192,169.21366925650287,8,Green,$,Shrine Onesie,,Tiny Face,,Purple Spikes,Red,Heavy Freckles,,Bone,
393,Tezzardz #393,193,169.20647705401169,9,Purple,,Tech Armour,Hearts Shades,Green Tongue Wavy Sassy,,Rainbow Spikes,Green,Bolt,,Rainbow,Red
4109,Tezzardz #4109,194,169.13037515775628,9,Yellow,$$$,Pool Shirt,,Bent Tongue Feisty,Scar,Rare Frog Hat,Orange,Heavy Freckles,,,Green
2402,Tezzardz #2402,195,168.87327733814828,9,Yellow,$$$$,Patterned Sweater,,Tiny Face,,Rainbow Spikes,Orange,Heavy Freckles,,Bone,Pink
132,Tezzardz #132,196,168.66406043817176,7,Peach,,Firework Utility Belt,Gold Leaf Eye Patch,Green Tongue Wavy Sassy,,Yellow Spikes,Green,Purple,,,
1753,Tezzardz #1753,197,168.60240585457692,7,Purple,$$$,Silk Shirt Blue,,Tiny Face,,Backwards Cap,Yellow,Heavy,,,
2672,Tezzardz #2672,198,168.53395014124757,7,Pink,$$,Video Games Tee,,Tiny Face,,Red Spikes,White,Freckles,,,
3236,Tezzardz #3236,199,168.31985759588622,10,Blue,$,Permanent Vacation Tee,Cool Shades,Split Tongue Angry,Scar,Yellow Spikes,Red,Orange,,Rainbow,
609,Tezzardz #609,200,168.1845455833273,10,Peach,$$$,Silk Shirt Blue,Monocle,Straight Tongue Feisty,,Backwards Cap,Green,Heavy Bolt,,Bone,Red
1768,Tezzardz #1768,201,168.0305171401114,6,Yellow,,Fk Yeh Sweater,,Tiny Face,,Jester Crown,Green,Heavy,,,
1747,Tezzardz #1747,202,168.0163107398786,8,Blue,$$$$,Ghost Tee,Disguise Glasses,Dumb Tongue,,Limited Spikes,Yellow,Green,,,
3231,Tezzardz #3231,203,167.99636533686922,9,Green,$$$$,Meditation Tee,Hearts Shades,Straight Tongue Sad,,Yellow Spikes,White,Orange,,Bone,
1501,Tezzardz #1501,204,167.22567495793876,10,Yellow,$$$,Pool Shirt,Monocle,Straight Tongue Sad,Scar,Plain Black Spikes,Red,Freckles,,Gold,
1996,Tezzardz #1996,205,166.98769457105894,8,Yellow,,Tech Armour,,Split Tongue Feisty,,Jester Crown,Orange,Bolt,,Bone,Green
3860,Tezzardz #3860,206,166.719787073163,6,Pink,$$,Gardening Utility Belt,,Split Tongue Feisty,,,White,Red,,,
1969,Tezzardz #1969,207,166.6157859576463,9,Green,$$$,Tech Armour,Gold Leaf Eye Patch,Green Tongue Feisty,,Backwards Cap Jungle,Purple,Heavy Bolt,,,Red
2828,Tezzardz #2828,208,166.5010448373056,9,Yellow,$$$$,Tech Armour,Disguise Glasses,Split Tongue Angry,,Limited Spikes,Purple,Bolt,,Rainbow,
3602,Tezzardz #3602,209,166.3501836464206,6,Green,,Ghost Tee,,Split Tongue Pink Feisty,,Backwards Cap,Yellow,Green,,,
1306,Tezzardz #1306,210,165.57543505034462,9,Blue,$$,Patterned Sweater,Monocle,Straight Tongue Feisty,,Hunting Hat,Purple,Orange,,Gold,
1028,Tezzardz #1028,211,165.08903095504633,6,Pink,,Meditation Tee,Gold Leaf Eye Patch,Straight Tongue Feisty,,,White,Purple,,,
854,Tezzardz #854,212,164.91067420087214,7,Green,$$,Meditation Tee,,Tiny Face,,Red Spikes,White,Heavy,,,
3868,Tezzardz #3868,213,164.81851923874336,9,Purple,$$,Shrine Onesie,Bad Eyesight Reybannes,Dumb Tongue,,Fancy Hat,Purple,Heavy Bolt,,Gold,
777,Tezzardz #777,214,164.75120950460195,6,Yellow,$$,Permanent Vacation Tee,,Tiny Face,,,Red,Freckles,,,
4125,Tezzardz #4125,215,164.67812925809298,9,Yellow,$$$,Video Games Tee,Disguise Glasses,Split Tongue Angry,,Yellow Spikes,Orange,Green,,Bone,
3179,Tezzardz #3179,216,164.4972724381246,10,Purple,$$,Tassle Jacket,Cool Shades,Split Tongue Angry,,Purple Spikes,Red,Green,,Rainbow,Pink
832,Tezzardz #832,217,164.4679366353323,10,Purple,$,Rainbow Onesie,Cool Shades,Blue Tongue Wavy Not Amused,Scar,Purple Spikes,Orange,Red,,Gold,
3243,Tezzardz #3243,218,164.29854572308395,8,Purple,$$$$,Meditation Tee,,Tiny Face,,Purple Spikes,Purple,Freckles,,Gold,
544,Tezzardz #544,219,164.29492074546994,8,Green,$$,Permanent Vacation Tee,Disguise Glasses,Green Tongue Feisty,,Rainbow Spikes,Green,Orange,,,
1260,Tezzardz #1260,220,163.93561531019145,9,Blue,$$$,Tassle Jacket,,Tiny Face,,Plain Black Spikes,Red,Freckles,,Rainbow,Green
1734,Tezzardz #1734,221,163.9312118282711,8,Pink,$$$,Tech Armour,Joke Eyes Glasses,Straight Tongue Feisty,,Plain Black Spikes,Green,Bolt,,,
3018,Tezzardz #3018,222,163.80242958294653,9,Peach,$$,Video Games Tee,Bad Eyesight Reybannes,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Purple,Red,,Bone,
1691,Tezzardz #1691,223,163.73741750250235,10,Pink,$$$$,Meditation Tee,Disguise Glasses,Straight Tongue Sad,Scar,Rare Frog Hat,Green,Bolt,,Bone,
367,Tezzardz #367,224,163.4587359436627,9,Yellow,$,Permanent Vacation Tee,Joke Eyes Glasses,Dumb Tongue,,Backwards Cap Jungle,Yellow,Heavy Freckles,,Gold,
3691,Tezzardz #3691,225,163.3517610699518,10,Blue,$$$,Video Games Tee,Cool Shades,Straight Tongue Sad,Scar,Yellow Spikes,Orange,Red,,Bone,
2651,Tezzardz #2651,226,163.28600687827694,9,Yellow,$,Fk Yeh Sweater,Plain Specs,Split Tongue Pink Feisty,,Backwards Cap,Yellow,Green,,Bone,
1703,Tezzardz #1703,227,162.94990088996317,9,Green,$$$,Silk Shirt Blue,Tech Scope,Split Tongue Angry,Scar,Green Spikes,Red,Purple,,,
2214,Tezzardz #2214,228,162.84772567110102,10,Pink,$$,Tassle Jacket,Gold Leaf Eye Patch,Split Tongue Pink Feisty,,Plain Black Spikes,Green,Orange,,Bone,Red
57,Tezzardz #57,229,162.44086058706117,9,Purple,$$,Silk Shirt Blue,Hearts Shades,Dumb Tongue,,Sad Boi Cap,White,Heavy Freckles,,,Green
897,Tezzardz #897,230,161.84509186580942,8,Green,$,Pink Biker,,Tiny Face,,,Green,Heavy Freckles,,Bone,Red
502,Tezzardz #502,231,161.51684797409564,9,Green,,Silk Shirt Blue,Flame Shades,Split Tongue Feisty,,Sad Boi Cap,Green,Orange,,Bone,Red
3534,Tezzardz #3534,232,161.45830635833093,9,Yellow,$$,Silk Shirt Dark,Tech Scope,Bent Tongue Feisty,,Backwards Cap,Yellow,Purple,,Bone,
3377,Tezzardz #3377,233,161.05684804440617,8,Peach,$$,Tassle Jacket,Dopey Swimming Goggles,Green Tongue Feisty,,Backwards Cap,Purple,Green,,,
1256,Tezzardz #1256,234,160.94863289450188,10,Yellow,$,Pool Shirt,Hearts Shades,Bent Tongue Feisty,,Fancy Hat,Orange,Heavy Freckles,,Rainbow,Green
615,Tezzardz #615,235,160.93393302351484,9,Purple,$$$$,Tassle Jacket,,Bent Tongue Feisty,,Sad Boi Cap,Red,Orange,,Bone,Green
1713,Tezzardz #1713,236,160.8539222238286,9,Pink,$,Patterned Sweater,Dopey Swimming Goggles,Split Tongue Pink Feisty,,Red Spikes,Yellow,Purple,,,Green
3536,Tezzardz #3536,237,160.7816587883565,9,Peach,$,Shrine Onesie,Disguise Glasses,Straight Tongue Feisty,,Rare Frog Hat,Orange,Bolt,,Rainbow,
17,Tezzardz #17,238,160.66277942498832,9,Purple,$,Silk Shirt Dark,Tech Scope,Green Tongue Wavy Sassy,,Purple Spikes,Yellow,Purple,,,Green
3143,Tezzardz #3143,239,160.55527443981595,8,Green,,Silk Shirt Dark,,Tiny Face,,Fancy Hat,Purple,Heavy,,Rainbow,Red
3774,Tezzardz #3774,240,160.20807890236173,8,Pink,,Permanent Vacation Tee,Disguise Glasses,Bent Tongue Feisty,,Limited Spikes,Yellow,Orange,,Rainbow,
4183,Tezzardz #4183,241,160.20146671235597,7,Blue,,Firework Utility Belt,Monocle,Split Tongue Angry,,Backwards Cap Flames,Green,Heavy Freckles,,,
3749,Tezzardz #3749,242,160.1790566895371,10,Purple,$$$,Meditation Tee,Gold Leaf Eye Patch,Straight Tongue Sad,Scar,Green Spikes,Purple,Orange,,Bone,
2894,Tezzardz #2894,243,160.08282946779863,8,Green,$$$$,Shrine Onesie,Plain Specs,Green Tongue Feisty,,Rare Frog Hat,Yellow,Heavy Bolt,,,
329,Tezzardz #329,244,160.04718603208235,10,Blue,$$$,Silk Shirt Dark,Monocle,Straight Tongue Feisty,Scar,Red Spikes,White,Heavy Freckles,,,Red
1739,Tezzardz #1739,245,159.8317359726897,8,Purple,,,Disguise Glasses,Straight Tongue Feisty,,Sad Boi Cap,Green,Purple,,Rainbow,Red
3971,Tezzardz #3971,246,159.63650503018255,10,Blue,$,Pool Shirt,Flame Shades,Blue Tongue Wavy Not Amused,,Hunting Hat,Red,Heavy Bolt,,Bone,Red
1332,Tezzardz #1332,247,159.60395228922854,10,Peach,$$$,Fk Yeh Sweater,Cool Shades,Straight Tongue Feisty,Scar,Purple Spikes,White,Orange,,Bone,
3535,Tezzardz #3535,248,159.57917202198388,9,Pink,$$$$,Patterned Sweater,Flame Shades,Straight Tongue Sad,,Backwards Cap Jungle,Orange,Red,,,Green
809,Tezzardz #809,249,159.53588494036396,8,Blue,$,Meditation Tee,Disguise Glasses,Straight Tongue Feisty,,Backwards Cap Flames,Yellow,Orange,,,
269,Tezzardz #269,250,159.43527251443714,7,Blue,$$$$$,Pool Shirt,,Green Tongue Wavy Sassy,,Backwards Cap Flames,Green,Heavy,,,
1948,Tezzardz #1948,251,159.42296758849795,9,Blue,$$$$,Tech Armour,Dopey Swimming Goggles,Blue Tongue Wavy Not Amused,,Green Spikes,Purple,Bolt,,Bone,
1224,Tezzardz #1224,252,159.348803183862,10,Green,$$$$$,Skulls Shell Suit,Cool Shades,Bent Tongue Feisty,Scar,Limited Spikes,Red,Bolt,,Rainbow,
2753,Tezzardz #2753,253,158.8208813750828,8,Purple,$$,Patterned Sweater,Monocle,Bent Tongue Feisty,,Fancy Hat,Yellow,Green,,,
3956,Tezzardz #3956,254,158.7859227881892,9,Pink,$$$,Firework Utility Belt,Cool Shades,Bent Tongue Feisty,,Jester Crown,White,Heavy,,Bone,
4180,Tezzardz #4180,255,158.59562004530716,10,Pink,$,Patterned Sweater,Dopey Swimming Goggles,Straight Tongue Feisty,,Green Spikes,Green,Orange,,Bone,Green
3703,Tezzardz #3703,256,158.57726094558475,9,Yellow,$$$$,Silk Shirt Dark,Cool Shades,Straight Tongue Feisty,,Backwards Cap,Yellow,Purple,,Rainbow,
454,Tezzardz #454,257,158.53296771047616,8,Yellow,$,Patterned Tee,,Split Tongue Feisty,,Backwards Cap,Green,Red,,Rainbow,
314,Tezzardz #314,258,158.30857099966897,9,Yellow,$$$,Patterned Sweater,Hearts Shades,Straight Tongue Sad,,Fancy Hat,Green,Red,,,Pink
2416,Tezzardz #2416,259,158.20952084475115,8,Green,$$$$,Space Onesie,,Green Tongue Feisty,,Jester Crown,Purple,Green,,Bone,
1072,Tezzardz #1072,260,158.12964970132614,8,Purple,$$$,Firework Utility Belt,Monocle,Bent Tongue Feisty,,Party Pal Hat,Orange,Heavy Bolt,,,
532,Tezzardz #532,261,158.08704716985642,8,Green,$,Patterned Tee,Bad Eyesight Reybannes,Straight Tongue Sad,,Backwards Cap Jungle,Yellow,Green,,,
1254,Tezzardz #1254,262,157.98822866610814,7,Peach,,Skulls Shell Suit,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Yellow Spikes,Orange,Green,,,
1023,Tezzardz #1023,263,157.91051333021787,7,Pink,,Skulls Shell Suit,Flame Shades,Straight Tongue Sad,,Party Pal Hat,Orange,Purple,,,
3655,Tezzardz #3655,264,157.8594595770711,10,Yellow,$$,Pool Shirt,Dopey Swimming Goggles,Bent Tongue Feisty,,Rainbow Spikes,Red,Freckles,,Rainbow,Pink
3182,Tezzardz #3182,265,157.81658862304332,9,Blue,$$,Skulls Shell Suit,Disguise Glasses,Green Tongue Feisty,,Rare Frog Hat,Orange,Freckles,,Gold,
3167,Tezzardz #3167,266,157.78021239991077,7,Purple,,Tech Armour,Joke Eyes Glasses,Straight Tongue Feisty,,Plain Black Spikes,Yellow,Heavy,,,
1972,Tezzardz #1972,267,157.76529855894054,9,Yellow,$,Permanent Vacation Tee,Gold Leaf Eye Patch,Straight Tongue Feisty,,Red Spikes,Orange,Red,,Rainbow,
3942,Tezzardz #3942,268,157.6860062990866,9,Green,$,Tech Armour,Tech Scope,Straight Tongue Sad,,Sad Boi Cap,Red,Heavy Freckles,,Bone,
433,Tezzardz #433,269,157.53576125837023,9,Purple,$,Shrine Onesie,Tech Scope,Bent Tongue Feisty,,Rare Frog Hat,Red,Freckles,,Bone,
3969,Tezzardz #3969,270,157.36467492823485,7,Peach,$$$,Gardening Utility Belt,,Tiny Face,,Backwards Cap Jungle,Purple,Freckles,,,
1061,Tezzardz #1061,271,157.22561388647736,8,Peach,$$$$,Silk Shirt Dark,,Dumb Tongue,,Party Pal Hat,Green,Red,,Bone,
3129,Tezzardz #3129,272,156.83991983304406,7,Blue,,Rainbow Onesie,Flame Shades,Dumb Tongue,,Sad Boi Cap,Yellow,Green,,,
750,Tezzardz #750,273,156.78397117520024,10,Blue,$$$,Silk Shirt Blue,Tech Scope,Bent Tongue Feisty,,Backwards Cap Jungle,White,Bolt,,Bone,Red
3525,Tezzardz #3525,274,156.733017675577,8,Yellow,$$,Patterned Sweater,,Split Tongue Angry,,Backwards Cap,Yellow,Red,,,Pink
3586,Tezzardz #3586,275,156.66324517115703,9,Blue,,Pool Shirt,,Split Tongue Pink Feisty,Scar,Backwards Cap,Yellow,Freckles,,Bone,Pink
1095,Tezzardz #1095,276,156.43748612835518,10,Peach,$$$$,Patterned Sweater,Flame Shades,Dumb Tongue,,Backwards Cap Flames,Red,Heavy Bolt,,Bone,Green
19,Tezzardz #19,277,156.3274927835502,9,Green,$$$$,Meditation Tee,Cool Shades,Straight Tongue Sad,,Rainbow Spikes,Red,Purple,,Rainbow,
108,Tezzardz #108,278,156.02322083083413,8,Pink,$$$,Ghost Tee,Bad Eyesight Reybannes,Green Tongue Feisty,,,White,Purple,,Bone,
1064,Tezzardz #1064,279,155.99837343481795,9,Purple,$,Silk Shirt Blue,,Split Tongue Feisty,,Fancy Hat,Yellow,Red,,Bone,Red
2675,Tezzardz #2675,280,155.91215466945383,8,Green,$$,Patterned Tee,Gold Leaf Eye Patch,Split Tongue Angry,,Rainbow Spikes,Orange,Green,,,
3291,Tezzardz #3291,281,155.77058328719158,9,Yellow,$,Pool Shirt,Tech Scope,Straight Tongue Feisty,Scar,Fancy Hat,White,Heavy,,,
2083,Tezzardz #2083,282,155.48001836058677,10,Blue,$$$$,Silk Shirt Blue,Cool Shades,Green Tongue Feisty,Scar,Rare Frog Hat,Yellow,Heavy Bolt,,Rainbow,
1321,Tezzardz #1321,283,155.44237177547353,9,Purple,$$,Permanent Vacation Tee,Dopey Swimming Goggles,Split Tongue Angry,,Green Spikes,Purple,Orange,,Bone,
2347,Tezzardz #2347,284,155.32676822814085,7,Pink,$$$$$,Tassle Jacket,,Split Tongue Feisty,,Plain Black Spikes,Red,Green,,,
916,Tezzardz #916,285,155.0881072146489,9,Pink,$$,Silk Shirt Blue,Hearts Shades,Split Tongue Pink Feisty,,Limited Spikes,Orange,Purple,,Bone,
1233,Tezzardz #1233,286,155.02524233130708,8,Green,$,Shrine Onesie,Bad Eyesight Reybannes,Straight Tongue Feisty,,Rare Frog Hat,Purple,Heavy Freckles,,,
1204,Tezzardz #1204,287,154.64365214007398,9,Yellow,$$,Firework Utility Belt,Tech Scope,Straight Tongue Feisty,,Party Pal Hat,Red,Heavy Bolt,,Gold,
3000,Tezzardz #3000,288,154.53357857898692,10,Pink,$$,Pink Biker,Cool Shades,Dumb Tongue,,Hunting Hat,Green,Heavy Freckles,,Rainbow,Red
510,Tezzardz #510,289,154.36031690020818,9,Blue,$$$,Rainbow Onesie,Hearts Shades,Blue Tongue Wavy Not Amused,,Limited Spikes,Red,Green,,Bone,
2006,Tezzardz #2006,290,154.22761034542452,7,Green,,Pink Biker,,Green Tongue Wavy Sassy,,Plain Black Spikes,Purple,Red,,,Pink
3516,Tezzardz #3516,291,154.17558168849038,8,Yellow,$,Patterned Sweater,Disguise Glasses,Bent Tongue Feisty,,Backwards Cap Flames,Green,Red,,,
3958,Tezzardz #3958,292,153.99635155162983,8,Green,$$,Meditation Tee,Bad Eyesight Reybannes,Split Tongue Angry,,Plain Black Spikes,Purple,Green,,,
1150,Tezzardz #1150,293,153.70169625000398,8,Pink,$$$,Fk Yeh Sweater,,Tiny Face,,Sad Boi Cap,Red,Freckles,,Rainbow,
4112,Tezzardz #4112,294,153.52570947993496,9,Pink,$$,Pink Biker,Cool Shades,Bent Tongue Feisty,,Limited Spikes,Yellow,Green,,Bone,
3109,Tezzardz #3109,295,153.19027082594843,9,Purple,$,Tassle Jacket,Bad Eyesight Reybannes,Split Tongue Angry,,Green Spikes,Green,Orange,,,Pink
2823,Tezzardz #2823,296,153.06658936995117,9,Yellow,$$,Patterned Sweater,Hearts Shades,Split Tongue Angry,,Backwards Cap Jungle,Purple,Red,,,Pink
3430,Tezzardz #3430,297,153.03224081823257,7,Green,$,Tech Armour,,Split Tongue Pink Feisty,,Jester Crown,Orange,Heavy Bolt,,,
1751,Tezzardz #1751,298,152.7388760419275,9,Purple,$$$,Patterned Sweater,Disguise Glasses,Green Tongue Wavy Sassy,,Purple Spikes,Yellow,Purple,,Gold,
3727,Tezzardz #3727,299,152.36392443606815,8,Green,$,Tassle Jacket,,Tiny Face,,Jester Crown,Purple,Heavy Freckles,,Bone,
847,Tezzardz #847,300,152.23689230435798,8,Yellow,$$$,Video Games Tee,,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Purple,Red,,Gold,
2639,Tezzardz #2639,301,152.19369350390375,9,Purple,$$$$,Video Games Tee,Flame Shades,Bent Tongue Feisty,,Plain Black Spikes,Yellow,Purple,,Rainbow,
963,Tezzardz #963,302,152.13376288481365,9,Purple,$$,Fk Yeh Sweater,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Hunting Hat,Purple,Green,,Bone,
475,Tezzardz #475,303,152.12264376953408,9,Peach,$$$,Video Games Tee,Flame Shades,Split Tongue Angry,,Green Spikes,Purple,Red,,Rainbow,
1802,Tezzardz #1802,304,152.02096079537768,9,Peach,$$,Fk Yeh Sweater,Hearts Shades,Split Tongue Angry,,Jester Crown,Green,Orange,,Rainbow,
2937,Tezzardz #2937,305,151.85589544713125,8,Yellow,$$,Silk Shirt Dark,Disguise Glasses,Split Tongue Feisty,,Party Pal Hat,Yellow,Red,,,
3796,Tezzardz #3796,306,151.80384098573836,9,Yellow,$$$$$,Firework Utility Belt,Cool Shades,Green Tongue Feisty,,Plain Black Spikes,Purple,Bolt,,Rainbow,
1459,Tezzardz #1459,307,151.78903894614137,9,Purple,$,Meditation Tee,Dopey Swimming Goggles,Bent Tongue Feisty,Scar,Rainbow Spikes,Green,Orange,,,
3194,Tezzardz #3194,308,151.72166099060524,9,Pink,$$,Tech Armour,Cool Shades,Green Tongue Feisty,,Limited Spikes,Yellow,Freckles,,,Red
2527,Tezzardz #2527,309,151.49830266685538,10,Yellow,$$$$,Silk Shirt Dark,Joke Eyes Glasses,Straight Tongue Sad,,Green Spikes,Yellow,Heavy Bolt,,Bone,Red
3376,Tezzardz #3376,310,151.40784193087586,9,Yellow,$,Patterned Tee,Gold Leaf Eye Patch,Straight Tongue Sad,,Party Pal Hat,Purple,Orange,,Bone,
2682,Tezzardz #2682,311,151.27538333478236,9,Purple,$$$$$,Video Games Tee,Bad Eyesight Reybannes,Green Tongue Feisty,,Fancy Hat,Yellow,Heavy Freckles,,Bone,
374,Tezzardz #374,312,151.26775653417752,9,Green,$$$$$,Rainbow Onesie,Bad Eyesight Reybannes,Blue Tongue Wavy Not Amused,,Party Pal Hat,Red,Heavy,,Bone,
601,Tezzardz #601,313,151.1157263797582,8,Green,$$,Silk Shirt Dark,,Tiny Face,,Limited Spikes,Green,Freckles,,,Pink
1008,Tezzardz #1008,314,150.94090522783193,10,Peach,$$$$,Pool Shirt,Plain Specs,Split Tongue Feisty,,Purple Spikes,Orange,Freckles,,Bone,Pink
2995,Tezzardz #2995,315,150.83033915887836,9,Green,$,Permanent Vacation Tee,Joke Eyes Glasses,Straight Tongue Feisty,,Rainbow Spikes,Orange,Bolt,,Gold,
1552,Tezzardz #1552,316,150.58485506048095,6,Blue,,Silk Shirt Blue,,Green Tongue Feisty,,Rainbow Spikes,Orange,Purple,,,
2737,Tezzardz #2737,317,150.5467922212684,10,Purple,$$,Patterned Tee,Joke Eyes Glasses,Blue Tongue Wavy Not Amused,Scar,Yellow Spikes,Green,Bolt,,Bone,
1689,Tezzardz #1689,318,150.51239419334127,8,Purple,$$$,Meditation Tee,,Tiny Face,,Limited Spikes,Red,Heavy Freckles,,Bone,
1686,Tezzardz #1686,319,150.39433478834928,8,Peach,$,Pool Shirt,,Dumb Tongue,,Rare Frog Hat,Orange,Heavy,,Rainbow,
956,Tezzardz #956,320,150.24467217098854,9,Blue,$$$$$,Space Onesie,Flame Shades,Green Tongue Wavy Sassy,,Backwards Cap Flames,Purple,Heavy Bolt,,Gold,
1640,Tezzardz #1640,321,150.2368046992632,9,Green,$$$$,Firework Utility Belt,Hearts Shades,Straight Tongue Feisty,,Jester Crown,Green,Freckles,,Bone,
3123,Tezzardz #3123,322,150.11514446576115,6,Green,,Tassle Jacket,,Tiny Face,,Backwards Cap Jungle,Green,Heavy Freckles,,,
3989,Tezzardz #3989,323,149.546213243111,10,Yellow,$,Patterned Sweater,Plain Specs,Blue Tongue Wavy Not Amused,,Rare Frog Hat,Red,Bolt,,Rainbow,Red
3690,Tezzardz #3690,324,149.27507071008068,8,Peach,$$,Video Games Tee,,Tiny Face,,Plain Black Spikes,Orange,Heavy,,Rainbow,
3562,Tezzardz #3562,325,148.8904573115511,8,Purple,$$$$$,Fk Yeh Sweater,Joke Eyes Glasses,Green Tongue Wavy Sassy,,Limited Spikes,Yellow,Heavy Bolt,,,
3426,Tezzardz #3426,326,148.80493663195745,8,Blue,$,Patterned Sweater,,Dumb Tongue,,Green Spikes,Red,Green,,,Pink
2613,Tezzardz #2613,327,148.6069730993776,9,Purple,$$,Skulls Shell Suit,Cool Shades,Green Tongue Wavy Sassy,,Purple Spikes,Green,Red,,Bone,
2746,Tezzardz #2746,328,148.5864429636064,8,Green,$$,Skulls Shell Suit,Hearts Shades,Straight Tongue Feisty,,Yellow Spikes,Yellow,Red,,,
2743,Tezzardz #2743,329,148.2743373359481,7,Blue,,Gardening Utility Belt,,Tiny Face,,Yellow Spikes,Green,Heavy,,Bone,
3075,Tezzardz #3075,330,148.1524405858336,8,Yellow,$$$$$,Skulls Shell Suit,Disguise Glasses,Split Tongue Angry,,,Green,Heavy Bolt,,Gold,
2236,Tezzardz #2236,331,147.86965292710462,8,Pink,,Tech Armour,Gold Leaf Eye Patch,Green Tongue Feisty,,Plain Black Spikes,Purple,Bolt,,,Pink
965,Tezzardz #965,332,147.6847034027461,7,Peach,,,Bad Eyesight Reybannes,Dumb Tongue,,Green Spikes,Yellow,Red,,Rainbow,
2188,Tezzardz #2188,333,147.66817761392392,9,Peach,$$,Tech Armour,,Split Tongue Angry,,Backwards Cap Jungle,Red,Freckles,,Bone,Pink
3263,Tezzardz #3263,334,147.63766549865667,9,Green,$$$,Patterned Sweater,Monocle,Green Tongue Wavy Sassy,,Jester Crown,White,Heavy,,Bone,
1486,Tezzardz #1486,335,147.6003748466296,9,Pink,$$$,Patterned Tee,Cool Shades,Straight Tongue Feisty,,Fancy Hat,Yellow,Red,,Bone,
3817,Tezzardz #3817,336,147.47817370563484,8,Yellow,,Pink Biker,Cool Shades,Blue Tongue Wavy Not Amused,,Rare Frog Hat,Orange,Bolt,,,Red
423,Tezzardz #423,337,147.47529710776107,8,Blue,$,Silk Shirt Blue,Cool Shades,Blue Tongue Wavy Not Amused,,Hunting Hat,Orange,Purple,,,
