ID,Name,Rank,Rarity_Score,Attributes,Centered,Color Palette,Extra Rotation,Outlined,Padding,Petals,Segments,Shape Type,Shrink,Use Palette Background,X Movement,Y Movement
841,Hash Three Points #841,931,219.87590540818132,12,No,Rose,-7,No,-256,52,6,Strip,0.2,No,-2,6
686,Hash Three Points #686,932,219.83959090604,12,No,Hunter,13,Yes,427,38,7,Fan,0.35,No,8,1
222,Hash Three Points #222,933,218.11097658941674,12,No,Safford,9,No,-256,48,7,Strip,0.47,No,-12,1
857,Hash Three Points #857,934,217.93480715766424,12,No,Monochrome,-4,Yes,-256,23,7,Strip,0.14,No,6,6
593,Hash Three Points #593,935,216.97214756516385,12,No,Rose,-7,No,-256,35,6,Strip,0.38,No,-11,4
625,Hash Three Points #625,936,216.45459485932813,12,No,Bone,-6,No,362,42,6,Fan,0.44,Yes,1,1
834,Hash Three Points #834,937,216.21326777294456,12,No,Ketchup and Mustard,3,No,-256,21,7,Strip,0.44,No,21,4
372,Hash Three Points #372,938,215.39217556163248,12,No,Mint,-7,Yes,362,48,7,Fan,0.11,Yes,8,-1
703,Hash Three Points #703,939,214.75865046385042,12,No,Safford,-3,No,-256,52,8,Strip,0.29,No,-14,-4
642,Hash Three Points #642,940,209.66516176326277,12,No,Sonoran Sunset,-5,Yes,-256,23,6,Strip,0.35,No,10,4
431,Hash Three Points #431,941,208.97932961832748,12,No,Safford,-6,No,-256,44,8,Strip,0.35,No,-31,-5
603,Hash Three Points #603,942,208.2307806002729,12,No,Viva la Vida,-7,Yes,295,33,6,Strip,0.29,No,0,3
521,Hash Three Points #521,943,208.21975626087934,12,No,Ketchup and Mustard,3,No,315,50,7,Strip,0.44,No,-14,1
416,Hash Three Points #416,944,207.6914251710304,12,No,Hunter,-3,Yes,427,46,7,Fan,0.32,No,0,-19
988,Hash Three Points #988,945,206.8941041193948,12,No,Rocketpop,5,No,-256,46,7,Strip,0.26,No,17,8
679,Hash Three Points #679,946,206.25903666846895,12,No,Sonoran Sunset,-9,Yes,427,44,8,Fan,0.38,No,-7,0
270,Hash Three Points #270,947,205.81755962853873,12,No,Safford,2,No,392,46,8,Fan,0.17,No,5,0
155,Hash Three Points #155,948,205.7465080310606,12,No,Earth,-3,Yes,295,50,7,Strip,0.29,Yes,-25,0
755,Hash Three Points #755,949,205.54354107693624,12,No,Safford,3,No,-256,21,6,Strip,0.38,No,4,4
276,Hash Three Points #276,950,202.42208030860292,12,No,Rocketpop,5,Yes,263,42,6,Strip,0.05,Yes,0,-19
541,Hash Three Points #541,951,201.3467724480982,12,No,Viva la Vida,-14,Yes,-256,46,8,Strip,0.17,No,-27,0
981,Hash Three Points #981,952,200.39959868292522,12,No,Mint,2,No,362,44,7,Fan,0.05,Yes,2,0
516,Hash Three Points #516,953,199.73673874267922,12,No,Safford,-1,No,-256,46,7,Strip,0.05,Yes,-18,8
1020,Hash Three Points #1020,954,198.33337196992684,12,No,Sonoran Sunset,-4,Yes,392,31,6,Fan,0.08,Yes,-5,1
587,Hash Three Points #587,955,196.3557715367518,12,No,Safford,-12,Yes,-256,42,7,Strip,0.32,No,-7,0
502,Hash Three Points #502,956,194.66520283792045,12,No,Rose,4,No,362,40,8,Fan,0.23,No,0,5
291,Hash Three Points #291,957,193.54031874122165,12,No,Vaporwave,-12,Yes,-256,46,8,Strip,0.35,Yes,10,0
285,Hash Three Points #285,958,192.08937841111867,12,No,Mint,6,No,337,31,8,Strip,0.23,Yes,0,9
644,Hash Three Points #644,959,188.32277491614917,12,Yes,Hunter,-13,No,-256,38,6,Strip,0.17,Yes,0,0
462,Hash Three Points #462,960,183.3613819089356,12,No,Rocketpop,-6,No,295,25,8,Strip,0.35,No,0,17
215,Hash Three Points #215,961,179.68077984944028,12,No,Rose,7,No,-256,52,6,Strip,0.32,No,-11,0
411,Hash Three Points #411,962,168.90844802050617,12,No,Safford,1,No,-256,31,7,Strip,0.05,No,0,-16
483,Hash Three Points #483,963,159.7118884709983,12,No,Safford,-4,No,315,23,6,Strip,0.38,Yes,0,4
854,Hash Three Points #854,964,155.8558527656525,12,Yes,Rocketpop,-9,No,392,27,6,Fan,0.14,No,0,0
742,Hash Three Points #742,965,152.99399416035772,12,Yes,Sonoran Sunset,-10,No,362,31,7,Fan,0.41,No,0,0
694,Hash Three Points #694,966,151.38404384574997,12,Yes,Kanagawa,-14,Yes,-256,42,6,Strip,0.17,Yes,0,0
60,Hash Three Points #60,967,150.2333063369138,12,No,Sonoran Sunset,-4,Yes,-256,27,6,Strip,0.2,No,-5,0
805,Hash Three Points #805,968,148.25623230584816,12,Yes,Ketchup and Mustard,-9,No,392,27,7,Fan,0.32,No,0,0
1005,Hash Three Points #1005,969,147.5435502151217,12,Yes,Viva la Vida,0,Yes,427,23,6,Fan,0.11,No,0,0
427,Hash Three Points #427,970,147.2539620815702,12,Yes,Spring,0,Yes,337,44,7,Strip,0.41,Yes,0,0
52,Hash Three Points #52,971,145.36030913507446,12,Yes,Rocketpop,-9,No,315,27,7,Strip,0.44,No,0,0
666,Hash Three Points #666,972,144.89567441390957,12,Yes,Vaporwave,0,No,337,23,6,Strip,0.08,Yes,0,0
993,Hash Three Points #993,973,144.24680521546568,12,Yes,Monochrome,-10,Yes,-256,31,6,Strip,0.14,No,0,0
597,Hash Three Points #597,974,144.0572342380034,12,Yes,Wasteland,0,No,278,23,7,Strip,0.14,Yes,0,0
354,Hash Three Points #354,975,143.9919385196579,12,Yes,Ketchup and Mustard,-10,Yes,-256,29,8,Strip,0.29,No,0,0
566,Hash Three Points #566,976,141.8717441459685,12,Yes,Hunter,-7,No,337,21,6,Strip,0.11,No,0,0
146,Hash Three Points #146,977,140.83315730017262,12,Yes,Rocketpop,0,Yes,392,29,8,Fan,0.32,No,0,0
897,Hash Three Points #897,978,140.7146781320359,12,Yes,Rose,0,Yes,392,33,7,Fan,0.35,No,0,0
68,Hash Three Points #68,979,138.17126484429633,12,Yes,Vaporwave,0,Yes,362,31,7,Fan,0.11,Yes,0,0
41,Hash Three Points #41,980,138.09310787293063,12,Yes,Rose,0,No,263,46,6,Strip,0.41,No,0,0
616,Hash Three Points #616,981,138.01489710926558,12,Yes,Safford,0,No,392,40,6,Fan,0.17,Yes,0,0
549,Hash Three Points #549,982,137.75870126518765,12,Yes,Wasteland,0,No,295,42,8,Strip,0.17,Yes,0,0
706,Hash Three Points #706,983,137.61375420656356,12,Yes,Safford,0,No,337,48,8,Strip,0.14,No,0,0
621,Hash Three Points #621,984,137.49914549746322,12,Yes,Sonoran Sunset,-10,No,-256,31,7,Strip,0.38,No,0,0
250,Hash Three Points #250,985,137.08703830962926,12,Yes,Monochrome,0,No,315,31,7,Strip,0.29,No,0,0
359,Hash Three Points #359,986,137.0592468723483,12,Yes,Mint,0,Yes,315,35,7,Strip,0.08,Yes,0,0
910,Hash Three Points #910,987,136.69010895492437,12,Yes,Viva la Vida,-7,No,427,21,7,Fan,0.35,No,0,0
229,Hash Three Points #229,988,136.07656447992548,12,Yes,Vaporwave,0,No,263,44,8,Strip,0.35,Yes,0,0
950,Hash Three Points #950,989,134.68549841409578,12,Yes,Safford,0,No,427,44,8,Fan,0.41,No,0,0
794,Hash Three Points #794,990,134.44909446419453,12,Yes,Monochrome,-8,No,-256,25,8,Strip,0.5,No,0,0
847,Hash Three Points #847,991,133.65135344520021,12,Yes,Safford,0,Yes,315,40,8,Strip,0.5,No,0,0
762,Hash Three Points #762,992,132.86384217333952,12,Yes,Ketchup and Mustard,-8,No,-256,25,6,Strip,0.38,No,0,0
796,Hash Three Points #796,993,132.16404694949037,12,Yes,Safford,0,No,315,27,8,Strip,0.29,No,0,0
341,Hash Three Points #341,994,131.6175316286369,12,Yes,Sonoran Sunset,-9,No,-256,27,8,Strip,0.47,No,0,0
826,Hash Three Points #826,995,129.45178446868815,12,Yes,Spring,0,No,-256,40,6,Strip,0.26,Yes,0,0
71,Hash Three Points #71,996,127.35136945034641,12,Yes,Spring,0,Yes,-256,44,8,Strip,0.2,Yes,0,0
162,Hash Three Points #162,997,127.11770647550104,12,Yes,Viva la Vida,0,No,-256,31,8,Strip,0.44,No,0,0
768,Hash Three Points #768,998,126.92451662450566,12,Yes,Hunter,0,No,-256,23,6,Strip,0.38,No,0,0
115,Hash Three Points #115,999,126.54867526278245,12,Yes,Rose,0,No,-256,21,7,Strip,0.44,No,0,0
412,Hash Three Points #412,1000,126.40902028390208,12,Yes,Viva la Vida,0,No,-256,38,8,Strip,0.05,No,0,0
574,Hash Three Points #574,1001,126.08613958166443,12,Yes,Earth,0,No,-256,25,7,Strip,0.23,Yes,0,0
113,Hash Three Points #113,1002,125.97839510988472,12,Yes,Viva la Vida,-7,No,-256,21,7,Strip,0.29,No,0,0
249,Hash Three Points #249,1003,125.42647446847955,12,Yes,Rose,0,No,-256,42,8,Strip,0.26,No,0,0
415,Hash Three Points #415,1004,125.30502515839791,12,Yes,Bone,0,Yes,-256,52,7,Strip,0.26,Yes,0,0
801,Hash Three Points #801,1005,125.02735951326942,12,Yes,Wasteland,0,Yes,-256,25,7,Strip,0.08,Yes,0,0
422,Hash Three Points #422,1006,124.29601040752881,12,Yes,Spring,0,No,-256,46,6,Strip,0.11,Yes,0,0
274,Hash Three Points #274,1007,124.23371728641092,12,Yes,Kanagawa,0,No,-256,29,7,Strip,0.44,Yes,0,0
754,Hash Three Points #754,1008,124.01444198394377,12,Yes,Monochrome,0,No,-256,44,7,Strip,0.08,Yes,0,0
672,Hash Three Points #672,1009,124.00591972954116,12,Yes,Kanagawa,0,No,-256,44,7,Strip,0.2,Yes,0,0
716,Hash Three Points #716,1010,122.85716494257305,12,Yes,Sonoran Sunset,0,No,-256,38,6,Strip,0.05,No,0,0
135,Hash Three Points #135,1011,122.69138229567015,12,Yes,Rocketpop,0,Yes,-256,38,7,Strip,0.35,No,0,0
977,Hash Three Points #977,1012,121.60890240722013,12,Yes,Rose,0,No,-256,29,7,Strip,0.11,No,0,0
388,Hash Three Points #388,1013,120.9463621988936,12,Yes,Ketchup and Mustard,0,No,-256,33,6,Strip,0.5,No,0,0
283,Hash Three Points #283,1014,120.83132287637007,12,Yes,Wasteland,0,No,-256,21,6,Strip,0.47,Yes,0,0
991,Hash Three Points #991,1015,120.32974854778344,12,Yes,Hunter,-7,No,-256,21,6,Strip,0.2,No,0,0
817,Hash Three Points #817,1016,119.96154075985847,12,Yes,Ketchup and Mustard,0,No,-256,38,7,Strip,0.32,No,0,0
570,Hash Three Points #570,1017,119.8387863141147,12,Yes,Vaporwave,0,No,-256,31,6,Strip,0.32,Yes,0,0
353,Hash Three Points #353,1018,118.84741901753945,12,Yes,Wasteland,0,No,-256,29,7,Strip,0.08,Yes,0,0
375,Hash Three Points #375,1019,118.6698335125573,12,Yes,Wasteland,0,No,-256,46,7,Strip,0.26,Yes,0,0
458,Hash Three Points #458,1020,118.53023178276318,12,Yes,Ketchup and Mustard,0,No,-256,29,6,Strip,0.32,No,0,0
940,Hash Three Points #940,1021,117.29272845068525,12,Yes,Sonoran Sunset,0,No,-256,29,7,Strip,0.47,Yes,0,0
271,Hash Three Points #271,1022,115.01209947796937,12,Yes,Safford,0,No,-256,44,7,Strip,0.08,No,0,0
944,Hash Three Points #944,1023,114.68186576969129,12,Yes,Safford,0,No,-256,29,6,Strip,0.38,No,0,0
451,Hash Three Points #451,1024,114.57305834351227,12,Yes,Safford,0,Yes,-256,21,7,Strip,0.47,No,0,0
