ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are
20369,FXHASH Logo with Features #954,152,74.09055927316255,False,13,None,None,None,low,low,False,False,None,high,very low,None,True,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
163,FXHASH Logo with Features #20,153,74.0868008073076,False,13,None,None,None,low,normal,False,False,None,low,low,None,False,normal,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None
3903,FXHASH Logo with Features #202,154,74.0288035959314,False,13,None,None,None,low,high,False,False,None,high,very high,None,False,low,False,None,None,low,low,None,low,None,None,None,None,None,None,None
15300,FXHASH Logo with Features #491,155,73.94365673791584,False,13,None,None,None,very low,very high,True,True,None,high,low,None,False,very high,False,None,None,low,low,None,high,None,None,None,None,None,None,None
13109,FXHASH Logo with Features #417,156,73.93402501268271,False,13,None,None,None,very low,very low,False,True,None,high,very high,None,False,very high,False,None,None,low,high,None,high,None,None,None,None,None,None,None
3807,FXHASH Logo with Features #192,157,73.87413557628324,False,13,None,None,None,very low,high,True,False,None,very low,low,None,False,high,False,None,None,very low,high,None,high,None,None,None,None,None,None,None
10790,FXHASH Logo with Features #363,158,73.81535887700358,False,13,None,None,None,very low,high,True,True,None,very low,very low,None,False,low,False,None,None,normal,high,None,high,None,None,None,None,None,None,None
16313,FXHASH Logo with Features #520,159,73.76284911233864,False,13,None,None,None,low,very low,False,True,None,normal,very high,None,False,low,False,None,None,low,high,None,low,None,None,None,None,None,None,None
6897,FXHASH Logo with Features #271,160,73.72663836335215,False,13,None,None,None,very low,very low,False,False,None,very low,very low,None,False,very low,False,None,None,low,normal,None,high,None,None,None,None,None,None,None
2148,FXHASH Logo with Features #132,161,73.69429840848717,False,13,None,None,None,very low,low,False,True,None,very low,very low,None,False,low,False,None,None,normal,low,None,high,None,None,None,None,None,None,None
11976,FXHASH Logo with Features #397,162,73.68518520660216,False,13,None,None,None,very low,low,True,False,None,normal,very high,None,False,very low,False,None,None,very low,very low,None,high,None,None,None,None,None,None,None
20002,FXHASH Logo with Features #884,163,73.55653846612947,False,13,None,None,None,very low,very high,True,True,None,very high,normal,None,False,normal,False,None,None,high,normal,None,high,None,None,None,None,None,None,None
19202,FXHASH Logo with Features #722,164,73.53785539938038,False,13,None,None,None,very low,very low,False,False,None,very high,low,None,False,normal,False,None,None,low,normal,None,high,None,None,None,None,None,None,None
13241,FXHASH Logo with Features #420,165,73.49474301535587,False,13,None,None,None,very low,high,False,False,None,low,normal,None,False,high,False,None,None,very low,normal,None,high,None,None,None,None,None,None,None
19165,FXHASH Logo with Features #715,166,73.3429227765411,False,13,None,None,None,very low,high,True,False,None,high,low,None,False,very low,False,None,None,normal,very low,None,high,None,None,None,None,None,None,None
932,FXHASH Logo with Features #84,167,73.30623944274059,False,13,None,None,None,very low,normal,False,True,None,high,very high,None,False,very low,False,None,None,low,very low,None,high,None,None,None,None,None,None,None
19135,FXHASH Logo with Features #707,168,73.24344889626482,False,13,None,None,None,low,very high,True,False,None,high,very low,None,False,very low,False,None,None,very high,normal,None,low,None,None,None,None,None,None,None
19607,FXHASH Logo with Features #827,169,73.24148312191522,False,13,None,None,None,low,low,False,True,None,very high,low,None,False,normal,False,None,None,low,very high,None,low,None,None,None,None,None,None,None
14198,FXHASH Logo with Features #453,170,73.24100472299247,False,13,None,None,None,very low,very high,True,True,None,normal,very high,None,False,low,False,None,None,low,high,None,high,None,None,None,None,None,None,None
13036,FXHASH Logo with Features #415,171,73.21763985828785,False,13,None,None,None,very low,low,False,False,None,normal,very high,None,False,low,False,None,None,low,low,None,high,None,None,None,None,None,None,None
20158,FXHASH Logo with Features #917,172,73.20060725833153,False,13,None,None,None,very low,very high,False,False,None,low,normal,None,False,very low,False,None,None,high,normal,None,high,None,None,None,None,None,None,None
17063,FXHASH Logo with Features #534,173,73.19307389721465,False,13,None,None,None,very low,very low,False,True,None,high,very low,None,False,low,False,None,None,very high,normal,None,high,None,None,None,None,None,None,None
19982,FXHASH Logo with Features #881,174,73.13101843986557,False,13,None,None,None,very low,very high,False,True,None,low,very high,None,False,normal,False,None,None,low,low,None,high,None,None,None,None,None,None,None
10,FXHASH Logo with Features #1,175,73.11460413180193,False,13,None,None,None,very low,normal,True,True,None,very low,very low,None,False,normal,False,None,None,low,high,None,high,None,None,None,None,None,None,None
18873,FXHASH Logo with Features #659,176,73.10976059915242,False,13,None,None,None,low,high,True,False,None,high,low,None,False,normal,False,None,None,very high,normal,None,low,None,None,None,None,None,None,None
1222,FXHASH Logo with Features #96,177,72.98395821769404,False,13,None,None,None,very low,low,False,True,None,high,normal,None,False,normal,False,None,None,very high,very low,None,high,None,None,None,None,None,None,None
6558,FXHASH Logo with Features #261,178,72.93575129155036,False,13,None,None,None,very low,high,True,True,None,high,very high,None,False,very low,False,None,None,very high,normal,None,high,None,None,None,None,None,None,None
3655,FXHASH Logo with Features #183,179,72.92811472870842,False,13,None,None,None,very low,normal,False,False,None,high,high,None,False,low,False,None,None,normal,high,None,high,None,None,None,None,None,None,None
20485,FXHASH Logo with Features #972,180,72.85479331523283,False,13,None,None,None,very low,normal,False,True,None,low,very low,None,False,high,False,None,None,high,low,None,high,None,None,None,None,None,None,None
19805,FXHASH Logo with Features #850,181,72.83428417501518,False,13,None,None,None,low,normal,True,False,None,low,very high,None,False,very high,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
10182,FXHASH Logo with Features #345,182,72.75912813369482,False,13,None,None,None,very low,low,False,False,None,very low,very high,None,False,normal,False,None,None,normal,very high,None,high,None,None,None,None,None,None,None
6209,FXHASH Logo with Features #250,183,72.71827865050457,False,13,None,None,None,very low,normal,False,True,None,high,very high,None,False,high,False,None,None,low,low,None,high,None,None,None,None,None,None,None
19166,FXHASH Logo with Features #716,184,72.69816215873794,False,13,None,None,None,very low,very low,False,True,None,normal,very low,None,False,very low,False,None,None,high,high,None,high,None,None,None,None,None,None,None
6604,FXHASH Logo with Features #262,185,72.6444657710091,False,13,None,None,None,very low,normal,True,False,None,normal,very high,None,False,normal,False,None,None,low,low,None,high,None,None,None,None,None,None,None
15096,FXHASH Logo with Features #484,186,72.62936950695828,False,13,None,None,None,very low,very high,False,False,None,normal,low,None,False,very low,False,None,None,high,high,None,high,None,None,None,None,None,None,None
17607,FXHASH Logo with Features #565,187,72.61626199361434,False,13,None,None,None,very low,very low,True,True,None,normal,very high,None,False,very low,False,None,None,high,very high,None,high,None,None,None,None,None,None,None
12768,FXHASH Logo with Features #410,188,72.61142153715711,False,13,None,None,None,very low,normal,True,True,None,low,normal,None,False,high,False,None,None,normal,high,None,high,None,None,None,None,None,None,None
3536,FXHASH Logo with Features #179,189,72.60134473865901,False,13,None,None,None,very low,low,False,False,None,low,very low,None,False,normal,False,None,None,normal,low,None,high,None,None,None,None,None,None,None
20149,FXHASH Logo with Features #916,190,72.4995892464019,False,13,None,None,None,low,very low,False,True,None,low,low,None,False,very high,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
19994,FXHASH Logo with Features #882,191,72.33315513658908,False,13,None,None,None,low,normal,False,False,None,very low,high,None,False,very high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
3828,FXHASH Logo with Features #194,192,72.28423679102023,False,13,None,None,None,low,high,True,False,None,low,low,None,False,low,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
20136,FXHASH Logo with Features #913,193,72.28076148341145,False,13,None,None,None,very low,very low,True,True,None,normal,very low,None,False,high,False,None,None,very high,very high,None,high,None,None,None,None,None,None,None
11424,FXHASH Logo with Features #386,194,72.21340675737443,False,13,None,None,None,low,very low,False,True,None,very low,very low,None,False,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
14008,FXHASH Logo with Features #449,195,72.14875459188313,False,13,None,None,None,very low,normal,False,True,None,normal,normal,None,False,very low,False,None,None,high,very high,None,high,None,None,None,None,None,None,None
2102,FXHASH Logo with Features #129,196,72.07447980786637,False,13,None,None,None,low,very low,True,True,None,very low,normal,None,False,very low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
793,FXHASH Logo with Features #78,197,71.96747766463676,False,13,None,None,None,low,low,False,False,None,very low,normal,None,False,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
227,FXHASH Logo with Features #28,198,71.95929560080756,False,13,None,None,None,low,very high,True,False,None,very high,very high,None,False,very low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
3672,FXHASH Logo with Features #187,199,71.95321895078868,False,13,None,None,None,low,very high,False,False,None,very high,normal,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
2190,FXHASH Logo with Features #135,200,71.89516359506992,False,13,None,None,None,low,low,False,False,None,normal,high,None,False,very high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
7146,FXHASH Logo with Features #277,201,71.85992500731666,False,13,None,None,None,low,normal,False,False,None,very high,high,None,False,normal,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
18985,FXHASH Logo with Features #682,202,71.84604246871103,False,13,None,None,None,low,low,False,True,None,normal,high,None,False,very high,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
