ID,Name,Rank,Rarity_Score,Acid-Scores,Attributes-Scores,Background color-Scores,Bubbles?-Scores,Color palette-Scores,Color variation-Scores,Deposit-Scores,Discrete division-Scores,Discrete turns-Scores,Displacement level (0-9)-Scores,Division angle-Scores,Division chances-Scores,How are you?-Scores,Inverted-Scores,Mutation-Scores,Pointillism-Scores,Spike level (0-9)-Scores,Stripe level (0-9)-Scores,Termination chances-Scores,Termination threshold-Scores,Tinge palette-Scores,Turn-Scores,You smell-Scores,Your hotness 1-10-Scores,can I touch the bubble?-Scores,ooOo0ooOO?-Scores,ooh?-Scores,oooh?-Scores,you are-Scores
2682,FXHASH Logo with Features #161,641,57.413893192934864,1,1,1,1,1,1,4,1,2,1,5,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
555,FXHASH Logo with Features #62,642,57.39779067523371,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18879,FXHASH Logo with Features #661,643,57.39051914283559,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18801,FXHASH Logo with Features #650,644,57.386150250498424,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19968,FXHASH Logo with Features #877,645,57.3801585000854,1,1,1,1,1,1,5,1,1,1,5,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
7121,FXHASH Logo with Features #274,646,57.3600945594947,1,1,1,1,1,1,4,1,2,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
16507,FXHASH Logo with Features #527,647,57.35990025524195,1,1,1,1,1,1,4,2,2,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13955,FXHASH Logo with Features #447,648,57.35947508850862,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18629,FXHASH Logo with Features #630,649,57.35736314397098,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20,FXHASH Logo with Features #9,650,57.356840219032335,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
18282,FXHASH Logo with Features #615,651,57.32049734604957,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19187,FXHASH Logo with Features #720,652,57.31287765103337,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19064,FXHASH Logo with Features #697,653,57.3102005931673,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19492,FXHASH Logo with Features #805,654,57.30137220108246,1,1,1,1,1,1,5,2,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1855,FXHASH Logo with Features #120,655,57.30039653343693,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18690,FXHASH Logo with Features #637,656,57.292195518966146,1,1,1,1,1,1,5,1,2,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18869,FXHASH Logo with Features #658,657,57.29136111191055,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20630,FXHASH Logo with Features #996,658,57.283532975683016,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
5475,FXHASH Logo with Features #230,659,57.278283810204144,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18214,FXHASH Logo with Features #605,660,57.275035024477,1,1,1,1,1,1,5,2,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19303,FXHASH Logo with Features #735,661,57.27129064051668,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17,FXHASH Logo with Features #6,662,57.260893017560306,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
8497,FXHASH Logo with Features #326,663,57.24762711507877,1,1,1,1,1,1,5,2,1,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20542,FXHASH Logo with Features #981,664,57.23596123596238,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18299,FXHASH Logo with Features #618,665,57.232434087524595,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19027,FXHASH Logo with Features #690,666,57.23226344306454,1,1,1,1,1,1,5,2,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19362,FXHASH Logo with Features #749,667,57.228700574984764,1,1,1,1,1,1,4,1,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19530,FXHASH Logo with Features #812,668,57.22284403631121,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
11907,FXHASH Logo with Features #395,669,57.22256846013088,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17376,FXHASH Logo with Features #545,670,57.2224553047497,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18692,FXHASH Logo with Features #638,671,57.18515268888733,1,1,1,1,1,1,5,2,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
408,FXHASH Logo with Features #50,672,57.18074818255725,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19106,FXHASH Logo with Features #703,673,57.17966231408969,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20235,FXHASH Logo with Features #934,674,57.17939589246562,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19595,FXHASH Logo with Features #824,675,57.175754680138056,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
2243,FXHASH Logo with Features #139,676,57.17376275590075,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
7351,FXHASH Logo with Features #292,677,57.16774936945184,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
13784,FXHASH Logo with Features #437,677,57.16774936945184,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20297,FXHASH Logo with Features #941,679,57.15083236915672,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17590,FXHASH Logo with Features #563,680,57.14688238987054,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
2209,FXHASH Logo with Features #136,681,57.13717412311668,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
4471,FXHASH Logo with Features #214,682,57.13642783059946,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20590,FXHASH Logo with Features #990,683,57.12824849945023,1,1,1,1,1,1,4,2,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
6630,FXHASH Logo with Features #263,684,57.123691779939634,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
17710,FXHASH Logo with Features #570,685,57.118339828180055,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20180,FXHASH Logo with Features #923,686,57.08618972306209,1,1,1,1,1,1,4,2,1,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18819,FXHASH Logo with Features #654,687,57.07534677340499,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
10167,FXHASH Logo with Features #343,688,57.072929821714915,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18943,FXHASH Logo with Features #672,689,57.06992509041882,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19320,FXHASH Logo with Features #739,690,57.06368146346894,1,1,1,1,1,1,4,2,2,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20531,FXHASH Logo with Features #979,691,57.060638088638804,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
275,FXHASH Logo with Features #34,692,57.05675405938765,1,1,1,1,1,1,4,2,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19710,FXHASH Logo with Features #842,693,57.05027244264446,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19778,FXHASH Logo with Features #845,694,57.044511904173866,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20325,FXHASH Logo with Features #947,695,57.031390892657406,1,1,1,1,1,1,4,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20308,FXHASH Logo with Features #944,696,57.024771207437766,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20618,FXHASH Logo with Features #995,697,57.011895095326274,1,1,1,1,1,1,4,1,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19886,FXHASH Logo with Features #860,698,57.00325959711811,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
12354,FXHASH Logo with Features #403,699,56.98958202410666,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
10560,FXHASH Logo with Features #356,700,56.98529148251213,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
16450,FXHASH Logo with Features #526,701,56.9809014150379,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
4465,FXHASH Logo with Features #213,702,56.97886699067111,1,1,1,1,1,1,4,2,1,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
2220,FXHASH Logo with Features #137,703,56.97633851987145,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13844,FXHASH Logo with Features #441,704,56.95932546821072,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
12408,FXHASH Logo with Features #404,705,56.949335853116054,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13595,FXHASH Logo with Features #428,706,56.941249133621156,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
7332,FXHASH Logo with Features #289,707,56.920836076386145,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17779,FXHASH Logo with Features #573,708,56.90247346098202,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17877,FXHASH Logo with Features #581,709,56.900597977650065,1,1,1,1,1,1,5,1,2,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
360,FXHASH Logo with Features #44,710,56.894869136228465,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
825,FXHASH Logo with Features #80,711,56.89373486234116,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
10800,FXHASH Logo with Features #364,712,56.86867840336562,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
13297,FXHASH Logo with Features #423,713,56.85902985077398,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
15877,FXHASH Logo with Features #514,714,56.839733271585565,1,1,1,1,1,1,4,1,2,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18899,FXHASH Logo with Features #665,715,56.82798124590119,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20643,FXHASH Logo with Features #1000,716,56.82550773036192,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
17244,FXHASH Logo with Features #539,717,56.82403649657769,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
6740,FXHASH Logo with Features #269,718,56.82128523746571,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13513,FXHASH Logo with Features #426,719,56.8147082242054,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
7612,FXHASH Logo with Features #306,720,56.810987966916684,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18997,FXHASH Logo with Features #684,721,56.80895414232965,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20237,FXHASH Logo with Features #935,722,56.808156993678935,1,1,1,1,1,1,4,1,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20070,FXHASH Logo with Features #902,723,56.79056511665223,1,1,1,1,1,1,4,2,2,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19361,FXHASH Logo with Features #748,724,56.76821116244975,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
12857,FXHASH Logo with Features #411,725,56.76141869069772,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
15665,FXHASH Logo with Features #504,726,56.75648593703163,1,1,1,1,1,1,4,1,1,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
1154,FXHASH Logo with Features #92,727,56.74705668319517,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
193,FXHASH Logo with Features #22,728,56.72803761865216,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
638,FXHASH Logo with Features #73,729,56.72248877791638,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
12231,FXHASH Logo with Features #398,730,56.7189701267562,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19200,FXHASH Logo with Features #721,731,56.70678652391185,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
190,FXHASH Logo with Features #21,732,56.702918438993265,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17352,FXHASH Logo with Features #543,733,56.69820366680743,1,1,1,1,1,1,5,1,2,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19802,FXHASH Logo with Features #849,734,56.68967727248206,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
5050,FXHASH Logo with Features #219,735,56.6763443414372,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20193,FXHASH Logo with Features #924,736,56.676275217368335,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
2627,FXHASH Logo with Features #159,737,56.67520053936826,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
14378,FXHASH Logo with Features #461,738,56.6718851498941,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19965,FXHASH Logo with Features #874,739,56.67155220677354,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17916,FXHASH Logo with Features #583,740,56.67091434864383,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18,FXHASH Logo with Features #7,741,56.6661343474734,1,1,1,1,1,1,4,2,2,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19641,FXHASH Logo with Features #832,742,56.65459476618905,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
10657,FXHASH Logo with Features #358,743,56.65169185705248,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
6737,FXHASH Logo with Features #268,744,56.646595818275834,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18630,FXHASH Logo with Features #631,745,56.64448013519943,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1166,FXHASH Logo with Features #93,746,56.643063272860566,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13994,FXHASH Logo with Features #448,746,56.643063272860566,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19437,FXHASH Logo with Features #777,748,56.64210103628208,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18996,FXHASH Logo with Features #683,749,56.64175674663935,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
737,FXHASH Logo with Features #75,750,56.63574863031812,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19624,FXHASH Logo with Features #830,751,56.63424264494478,1,1,1,1,1,1,5,2,1,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20194,FXHASH Logo with Features #925,752,56.63341243907745,1,1,1,1,1,1,4,1,2,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19873,FXHASH Logo with Features #858,753,56.62546014553213,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19304,FXHASH Logo with Features #736,754,56.62174968459482,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19736,FXHASH Logo with Features #843,755,56.6203511969197,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13,FXHASH Logo with Features #4,756,56.61870375431128,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
14315,FXHASH Logo with Features #458,757,56.61679048303473,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
16976,FXHASH Logo with Features #532,758,56.6114915242579,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
4198,FXHASH Logo with Features #208,759,56.59863785720544,1,1,1,1,1,1,4,2,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19894,FXHASH Logo with Features #864,760,56.59753776083995,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20347,FXHASH Logo with Features #948,761,56.595425006383046,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18673,FXHASH Logo with Features #633,762,56.595061774719056,1,1,1,1,1,1,5,1,2,1,5,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
12540,FXHASH Logo with Features #407,763,56.594989817646116,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19469,FXHASH Logo with Features #802,764,56.592364739659885,1,1,1,1,1,1,4,2,1,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
6196,FXHASH Logo with Features #249,765,56.583507131537914,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
11890,FXHASH Logo with Features #393,766,56.571319155993464,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19585,FXHASH Logo with Features #823,767,56.56585638281885,1,1,1,1,1,1,4,2,1,1,4,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
378,FXHASH Logo with Features #47,768,56.56369898093361,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20203,FXHASH Logo with Features #927,769,56.554049152934795,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
14899,FXHASH Logo with Features #478,770,56.545219935252696,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
14939,FXHASH Logo with Features #479,771,56.54244309398057,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
14487,FXHASH Logo with Features #468,772,56.54186099506688,1,1,1,1,1,1,5,1,2,1,5,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18838,FXHASH Logo with Features #656,773,56.539896534361866,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
7180,FXHASH Logo with Features #278,774,56.53341312843868,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
10092,FXHASH Logo with Features #342,775,56.52537017975417,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17984,FXHASH Logo with Features #587,776,56.51410771916282,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
6646,FXHASH Logo with Features #264,777,56.50156024157903,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
10498,FXHASH Logo with Features #353,778,56.49878841159033,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13791,FXHASH Logo with Features #438,779,56.49743999909373,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
3411,FXHASH Logo with Features #175,780,56.4914787248609,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
591,FXHASH Logo with Features #69,781,56.48894639999629,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
9381,FXHASH Logo with Features #337,782,56.48283833202848,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17621,FXHASH Logo with Features #566,783,56.47810627952311,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19814,FXHASH Logo with Features #851,784,56.464011810775986,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
5407,FXHASH Logo with Features #226,785,56.460945785033964,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18817,FXHASH Logo with Features #652,786,56.45751041785204,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19932,FXHASH Logo with Features #869,787,56.45719679545175,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
370,FXHASH Logo with Features #46,788,56.45579881843571,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20532,FXHASH Logo with Features #980,789,56.45111458687886,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
329,FXHASH Logo with Features #40,790,56.44313367313861,1,1,1,1,1,1,4,2,2,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19028,FXHASH Logo with Features #691,791,56.43963615194162,1,1,1,1,1,1,4,1,1,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20179,FXHASH Logo with Features #922,792,56.4336616970993,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
16428,FXHASH Logo with Features #525,793,56.42851355728603,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19025,FXHASH Logo with Features #688,794,56.42313586456622,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20464,FXHASH Logo with Features #968,795,56.418754777932705,1,1,1,1,1,1,4,1,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19572,FXHASH Logo with Features #820,796,56.41045773701041,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
507,FXHASH Logo with Features #59,797,56.40902415900603,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20001,FXHASH Logo with Features #883,798,56.39991896707393,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19026,FXHASH Logo with Features #689,799,56.3978084776666,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
10533,FXHASH Logo with Features #354,800,56.39144835899934,1,1,1,1,1,1,4,2,1,1,5,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
6012,FXHASH Logo with Features #241,801,56.38951719758768,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
